Variable Name,Projects Count
test_acc,44
verbose,44
decay,43
flip,43
planes,43
heights,43
status,43
vocab_size,43
tags,43
optimizer_grouped_parameters,43
X_train,43
softmax,43
is_training,43
latex_elements,43
default,43
template,43
mx,43
ims,43
code,43
dirname,43
xy,43
num_epochs,43
best_epoch,43
patch,42
types,42
font,42
class_names,42
dw,42
ratios,42
img_dir,42
widths,42
ext_modules,42
proposals,42
data_root,42
px,42
angles,42
testset,42
top5,42
ans,42
latex_documents,42
confidence,42
IMG_EXTENSIONS,42
mult,42
arch,42
tgt,42
begin,42
crop_size,42
max_val,42
label_path,42
image_dir,42
save_file,42
hidden_states,42
obs,42
new_w,41
sample_idx,41
success,41
C1,41
alphas,41
vis,41
rs,41
answer,41
loss2,41
variables,41
policy,41
y_min,41
bb,41
total_size,41
out_file,41
lrs,41
dev,41
ncols,41
cov,41
conv_layer,40
gt_labels,40
filelist,40
dets,40
t_total,40
grad_norm,40
rot,40
memory,40
variance,40
avg_loss,40
save_name,40
levels,40
proj,40
ls,40
y_max,40
train_op,40
hidden_size,40
image_ids,40
output_dict,40
zero,40
wh,39
img_tensor,39
body,39
dir_path,39
dh,39
tasks,39
scaler,39
new_features,39
pi,39
session,39
thresholds,39
direction,39
ctx,39
sd,39
transform_train,39
k2,39
data_file,39
man_pages,39
texinfo_documents,39
condition,39
input_tensor,39
min_value,39
encoded,39
start_index,39
tensors,39
concat,39
opts,39
trainloader,39
corr,39
freq,39
phase,39
epoch_loss,39
test_path,38
regex,38
shifts,38
ar,38
it,38
batch_sampler,38
biases,38
image_shape,38
mid,38
b3,38
lower,38
task_name,38
parent,38
gate,38
skip,38
num_steps,38
keep_prob,38
detections,38
input_file,38
bsz,38
num_examples,38
segments,38
aspect_ratio,38
sequences,38
arg,38
mpre,37
topk,37
num_imgs,37
recalls,37
inplanes,37
deltas,37
runner,37
mrec,37
numel,37
image_list,37
total_steps,37
C2,37
flow,37
upper,37
predict,37
sep,37
sim,37
kl,37
fpath,37
cache,37
description,37
all_results,37
num_frames,37
exclude,37
max_size,37
training,37
tx,37
dataset_size,37
val_set,37
pr,37
extra_compile_args,37
configs,37
x_train,37
dirs,37
chunk_size,37
kw,37
ns,37
save_filename,37
zs,37
rle,36
py,36
stage,36
d_loss,36
valid_mask,36
basename,36
anno,36
category,36
c0,36
model_state_dict,36
min_x,36
pieces,36
input_channel,36
vars,36
part,36
model_file,36
summary_writer,36
decoded,36
reg_loss,36
cm,36
segment_ids,36
min_y,36
instances,36
xi,36
loss_dict,36
ct,36
missing_keys,36
val_acc,36
gpus,36
auc,36
ndim,36
transform_test,36
precisions,35
handle,35
coco,35
reduction,35
interval,35
in_size,35
filters,35
n_batches,35
loss_fct,35
conv3,35
todo_include_todos,35
__metaclass__,35
conv2d,35
choices,35
merged,35
nlp,35
sig,35
vs,35
point,35
elapsed_time,34
error_msg,34
neighbors,34
legend,34
DATASETS,34
annotation,34
distributed,34
mAP,34
pos_inds,34
anns,34
g_x,34
tmpdir,34
real,34
requirements,34
full_path,34
gauss,34
other,34
output_tokens,34
gap,34
lb,34
loss_func,34
type,34
answers,34
anchor,34
model_params,34
sequence_output,34
normalizer,34
all_predictions,34
cls_loss,34
sh,34
edge,34
tic,34
meta_path,34
rect,34
adj,34
h0,34
rand,34
arrays,34
position_ids,34
max_iter,34
timer,33
label_id,33
loss_mask,33
flipped,33
num_boxes,33
spatial_scale,33
loss_value,33
ann_ids,33
lt,33
shift_x,33
loss_cls,33
pose,33
coord,33
y3,33
pointer,33
X_test,33
agent,33
iter,33
fs,33
x_test,33
db,33
updates,33
ty,33
builder,33
gt_boxes,33
backbone,33
loss_sum,33
pooled_output,33
outfile,33
J,33
neg,32
gt_masks,32
checkpoint_file,32
sample_num,32
VERSION,32
shift_y,32
pred_label,32
model_type,32
num_anchors,32
best_loss,32
next,32
fx,32
candidate,32
rewards,32
req,32
children,32
video,32
flat,32
new_data,32
div,32
end_logits,32
num_tokens,32
element,32
end_loss,32
new_v,32
pretrained,32
callbacks,32
eval_dataset,32
start_logits,32
i1,32
style,32
x5,32
tn,32
comment,32
all_scores,32
a3,32
cur,32
center_y,32
center_x,32
pretrained_dict,32
device_ids,32
pid,32
train_acc,32
bound,32
n2,32
port,32
chunks,32
queue,32
rep,32
final,32
train_size,32
x_range,31
num_class,31
detector,31
class_id,31
result_dir,31
field,31
x_list,31
convs,31
v0,31
pc,31
cwd,31
infos,31
low,31
testloader,31
tl,31
settings,31
raw,31
idx1,31
sign,31
clip,31
nrows,31
texts,31
attention_output,31
start_loss,31
attention_probs,31
image_width,31
train_file,31
vocab_file,31
x_s,31
max_epoch,31
det,31
stat,31
links,31
top_k,31
accs,31
handler,31
intersphinx_mapping,31
html,31
log_prob,31
transform_list,31
use_bias,31
num_neg,30
y_list,30
dataset_type,30
img_paths,30
pred_boxes,30
gt_mask,30
stream,30
log_level,30
fnames,30
output_folder,30
result_dict,30
workers,30
multiplier,30
padded,30
similarity,30
lab,30
num_iter,30
stop,30
y_,30
x_shape,30
att,30
dictionary,30
enc,30
queries,30
new,30
attention_scores,30
corners,30
val_data,30
threads,30
span,30
intermediate_output,30
attn_mask,30
new_model,30
start_positions,30
processor,30
position_embeddings,30
warmup_steps,30
br,30
desc,30
dd,30
checkpoint_dir,30
cdf,30
processes,30
empty,30
valid_data,30
seen,30
model_to_save,30
dir_name,30
html_theme_options,30
ax2,30
optim,30
base_dir,30
epoch_start_time,30
r3,30
train_path,29
gx,29
sort_idx,29
bbox_pred,29
feature_size,29
pad_h,29
file_handler,29
data_loaders,29
img_ids,29
rb,29
neg_inds,29
model_config,29
dset,29
log_path,29
fout,29
vectors,29
difference,29
buffer_size,29
model_class,29
common,29
eval_data,29
rotation,29
pp,29
target_tensor,29
start_offset,29
char,29
sub_tokens,29
random_tensor,29
target_mask,29
neg_loss,29
intersect,29
new_dict,29
poly,29
test_list,29
target_area,29
train_list,29
weights_path,29
current_time,29
ix,29
sents,29
all_input_ids,29
n1,29
valid_loader,29
nets,29
lens,29
batch_loss,29
batch_data,29
rt,29
image_numpy,29
tmp2,29
actual,29
data_size,29
lam,29
y_range,28
base_lr,28
result_file,28
pad_w,28
grad_bias,28
buckets,28
pw,28
aps,28
eval_results,28
pred_w,28
CLASSES,28
grid_size,28
pred_h,28
storage,28
base_path,28
cam,28
diffs,28
use_gpu,28
clf,28
__slots__,28
pool1,28
solver,28
pre,28
data_iter,28
ranges,28
n_batch,28
missing,28
image_pil,28
permutation,28
end_index,28
params_dict,28
ckpt_path,28
se,28
encoding,28
context_layer,28
image_height,28
token_type_embeddings,28
z1,28
orig_tokens,28
selected,28
new_lr,28
cluster,28
predictor,28
dataset_dir,28
new_name,28
cc,28
report,28
label_dict,28
node_list,28
nc,28
input2,28
num_nodes,28
process,28
dtypes,28
num_words,28
z2,28
this_dir,28
t3,28
total_epochs,27
gt_classes,27
label_names,27
img_info,27
im_mask,27
img_names,27
x_start,27
tmpstr,27
argmax,27
pos_loss,27
g1,27
upper_bound,27
slices,27
psnr,27
lower_bound,27
location,27
sr,27
toks,27
target_size,27
model_list,27
kernels,27
seeds,27
pool3,27
num_filters,27
EPSILON,27
amsgrad,27
gpu,27
bleu,27
log_str,27
end_positions,27
records,27
block_size,27
question,27
key_layer,27
base_model,27
text_a,27
keypoints,27
resolution,27
polygons,27
batch_idx,27
itr,27
seqs,27
new_path,27
data1,27
out_dim,27
term1,27
embs,27
eval_dataloader,27
dest,27
tb_writer,27
init_vars,27
gen,27
s0,27
backend,27
visualizer,27
oh,27
image1,26
input_x,26
ph,26
event,26
pad_shape,26
sampling,26
rles,26
gt_bboxes,26
x_end,26
new_kwargs,26
cls_scores,26
down,26
camera,26
format_string,26
y_end,26
cls_score,26
max_idx,26
vertices,26
th,26
data_type,26
ssim,26
dataset_path,26
model1,26
sigma12,26
vector,26
nn,26
max_value,26
padding_length,26
output_channel,26
penalty,26
tar,26
conv4,26
grad_norms,26
test_dataloader,26
test_transform,26
hyp,26
date,26
chunk,26
split_tokens,26
eval_loss,26
first_token_tensor,26
attn_weights,26
image_data,26
left_pad,26
x_1,26
x_size,26
query_layer,26
train_labels,26
input1,26
stddev,26
value_layer,26
truth,26
sample_size,26
exp_name,26
conv_block,26
scorer,26
ranks,26
p_data_fp32,26
meter,26
node_id,26
eval_sampler,26
running_loss,26
flops,26
normalized,26
number,26
cl,26
tf,26
batchsize,26
tmp1,26
cuda,26
prior,26
new_args,25
evaluation,25
keep_inds,25
indice,25
grad_weight,25
gy,25
num_levels,25
difficult,25
optimizer_config,25
BACKBONES,25
subparsers,25
elem,25
batch_shape,25
content_length,25
guid,25
positive,25
dic,25
loss_function,25
scene,25
update_ops,25
canvas,25
total_count,25
cf,25
pool2,25
sub,25
ce_loss,25
max_exp_avg_sq,25
sigma2,25
fid,25
entities,25
num_batch,25
resnet,25
attributes,25
right_pad,25
i2,25
border,25
cats,25
gray,25
root_path,25
cb,25
output1,25
inc,25
subset,25
new_list,25
dataset_train,25
cos,25
ll,25
new_x_shape,25
epoch_iter,25
resolved_archive_file,25
total_len,25
nx,25
debug,25
unexpected_keys,25
EPS,25
min_val,25
DEBUG,25
gradient_penalty,25
sm,25
time_str,25
test_file,25
y_hat,24
loss_list,24
precs,24
num_rois,24
max_iou,24
blobs,24
grid_x,24
imgIds,24
mask_size,24
branches,24
label_weights,24
tot,24
grid_y,24
lw,24
y_start,24
subdir,24
folders,24
predicted,24
format,24
g2,24
start_id,24
sigmas,24
normal,24
bounds,24
s3,24
num_data,24
sums,24
previous_dilation,24
qs,24
graph_def,24
fd,24
im2,24
app,24
observation,24
json_data,24
cur_substr,24
substr,24
beam_size,24
small,24
base_config,24
start_new_word,24
is_bad,24
all_ids,24
num_groups,24
padding_mask,24
postfix,24
coeff,24
prog,24
all_boxes,24
ih,24
label_file,24
fan_in,24
loss_type,24
figsize,24
speed,24
p0,24
embed_dim,24
term2,24
all_segment_ids,24
remainder,24
all_input_mask,24
new_word,24
url_bytes,24
etag,24
src_len,24
freqs,24
max_index,24
output2,24
signature,24
poses,24
total_params,24
test_size,24
dis,23
TP,23
factors,23
metric_names,23
tmp_dir,23
gt_areas,23
max_shape,23
layer_type,23
base_size,23
p3,23
translation,23
input_channels,23
scope,23
disp,23
aux,23
gradient,23
dot,23
y4,23
optimizers,23
refs,23
new_scores,23
replace_stride_with_dilation,23
log_format,23
max,23
mse_loss,23
pca,23
arguments,23
diag,23
coeffs,23
res2,23
input_image,23
domain,23
titles,23
t_start,23
model_args,23
gain,23
ii,23
padding_idx,23
init_kwargs,23
text_b,23
matching_files,23
train_examples,23
total_sum,23
coco_eval,23
config_dict,23
segment,23
flat_token_type_ids,23
sequence_length,23
mask_loss,23
tensor_list,23
dp,23
nz,23
iw,23
one,23
kk,23
dict,23
prediction_scores,23
residuals,23
contours,23
__constants__,23
X2,23
url_or_filename,23
ignored_index,23
WEIGHTS_NAME,23
bigram,23
param_state,23
url_hash,23
etag_hash,23
etag_bytes,23
extended_attention_mask,23
curr,23
CONFIG_NAME,23
heads,23
magic,23
lm_logits,23
symbol,23
pad_mask,23
ti,23
time_elapsed,23
baseline,23
es,23
kmeans,23
netG,23
dec,23
train_dir,23
pred_labels,23
ow,23
image2,22
yy2,22
x_new,22
feat_size,22
upsample,22
result_list,22
INF,22
ori_shape,22
xx2,22
y_ctr,22
version_file,22
x_ctr,22
loss_bbox,22
self,22
nonlinearity,22
new_k,22
progress_bar,22
yy1,22
video_name,22
catIds,22
num_heads,22
gt_idx,22
format_str,22
xx1,22
work_dir,22
mask_pred,22
img_num,22
data_folder,22
num_valid,22
map,22
ssim_map,22
ce,22
test_labels,22
video_path,22
probabilities,22
reference,22
model2,22
pixels,22
const,22
image_files,22
folder_name,22
components,22
next_state,22
ax1,22
power,22
cap,22
codes,22
loaded,22
block_idx,22
relu,22
acts,22
num_same,22
steps_per_epoch,22
train_writer,22
return_dict,22
train_iterator,22
ac,22
embedding_output,22
decoder_input,22
spans,22
ground_truth,22
divisor,22
start_position,22
cur_len,22
batch_indices,22
query_tokens,22
strategy,22
translations,22
unique_id,22
si,22
centroids,22
filt,22
out_channel,22
out_shape,22
f3,22
repeat,22
data_train,22
new_keys,22
tmp_file,22
im1,22
pos_scores,22
initial,22
sf,22
annos,22
d0,22
x_2,22
finished,22
ntokens,22
rest,22
out_str,22
tok,22
new_context_layer_shape,22
bucket_name,22
output_eval_file,22
cutoff,22
local_rank,22
dependencies,22
readme,22
bytes,22
corpus,22
vmax,22
datas,22
plot,22
all_data,22
n_gpu,22
load_path,22
webpage,22
soup,22
view,22
q1,22
DATA_DIR,22
combined,22
loss_val,21
labels_list,21
grad_mask,21
num_extra,21
category_id,21
mask_targets,21
cls_dets,21
xml_path,21
phi_x,21
segms,21
in_channel,21
dcn,21
autodoc_mock_imports,21
theta_x,21
define_macros,21
paddings,21
dist_params,21
contents,21
image_info,21
sigma1_sq,21
nll,21
mu1_sq,21
new_value,21
mu2_sq,21
mu1_mu2,21
sigma2_sq,21
save_folder,21
ff,21
token_ids,21
rnd,21
urls,21
nums,21
DATA_PATH,21
param_name,21
out3,21
cursor,21
beam,21
interp,21
hparams,21
cross_entropy,21
total_scores,21
experiment,21
question_text,21
output_filename,21
qid,21
hooks,21
pooled,21
var_name,21
cycle,21
collection,21
x_0,21
warmup,21
min_size,21
y_c,21
replace,21
x_c,21
segmentation,21
force,21
pred_mask,21
n_points,21
AP,21
diameter,21
gaussian,21
total_num,21
new_params,21
COLORS,21
select,21
hits,21
file_names,21
last_channel,21
k0,21
json_file,21
ROOT_DIR,21
q2,21
masked_lm_loss,21
flatten,21
mixed_value_layer,21
range,21
mixed_key_layer,21
hit,21
mixed_query_layer,21
flat_input_ids,21
pads,21
s3_path,21
archive_file,21
s3_resource,21
prev_char,21
dataset_idx,21
alignment,21
m3,21
s3_object,21
ndims,21
rel,21
idx_list,21
html_theme_path,21
valid_dataset,21
inner,21
e2,21
input_,21
support,21
dl,21
x_out,21
in_features,21
kl_loss,21
layout,21
nb,21
expr_dir,21
netD,21
lr_l,21
buffered,21
rmse,21
x_t,21
key_list,21
_C,21
streams,20
log_config,20
load_from,20
num_branches,20
c_in,20
flops_sum,20
roi_align,20
color_list,20
param_group,20
chn,20
sha,20
val_dataloader,20
area_ranges,20
prog_bar,20
anchor_generator,20
group_size,20
kernel_sizes,20
bbox_targets,20
fo,20
new_x,20
result_path,20
adv,20
window_size,20
original_shape,20
projection,20
l2_loss,20
summaries,20
density,20
numbers,20
linear,20
ip,20
uid,20
cur_dir,20
random_seed,20
c4,20
save_dict,20
in_dim,20
markers,20
txts,20
random_state,20
block1,20
branch1x1,20
branch3x3,20
block2,20
properties,20
temperature,20
eos,20
y_1,20
tokens_a,20
new_height,20
run,20
smooth,20
hi,20
cropped,20
end_position,20
new_width,20
input_files,20
input_path,20
doc_offset,20
image_tensor,20
output_prediction_file,20
mask_path,20
xp,20
param_groups,20
nd,20
gt_bbox,20
tr,20
heatmaps,20
best_idx,20
offset_y,20
offset_x,20
num_gt,20
ua,20
out_2,20
batch_num,20
out_planes,20
pos_idx,20
second,20
best_model,20
x_norm,20
fns,20
here,20
objective,20
toc,20
cache_file,20
tt,20
error_msgs,20
layer_outputs,20
resp,20
output_string,20
lm_loss,20
old_keys,20
d_p,20
epoch_iterator,20
dummy,20
local_metadata,20
unk,20
beta2_t,20
str_ids,20
recs,20
pt2,20
html_file,20
P2,20
label_name,20
eye,20
padw,20
trace,20
p_t,20
dv,20
rad,20
norms,20
gold,20
fp16,19
input_list,19
roi_pool,19
proj_query,19
bbox_deltas,19
grad_offset,19
all_anchors,19
target_w,19
sampled_inds,19
width_out,19
conv_per_position_flops,19
gallery,19
num_scales,19
lr_config,19
workflow,19
num_instances,19
num_modules,19
min_iou,19
color_mask,19
train_cfg,19
proj_key,19
norm_cfg,19
ctr,19
active_elements_count,19
target_h,19
out_h,19
iscrowd,19
height_out,19
cocoEval,19
valid_inds,19
channels_out,19
padded_masks,19
output_count,19
faces,19
batch_idxs,19
logdir,19
fy,19
all_files,19
max_steps,19
eval_batch_size,19
_x,19
betas,19
original,19
data_format,19
mm,19
locations,19
BASE_DIR,19
model_name_or_path,19
packed,19
max_seq_length,19
container,19
min,19
save,19
fontsize,19
start_iter,19
crop_w,19
im_size,19
lists,19
res1,19
n_epochs,19
d3,19
branch5x5,19
branch7x7,19
sigma1,19
MODEL_DIR,19
pe,19
maxlen,19
encoder_outputs,19
resized_image,19
extended,19
wd,19
max_num_tokens,19
doc_start,19
nonzero,19
binary_tensor,19
num_right_context,19
doc_end,19
qas_id,19
pos_emb,19
new_layer,19
padded_mask,19
after,19
best_span_index,19
doc_tokens,19
nbest,19
magnitude,19
output_text,19
feature_map,19
tokens_b,19
document,19
mem,19
num_left_context,19
answer_text,19
unit,19
conv_op,19
is_max_context,19
name_list,19
dice,19
sw,19
size_list,19
intermediate,19
scale_x,19
ww,19
ms,19
class_num,19
offset_mask,19
cat_ids,19
out_1,19
output_name,19
inters,19
fold,19
feature_dim,19
grad_output,19
A2,19
to_remove,19
train_y,19
X1,19
train_idx,19
kp,19
tempdir,19
ACT2FN,19
split_path,19
valid_loss,19
base_model_prefix,19
config_class,19
hidden_state,19
all_hidden_states,19
normed,19
id_map,19
head_mask,19
tgt_len,19
batch_mask,19
cached_features_file,19
_fields_,19
nb_eval_steps,19
lang,19
min_length,19
all_label_ids,19
num_correct,19
maps,19
den,19
e1,19
degree,19
out_features,19
strings,19
pin_memory,19
num_iters,19
manager,19
expr,19
tr_loss,19
vgg,19
iter_start_time,19
random_id,19
js,19
logvar,19
num_train,19
mae,19
rets,19
mp,19
img_y,19
rf,19
clusters,19
x_fuse,18
fuse_layers,18
target_lvls,18
pfunc,18
resume_from,18
all_points,18
proj_value,18
pos_weight,18
out_w,18
stride_,18
transition_layers,18
modulated_deform_conv,18
gh,18
fuse_layer,18
total_flops,18
expand_img,18
centerness,18
checkpoint_config,18
overall_flops,18
cur_im2col_step,18
offset_channels,18
num_branches_pre,18
test_cfg,18
img_scale,18
res_layer,18
featmap_sizes,18
gt_h,18
max_overlaps,18
gt_w,18
deform_conv,18
gw,18
num_branches_cur,18
coco_dets,18
model_state,18
new_indices,18
sx,18
f0,18
mask1,18
F1,18
gpu_id,18
src_path,18
proj_x,18
expected_shape,18
target_label,18
train_batch_size,18
time1,18
default_cache_path,18
torch_cache_home,18
ub,18
discriminator,18
exponent,18
y_val,18
matcher,18
pretrained_model,18
model_filename,18
client,18
b0,18
out_list,18
u1,18
n_channels,18
spacing,18
activations,18
g_loss,18
namespace,18
locs,18
branch_pool,18
max_dist,18
statinfo,18
branch3x3dbl,18
branch7x7dbl,18
raw_data,18
tracker,18
patience,18
l1_loss,18
request,18
input_length,18
processors,18
tok_answer_text,18
prelim_predictions,18
a_end,18
all_nbest_json,18
ema,18
final_text,18
cls_logits,18
nf,18
all_losses,18
cat_id,18
scale_factors,18
tok_to_orig_index,18
word_embeddings,18
model_kwargs,18
filtered,18
negatives,18
inf,18
mnist,18
draw,18
exp_scores,18
priors,18
token_to_orig_map,18
attn_prob,18
all_doc_tokens,18
best_indexes,18
test_files,18
text_span,18
train_files,18
min_depth,18
orig_to_tok_index,18
grads_and_vars,18
coefficients,18
degrees,18
n_labels,18
rc,18
local_size,18
assignments,18
dst_dir,18
visited,18
new_labels,18
search,18
warmup_factor,18
param_dict,18
base_name,18
elements,18
test_x,18
fg,18
n_train,18
test_y,18
rowsum,18
index_list,18
self_output,18
