Variable Name,Projects Count
cache_dir,26
momentum,26
format_string,26
hidden_states,26
loss1,26
x5,26
new_w,26
ckpt_path,26
tic,26
py,26
image_dir,26
all_scores,26
num_pos,26
model_state_dict,26
image_shape,26
rois,26
dirname,26
__author__,26
centers,26
windows,26
x_out,26
reward,26
test_transform,26
pred_labels,26
best_epoch,26
s1,26
cwd,25
lab,25
heatmap,25
errors,25
final,25
size_list,25
fc,25
concat,25
error_msg,25
convs,25
axes,25
interval,25
positions,25
model_params,25
cache_path,25
update,25
vocab,25
epoch_loss,25
lam,25
channel,25
conv2,25
inplanes,25
wh,25
resolution,25
dice,25
U,25
saver,25
label_map,25
sess,25
ls,25
pc,25
FLAGS,25
img_shape,25
y_train,25
dataset_train,25
local_size,24
eta_seconds,24
runner,24
dataset_type,24
language,24
bar,24
fid,24
infos,24
new,24
EPS,24
sha,24
decay,24
z2,24
num_labels,24
model_type,24
keep_prob,24
node_list,24
outdir,24
sample_idx,24
configs,24
actions,24
mu2,24
missing_keys,24
gt_boxes,24
cam,24
outfile,24
network,24
ce_loss,24
bounds,24
s2,24
save_name,24
adj,24
ndim,24
total_steps,24
trainset,24
th,24
fs,23
num_patches,23
data_loaders,23
evaluation,23
eta_string,23
numerator,23
zero,23
vocab_size,23
attrs,23
parent,23
ks,23
batches,23
iterations,23
bsz,23
loss_cls,23
cap,23
hparams,23
test_dataloader,23
num_examples,23
children,23
log_path,23
model_names,23
stages,23
expected,23
ann,23
record,23
dirs,23
mu1,23
att,23
aps,23
dh,23
_C,23
px,23
label_file,23
pad_h,23
pad_w,23
trainloader,23
y_max,23
input_dict,23
c3,23
num_nodes,23
start_index,23
testset,23
num_imgs,23
z1,23
log_msg,22
queries,22
avg_loss,22
type,22
numel,22
input_data,22
deltas,22
total_size,22
c0,22
sentences,22
seq_len,22
predictor,22
ans,22
warmup_steps,22
pygments_style,22
reduction,22
block_size,22
extra_compile_args,22
encoded,22
precisions,22
k2,22
input_dim,22
batch_sampler,22
margin,22
coco,22
det,22
annotation,22
requirements,22
instances,22
shifts,22
ext_modules,22
rles,22
pos_mask,22
fpath,22
train_size,22
zs,22
pair,22
session,22
mesh,22
ix,22
similarity,22
seq_length,22
cls_loss,22
train_acc,22
out_channel,22
border,22
cp,22
ex,22
mid,22
vectors,22
sum,22
dets,22
BATCH_SIZE,22
point,22
img_mask,22
normal,22
alphas,22
pred_label,22
gt_mask,22
data_loader_train,21
checkpoint_file,21
mAP,21
callbacks,21
iter_time,21
cur,21
cos,21
n1,21
task_name,21
translation,21
tensors,21
tgt,21
all_data,21
long_description,21
verbose,21
iterator,21
output_dim,21
pretrained,21
val_set,21
instance,21
legend,21
confidence,21
detections,21
E,21
unexpected_keys,21
num_class,21
ann_ids,21
max_y,21
output_folder,21
gt_classes,21
max_x,21
poly,21
batch_shape,21
empty,21
this_dir,21
cond,21
lst,21
rt,21
num_epochs,21
valid_loader,21
ncols,21
model_file,21
val_acc,21
cov,21
transform_list,21
train_list,21
encoder_layer,20
reduced_dict,20
div_term,20
out_dict,20
model_without_ddp,20
gpus,20
attn_weights,20
dir_name,20
chunk_size,20
w0,20
root_dir,20
lower,20
full_path,20
b3,20
attention_probs,20
xt,20
phase,20
energy,20
output_file,20
total_norm,20
train_path,20
style,20
vmax,20
normalized,20
proj,20
ax2,20
subparsers,20
iw,20
cm,20
selected,20
padw,20
n_batches,20
img_info,20
ar,20
img_ids,20
max_iter,20
num_neg,20
vis,20
canvas,20
grad_bias,20
self,20
num_anchors,20
lt,20
min_x,20
cell,20
use_bias,20
relative_position_index,20
relative_position_bias,20
coords_h,20
coords_w,20
y_,20
eye,20
optimizer_grouped_parameters,20
img_file,20
sign,20
out_size,20
y_min,20
layer_output,20
gt_path,20
category,20
traindir,20
valdir,20
elapsed_time,20
fmtstr,20
json_file,19
n_parameters,19
val_dataloader,19
norm_cfg,19
frame_id,19
n2,19
device_id,19
texts,19
num_heads,19
return_dict,19
gain,19
embed_dim,19
part,19
recs,19
new_k,19
num_batches,19
token_type_ids,19
dataset_size,19
recalls,19
idx2,19
h0,19
vars,19
video,19
max_val,19
txt,19
devices,19
variance,19
normalizer,19
tmp_dir,19
sentence,19
out_dim,19
ranks,19
min_value,19
class_id,19
db,19
body,19
file_names,19
tags,19
nd,19
gap,19
rect,19
datas,19
anns,19
define_macros,19
htmlhelp_basename,19
rb,19
video_name,19
relative_coords,19
random_tensor,19
multiplier,19
neg,19
nx,19
img_dir,19
exp_name,19
planes,19
target_tensor,19
target_area,19
coeff,19
palette,19
test_list,19
total_num,19
nrows,19
eval_dataset,19
batch_y,19
fan_in,19
image_list,19
out_img,19
model_class,19
src_dir,19
oh,19
processor,19
result_dict,19
intermediate_output,19
policy,19
ll,19
ow,19
loss_func,19
faces,19
pos_inds,19
key_list,19
rewards,19
num_digits,19
t3,19
x_train,19
q1,19
pred_scores,19
y_hat,18
encoder_outputs,18
MB,18
padded,18
stem,18
builtin_print,18
sampler_train,18
data_loader_val,18
ranges,18
rand,18
dev,18
input1,18
handler,18
segmentation,18
arguments,18
clip,18
__constants__,18
gradient_penalty,18
condition,18
processes,18
hidden_size,18
all_files,18
segments,18
new_dict,18
w1,18
temperature,18
gate,18
total_length,18
w2,18
magnitude,18
pca,18
img_paths,18
patch,18
map,18
ih,18
ms,18
scene,18
tr,18
sh,18
one,18
shift_x,18
shift_y,18
grad_weight,18
min_y,18
err_msg,18
g_x,18
latex_documents,18
num_iter,18
in_size,18
wd,18
coords_flatten,18
pixels,18
mult,18
val_data,18
log_str,18
num_levels,18
x_shape,18
dd,18
loss_list,18
log_prob,18
test_file,18
config_name,18
train_file,18
train_idx,18
stack,18
seeds,18
image_numpy,18
new_x_shape,18
tx,18
eval_results,18
slices,18
save_dict,18
img_tensor,18
process,18
kl,18
s0,18
rnd,18
mx,18
subset,18
reg_loss,18
num_rois,18
codes,17
lr_config,17
workflow,17
sampler_val,17
log_config,17
find_unused_parameters,17
optimizer_config,17
load_from,17
space_fmt,17
checkpoint_config,17
resume_from,17
INF,17
cls_tokens,17
is_training,17
pp,17
decay_steps,17
updates,17
local_rank,17
ns,17
position_ids,17
dis,17
desc,17
titles,17
buckets,17
sampling,17
input_tensor,17
port,17
cache,17
kmeans,17
parsed,17
log_format,17
dir_path,17
regex,17
upper,17
nll_loss,17
input2,17
input_channel,17
end_index,17
catIds,17
npos,17
settings,17
iscrowd,17
local_metadata,17
output1,17
sigma2,17
_x,17
coord,17
br,17
class_num,17
pad_size,17
latex_elements,17
rle,17
image_tensor,17
n_batch,17
x_list,17
max_score,17
coco_eval,17
phi_x,17
annos,17
texinfo_documents,17
man_pages,17
all_predictions,17
visualizer,17
_version,17
save_file,17
window_size,17
diag,17
origin,17
agent,17
group_size,17
pre,17
corners,17
queue,17
dataset_path,17
vgg_pretrained_features,17
ignore,17
omega,17
number,17
context_layer,17
cb,17
new_context_layer_shape,17
key_layer,17
xi,17
sort_idx,17
query_layer,17
mixed_query_layer,17
attention_output,17
load_path,17
loss_bbox,17
value_layer,17
attention_scores,17
intermediate,17
velocity,17
feed_dict,17
types,17
vertices,17
imgIds,17
rmse,17
stds,17
clf,17
conv2d,17
cls_score,17
max_shape,17
upsample,17
locs,17
conv_layer,16
enc,16
print_freq,16
img_norm_cfg,16
f2,16
image1,16
dist_params,16
num_tasks,16
backend,16
grad_output,16
env_info,16
metric_logger,16
neg_mask,16
new_lr,16
intersphinx_mapping,16
tmpdir,16
divisor,16
new_v,16
subkey,16
warmup,16
negatives,16
num_instances,16
optimizers,16
m2,16
sample_num,16
rc,16
training,16
lens,16
begin,16
logprobs,16
pooled_output,16
coef,16
sent,16
new_x,16
model_name_or_path,16
chunks,16
ntasks,16
vmin,16
target_dir,16
prediction_scores,16
layer_type,16
max_steps,16
in_features,16
vid,16
answer,16
mid_channels,16
img_names,16
new_name,16
components,16
input_path,16
handle,16
obj_type,16
prog,16
output2,16
transposed,16
psnr,16
nf,16
y_list,16
sigmas,16
pos_idx,16
cats,16
polygons,16
anchor_generator,16
min_dist,16
CLASSES,16
img_np,16
aa,16
maxes,16
loss_ce,16
dataset_val,16
param_norm,16
loss_meter,16
train_labels,16
colormap,16
unique_labels,16
data_files,16
loss_fct,16
pointer,16
pos_y,16
segs,16
new_features,16
pos_x,16
gen,16
ct,16
run_id,16
difference,16
ty,16
d3,16
onehot,16
neg_loss,16
html,16
sf,16
nW,16
rv,16
total_epochs,16
flow,16
batch_x,16
input_,16
t_start,16
softmax,16
edge_index,16
inc,16
x_offset,16
ptr,16
bbox_pred,16
nums,16
q2,16
shp,16
total_params,16
d_loss,16
time_str,16
new_img,16
dataset_test,16
stat,15
uv,15
num_stages,15
train_pipeline,15
timer,15
mixup_fn,15
kv,15
_base_,15
nb_classes,15
workers,15
param_state,15
lc,15
builder,15
base_path,15
json_data,15
cutoff,15
position_embeddings,15
miou,15
dc,15
split_name,15
lg,15
choices,15
ground_truth,15
next_state,15
orig,15
extended_attention_mask,15
question,15
doc,15
repeat,15
ctx,15
tar,15
part_file,15
model_inputs,15
best_idx,15
iter,15
arg,15
lm,15
model_cls,15
sequence_output,15
embed,15
output_channel,15
tps,15
elements,15
jmax,15
records,15
betas,15
conv3,15
theta_x,15
new_weights,15
input_list,15
heatmaps,15
interp,15
gt_labels,15
class_weights,15
pred_h,15
mapper,15
rm,15
visited,15
pred_w,15
toc,15
x_norm,15
coco_dt,15
width_out,15
pred_logits,15
cast_tensor,15
gt_bbox,15
min_size,15
negative,15
yaw,15
optim,15
in_channel,15
base_dir,15
cuda,15
y3,15
transform_train,15
console_handler,15
DATA_DIR,15
label_ids,15
num_batch,15
data_folder,15
test_path,15
predict,15
idx1,15
tmp_list,15
tmp1,15
C1,15
in_dim,15
select,15
latents,15
coeffs,15
cdf,15
mixed_key_layer,15
mixed_value_layer,15
dim_t,15
out_name,15
frac,15
iu,15
blur,15
i1,15
num_train,15
lo,15
comment,15
attn_windows,15
w_slices,15
h_slices,15
version_file,15
x_windows,15
mask_windows,15
shifted_x,15
auc,15
neighbors,15
activations,15
argmax,15
bbox_targets,15
test_idx,15
checkpoint_dir,15
l_pos,15
ngpus_per_node,15
best_loss,15
results_dict,15
max_overlaps,15
cls_scores,15
a3,15
interpolation,15
quat,15
ckpt_name,14
fp16,14
test_pipeline,14
global_rank,14
mixup_active,14
repr_str,14
precs,14
base_lr,14
job,14
dash_line,14
ckpt_dir,14
train_stats,14
todo_include_todos,14
sample_size,14
sents,14
smooth_loss,14
accs,14
data2,14
decoded,14
random_seed,14
seen,14
contents,14
description,14
dict,14
projection,14
max_epoch,14
centroids,14
md5,14
starts,14
p_data_fp32,14
smooth,14
clusters,14
VERSION,14
second,14
sr,14
old_keys,14
amp,14
prev,14
reference,14
after,14
tot,14
refs,14
remainder,14
embedding_output,14
eval_dataloader,14
m1,14
input_mask,14
loaded,14
req,14
max_value,14
ax1,14
__slots__,14
uni,14
manager,14
difficult,14
user,14
gt_dir,14
max_epochs,14
elem,14
heads,14
block_idx,14
gpu,14
gray,14
img_data,14
cat_ids,14
extractor,14
num_branches,14
branches,14
positive,14
ann_id,14
num_modules,14
location,14
year,14
dic,14
n_channels,14
x_fuse,14
include_dirs,14
label_id,14
ny,14
ann_info,14
ii,14
conv_block,14
cur_lr,14
class_to_idx,14
acc5,14
data_type,14
max_index,14
collate_fn,14
rs,14
predicted,14
entropy,14
pred_list,14
S1,14
latent,14
model_kwargs,14
encoding,14
ua,14
p_t,14
cropped_image,14
progress_bar,14
threads,14
transformer,14
best_model,14
test_sampler,14
e1,14
x_s,14
image_height,14
i2,14
image_width,14
branch,14
blobs,14
pos_loss,14
total_iters,14
logfile,14
testloader,14
addr,14
result_list,14
valid_dataset,14
coordinates,14
result_dir,14
vel,14
gt_bboxes,14
num_gt,14
dst_dir,14
sums,14
nChannels,14
lists,14
y_offset,14
linear,14
dz,14
J,14
cross,14
sm,14
positives,14
patches,14
part_list,14
num_obj,14
env_info_dict,13
matcher,13
fp16_cfg,13
checkpoint_paths,13
eval_kwargs,13
group_gpus,13
prog_bar,13
residuals,13
grid_y,13
cf,13
bigram,13
dot,13
chars,13
fnames,13
layer_outputs,13
postfix,13
div,13
beam_size,13
num_updates,13
target_size,13
chunk,13
layer_idx,13
resp,13
seqs,13
module_list,13
speed,13
nets,13
mask_shape,13
field,13
grid_x,13
last_checkpoint,13
n_train,13
grad_norms,13
ends,13
pretrained_model,13
lbl,13
norms,13
cur_dir,13
variables,13
module_path,13
new_word,13
bias_correction2,13
cax,13
generated,13
bias_correction1,13
sx,13
work_dir,13
TP,13
new_labels,13
polygon,13
MODELS,13
param_dict,13
intermediates,13
error_msgs,13
model_output,13
fuse_layers,13
fuse_layer,13
loss_dict_reduced,13
gt_masks,13
p7,13
combined,13
new_config,13
all_boxes,13
num_keypoints,13
offset_y,13
extensions_dir,13
font_size,13
channels_out,13
category_id,13
props,13
ctr_x,13
neg_idx,13
tmpstr,13
offset_x,13
point_indices,13
p6,13
spatial_scale,13
anchor,13
new_data,13
dataset_dir,13
ctr_y,13
grad_mask,13
nms_thresh,13
source_cuda,13
psi,13
new_value,13
tmp2,13
x_new,13
epoch_time,13
folders,13
hits,13
tn,13
input_nc,13
fold,13
yaml_cfg,13
folder_path,13
new_mask,13
idx_list,13
data_size,13
C2,13
dl,13
x_range,13
train_result,13
data_collator,13
all_preds,13
h_relu3,13
h_relu4,13
h_relu2,13
out_h,13
h_relu1,13
biases,13
initializer,13
y_embed,13
links,13
mem,13
x_size,13
debug,13
data_file,13
batch_index,13
dpi,13
dataset_class,13
stream_handler,13
load,13
test_size,13
diffs,13
image2,13
pooled,13
num_pred,13
ACT2FN,13
run,13
date,13
pred_mask,13
fout,13
x_embed,13
time1,13
pid,13
epoch_start_time,13
ry,13
e2,13
transform_test,13
LR,13
ph,13
tw,13
image_data,13
num_filters,13
nc,13
batch_dim,13
xx1,13
proposal_list,13
xx2,13
cache_file,13
dfs,13
nll,13
hi,13
tf,13
vector,13
result_file,13
rlimit,13
pad_r,13
all_anchors,13
x_start,13
X_train,13
gw,13
camera,13
box_list,13
return_layers,13
r3,13
dp,12
out_tensor,12
test_stats,12
dst_file,12
layer1,12
dependencies,12
fan_out,12
model_ema,12
split_line,12
rest,12
flat,12
buffered,12
ln,12
tb_writer,12
valid_idx,12
src_len,12
DATA_PATH,12
kernels,12
before,12
disc_interpolates,12
filtered,12
missing,12
top_k,12
meta_path,12
meters,12
patience,12
attention_weights,12
ema,12
loss_sum,12
answers,12
merged,12
batch_mask,12
target_mask,12
input_file,12
target_list,12
num_models,12
permutation,12
data1,12
prev_char,12
caption,12
rets,12
half_dim,12
all_hidden_states,12
n_iter,12
mse_loss,12
last_layer,12
steps_per_epoch,12
BB,12
new_label,12
client,12
ovmax,12
sorted_ind,12
maxDet,12
inters,12
d0,12
up1,12
sy,12
future,12
num_branches_pre,12
pred_ctr_x,12
paddings,12
start_iter,12
is_train,12
num_branches_cur,12
sampling_ratio,12
html_theme_path,12
xc,12
grad_offset,12
proposal,12
gt_areas,12
val_list,12
blocks_dict,12
tmp_file,12
v0,12
pred_ctr_y,12
xg,12
all_targets,12
coco_results,12
transition_layers,12
onnx_model,12
aspect_ratios,12
height_out,12
use_gpu,12
accuracies,12
fake,12
prompt,12
lw,12
label_mask,12
lr_l,12
modes,12
log_dict,12
layer_id,12
dimensions,12
ann_file,12
save_state,12
t_total,12
seg_map,12
bw,12
color_list,12
fea,12
stddev,12
h_relu5,12
font,12
lrd,12
out_w,12
max_dist,12
all_results,12
label_weights,12
n_gpu,12
pos_emb,12
original,12
cls_token,12
sorted_scores,12
references,12
train_batch_size,12
eval_metrics,12
num_objs,12
weight_dict,12
config_dict,12
lr_schedule,12
eval_loss,12
repo,12
data_iter,12
gh,12
tensors_gather,12
draw,12
videos,12
zz,12
ip,12
voxels,12
neg_inds,12
verts,12
new_y,12
im2,12
visuals,12
train_op,12
X2,12
dist2,12
proc_id,12
resume,12
BACKBONES,12
prod,12
ims,12
pool3,12
src2,12
hx,12
yy1,12
yy2,12
func_name,12
model_state,12
real,12
A2,12
num_items,12
exp_dir,12
best_acc1,12
mlp,12
pad_t,12
pad_b,12
pad_l,12
Wp,12
Hp,12
pos_weight,12
edge_attr,12
test_labels,12
y_end,12
x_in,12
calib,12
f3,12
li,12
train_dir,12
ordered_results,12
rotation_matrix,12
tt,11
decoder_output,11
sequences,11
img_scale,11
cudnn_benchmark,11
gt_seg,11
layer2,11
num_warmup,11
log_stats,11
partition,11
metric_dict,11
head_mask,11
epoch_iter,11
label_dict,11
span,11
signature,11
toks,11
max,11
args_dict,11
max_pos,11
orig_size,11
nsample,11
resolved_archive_file,11
content_length,11
bpe_tokens,11
target_masks,11
common,11
y_t,11
labs,11
padding_mask,11
tok,11
matching_files,11
dest,11
CONFIG_NAME,11
model_cfg,11
dataset_idx,11
node_idx,11
local_path,11
outpath,11
replace,11
raw_data,11
early_stopping,11
bp,11
cand,11
segment,11
min,11
best_metric,11
padding_size,11
WEIGHTS_NAME,11
key_padding_mask,11
mi,11
term,11
ed,11
bytes,11
token_type_embeddings,11
audio,11
d_p,11
curr,11
node_id,11
model_args,11
min_val,11
input_img,11
lb,11
hull,11
image_paths,11
bbox_list,11
sched,11
space,11
mae,11
_y,11
cached_file,11
up2,11
sigma1,11
conv4,11
CONFIG,11
normals,11
model_filename,11
contours,11
warmup_factor,11
sorted_indices,11
x_c,11
cur_im2col_step,11
pdf,11
stride_,11
actual,11
plain_formatter,11
CLASS_NAMES,11
evaluateImg,11
fg_inds,11
computeIoU,11
maps,11
all_images,11
deform_conv,11
modulated_deform_conv,11
num_fg,11
input_features,11
scale_factors,11
arrays,11
current_stride,11
boxes_for_nms,11
new_keys,11
img_x,11
segmentations,11
us,11
api,11
atten,11
inter_channels,11
cls_id,11
image_info,11
l3,11
dec,11
density,11
base_folder,11
resnet,11
win_size,11
rel,11
sigma12,11
output_tensor,11
logpt,11
log_p,11
relu,11
reset,11
spacing,11
image_features,11
crop_w,11
norm_type,11
fmt_str,11
patches_resolution,11
pd,11
runs,11
data_train,11
rep,11
mp,11
F1,11
train_df,11
zoom_factor,11
noises,11
quad,11
norm_factor,11
init_vars,11
to_remove,11
feature_size,11
final_results,11
bias_init,11
csv_path,11
out_str,11
tuples,11
relation,11
src_idx,11
loss_map,11
alpha_t,11
sep,11
__metaclass__,11
ht,11
num_out,11
batch_indices,11
y_mask,11
_logger,11
batch_num,11
logdir,11
arch_settings,11
pick,11
result_str,11
res_path,11
landmarks,11
labels_list,11
optim_params,11
bc,11
rhs,11
index_list,11
str_ids,11
y4,11
cut_w,11
u1,11
cut_h,11
pw,11
thickness,11
zoom,11
im1,11
BASE_DIR,11
nz,11
cropped,11
log_vars,11
URL,11
ROOT_DIR,11
comp,11
img_bytes,11
ksize,11
hsv,11
G_loss,11
batchSize,11
total_samples,11
decoder_layer,11
tgt2,11
p0,11
returns,11
gp,11
kind,11
res_dict,11
inner,11
wt,11
cfg_dict,11
p3,11
last_epoch,11
fd,11
ww,11
console,11
ff,11
nn,11
ce,11
y_start,11
x_end,11
last_idx,11
cbar,11
cfg_,11
res_layer,11
new_index,11
center_y,11
center_x,11
fg,11
x_t,11
device_ids,11
c_in,11
thetas,11
poses,11
main_file,11
x_down,11
fx,11
log_name,11
inter_area,11
ori_shape,11
