Variable Name,Projects Count
inp,62
frames,62
models,61
y_pred,61
strides,61
classname,61
blocks,60
backbone,60
num_workers,60
normalize,60
cols,59
order,59
func,59
weight_decay,59
sizes,59
pool,59
head,58
top,58
data_list,58
epsilon,58
maxk,58
fmt,58
start_epoch,58
G,58
p1,58
test,58
fname,58
groups,58
train_dataloader,58
inter,57
cls,57
hidden_dim,57
source,57
param,57
metadata,57
test_data,57
error,57
defaults,56
filepath,56
dt,56
words,56
ch,55
loss_dict,55
parameters,55
attn_mask,55
correct_k,55
version,55
window,55
train_loss,55
cmd,55
new_size,54
right,54
mat,54
ckpt_path,54
new_state_dict,54
group,54
generator,54
train_sampler,54
matrix,53
fps,53
frame,53
img2,53
box,52
dims,52
fn,52
start_idx,52
windows,52
end_time,52
embeddings,52
ds,52
xx,52
base,52
cost,52
max_size,51
input_size,51
dst,51
title,51
epochs,51
rng,51
matches,51
sim,51
p2,51
img1,51
train,51
task,51
x4,51
texts,51
max_len,51
Z,51
loss_fct,51
suffix,50
phi,50
headers,50
mse,50
cache_dir,50
trans,50
output_path,50
image_id,50
y0,49
cx,49
img_name,49
cy,49
cmap,49
scale_factor,49
checkpoint_path,49
steps,49
return_dict,49
zeros,49
radius,48
shift,48
timestamp,48
cls_tokens,48
items,48
c2,48
evaluator,48
position,48
seq_len,48
num_layers,47
relative_position_bias,47
crop_size,47
filenames,47
perm,47
attr,47
model_urls,47
pairs,47
temperature,47
question,47
rot,47
stage,46
extension,46
fh,46
options,46
embed_dim,46
Q,46
c1,46
out_dict,46
root_dir,45
template,45
aspect_ratio,45
storage,45
ann,45
seq,45
pos_embed,45
valid_mask,45
string,45
gts,45
log_dir,45
embedding,45
distances,45
now,45
ref,45
examples,45
answer,45
output_file,44
sources,44
ops,44
categories,44
log_file,44
relative_coords,44
cs,44
variance,44
dists,44
y_true,44
reader,44
logs,44
means,44
st,44
max_length,44
position_ids,44
angles,44
batch_time,43
cur,43
num_channels,43
output_size,43
s1,43
encoder,43
decay,43
iter_time,43
progress,43
yy,43
err,43
vals,43
r1,43
r2,43
ys,43
tree,43
op,42
total_time_str,42
shuffle,42
topk,42
indexes,42
folder,42
step_size,42
eta,42
out1,42
learning_rate,42
ones,42
relative_position_index,41
avg,41
b1,41
I,41
b2,41
x_max,41
pe,41
bound,41
tasks,41
denominator,41
word,41
keep,40
model_dir,40
new_key,40
out2,40
loc,40
coords_h,40
out_dir,40
tag,40
s2,40
method,40
num_points,40
data_root,40
it,40
freqs,40
image_features,40
model_type,40
queries,40
optim,40
t0,40
sp,40
best_epoch,40
img_mask,39
vec,39
layer_name,39
eta_seconds,39
x_,39
num_heads,39
coords_w,39
momentum,39
timesteps,39
rgb,39
activation,39
pt,39
attn_output,39
col,39
xyz,39
example,39
neg,39
label_list,39
end_idx,38
output_shape,38
annotations,38
dilation,38
pad_h,38
skip,38
class_names,38
x_out,38
coords_flatten,38
test_loss,38
train_set,38
fpath,38
grads,38
d1,38
xy,38
global_step,38
time,38
current,38
dirs,38
bsz,38
level,37
crop,37
eta_string,37
prec,37
file_list,37
ap,37
img_list,37
ext,37
pad_w,37
latents,37
text_features,37
new_data,37
edges,37
no_decay,37
mapping,37
seq_length,37
num_features,37
output_hidden_states,37
lengths,37
inputs_embeds,37
loss_str,36
scales,36
loss_value,36
cap,36
project,36
history,36
model_kwargs,36
buf,36
mu1,36
log_msg,36
dropout,36
input_dim,36
a1,36
env,36
interval,36
category,36
output_attentions,36
low,36
sd,36
ious,35
size_list,35
tensor_list,35
bboxes,35
img_id,35
fields,35
directory,35
label_file,35
progress_bar,35
overlap,35
ans,35
seg,35
mu2,35
flops,35
num_epochs,35
ts,35
class_name,35
stem,35
done,35
rotation,35
config_class,35
choices,35
success,35
grid_size,35
vocab,35
axis,35
local_rank,35
cond,34
image_list,34
hs,34
objects,34
grad_input,34
runner,34
out_file,34
array,34
window_size,34
record,34
force,34
loss_fn,34
prompts,34
tgt,34
code,34
offsets,34
a2,34
x_embed,34
messages,34
times,34
up,34
local_size,33
w1,33
num_gpus,33
lt,33
confidence,33
num_images,33
pipeline,33
errors,33
pr,33
orig_size,33
U,33
out_path,33
hidden,33
d2,33
dir,33
builtin_print,33
pts,33
keep_prob,33
caption,33
cos,33
bottom,33
total_size,33
train_transform,33
one_hot,33
all_labels,33
rec,32
area2,32
wh,32
area1,32
port,32
columns,32
best_acc,32
adj,32
test_set,32
graph,32
save_name,32
hooks,32
opts,32
pretrained,32
memory,32
C2,32
C1,32
MB,32
dataset_train,32
font,32
x_min,32
y_embed,32
numerator,32
video,32
processor,32
positions,32
all_hidden_states,32
high,32
log_prob,32
sig,32
resolution,31
widths,31
areas,31
batch_shape,31
format_string,31
mid,31
vis,31
model_state_dict,31
rb,31
basename,31
pad_r,31
param_groups,31
flip,31
author,31
shifted_x,31
config_file,31
val_dataloader,31
layer_outputs,31
exp,31
freq,31
embedding_size,31
total_params,31
dataset_path,31
auc,31
n_samples,31
new,31
space_fmt,31
num_params,31
__author__,31
k1,31
l2,31
cat,31
action,31
top1,31
input_data,31
shift_logits,31
vocab_size,31
use_cache,31
shift_labels,31
new_shape,31
candidates,31
random_tensor,31
channel,30
anno,30
attn_windows,30
extensions,30
thresh,30
best,30
betas,30
ndim,30
centers,30
tau,30
current_time,30
logit_scale,30
act,30
l1,30
tic,30
annotation,30
new_h,30
result_path,30
pos_x,30
states,30
encoder_outputs,30
encoder_hidden_states,30
bn,30
model_inputs,30
sequence_output,30
attention_probs,30
E,30
previous_dilation,30
replace_stride_with_dilation,30
sentence,30
ctx,29
mod,29
spec,29
num_groups,29
elapsed,29
mask_windows,29
nW,29
attention,29
pad_b,29
img_dir,29
y_max,29
inner_dim,29
latent,29
tags,29
grad_norm,29
file_handler,29
sz,29
instance,29
arg,29
duration,29
chunk_size,29
num_frames,29
pad_size,29
obs,29
posemb,29
answers,29
base_model_prefix,29
attention_scores,29
target_size,29
output_dict,29
instances,28
body,28
last,28
batch_idx,28
canvas,28
num_blocks,28
config_path,28
fan_out,28
in_channel,28
configs,28
att,28
shapes,28
loss1,28
testset,28
model_output,28
log_probs,28
alphas,28
selected,28
first,28
all_data,28
sep,28
hidden_size,28
edge,28
coord,28
x5,28
command,28
ce_loss,28
network,28
anns,28
pos_y,28
new_w,28
start_index,28
input_tensor,28
down,28
attn_weights,28
attention_output,28
past_key_value,28
sentences,28
summary,28
total_steps,28
conf,28
classifier,28
extra_compile_args,27
h1,27
reduced_dict,27
this_dir,27
_C,27
ratios,27
thresholds,27
dis,27
w_slices,27
h_slices,27
image_name,27
result_dir,27
pc,27
templates_path,27
extra,27
new_v,27
min_value,27
gt_path,27
html_theme,27
chunks,27
IMG_EXTENSIONS,27
omega,27
_version,27
entries,27
model_config,27
ssim_map,27
v1,27
reg,27
accelerator,27
init,27
res_dict,27
y_min,27
actions,27
doc,27
posemb_grid,27
questions,27
phase,27
lam,27
num_batches,27
ranges,27
img_info,26
sh,26
overlaps,26
ext_modules,26
stages,26
node,26
img_shape,26
img_tensor,26
dev,26
log_level,26
sha,26
exp_name,26
extra_tokens,26
eval_results,26
copyright,26
image_dir,26
n1,26
gs,26
bounds,26
pose,26
buffered,26
module_name,26
c3,26
handler,26
is_best,26
elements,26
dataset_dir,26
sigma12,26
transform_train,26
global_rank,26
lrs,26
folder_path,26
wd,26
pipe,26
cwd,26
dim_t,26
det,26
ground_truth,26
sin,26
test_dataloader,26
trainset,26
stream,26
head_mask,26
orig_type,26
position_embeddings,26
pooled_output,26
top_k,26
iterator,26
accs,26
label_path,26
decoder,26
define_macros,25
loss_cls,25
h2,25
image_ids,25
bins,25
rle,25
w2,25
num_pos,25
cls_loss,25
recalls,25
arch,25
ws,25
iters,25
root_path,25
html_static_path,25
result_dict,25
hist,25
intersect,25
dataset_type,25
F,25
epoch_loss,25
nodes,25
max_val,25
txt,25
n_classes,25
db,25
uv,25
avg_loss,25
ps,25
mAP,25
sigma1_sq,25
mu1_mu2,25
sigma2_sq,25
img_np,25
log_path,25
sequence,25
encoder_layer,25
intermediate,25
n_points,25
description,25
zero,25
gs_old,25
test_file,25
past_key_values_length,25
layer_output,25
query_layer,25
value_layer,25
k2,25
context_length,25
key_layer,25
remaining,25
optimizer_grouped_parameters,25
ranks,25
image_shape,25
test_transform,25
test_acc,25
margin,25
captions,25
speed,25
reference,25
fc,24
label_name,24
conv1,24
num_replicas,24
policy,24
DATASETS,24
dw,24
rect,24
f2,24
scale_x,24
rles,24
scale_y,24
qkv_bias,24
new_pos_embed,24
train_list,24
replace,24
key_list,24
cm,24
pad_l,24
pred_list,24
gap,24
palette,24
cache_file,24
sign,24
interp,24
fx,24
lb,24
tr,24
use_bias,24
x_windows,24
worker_info,24
EPS,24
found,24
intermediate_output,24
tgt2,24
src2,24
num_nodes,24
embed,24
trainloader,24
_logger,24
logits_per_image,24
extended_attention_mask,24
context_layer,24
logit,24
new_context_layer_shape,24
cp,24
all_scores,24
conv2d,24
train_file,24
tx,24
all_images,24
max_x,24
cached_file,23
rate,23
max_iter,23
cast_tensor,23
loss_func,23
xmin,23
input_channel,23
output_channel,23
target_area,23
num_boxes,23
ss,23
output_width,23
x_list,23
fg,23
checkpoints,23
flow,23
exclude_patterns,23
choice,23
new_mask,23
prev,23
patches,23
ks,23
multiplier,23
in_features,23
rotation_matrix,23
x_t,23
children,23
best_loss,23
gpus,23
mu1_sq,23
new_width,23
new_height,23
num_tasks,23
mu2_sq,23
gauss,23
elapsed_time,23
heatmap,23
acc1,23
cls_token,23
collate_fn,23
video_name,23
branch,23
status,23
rv,23
draw,23
rmse,23
year,23
new_x_shape,23
_keys_to_ignore_on_load_missing,23
key_states,23
parsed,23
devices,23
query_states,23
reordered_past,23
token_type_ids,23
text_input,23
px,23
eval_dataset,23
past_key_values,23
image_tensor,23
model_class,23
cur_len,23
similarity,23
pi,23
max_epoch,23
max_score,23
keypoints,22
batches,22
img_ids,22
conv2,22
padded_img,22
xmax,22
stop,22
checkpoint_file,22
norm_type,22
out_list,22
release,22
pad_t,22
dice,22
language,22
seeds,22
input_mask,22
num_extra_tokens,22
kv,22
log_dict,22
out_dim,22
convs,22
new_path,22
image_paths,22
save_dict,22
xc,22
buffer_size,22
kl,22
entropy,22
reward,22
normalizer,22
parent,22
model_file,22
amp,22
rt,22
metric_logger,22
num_train,22
training,22
corr,22
point,22
cache,22
all_results,22
axes,22
segments,22
gt_labels,22
tracker,22
key_padding_mask,22
dataset_dict,22
base_dir,22
rm,22
decoder_layer,22
not_mask,22
time_start,22
dirname,22
v0,22
ns,22
encoder_attention_mask,22
z2,22
value_states,22
backend,22
_keys_to_ignore_on_load_unexpected,22
next_decoder_cache,22
vision_width,22
q1,22
input_list,22
flags,22
verbose,22
block_size,22
cc,22
mask_path,22
gpu,22
test_labels,22
model_names,22
centroids,22
records,22
val_data,22
num_class,22
proj,22
predictor,22
rs,22
dict,22
mesh,22
sigmas,22
rewards,22
upper,22
lower,22
input_image,22
task_name,22
centroid,22
num_stages,21
gt_boxes,21
coco_eval,21
reg_loss,21
ymin,21
tensors,21
pred_label,21
proposals,21
pred_boxes,21
reduction,21
test_list,21
block_id,21
loss2,21
error_msg,21
v2,21
y_list,21
eval_metrics,21
vit,21
pos_tokens,21
coeff,21
magnitude,21
tmp_dir,21
fan_in,21
out_channel,21
w0,21
half,21
deltas,21
empty,21
final,21
cam,21
candidate,21
ex,21
DEVICE,21
padw,21
print_freq,21
cut,21
fs,21
desc,21
lens,21
rc,21
div_term,21
output_dim,21
direction,21
total_count,21
testloader,21
min_y,21
max_y,21
input_text,21
entry,21
supports_gradient_checkpointing,21
mixed_query_layer,21
fc_std,21
attn_std,21
proj_std,21
ty,21
aug,21
precisions,21
queue,21
datas,21
toc,21
val_loss,21
cache_path,21
client,21
qid,21
x_in,21
output_tokens,21
batch_indices,21
total_num,21
min_x,21
save_file,20
ymax,20
ar,20
anchors,20
sample_idx,20
planes,20
distributed,20
bb,20
pos_idx,20
src_dir,20
type,20
degree,20
mid_channels,20
miou,20
BATCH_SIZE,20
chunk,20
gain,20
pil_image,20
style,20
grid_h,20
combined,20
grid_w,20
coordinates,20
tot,20
predict,20
new_name,20
metric_dict,20
warmup_steps,20
edge_index,20
model_args,20
br,20
sub,20
sf,20
nd,20
json_data,20
padding_size,20
mx,20
coco,20
dataloaders,20
bias_correction2,20
remainder,20
process,20
top5,20
fid,20
act_layer,20
mae,20
val_set,20
depths,20
transformer_layers,20
vision_heads,20
templates,20
_CONFIG_FOR_DOC,20
embedding_output,20
all_tokens,20
model_cfg,20
p0,20
role,20
objs,20
batch_data,20
train_acc,20
data_collator,20
model_name_or_path,20
new_word,20
conditions,20
vertices,20
pretrained_dict,20
model_id,20
faces,20
translation,20
best_idx,20
image_file,20
ssims,20
output_ids,20
xt,20
last_channel,19
cat_id,19
stdv,19
ow,19
output_folder,19
mask1,19
pixels,19
extensions_dir,19
gt_bbox,19
polygons,19
include_dirs,19
DATA_DIR,19
new_k,19
json_file,19
test_pipeline,19
out_size,19
layer_id,19
_base_,19
confusion_matrix,19
cfgs,19
data_type,19
json_path,19
onnx_model,19
worker_seed,19
cfg_dict,19
running_loss,19
n2,19
x_emb,19
other,19
clf,19
py,19
gx,19
dataset_config,19
callbacks,19
mapper,19
num_steps,19
n_parameters,19
patches_resolution,19
train_stats,19
dic,19
num_iter,19
tf,19
image1,19
rho,19
psnr,19
download_target,19
types,19
dir_path,19
bp,19
alpha_t,19
default,19
worker_id,19
test_path,19
cast_mask,19
cats,19
sc,19
transformer,19
num_examples,19
demo,19
bias_correction1,19
valid_idx,19
trainable_params,19
vector,19
vs,19
ntok_new,19
total_batch_size,19
vae,19
container,19
image_embeds,19
all_cross_attentions,19
pred_scores,19
num_beams,19
vision_layers,19
system,19
vision_patch_size,19
z1,19
visualizer,19
missing_keys,19
dp,19
begin,19
x_train,19
base_model,19
y_train,19
timestamps,19
bpe_tokens,19
bigram,19
merges,19
prev_char,19
graphs,19
data_file,19
ii,19
lm_logits,19
input_dict,19
video_path,19
eval_loader,19
verts,19
infos,19
number,19
x_hat,19
num_gt,19
logprobs,19
crop_w,19
n_channels,19
matcher,18
levels,18
ann_ids,18
shifts,18
heights,18
grad_weight,18
annos,18
mask2,18
x_1,18
loss_mask,18
requirements,18
positive,18
diffs,18
time_str,18
batch_sampler,18
loaded,18
min_size,18
mrec,18
negative,18
builder,18
raw,18
log_str,18
find_unused_parameters,18
unet,18
tmp_file,18
repr_str,18
properties,18
legend,18
gt_dir,18
debug,18
class_labels,18
zs,18
resize,18
rnd,18
beta2_t,18
camera,18
p_data_fp32,18
cur_idx,18
yaw,18
ema,18
codes,18
subset,18
repeat,18
pid,18
aps,18
epoch_time,18
log_stats,18
c_in,18
loss_ce,18
n_params,18
valid_loader,18
expected_sha256,18
tl,18
model_ema,18
a3,18
dataset_val,18
r3,18
use_amp,18
b3,18
val_sampler,18
imgIds,18
position_embedding,18
ref_x,18
x_mask,18
pred_labels,18
query_embed,18
iw,18
predicted,18
train_idx,18
csv_path,18
update,18
noise_pred,18
cat_ids,18
transformer_width,18
transformer_heads,18
causal_mask,18
_no_split_modules,18
image_resolution,18
patch,18
q2,18
all_self_attentions,18
MODEL,18
data1,18
x_norm,18
interpolation,18
logits_per_text,18
inst,18
inv_freq,18
self,18
total_len,18
gradients,18
x_test,18
label_map,18
_tokenizer,18
_MODELS,18
column_names,18
location,18
split_idx,18
y_test,18
args_dict,18
idx2,18
train_labels,18
half_dim,18
split_file,18
poses,18
train_dir,18
tar,18
save_filename,18
keep_mask,18
origin,18
nll_loss,18
class_id,18
addr,18
train_size,18
gt_masks,18
crop_h,18
encoding,18
concat,18
urls,18
new_config,18
rois,17
dataset_names,17
mpre,17
signature,17
oh,17
all_predictions,17
iteration,17
feature_list,17
neg_idx,17
CLASSES,17
image_width,17
label_id,17
source_cuda,17
pos_embed_checkpoint,17
point_coords,17
energy,17
expected,17
field,17
session,17
out_h,17
base_path,17
load_from,17
tmpdir,17
max_value,17
train_pipeline,17
env_info,17
ann_info,17
img_file,17
out_w,17
num_imgs,17
best_model,17
nc,17
ct,17
old,17
N_sma,17
dets,17
t_emb,17
N_sma_max,17
layer1,17
p3,17
ms,17
_x,17
layer2,17
pre,17
pred_path,17
sum,17
n_layers,17
min_val,17
value_list,17
new_dict,17
model_without_ddp,17
ssim,17
frame_id,17
timer,17
numbers,17
long_description,17
tt,17
loss_weight,17
pos_mask,17
seq_list,17
handle,17
poly,17
feat_size,17
num_positive,17
outputs_coord,17
dset,17
x_mean,17
mag,17
ih,17
y_emb,17
console,17
resume,17
agent,17
one,17
new_state,17
gs_new,17
result_list,17
output_text,17
folders,17
output_tensor,17
dot,17
num_update_steps_per_epoch,17
condition,17
self_attention_outputs,17
encoder_extended_attention_mask,17
self_outputs,17
out_shape,17
priority,17
log_ratio,17
first_token_tensor,17
roles,17
rand,17
d_model,17
heads,17
model_list,17
__constants__,17
group_id,17
handles,17
category_id,17
total_length,17
x_s,17
input2,17
pcd,17
wrapper,17
accuracies,17
is_train,17
data_config,17
input_dir,17
FLAGS,17
text_encoder,17
app,17
seps,17
smooth_loss,17
futures,17
data_len,17
pad_token_id,17
model_cls,17
num_labels,16
grad_bias,16
contours,16
shift_x,16
shift_y,16
inplanes,16
anchor,16
data_loaders,16
image_height,16
metas,16
segment,16
font_size,16
attrs,16
ok,16
nx,16
group_name,16
i1,16
fp16,16
rel_pos_bias,16
master_doc,16
neck,16
num_warmup,16
src_path,16
i2,16
sequences,16
background,16
total_iters,16
evaluation,16
archive,16
fourcc,16
MODELS,16
dst_dir,16
NUM_CLASSES,16
batch_loss,16
user,16
frac,16
scaling,16
gradient,16
img_paths,16
metric_names,16
resnet,16
pair,16
n_train,16
exclude,16
elem,16
tn,16
sigma2,16
unique_labels,16
activations,16
patience,16
padh,16
dec,16
sorted_indices,16
feature_dim,16
stds,16
t3,16
image2,16
ROOT,16
gen,16
visited,16
m2,16
lab,16
seq_ids,16
videos,16
results_path,16
numel,16
return_layers,16
epoch_start_time,16
time_end,16
fmtstr,16
y_hat,16
quat,16
param_state,16
proc,16
event,16
generated_text,16
input_file,16
attentions,16
alphas_cumprod,16
temb,16
id_list,16
unexpected_keys,16
cross_attention_outputs,16
prediction_scores,16
select,16
self_attn_past_key_value,16
layer_head_mask,16
all_self_attns,16
hook,16
max_idx,16
softmax,16
end_index,16
processes,16
orig,16
load_path,16
to_remove,16
loss_list,16
ry,16
divisor,16
matched,16
data_files,16
eot_token,16
normalized,16
sot_token,16
BICUBIC,16
instruction,16
score_dict,16
idx1,16
uid,16
num_chunks,16
pointer,16
last_epoch,16
all_preds,16
saver,16
default_cfgs,16
val_acc,16
scene,16
out_ch,16
solution,16
cov,16
top_p,16
early_stopping,16
input_channels,16
lower_bound,16
ignore,16
target_path,16
kv_seq_len,16
thread,16
batchsize,16
labels_list,16
n_bins,16
seqs,16
conv_block,15
warmup_factor,15
gt_classes,15
num_instances,15
dh,15
DEBUG,15
S1,15
decay_rate,15
work_dir,15
base_lr,15
g_x,15
n_class,15
config_name,15
nz,15
img_scale,15
mem,15
num_rows,15
seg_map,15
missing,15
last_checkpoint,15
class_weights,15
contents,15
sample_num,15
batch_sizes,15
da,15
clip,15
checkpoint_dir,15
detector,15
c0,15
t_start,15
terms,15
sampled,15
data_module,15
kmeans,15
_1D_window,15
_2D_window,15
transform_test,15
loss_scaler,15
class_to_idx,15
min_lr,15
cell,15
dependencies,15
total_norm,15
use_cuda,15
image_data,15
prog,15
hflip,15
weight_dict,15
filt,15
nl,15
p_t,15
settings,15
transposed,15
catIds,15
maxes,15
padded_masks,15
var_name,15
max_id,15
img_gray,15
out_img,15
ref_y,15
reference_points,15
new_image,15
min_scale,15
y3,15
magic,15
save_folder,15
date,15
BASE_DIR,15
events,15
result_file,15
output_list,15
time_embed_dim,15
snr,15
text_embeds,15
h0,15
pos_emb,15
encoder_hidden_shape,15
data2,15
encodings,15
is_cross_attention,15
seq_length_with_past,15
positional_embedding,15
err_msg,15
output_tensors,15
model_to_save,15
threads,15
rx,15
keywords,15
kl_loss,15
eval_dataloader,15
ent,15
float_input,15
cw,15
batch_x,15
train_transforms,15
n_batches,15
n_steps,15
x_start,15
input_path,15
num_batch,15
metrics_dict,15
es,15
sim_matrix,15
current_lr,15
acc_list,15
mult,15
space,15
onehot,15
augs,15
img0,15
__slots__,15
all_files,15
upper_bound,15
normal,15
newh,15
neww,15
limit,15
input_embeddings,15
encoded,15
cur_dir,15
stopping_criteria,15
hparams,15
converter,15
valid_data,15
tensors_gather,15
sent,15
num_pred,14
num_masks,14
maps,14
pred_score,14
sorted_idxs,14
sets,14
checkpointer,14
cropped,14
smooth,14
blur,14
coco_dt,14
offset_x,14
start_iter,14
new_img,14
offset_y,14
padded_mask,14
result_str,14
detections,14
image_sizes,14
dataset_size,14
cls_score,14
filtered,14
dataset_class,14
test_cfg,14
w_scale,14
version_file,14
signs,14
class_pred,14
source_suffix,14
vmax,14
pred_mask,14
html_theme_options,14
cur_lr,14
class_weight,14
version_info,14
vmin,14
sess,14
is_last,14
enabled,14
model_params,14
temp_file,14
EPSILON,14
sx,14
posterior_variance,14
moments,14
pitch,14
stddev,14
output_padding,14
model_paths,14
pp,14
data_name,14
input_args,14
p4,14
rest,14
new_args,14
eval_data,14
run,14
checkpoint_callback,14
drop_last,14
pg,14
cb,14
element,14
sampler_val,14
sampler_train,14
in_dim,14
state_dict_key,14
checkpoint_paths,14
checkpoint_dict,14
out_2,14
real,14
new_labels,14
embs,14
train_cfg,14
e2,14
dl,14
cv,14
dir_name,14
dense,14
comment,14
lists,14
diameter,14
region,14
img_files,14
num_batches_tracked_key,14
all_boxes,14
argmax,14
thetas,14
folder_name,14
pred_logits,14
iscrowd,14
spatial_shapes,14
loss_bbox,14
func_name,14
level_start_index,14
dump,14
qs,14
block_prefix,14
head_bias,14
payload,14
text_embeddings,14
center_y,14
center_x,14
tps,14
present_key_value,14
x_i,14
conv_weight,14
expanded_mask,14
to_2tuple,14
c_out,14
input1,14
combined_attention_mask,14
encoder_config,14
drop_path_rate,14
expanded_attn_mask,14
next_cache,14
token_type_embeddings,14
new_features,14
sims,14
ptr,14
query_mask,14
group_size,14
manager,14
n_heads,14
sched,14
linear,14
log_name,14
kw,14
_mask,14
pred_class,14
nll,14
selected_idx,14
device_holder,14
float_holder,14
jit,14
float_node,14
device_node,14
memo,14
fout,14
filters,14
gt_mask,14
velocity,14
view,14
dz,14
split_dir,14
x_range,14
sep_style,14
TWO,14
IGNORE_INDEX,14
skip_next,14
SINGLE,14
sep2,14
inv_idx,14
mlp,14
anno_file,14
n_val,14
segmentation,14
hostname,14
props,14
filelist,14
normalization,14
n_dim,14
lst,14
run_name,14
pad_right,14
original_image,14
translate_const,14
index_list,14
ints,14
embeds,14
out_1,14
text_pos,13
kp,13
x_c,13
bbox_list,13
rlimit,13
clusters,13
num_keypoints,13
hi,13
bias_value,13
num_devices,13
locations,13
pos_inds,13
TP,13
new_value,13
result_files,13
patch_version,13
torch_version,13
norm_cfg,13
den,13
ori_shape,13
accu,13
init_fn,13
links,13
vis_img,13
target_label,13
img_norm_cfg,13
log_config,13
original_shape,13
titles,13
mask_x,13
img_names,13
img_bytes,13
resume_from,13
h_scale,13
tgt_ids,13
layer_idx,13
border,13
grad_output,13
chatbot,13
fy,13
grids,13
ff,13
train_steps,13
SEED,13
dm,13
chosen,13
nets,13
xb,13
cams,13
eye,13
gy,13
kernels,13
new_x,13
mixup_fn,13
data_loader_val,13
feature_size,13
permutation,13
edge_attr,13
warmup,13
vflip,13
batch_dim,13
corners,13
image_root,13
rep,13
ll,13
sm,13
m1,13
stat,13
true,13
e1,13
temp1,13
max_epochs,13
max_steps,13
num_pts,13
num_gts,13
param_dict,13
seq_id,13
sq2,13
loader_train,13
num_queries,13
meta_info,13
segm,13
output_boxes,13
anno_path,13
link,13
param_list,13
sq1,13
sampling_locations,13
ce,13
output_cuda,13
cur_masks,13
query_pos,13
padding_mask,13
hits,13
outputs_class,13
out_prob,13
nb,13
src_idx,13
obj_id,13
attention_weights,13
vid,13
cur_boxes,13
target_classes,13
proposal,13
y_mask,13
d_p,13
model_parameters,13
inc,13
data_set,13
embed_conv_w,13
mha_prefix,13
stem_only,13
pos_embed_w,13
side,13
conv4,13
conv3,13
rotated,13
