Variable Name,Frequency
max_model_input_sizes,170
options,169
pc,169
transformer_outputs,169
wh,168
act,168
image_size,168
counts,167
sent,166
encoder_padding_mask,166
batches,166
models,166
vocab_files_names,166
dataset_name,165
logging_output,165
output_attentions,165
val_pipeline,165
trans,164
policy,164
title,164
logs,163
positions,162
sess,162
mlvl_scores,162
L,161
datasets,161
pos_emb,161
output_size,161
error,161
grad_input,161
backbone,160
label_weights,160
anns,160
variables,159
splits,159
nodes,159
class_names,159
configs,159
gradient,159
output_hidden_states,159
start_position,158
found,157
num_images,157
label_ids,157
detections,157
activation,156
distance,156
now,155
network,155
img_metas,155
row,154
instance,154
num_labels,154
start_logits,154
model_to_save,154
proposal_list,154
past,153
steps,153
__author__,153
xmax,153
ymax,153
anno,153
cs,153
num_pos,153
categories,152
op,152
err,152
seg,152
world_size,152
encoder_extended_attention_mask,152
answer,151
__version__,151
dets,151
top1,150
adj,150
max_size,150
header,149
right,149
tag,149
normalize,148
vals,147
test,146
seq_len,146
tasks,146
table,146
boxlist,146
norm_cfg,146
rows,145
radius,145
areas,145
gt_classes,145
end_points,145
start_idx,144
vec,144
success,144
train_loss,144
ymin,144
eval_loss,144
epochs,143
coords,143
ops,143
sequence_labels,143
token_labels,143
mask_results,143
xmin,142
shift,142
depth_multiplier,142
val_loader,142
modules,142
embed,141
dictionary,141
itr,141
processor,141
xyz,141
test_layer,141
scope,141
hypos,140
offsets,140
neg_inds,140
epsilon,139
start_positions,139
roidb,139
cls_feat,139
checkpoint_path,138
x3,138
end_position,138
advs,138
nx,138
metric,137
items,137
embedding_output,137
cur,137
overlap,136
ws,136
_x,136
parameters,135
dims,135
st,135
hidden_size,135
data_time,135
current,134
ans,134
observation,134
num_points,134
label_list,134
global_pool,134
gt_instances,134
ref,133
lr_scheduler,133
tok_text,133
position,133
sp,132
output_tensor,132
strides,132
dy,132
rle,132
core_out,132
answers,131
attention,131
cp,131
classname,131
chars,130
progress,130
up,129
first,129
log_probs,129
timer,129
func,129
status,129
level,129
input_channel,129
best_acc,129
src_lengths,128
sampling_result,128
weight_decay,127
train_dataloader,127
no_decay,127
optimizer_grouped_parameters,127
new_x_shape,127
h2,126
mems,126
tags,126
out2,126
intersection,126
scales,126
headers,126
states,126
window,126
num_levels,126
pad_to_multiple,126
all_labels,125
dists,125
num_layers,125
pose,125
inter,125
use_bias,125
top,124
groups,124
edges,124
ts,124
loss_sum,123
max_length,123
t0,123
filenames,123
end_positions,123
vocab_file,123
reg_feat,123
other,123
image_numpy,123
bitmap_masks,123
task_name,122
prev,122
num_samples,122
c2,122
pattern,122
position_embeddings,122
best,122
tic,122
classifier,121
conv1,121
objects,121
out_dir,121
hparams,121
pbar,121
param,120
layer_outputs,120
decoder_outputs,120
dw,120
corners,120
label_map,119
pts,119
image_ids,119
lm_logits,118
parent,118
perm,118
base_model,118
eval_results,118
means,118
ner,118
length_tgt,117
logit,117
c1,117
mod,117
flip,117
num_embeddings,116
padding_idx,116
loss1,116
tmp_dir,116
gts,116
img1,116
branch3x3dbl,116
decoder_out,115
masked_lm_loss,115
etag,115
all_input_ids,115
elapsed,115
encoding,115
gradients,115
widths,115
load,115
num_workers,114
iterator,114
output_path,114
matrix,114
maxk,114
eval_sampler,114
VOCAB_FILES_NAMES,114
PRETRAINED_POSITIONAL_EMBEDDINGS_SIZES,114
choice_labels,114
output_scores,113
config_file,113
expected_shape,113
pred_boxes,113
candidates,112
evaluator,112
dh,112
PRETRAINED_VOCAB_FILES_MAP,112
h1,111
filters,111
model_dict,111
img_name,111
mask_feats,111
corpus,111
feature_extractor,111
x_unfold,110
momentum,110
s1,110
mixed_key_layer,110
cache,110
archive_file,109
skip,109
eval_dataset,109
target_tensor,109
confidence,109
x_,109
im_info,109
span,108
weight_expanded,108
record,108
bar,108
strategy,108
attn_prob,108
out_label_ids,108
mlvl_bboxes,108
segm_result,108
sz,107
best_epoch,107
split_tokens,107
correct_k,107
high,107
reduction,107
n_gpu,107
best_prec1,107
observations,107
use_cuda,106
input_args,106
encoded,106
vis,106
bn,106
eval_dataloader,106
ones,105
xx,105
dirname,105
loss_dict,105
inputs_dict,105
logdet,105
bbox_weights,105
distances,104
seq_relationship_score,104
Z,104
ps,104
model_config,104
attn_score,104
image_tensor,104
cats,104
branch_pool,104
assigned_labels,104
sample_idx,103
out1,103
model_dir,103
stack,103
new_points,103
img_ids,103
objs,103
testset,103
polygon_masks,103
cols,102
initializer,102
cy,102
heatmaps,102
max_iter,101
scorer,101
nlp,101
stream,101
V,101
matches,101
mixed_value_layer,101
dst,101
prec,101
axes,101
phi,101
rate,100
times,100
crop_size,100
storage,100
pos_scores,99
toks,99
intermediate_output,99
init_op,99
bb,99
bounds,99
cat_ids,99
cmap,99
trainset,99
tok,98
arch,98
resolution,98
outdir,98
factors,98
mask_rois,98
folder,97
tgt_dict,97
it,97
class_name,97
image_info,97
data_folder,97
cost,97
eval_inputs,97
hs,97
E,97
img_dir,97
heads,96
input_var,96
new_word,96
kl,96
src_dataset,96
shuffle,95
nsentences,95
grad_norm,95
parsed,95
mixed_query_layer,95
entry,95
out_path,95
mult,95
anchor_generator,95
out_string,95
total_length,94
eos,94
label_id,94
num_choices,94
method,94
max_score,94
one_hot,94
mask_targets,94
cx,94
code,94
new_val,94
matcher,93
att,93
query_layer,93
value_layer,93
out_file,93
poses,93
recalls,93
output_folder,93
aux_logits,93
ch,92
body,92
d1,92
cache_path,92
key_layer,92
rec,92
axis,92
rgb,92
x_out,92
cached_features_file,92
embed_tokens,91
thresh,91
end_time,91
reg,91
tokens_a,91
last,91
klen,91
update_ops,91
gap,91
handle,91
rot,91
new_h,91
ss,90
start_loss,90
end_loss,90
update,90
coord,90
train_op,90
ann_ids,90
hidden_dim,90
all_model_classes,90
src_len,89
doc,89
req,89
test_network,89
heights,89
category,89
dilation,89
deltas,89
end_idx,88
y_true,88
conv2,88
test_acc,88
new_size,88
log_dir,88
is_training,88
result_list,88
bottom,88
batch_sampler,88
pipeline_config,88
child,87
transforms,87
NORM_TYPE,87
x4,87
pieces,87
y0,87
biases,87
model_urls,87
segmentation,87
fc,87
z2,87
bleu,86
extra,86
fps,86
real,86
train_set,86
poly,86
attn_outputs,86
valid_inds,86
lemma,86
y_train,85
output_file,85
layer_name,85
ann,85
mat,85
basename,85
batch_norm_params,85
area2,85
contexts,85
expected_feature_map_shape,85
y_test,84
entries,84
output_dict,84
num_examples,84
d2,84
col,84
command,84
num_frames,84
type,84
map,84
cls_index,84
area1,84
iteration,84
loss_mask,84
prev_char,84
ax1,84
gt_bboxes_3d,84
saved_state,83
denominator,83
loss2,83
w1,83
w2,83
cell,83
x_max,83
decoded,83
new_state_dict,83
polygons,83
tot,83
top5,82
errors,82
test_loss,82
dset,82
r2,82
new_state,82
tensors,82
x_s,82
is_best,82
shifts,82
ffn_output,82
checkpoint_dir,82
sampling_results,82
attn_out,81
txt,81
proj,81
lrs,81
out_dim,81
queue,81
v1,81
zeros,81
num_gts,81
pretrained_init_configuration,81
logabsdet,81
u8,81
u9,81
p_data_fp32,80
spans,80
attr,80
a1,80
direction,80
stat,80
train_iterator,80
precisions,80
num_anchors,80
formatter,80
gs,80
out_size,80
src_dict,80
pos_bbox_targets,80
det_bboxes,80
point_cloud_range,80
x_test,79
ex,79
choice,79
hyp,79
val_dataset,79
root_dir,79
data_list,79
channel,79
word_ids,79
use_cache,79
sources,79
epoch_iterator,79
annos,79
model_file,79
dev,79
encoder_hidden_states,79
chn,79
cls_scores,79
nll_loss,79
img0,79
formula,79
normalizer,78
langs,78
n_classes,78
loss_fn,78
selected,78
tb_writer,78
start_new_word,78
conv_op,78
image_feature,78
lt,78
extensions,78
best_loss,78
dataset_dicts,78
bbox_list,78
segm_results,78
aux,77
conf,77
indexes,77
r1,77
cdf,77
tokens_b,77
element,77
preprocessed_inputs,77
symbols,77
patch,77
manager,77
vertices,77
net_output,77
number,77
memory_bank,77
new_key_padding_mask,76
br,76
flow,76
val_loss,76
arg,76
yy,76
summary_writer,76
data_mask,76
output_g,76
test_image,76
CLASSES,76
ct,76
b2,76
stage,76
sampling_ratio,76
token_type_embeds,76
box_encodings,76
default_cfg,76
backup_folder,76
submit_cmd,76
directory,75
curr,75
unk,75
seqs,75
n_samples,75
split_path,75
log_prob,75
shapes,75
padding_length,75
rotation,75
refs,75
thresholds,75
attrs,75
branch7x7dbl,75
feature_maps,75
module_name,75
error_msg,75
nb_eval_steps,75
mesh,74
num_batches,74
detector,74
canvas,74
boxes1,74
pretrained_config_archive_map,74
load_tf_weights,74
sampled_inds,74
rpn_cls_score,74
curr_node,74
output_h,73
img_size,73
l2,73
start_index,73
ignored_index,73
pretrained_dict,73
base_config,73
c3,73
image_name,73
b1,73
image_features,73
boxes2,73
epochs_trained,73
image_list,73
model_ft,73
attn_scores,72
next_state,72
description,72
reshaped_logits,72
image_dir,72
agent,72
sequences,72
I,72
fwd_pos_seq,72
scale_factors,72
max_x,72
img_info,72
rv,72
fmap,72
_bboxes,72
y_hat,71
pt,71
token_type_embeddings,71
tok_end_position,71
decoder_inputs,71
perm_mask,71
perturbed,71
attn_output,71
difficult,71
scope_names,71
steps_trained_in_current_epoch,71
new_w,71
raw,71
class_predictions_with_background,71
target_labels,71
x_train,70
levels,70
query_tokens,70
segments,70
bpe_tokens,70
tgt_len,70
centers,70
input_dict,70
builder,70
img_list,70
char,70
target_mapping,70
model_fn,70
num_instances,70
xy,70
annotation,70
output_channel,70
conv_block,70
eta,70
a2,70
next_token_logits,70
train_transform,70
fpn_model,70
seen,69
choices,69
pi,69
input_dim,69
num_filters,69
workers,69
begin,69
layer1,69
extension,69
_TOKENIZER_FOR_DOC,69
X_train,69
transform_test,69
storage_client,69
dropout,68
sim,68
margin,68
incremental_state,68
chunks,68
devices,68
first_token_tensor,68
stdv,68
expected_output,68
ctx,68
train_batch_size,68
deploy_config,68
ar,68
lower,68
lm_labels,68
py,68
w_heads,68
num_train_optimization_steps,68
F,68
decoder_input,67
sign,67
train_features,67
config_path,67
num_gpus,67
new_shape,67
eval_data,67
match_quality_matrix,67
y3,67
max_y,67
fh,67
project,67
total_time,67
lens,67
sd,67
tr_loss,67
data_dict,67
runner,67
cond,67
all_data,67
bias_cls,67
cls_reg_targets,67
nms_pre,67
inputs_def,67
ks,66
records,66
l1,66
eval_batch_size,66
sub_tokens,66
voxel_size,66
type_ids,66
min_depth,66
mask_logits,66
test_set,66
rb,66
unet_block,66
down,66
rel,66
logging_loss,66
port,66
distributed,66
output_eval_file,66
scheme,66
target_size,66
rs,66
sampler_cfg,66
fold,66
spatial_features,66
kernels,65
out_features,65
freq,65
init_vars,65
optim,65
num_blocks,65
all_predictions,65
translations,65
cur_len,65
aspect_ratios,65
img_input,65
pre_pool,65
test_path,65
normal,65
product,65
num_features,65
warmup_factor,65
catIds,65
causal_mask,65
encoder_attention_mask,65
ll,65
timestamp,65
point,65
tokenizer_class,65
report,65
cutoff,64
sh,64
mapping,64
__slots__,64
data_iter,64
prelim_predictions,64
expected_output_shape,64
coco_eval,64
angles,64
labels_list,64
det,64
vars,64
remaining,64
img2,64
MODEL_CLASSES,64
children,64
buckets,64
iterations,64
im_scale,64
conv_hyperparams_text_proto,64
bbox_preds,64
output_padding,64
bbox_feats,64
server_path,64
prior,63
pretrained,63
word_ins_out,63
out_scores,63
tmpdir,63
root_path,63
translation,63
min_size,63
similarity,63
tx,63
output_text,63
best_non_null_entry,63
timeout,63
file_pattern,63
train_path,63
imgIds,63
energy,63
proposal_boxes,63
cov,63
input_img,63
rets,63
_config_dict,63
result_files,63
bbox_head,63
field,62
gold,62
ACT2FN,62
new_context_layer_shape,62
n_batches,62
fea,62
all_input_mask,62
attn_vec,62
mask_head,62
duration,62
infos,62
opts,62
active_loss,62
hidden_state,62
mc_token_ids,62
input_shapes,62
merges,62
iou_types,62
save_name,62
benchmark,62
centerness,62
rpn_bbox_pred,62
key_padding_mask,61
columns,61
num_nodes,61
lam,61
dev_data,61
bias_correction2,61
mask_data,61
expected_names,61
distorted_image,61
upper,61
t_start,61
rles,61
grad_weight,61
processed_results,61
gt_bbox,61
softmax,61
aspect_ratio,61
expr,61
batch_num,61
ax2,61
input_feed,61
prediction_dict,61
search_strategy,61
region,61
dict,60
preprocess_parser,60
memory,60
p3,60
data_file,60
tf,60
bound,60
v2,60
all_segment_ids,60
bias_correction1,60
fmt,60
grads_and_vars,60
vocab_tokens,60
cropped_image,60
y_max,60
x_min,60
min_x,60
mpre,60
layer3,60
rect,60
target_var,60
start_states,60
numel,60
y_,60
trainloader,60
branch3x3,60
stds,60
preprocessing_options,60
hyperparams,60
flip_direction,60
calib,60
rand,59
word_embs,59
resp,59
pos_labels,59
resnet,59
batch_indices,59
hyps,59
next,59
truth,59
prec1,59
output_data,59
batch_idx,59
batch_shape,59
model_inputs,59
segms,59
y_min,59
expected_boxes,59
logdir,59
class_id,59
min_y,59
heatmap,59
xi,59
result_dir,59
pixel_std,59
prop,59
ua,59
active_logits,59
flat_attention_mask,59
im_shape,59
input_x,59
symbol,59
base_anchors,59
body_feats,59
loss_trace,59
valid_mask,58
conn,58
Q,58
usage,58
var_name,58
best_span_index,58
score_null,58
pooled,58
non_tgt_mask,58
flat_token_type_ids,58
multiplier,58
num_groups,58
total_params,58
testloader,58
aps,58
prediction_logits,58
presents,58
flat_input_ids,58
fontsize,58
rst,58
img_paths,58
enc,58
groundtruth_boxes,58
crop,58
inplanes,58
gious,58
last_ring,58
banned_tokens,57
prefix_tokens,57
in_features,57
s2,57
sample_list,57
low,57
label_path,57
decay,57
train_examples,57
prev_is_whitespace,57
new_mems,57
conv2d,57
cls_loss,57
endpoints_shapes,57
polygon,57
log_df,57
active_labels,57
add,57
x_new,57
coors,57
sname,57
ns,56
inner_states,56
label_dict,56
entities,56
init,56
sc,56
nn,56
variance,56
callbacks,56
font,56
cropped,56
mid,56
mAP,56
nf_mult,56
location,56
ndim,56
past_length,56
batch_index,56
ff,56
phases,56
phase,56
planes,56
special_tokens_count,56
texts,55
TP,55
model_params,55
meta_path,55
log_file,55
mx,55
cm,55
dataset_dir,55
pp,55
num_tokens,55
unique_id,55
__metaclass__,55
mrec,55
num_objs,55
layer2,55
model_state_dict,55
html_theme,55
this_dir,55
init_params,55
position_bias,55
x_shape,55
TO_REMOVE,55
resized_masks,55
save_file,55
predicted,55
grid_size,55
ori_shape,55
pid,55
fallback_on_stride,55
label_channels,55
rot_mat_T,55
srcs,54
enc_feats,54
stop,54
train_labels,54
orig_tokens,54
final_text,54
input_length,54
data_tensor,54
pair,54
y4,54
input_image,54
postfix,54
intersect,54
cls_id,54
nf_mult_prev,54
disp,54
gt_dir,54
json_file,54
author,54
release,54
tf_name,54
flipped_masks,54
avg_loss,54
divider,54
word_idx,54
transform_train,54
attn_data,54
cands,54
num_total_samples,54
bias_fixed_point,54
total_nima,54
nums,53
in_size,53
use_gpu,53
qs,53
predictor,53
CHANNELS,53
TR_CHANNELS,53
train_steps,53
all_results,53
language,53
mask_tensor,53
x_size,53
coordinates,53
padding_mask,53
gt_areas,53
attention_weights,53
pred_labels,53
current_time,53
prev_filters,53
last_channel,53
label_file,53
fpath,53
kpts,53
iw,53
tmpstr,53
output_mode,53
decoder_input_ids,53
edge,53
num_obj,53
loss_function,53
num_rois,53
fake,53
center_x,53
box_predictions,53
prog_bar,53
arch_settings,53
res_layer,53
expected_gt_inds,53
empty_gt_losses,53
qweight,53
batch_loss,52
new_model,52
expected_scores,52
in_dim,52
loss_value,52
final,52
hist,52
endpoints,52
desc,52
rho,52
num_steps,52
tok_start_position,52
extra_flags,52
endpoint_to_shape,52
num_class,52
pe,52
ann_info,52
entropy,52
h0,52
pixel_mean,52
copyright,52
PRETRAINED_INIT_CONFIGURATION,52
p4,52
pred_label,52
labels_per_image,52
x_adv,52
typ,52
center_y,52
intrinsics,52
oup,52
ph,52
extra_keys,52
_fields_,52
cls_score_list,52
mm_inputs,52
gt_labels_3d,52
encoder_outs,51
word_del_targets,51
tgt_tokens,51
FP,51
conv3,51
chunk_size,51
tf_path,51
eval_metrics,51
conv_name,51
z1,51
val_list,51
date,51
actual,51
exclude_patterns,51
toc,51
encoded_layers,51
pw,51
input_text,51
inside_flags,51
file_client_args,51
curr_edge,51
warmup_steps,50
filler,50
after,50
train_file,50
token_ids,50
feat_dim,50
resolved_archive_file,50
dts,50
param_optimizer,50
new_xyz,50
regex,50
BATCH_SIZE,50
box_coder,50
input_channels,50
new,50
train_inputs,50
image_paths,50
ok,50
zs,50
exp_name,50
GPU,50
original,50
smooth_loss,50
embed_dim,50
kw,50
target_label,50
latent,50
ih,50
templates_path,50
px,50
new_bboxes,50
P2,50
max_positions,50
align_dict,50
attns,50
bbox_pred_list,50
transform_scale,50
dropout_op,50
norm_op,50
batch_idxs,49
mask_whole_words,49
output_dim,49
flat,49
target_mask,49
prev_layer,49
weights_path,49
contents,49
fout,49
steps_per_epoch,49
resized_image,49
min_value,49
variables_to_restore,49
img_np,49
pr,49
cache_file,49
upper_bound,49
visualizer,49
model_input_names,49
f2,49
matched_idxs,49
caption,49
class_ids,49
latents,49
sol,49
approxs,49
one_gt_losses,49
corruptions,49
MODEL_ID,49
dyn,49
adv_images,49
clf,48
predictions_bpe_file,48
rerank_args,48
num_words,48
masked_tokens,48
has_megatron_submodule,48
avg_attn,48
k1,48
forward_output,48
example_id,48
attributes,48
loss_val,48
ty,48
extractor,48
visited,48
epoch_loss,48
ep,48
tt,48
threads,48
tf_example,48
orig_answer_text,48
paddings,48
beg,48
merged_masks,48
num_scales,48
bn_axis,48
image_pil,48
image_data,48
pred_instances,48
tf_inputs,48
npos,48
sha,48
encoder_embed_tokens,48
decoder_embed_tokens,48
cw,48
grad_bias,48
num_neg,48
html_static_path,48
present,48
sents,48
patch_size,48
dcn,48
flatten_cls_scores,48
empty_cls_loss,48
extra_inds,48
plugins,48
Run1_age,48
weight_qparams,48
embed_dict,47
val_data,47
mse,47
loaded,47
valid_indices,47
method_name,47
q1,47
filter_size,47
update_op,47
unique_labels,47
cam,47
maxlen,47
adversarial,47
batch_data,47
hiddens,47
random_seed,47
BB,47
maps,47
vs,47
im2,47
im1,47
in_channel,47
lc,47
fail,47
out_2,47
gt_inds,47
flatten_bbox_preds,47
squares,47
benchmark_args,47
npix,47
u3,47
decay_steps,46
src_masks,46
full_path,46
m1,46
model_state,46
FN,46
keep_inds,46
ratios,46
fp16,46
arrays,46
s3_path,46
s3_resource,46
alphas,46
output_filename,46
support,46
dir,46
is_bad,46
cur_substr,46
substr,46
bert_config,46
segment,46
dir_name,46
is_impossible,46
cropped_masks,46
new_image,46
offset_y,46
dice,46
lab,46
db_inds,46
lower_bound,46
num_keypoints,46
ovmax,46
shift_x,46
shift_y,46
image_sizes,46
pos_idx,46
master_doc,46
json_results,46
weight_i,46
bias_i,46
input_p,46
c0,46
matched_targets,46
sv,46
filelist,46
y_list,46
loss_list,46
fit,46
indice,46
clses,46
datafile,46
ordered_results,46
results_transformed,46
gt_roidb,46
ini_state,46
data_filepath,46
scores_buf,45
cur_channels,45
length_out,45
input1,45
m2,45
all_scores,45
triples,45
parent_dir,45
input_,45
max_seq_length,45
start_iter,45
rotation_matrix,45
amsgrad,45
current_step,45
summaries,45
target_tokens,45
clones,45
chunk,45
offset_x,45
blobs,45
x_list,45
ncols,45
slices,45
legend,45
segm,45
empty,45
fg_inds,45
beam_scores,45
next_scores,45
dk,45
r_head_k,45
overflowing_tokens,45
img_tensor,45
ix,45
tokens_tensor,45
iters,45
checkpoint_file,45
goal,45
branch7x7,45
max_epoch,45
anchors_list,45
__constants__,45
block_type,45
new_lr,45
x_hat,45
num_level_anchors,45
folds,45
lm,44
corr,44
hypo,44
agg_output,44
convs,44
in_masks,44
tgt_dataset,44
exclude,44
s0,44
end_index,44
tables,44
probabilities,44
gpu_id,44
bins,44
train_input_fn,44
best_thresh,44
ef,44
seg_mat,44
indicator,44
new_x,44
test_images,44
kp,44
tgt2,44
log_msg,44
base_dir,44
num_params,44
dev_file,44
predicted_prob,44
expected_ious,44
model_class,44
lm_loss,44
next_sentence_loss,44
mc_logits,44
horizon,44
cls_dets,44
target_lvls,44
init_state,44
conv_hyperparams,44
rt,44
outcome,44
max_overlaps,44
all_anchors,44
roi_feats,44
tail,44
out_1,44
coord1,44
bboxes2,44
bboxes1,44
empty_box_loss,44
onegt_cls_loss,44
curve,44
ground_truth_rect,44
nl,44
again,44
target_ids,43
eos_mask,43
projection,43
beam,43
fwd,43
patience,43
test_dataloader,43
oh,43
input_file,43
frame_index,43
seeds,43
lw,43
time,43
magnitude,43
lr_scheduled,43
rot_mat,43
grouped_xyz,43
template,43
pad_token_id,43
cls_logits,43
pil_image,43
normalizer_fn,43
output_stride,43
U,43
image_index,43
labeled_id_list,43
all_boxes,43
video,43
dataset_path,43
pixels,43
num_epochs,43
place,43
process,43
result_dict,43
proxies,43
bigram,43
bos,43
nima,43
zero,43
elem,43
job_name,43
cmd_args,43
branch1x1,43
pipeline_config_path,43
lp,43
dp,43
segs,43
mixed_precision,43
num_total_pos,43
assigner,43
label_names,43
img_HR,43
u6,43
u7,43
last_display,43
gtv,43
total_steps,42
id_map,42
bpe,42
avg_attn_scores,42
src_mask,42
pads,42
numerator,42
next_lr,42
embedder,42
pred_map,42
pooler,42
true_labels,42
ow,42
current_sample,42
degree,42
missing_keys,42
db,42
exp,42
target_length,42
file_list,42
ls,42
out_of_span,42
encoder_inputs,42
dim_per_head,42
attn_vec_g,42
xc,42
degenerate,42
category_id,42
grid_x,42
grid_y,42
date_time,42
upconv,42
image_file,42
default,42
bg_class_ind,42
nvcc,42
source_suffix,42
_scores,42
shift_logits,42
shift_labels,42
val_indices,42
comm,42
handler,42
problem,42
tar,42
kps,42
dataset_class,42
running_loss,42
ret_dict,42
pre,42
processed_text,42
transcription,42
AP,42
rand_inds,42
rpn_outs,42
mask_roi_extractor,42
