Variable Name,Frequency
s3_resource,14
init_vars,14
mixed_query_layer,14
tempdir,14
flat_attention_mask,14
is_bad,14
cur_substr,14
substr,14
begin,14
encoder_out,14
padding_idx,14
step_size,14
r2,14
langs,14
generator,14
all_segment_ids,14
processor,14
tpu_cluster_resolver,14
num_train_steps,14
language,14
output_text,14
dat,14
fc2,14
kv,14
train_iter,14
xa,14
data_names,14
y_pred,14
frames,14
dir_path,14
roidb,14
ap,14
num_batches,14
stype,14
density,14
nd,14
x_shape,14
y_reshape,14
relu,14
res1,14
arr_data,14
opt1,14
opt2,14
x_np,14
test_gemm,14
x_test,14
no_decay,14
optimizer_grouped_parameters,14
trainQueries,14
valQueries,14
testQueries,14
new_masks,14
id_list,14
results_dir,14
flow_json,14
lead_id,14
enc_cell,14
nb,14
epoch_start_time,14
now,14
p2,14
python3,14
_struct_I,14
_md5sum,14
_type,14
_has_header,14
_full_text,14
_slot_types,14
total_acc,14
gold_labels,14
dk,14
param_norm,14
trimap,14
normal,14
all_inlier,14
pars,14
Opts,14
image_ids,14
gt_boxes,14
rows,14
im_name,14
rpn_outs,14
__license__,14
flair_image,14
y_ls,14
individual_probs,14
tau_x,14
class_probs,13
right,13
log_probs,13
ext,13
tf_path,13
resolved_archive_file,13
orig_tokens,13
order,13
denom,13
split,13
tokens_a,13
inp,13
symbols,13
data_shapes,13
head,13
data_all,13
iters,13
num_iters,13
image_info,13
data_type,13
max_range,13
validation_metric,13
col,13
weight_master_copy,13
fin,13
buckets,13
npy,13
net1,13
vals,13
fused,13
kernels,13
y_slice,13
model_dir,13
matches,13
arrs,13
cg_options,13
kwarg,13
target_shape,13
ya,13
jac,13
out_channels,13
zs,13
side,13
TF_CHECKPOINT,13
softmax_output,13
loss_function,13
type_id,13
t2,13
current_detected_dir,13
alg_run,13
agent_cls,13
E,13
x_pos,13
cost,13
ns,13
alg,13
filenames,13
errors,13
fg,13
AGENT_TYPE,13
my_dict,13
layer_outputs,13
mc_logits,13
movie_list,13
movie_idx,13
ans_1,13
ans_2,13
ans_3,13
ans_4,13
ans_5,13
fbins,13
middle,13
cur_mask,13
polygons,13
val_generator,13
loss_bbox,13
x_out,13
auto_resume,13
neg_inds,13
assign_result,13
mask_targets,13
vmin,13
__email__,13
embedded_tokens,13
gold_srl,13
nsample,13
y_logs,13
valid_srl_labels,13
train_generator_tqdm,13
gen_batch_grad_norm,13
raw_shape,13
curr_core_shape,13
left_ukf_err,13
right_ukf_err,13
ekf_err,13
p_ls,13
pend,13
sz,12
intersection,12
session,12
faces,12
gt_labels,12
process,12
cpuinfo,12
meminfo,12
uptime,12
sum,12
ACT2FN,12
arrays,12
token_type_embeddings,12
reshaped_logits,12
next_sentence_loss,12
sub_tokens,12
total_length,12
extra,12
seen,12
encoder_embed_tokens,12
decoder_embed_tokens,12
overlap,12
rng,12
tokens_b,12
tvars,12
output_layer,12
num_warmup_steps,12
best_span_index,12
tok_end_position,12
prelim_predictions,12
prev_is_whitespace,12
vocab_tokens,12
counts,12
chunk_end,12
chunk_start,12
curr_path,12
init_params,12
conv2,12
vec,12
train_set,12
c1,12
data_batch,12
image_shape,12
aux_params,12
det,12
datasets,12
num_channels,12
keepdims,12
class_name,12
references,12
sampler,12
begin_state,12
ones,12
gray,12
toc,12
candidates,12
in_data,12
history,12
g2,12
g1,12
input_name,12
h1,12
loader,12
data_low,12
data_high,12
union,12
rg_options,12
b2,12
x4,12
wd_options,12
t1,12
trials,12
cmap,12
logZ,12
kl,12
lr_scheduled,12
file_out,12
image_name,12
all_weights,12
folder,12
output_path,12
inflows,12
inputflag,12
rs,12
value_modified,12
workspaces,12
path_to_remove,12
CMAKE_PREFIX_PATH,12
path_tmp,12
ckpt,12
sa_output,12
r_head_k,12
perm_mask,12
target_mapping,12
ef,12
seg_mat,12
attn_vec_g,12
weight_i,12
bias_i,12
overflowing_tokens,12
combined,12
train_iterator,12
epoch_iterator,12
out_label_ids,12
recalls,12
qid,12
tokenizer_class,12
reason,12
batch_win_pts,12
selection,12
ini,12
test_y,12
ann,12
poly,12
dtIg,12
occ_mask,12
pretrain_iteration,12
finetune_iteration,12
FBody,12
Accessories,12
Action,12
sampling_result,12
gt_bboxes,12
sampled_inds,12
_bboxes,12
mlvl_scores,12
planes,12
mask_rois,12
seg_data,12
head_idx,12
out_dict,12
used_mask,12
rec_loss,12
args_scalar,12
hard_lprobs,12
lp_z,12
peak_cpu_usage,12
gpu_usage,12
histogram_parameters,12
cumulative_batch_size,12
num_validation_batches,12
val_generator_tqdm,12
epochs_trained,12
training_start_time,12
grad_clipping,12
lr_scheduler_params,12
num_serialized_models_to_keep,12
keep_serialized_model_every_num_seconds,12
model_save_interval,12
summary_interval,12
histogram_interval,12
should_log_parameter_statistics,12
should_log_learning_rate,12
log_batch_size_period,12
batch_num_total,12
epoch_elapsed_time,12
estimated_time_remaining,12
formatted_time,12
update_norm,12
gp_loss,12
watcher,12
x_neg,12
ax_new,12
az_new,12
odo_freq,12
imu_freq,12
N_mc,12
left_ukf,12
right_ukf,12
ekf,12
ekf_states,12
left_ukf_Ps,12
right_ukf_Ps,12
ekf_Ps,12
ukf_lmk,12
new_M,12
path_att,12
found_l1,12
channels,11
biases,11
first,11
depth,11
meta,11
intermediate_output,11
idx2,11
state_size,11
r1,11
lrs,11
unique_id,11
num_examples,11
layer_input,11
label_map,11
all_results,11
orig_answer_text,11
exclude_patterns,11
label_names,11
input_x,11
p1,11
test_iter,11
val_data,11
alphas,11
rgb_std,11
cls_prob,11
result_list,11
new_attr,11
current,11
dataiter,11
types,11
arg_shapes,11
location,11
conf,11
grid,11
densities,11
val1,11
new_size,11
a_npy,11
npout,11
exe_test,11
flow,11
data_test,11
tt,11
yy,11
snap_dir,11
vel,11
neighbors,11
initial,11
check_point_params,11
top1_error,11
top5_error,11
top1_loss,11
data_time,11
grid_array,11
N_CPUS,11
lanes,11
tree,11
obs,11
edgestarts,11
enc_targets,11
metric_dict,11
unet_block,11
target_tensor,11
save_dir,11
b1,11
Iab,11
sp_s,11
sp_t,11
sp_w,11
ar,11
structure,11
yi,11
deltas,11
probabs,11
corpus,11
shift_logits,11
shift_labels,11
correct_ans,11
comparison_metric,11
top_sentences,11
input_text,11
ALL_MODELS,11
cached_features_file,11
tb_writer,11
logging_loss,11
type_name,11
cur_inlier_counts,11
selected_mask,11
if_pushback,11
sdssdata,11
sdsserr,11
chi2,11
means,11
lmax,11
wid,11
class_mask,11
gt_masks,11
grad_input,11
bbox_sampler,11
loss_mask,11
dice,11
t1ce_image,11
suggestion,11
noun_mask,11
constraints,11
batch_probs,11
selector,11
cur_batch,11
average,11
ukf_nees,11
iekf_nees,11
ploc,11
dot,10
template,10
img_list,10
num_cameras,10
s0,10
ss,10
checkpoint_path,10
nll_loss,10
parts,10
src_lengths,10
prev_output_tokens,10
key_padding_mask,10
src_dict,10
num_group,10
dataloader,10
param_name,10
eval_steps,10
score_null,10
best_non_null_entry,10
question_text,10
arg,10
num_features,10
options,10
mse,10
arg_types,10
narg,10
image_id,10
ret2,10
project,10
copyright,10
extensions,10
templates_path,10
source_suffix,10
master_doc,10
pygments_style,10
html_theme,10
htmlhelp_basename,10
c2,10
up,10
eval_data,10
num_outputs,10
BATCH_SIZE,10
save_dict,10
xmin,10
record,10
mxnet_op,10
th,10
batch_time,10
mapping,10
h2h,10
vmax,10
rnn,10
value_nd,10
grad_req,10
tensors,10
syms,10
obs_freq,10
cm,10
test_set,10
a_np,10
y_,10
in_location,10
calib_data,10
bn1,10
lhs,10
valid_length,10
freq,10
A2,10
ndarray_ret,10
num_rois,10
diag_sym,10
ncols,10
centers,10
logvar,10
val_loader,10
sim,10
dialog,10
distances,10
unpacker,10
enc_lens,10
dec_cell,10
image_dir,10
nf,10
initialx,10
style,10
terminal,10
s_next,10
antigoal,10
last_p,10
vs,10
pytorch_weights_dump_path,10
pytorch_config_dump_path,10
tfo,10
num_choices,10
encoder_extended_attention_mask,10
attention_output_shape,10
distilbert_output,10
d_emb_i,10
logprob_i,10
bwd_pos_seq,10
full_file_name,10
valid_loss,10
input_lengths,10
sequences,10
r_pos,10
cur_inlier,10
nn_index,10
planckvals,10
sdssredshifts,10
ixs,10
lensdata,10
color_mask,10
pred_boxes,10
g_loss,10
with_cuda,10
extra_objects,10
target_lvls,10
bbox_assigner,10
num_levels,10
last_percent,10
isImputed,10
results_i,10
pages,10
plane,10
seg_image,10
columns,10
predicate,10
arg_indices,10
all_tags,10
arg_masks,10
arg_idxes,10
uniques,10
lq_z,10
embedded_predicate,10
dis_loss,10
output_nodes_per_type,10
predicted_string_labels,10
predicted_spans,10
gen_skip_nepoch,10
gen_pretraining,10
gen_loss_scalar,10
kld_loss_scalar,10
bpr_loss_scalar,10
kld_update_rate,10
kld_update_unit,10
sort_by_length,10
clip_val,10
parameter_names,10
tt_ranks,10
einsum_str,10
cli,10
dag,10
ukf_err,10
iekf_err,10
maxnSines,10
ceps_coeffs,10
f0t,10
tfrecord_path,10
test_X,10
bitdepth,10
tranges,10
fourcc,9
client,9
agent,9
config_path,9
bb,9
raw,9
entropy,9
c0,9
population,9
PYTORCH_PRETRAINED_BERT_CACHE,9
first_token_tensor,9
nsentences,9
bsz,9
lprobs,9
dtypes,9
pointers,9
incremental_state,9
num_layers,9
prev,9
output_dim,9
input1,9
src_len,9
weight_expanded,9
flat,9
tgt_dict,9
src_str,9
input_file,9
valid_losses,9
masked_token,9
instance,9
bert_config,9
init_op,9
is_real_example,9
eval_metrics,9
label_weights,9
denominator,9
max_score,9
tok_start_position,9
final_text,9
author,9
label_shape,9
num_hidden,9
act1,9
summary_writer,9
optimizer_params,9
contexts,9
output_names,9
mat,9
excluded_sym_names,9
basename,9
xmax,9
callbacks,9
doc_str,9
min_range,9
i2h,9
next_h,9
rescale_grad,9
lst,9
np_index,9
end_idx,9
input_shapes,9
oshape,9
n_in,9
n_out,9
test_cases,9
num_rows,9
nrepeat,9
matrix,9
quantized_range,9
rhs,9
ret1,9
wh,9
expected_output,9
ci,9
x_scale,9
class_id,9
t0,9
generator_mx,9
generator_mx_same_seed,9
classname,9
perc,9
y_test,9
other,9
sess,9
embedding_matrix,9
b0,9
iter_time,9
normalize,9
release,9
latex_elements,9
latex_documents,9
man_pages,9
texinfo_documents,9
phases,9
horizon,9
policy,9
N_ROLLOUTS,9
this_vel,9
veh_id,9
filepath,9
veh_ids,9
reward,9
rts,9
view,9
scenario_data,9
new_node,9
time,9
test_headways,9
enc_loss,9
dec_bow,9
dec_init_state,9
dec_targets,9
dec_lens,9
dec_outputs,9
field,9
ims,9
f3,9
se,9
inf,9
XY,9
m_p,9
serialized,9
tf_model,9
present,9
mlen,9
merge_file,9
bigram,9
test_pruning,9
skip,9
type_el,9
is_accepted_type,9
hyp_num,9
foreground,9
all_win_ratio,9
leg,9
ls,9
jobId,9
classifier,9
cut,9
typeStr,9
titleStr,9
IMAGES_PER_GPU,9
d_loss,9
nonzero,9
rpn_bbox_pred,9
num_cla,9
Best_val_acc,9
Index_of_Best_val_acc,9
Corresponding_val_loss,9
Corresponding_Train_acc,9
Corresponding_Train_loss,9
file_not_existed,9
TestImg,9
TrainImg,9
train_image_names,9
test_image_names,9
F1_VAL,9
F1_TRAIN,9
bdry,9
num_gts,9
result_file,9
gt_bboxes_ignore,9
repr_str,9
cls_feat,9
rpn_cls_score,9
mask_head,9
corruptions,9
rho,9
series,9
predicate_indicators,9
gold_spans,9
returned_dict,9
max_likelihood_sequence,9
kl_gold,9
args_and_roles,9
L_u,9
onehots,9
min_valid_lemmas,9
dis_batch_grad_norm,9
dataset_fullname_arr,9
intent_session_ids,9
deg,9
stream_item,9
relevance,9
bz_new,9
it,9
gps_freq,9
gps_std,9
red_idxs,9
iekf,9
left_ukf_states,9
right_ukf_states,9
iekf_states,9
iekf_Ps,9
up_idxs,9
ukf3sigma,9
dim_cc,9
flag_cond,9
layer_dims_enc,9
latent_dims,9
layer_dims_dec,9
num_cond,9
Ns,9
hfreqp,9
ipfreq,9
xr,9
stocEnv,9
model_ckp,9
loss_alpha,9
pi_B_A,9
dataset_fold,9
optim_fn,9
cur_multiplier,8
frame_left,8
fps,8
raw_cropped,8
summaries,8
seq_lens,8
time_steps,8
gpus,8
exit_status,8
filehandle,8
torch_cache_home,8
content_length,8
matching_files,8
new_context_layer_shape,8
old_keys,8
new_keys,8
encoded_layers,8
serialization_dir,8
active_loss,8
active_logits,8
active_labels,8
char,8
tgt_len,8
best,8
_fields_,8
eos,8
attn_scores,8
embed_dim,8
embed_dict,8
x_unfold,8
gate,8
dictionary,8
training,8
is_training,8
num_sentences,8
Batch,8
ai,8
tmpdir,8
is_per_host,8
run_config,8
model_fn,8
estimator,8
hidden_size,8
output_bias,8
processors,8
probabilities,8
orig_start_position,8
orig_end_position,8
query_tokens,8
l1,8
l2,8
parent,8
html_static_path,8
dirname,8
table,8
image_path,8
v2,8
fc3,8
x_recon,8
start_index,8
args_grad,8
num_workers,8
target_dir,8
models,8
qsym,8
cur_path,8
label_shapes,8
img_ids,8
cur,8
func,8
cur_module,8
tensor_node,8
out_size,8
error_msg,8
gates,8
update_on_kvstore,8
widths,8
ptr,8
signature,8
indptr,8
state1,8
state2,8
x_,8
im_scale,8
qdata,8
db,8
d1,8
d2,8
x_in,8
lshape,8
sample_num,8
num_eps,8
check_fw,8
res_gemm,8
var1,8
num_labels,8
condition,8
error,8
indices_list,8
stdv,8
layer_kwargs,8
y_train,8
grads_and_vars,8
hidden_vector,8
area1,8
area2,8
parent_dir,8
dronesID,8
wayPointsID,8
test_path,8
block_count,8
option,8
log_str,8
new_layer,8
bias_flops,8
flow_rate,8
outflows,8
scenario_class,8
env_class,8
runs,8
max_dist,8
contr_params,8
requested_accel,8
expected_accel,8
actions,8
enc_layers,8
dec_bow_len,8
enc_vals,8
Model,8
image_pil,8
label_html,8
label_html_row,8
V,8
eval_dataset,8
DIRECTION,8
dh,8
dw,8
Bo,8
loutput,8
ppnet,8
img_tensor,8
keys_to_remove,8
_struct_3I,8
splitted,8
this_split_movies,8
force_download,8
resume_download,8
proxies,8
layer_hidden_states,8
layer_attentions,8
kwargs_encoder,8
kwargs_decoder,8
scaled_attention_logits,8
attention_weights,8
attn_output,8
dim_per_head,8
n_state,8
position_embeds,8
flat_position_ids,8
start_prefix_to_remove,8
sinusoid_inp,8
x_size,8
w_head_q,8
BD,8
dec_attn_mask,8
hids,8
word_emb,8
emb_i,8
empty,8
head_logprob,8
base_model,8
bs,8
bd,8
k_head_h,8
v_head_h,8
k_head_r,8
q_head_h,8
q_head_g,8
new_mem,8
word_emb_k,8
fwd_pos_emb,8
bwd_pos_emb,8
tf_to_pt_map,8
layer_str,8
r_r_list,8
r_w_list,8
cls_logits,8
new_pieces,8
cur_pieces,8
all_toks,8
special_tokens_mask,8
out_str,8
sen_mtx,8
init_size,8
is_impossible_labels,8
entry,8
cur_iter,8
cur_win_pts,8
cur_win_ratio,8
larger_mask,8
cur_min_ratio,8
is_ann,8
dataroots,8
part,8
caption,8
referenceDataJobItem,8
pivot,8
prevs,8
imgToAnns,8
iscrowd,8
gtIg,8
mean_s,8
conv_name_base,8
bn_name_base,8
gt_class_ids,8
pred_masks,8
C5,8
rr_pose,8
hessians,8
blobs,8
gt_inds,8
coco_eval,8
shifts,8
valid_inds,8
cnts,8
annotation,8
lmdb_env_seq,8
lmdb_env_annot,8
s2,8
mlvl_bboxes,8
sampling_results,8
bbox_head,8
mask_roi_extractor,8
mask_semantic_feat,8
canvas,8
input_var,8
output_p,8
argu,8
events,8
t1_image,8
t2_image,8
stacked_array,8
head_ids,8
text_field,8
pid,8
effective_grads,8
ilabel,8
KL,8
y_log,8
llh,8
gen_loss,8
gumbels,8
dis_skip_nepoch,8
dis_loss_scalar,8
dis_min_loss,8
consecutive_update,8
dis_max_nbatch,8
gen_max_nbatch,8
dis_params,8
dis_param_names,8
feature_matching,8
use_wgan,8
tf_image,8
scores_file_root,8
variable,8
bx_new,8
n_eff,8
gyro,8
p_l,8
new_xis,8
tmpsum,8
tmptrain,8
MSE,8
temp_sum,8
sw,8
tmpImg,8
cur_l,8
pixels,8
analysis_routine,8
exptime,8
trange,8
click_label,8
cy,7
threshold,7
scales,7
net_output,7
req,7
fr,7
energy,7
body_info,7
body,7
next_states,7
padded,7
inception_3a_3x3,7
