Variable Name,Frequency
encoder_hidden_states,382
model_path,381
feature,381
loader,379
_CHECKPOINT_FOR_DOC,379
root,378
proposals,374
world_size,373
model_name,373
main_prog,372
prediction,371
conv,368
dataloader,366
prob,365
ind,362
bbox_results,361
meta,358
pad,358
depth,358
group,357
cost,356
x_np,356
decoder,353
op,352
past_key_value,352
T,350
R,350
val_ptr,350
file_name,349
num_imgs,348
correct,346
_import_structure,346
program_config,346
datasets,343
scale_factor,343
img_metas,343
keep,342
gt_bboxes_ignore,338
repr_str,338
inferred_input_dist_attrs,338
inferred_output_dist_attrs,338
test,337
pos_inds,336
rng,333
bs,333
C,333
pairs,332
expected_slice,331
strategy,330
sequence_labels,330
fig,329
theta,329
new_features,329
ds,328
raw_masks,328
x_data,327
metadata,325
data_collator,325
lr_scheduler,324
position_embeddings,324
x_out,324
lm_logits,323
done,323
last_hidden_state,322
fn,321
all_self_attentions,321
result_dist_attrs,321
token_labels,321
label_list,320
dataset_name,320
xs,319
y_pred,319
scope,319
max_len,318
module_class,318
content,318
tokenizers,317
paths,316
sp,316
train,316
metric,316
reader,315
query_layer,315
classes,312
x_shape,312
generator,311
kernel_size,311
tp,311
cat,310
embed_dim,308
row,306
log,304
offsets,303
obj,303
order,303
input_data,303
level,303
M,302
out_channels,301
shortcut,301
encoder_extended_attention_mask,300
frame,299
factor,299
D,297
beta,297
encoder_attention_mask,295
bbox_targets,293
gt_masks,293
ious,291
img2,291
embedding_output,290
num_patches,290
ratio,289
file_path,289
start_positions,289
epoch,288
data_path,287
new_key,286
next_tokens,285
mask_pred,284
model_input_names,284
G,283
img_shape,282
coords,282
K,281
loc,281
encoder_states,280
class_names,280
scaler,280
adj,279
e,278
dists,278
loss_cls,278
parameters,278
dims,277
precision,277
lengths,276
hidden_size,276
save_dir,274
seq_len,274
qkv,274
frames,273
end_positions,273
choice_labels,272
H,271
text_a,271
image_size,271
window,270
f1,270
all_cross_attentions,270
epsilon,268
num_choices,268
model_inputs,267
states,266
dropout_probability,265
o,265
items,265
W,265
mu,264
box,264
rewards,264
tmp_dir,263
annotations,262
tag,262
fp,262
decoder_attention_mask,262
new_x_shape,261
tokenizer_class,260
loss_fn,259
input_tensor,259
merges,259
backbone,259
cross_attentions,259
combined_attention_mask,259
fetch_list,259
splits,258
featmap_sizes,257
rngs,257
cur_len,256
patch_size,256
sequence,255
gt_boxes,255
img_path,255
node,254
shifted_input_ids,253
out_ref,252
input_lengths,251
valid,251
recall,251
colors,251
guid,250
stats,248
cnt,248
iou,248
string,248
support_types,248
buffer,247
ans,247
input_p,247
sigma,247
transformer_outputs,247
L,246
data_dir,246
file,245
bsz,244
left,244
np_data,244
intermediate_output,243
groups,242
blocks,242
label_weights,242
rows,241
test_loader,240
angle,240
f_c,240
ckpt,239
num_labels,239
match,238
distance,238
threshold,238
output_size,238
sequences,238
ys,237
proposal_list,237
out_1,237
input_r,237
embedding,236
head,235
present_key_value,235
pbar,234
input_dict,233
caption,232
num_points,232
x4,232
out_2,232
num_channels,231
mesh,231
ap,231
pad_token_id,230
startup_prog,230
start_prog,230
ref,229
sequence_length,229
prompt,227
op_dist_attr,227
act,225
question,225
src_len,224
main,224
img1,223
norm_cfg,222
split_tokens,222
cross_attn_present_key_value,222
pretrained_init_configuration,222
num_samples,221
t1,221
union,220
decoder_attentions,220
input_np,220
template,219
img_size,219
global_step,219
causal_mask,219
pool,218
attn_probs,218
skip,218
src_tokens,217
answer,217
cp,217
sentences,216
cond,216
is_cross_attention,216
annos,215
gamma,215
train_dataloader,215
self_outputs,215
header,214
selected,214
loss_bbox,214
text_b,214
input_values,214
slow_tokenizer_class,213
sample_size,212
edge_index,212
rgb,211
reshaped_logits,211
input_size,210
sizes,210
data_dict,208
source,207
head_dim,207
xyz,206
st,205
train_sampler,205
tree,204
decoder_outputs,204
answers,203
matches,203
max_seq_length,203
parts,202
col,202
no_decay,202
linear,202
num_layers,201
dilation,201
y_data,201
test_pruning,201
column_names,200
output_tokens,199
mixed_query_layer,199
encoder_attentions,199
PRETRAINED_INIT_CONFIGURATION,199
pos_embed,198
version,197
mask_results,197
message,196
raw_datasets,196
encoder_out,195
strides,195
accuracy,195
ch,194
progress,193
vocab_file,193
classname,192
nll_loss,192
edges,192
options,191
image_path,191
gradient_accumulation_steps,191
dy,190
input_x,190
optimizer_grouped_parameters,190
mems,189
reduction,189
start_loss,189
end_loss,189
area,188
model_parallelize,188
padding_mask,187
token_type_embeddings,187
train_data,187
flow,187
decoded,186
logs,186
config_name,186
branch3x3dbl,186
channels,185
decoder_hidden_states,185
op_type,185
seq,184
radius,184
num_pos,184
cols,183
new_context_layer_shape,183
checkpoint_config,183
ops_config,183
random_slice_idx,183
idxs,182
special_tokens_mask,182
train_program,182
model_name_or_path,181
grads,181
start_idx,181
CLASSES,181
cls_feat,181
filepath,180
policy,180
encoding,180
high,179
sample_idx,179
all_generative_model_classes,179
response,178
nodes,178
Y,178
y_true,178
archive_file,178
perm,178
dic,178
suffix,177
checkpoints,177
memory,177
output_dict,177
startup,177
segments,176
pos_emb,176
model_dict,176
modules,176
default_cfgs,176
encoded_inputs,176
fsa,176
pixel_values,176
steps,175
counts,175
img_id,175
reordered_past,175
activation,174
right,174
trans,174
new_shape,174
batchsize_t,174
batchsize_e,174
S,173
val_loader,173
sim,172
eval_results,172
bbox_weights,172
val_dataset,172
self_attn_past_key_value,172
denom,171
counter,171
past_key_values_length,171
prev_output_tokens,170
id,170
prev_char,170
task_name,170
txt,170
ret_dict,170
log_prob,170
num_heads,168
mat,168
video,168
mlvl_scores,168
assigned_labels,168
rot,168
src_text,168
position_embeds,168
pattern,167
batch_index,167
bitmap_masks,167
queries,167
learning_rate,167
model_class,167
log_probs,166
embed_tokens,166
pretrained,166
itr,166
ignored_index,166
error,165
logit,165
new_word,164
defaults,164
first_token_tensor,164
neg_inds,164
bbox_preds,164
cross_attn_past_key_value,164
_model_mapping,164
out_features,163
P,163
step_size,163
final_embeddings,163
gradients,162
new_k,162
ws,162
optim,162
self_attention_outputs,162
sequence_lengths,162
cls_name,162
next_input_ids,162
output_from_no_past,162
output_from_past,162
output_from_no_past_slice,162
output_from_past_slice,162
tgt_len,161
avg_loss,161
weight_decay,161
segment_ids,160
dp,160
dpr,160
img_np,160
out_string,160
tokenizer_r,160
padding_idx,159
epochs,159
tgt2,159
predict,159
attn_weights_reshaped,159
log_dir,158
data_list,158
normalize,157
ckpt_path,157
text_features,157
xc,157
overwrite_cache,157
vocab_tokens,157
a_batch,157
lprobs,156
inp,156
dt,156
start_new_word,156
adam,156
cs,155
fname,155
texts,155
cls_scores,155
label_ids,155
func,155
Q,155
input_spec,155
envs_list,155
error_msg,154
deltas,154
next_token_logits,154
det_bboxes,154
image_features,154
out_w,154
changed,154
pretrained_dict,154
op_desc,154
eval_dataloader,153
best,153
spec,153
headers,153
reg_feat,153
module_name,153
infos,152
hidden_state,152
sd,152
model_dir,152
process_mesh,152
test_rust_tokenizer,152
transforms,151
tokenizer_name,151
decoder_position_ids,151
fps,150
wh,150
shapes,150
start_index,150
scope_names,150
attr,149
result_list,149
title,149
hypos,148
config_path,148
eos_token_id,148
sampling_result,148
log_level,148
prediction_logits,148
models_equal,148
columns,147
phi,147
c_,147
image_embeds,147
Z,147
paddings,147
gt_bboxes_3d,147
out_vocab_file,147
success,146
layer_id,146
predictor,146
E,146
I,146
output_shape,146
test_head_masking,146
retriever,146
last_checkpoint,145
fc,145
image_id,145
relative_position_bias,145
expected_tensor,145
history,144
total_length,144
input1,144
dst,144
rle,144
x_,144
batch_outputs,144
attention_weights,143
distances,143
lam,143
all_self_attns,143
new_state_dict,142
ctx,142
batch_idx,142
inter,142
text_embeds,142
x5,142
max_train_samples,142
cur,141
max_size,141
flops,141
start_epoch,141
num_levels,141
bn,141
out_h,141
pc,141
max_diff,141
branch_pool,141
slot,141
lm_loss,140
test_data,140
all_labels,140
new_points,140
data_files,140
gain,139
config_file,139
instances,139
valid_inds,139
observations,139
num_nodes,139
attn_outputs,139
load_from,138
next_decoder_cache,138
avg_cost,138
DEFAULT,138
input_names,137
grad_list,137
dropout,136
code,136
tok,136
label_path,136
indexes,136
out_dir,136
initializer,136
low,135
latent,135
t2,134
loss_mask,134
xy,134
print_name,134
active_loss,134
x_arr,134
ring_id,134
err,133
end_idx,133
found,133
classifier_dropout,133
total_time,133
img_list,133
in_channel,133
matrix,133
model_to_save,133
share_obs,133
load_tf_weights,133
encoded,132
iterator,132
polygon_masks,132
new_val,132
eval_metrics,132
anns_path,132
batches,131
grad_input,131
tasks,131
train_loss,131
mapping,131
out3,131
cc,131
t_total,131
here,131
max_eval_samples,131
np_x,131
output_path,130
trainset,130
shift,130
train_file,130
next_token_scores,130
encoder_last_hidden_state,130
dy_out,130
overlap,129
base,129
top,129
c2,129
s1,129
backend,129
token_type_embeds,129
axes,128
root_dir,128
testset,128
point_cloud_range,128
flip,128
plugins,128
chunked_hidden_states,128
dics,128
t0,127
engine,127
bbox_list,127
model_urls,127
num_features,127
x_adv,127
kernel_width,127
inv_idx,127
classifier,127
status,127
use_auth_token,127
summary,126
embed,126
fp16,126
output_scores,126
chars,126
pred_boxes,126
loss_dict,126
out_shape,126
mse,126
signature,126
rlt,126
supports_gradient_checkpointing,126
output_ids,126
V,125
duration,125
ones,125
prompts,125
lb,125
lm_labels,125
ffn_output,125
core_out,125
phrase,125
expected_result,125
rank_id,125
dropout_rng,125
ext,124
attention,124
lrs,124
variance,124
seq_relationship_score,124
d1,124
distributed,124
now,124
ts,124
eval_loss,124
act_layer,124
sym_patch,124
sym_patch_inv,124
best_epoch,124
w1,123
num_beams,123
anno,123
cam,123
log_config,123
betas,123
pt_model,123
left_nodes,123
vals,122
formatter,122
img_info,122
filenames,122
entropy,122
expect,122
attn_out,121
shuffle,121
depths,121
segm_results,121
mask_rois,121
cls_tokens,121
goal,121
end_time,121
positional_embedding,121
y_np,121
logging_output,120
smooth_loss,120
layer_head_mask,120
detections,120
__version__,119
position,119
main_block,119
label_map,119
class_name,119
dets,119
param_name,119
flat_input_ids,119
right_nodes,119
rust_ids,119
s_array,119
models,118
ann,118
s2,118
up,118
d2,118
attn_score,118
out_var,118
spec_aug_mask_idxs,118
arg,117
best_score,117
num_gts,117
relative_coords,117
data_type,117
batch_time,117
a_array,117
num_workers,116
buf,116
ntokens,116
attn_prob,116
root_path,116
pos_bbox_targets,116
mlvl_bboxes,116
segm_result,116
expanded_mask,116
mlp_hidden_dim,116
init_vars,116
out_label_ids,116
actual,116
data_format,116
seg,115
label_id,115
pts,115
cls_reg_targets,115
type_id,115
_logger,115
out_name,115
arch_def,115
arrays,115
out_,115
rust_tokenizer,115
weight_type,115
new_state,114
encoder_padding_mask,114
mod,114
num_images,114
mask_targets,114
input_text,114
all_input_ids,114
expect_out,114
grad_norm,113
candidates,113
keypoints,113
mm_inputs,113
stddev,113
value_vectors,113
params_grads,113
data1,112
p2,112
dirname,112
relative_pos,112
flat_attention_mask,112
SPIECE_UNDERLINE,112
proj_shape,112
pkv,112
n_docs,112
cinn_out,112
src_lengths,111
local_rank,111
record,111
detector,111
U,111
file_client_args,111
rel_pos,111
mask_token,111
valid_dataset,111
structure,111
sgd,111
extra,110
past,110
zeros,110
ps,110
work_dir,110
var_name,110
position_bias,110
atol,110
fetches,110
vars,109
timesteps,109
segms,109
xx,109
vec,109
pad_token,109
branch3x3,109
ok,108
overlaps,108
action_log_probs,108
x_t,108
repo,108
corpus,108
dist_context,108
is_encoder_decoder,108
multiple_choice_input_mask,108
sz,107
contents,107
objects,107
valid_mask,107
mp,107
one_hot,107
data_time,107
attribute_map,107
test_torchscript,107
tokenizer_p,107
multiple_choice_inputs_ids,107
update,106
decay,106
means,106
mel,106
beam_scores,106
crop_size,106
mask_feats,106
stdv,106
mutable,106
first,105
zero,105
decoder_start_token_id,105
image_shape,105
ar,105
areas,105
layer_name,105
empty_gt_losses,105
last,105
db,105
processes,105
BATCH_SIZE,105
output_tensor,105
return_tensors,105
flat_token_type_ids,105
embed_pos,105
name_indexs,105
value_indexs,105
attention_bias,105
mask_tt,105
clip,104
pipeline,104
y0,104
indice,104
scale_factors,104
p1,104
predicted,104
new_data,104
rel_embeddings,104
class_labels,104
checkpoint_path,103
input_buffer,103
timestamp,103
audio,103
intersection,103
h1,103
topk,103
errors,103
encoder_inputs,103
train_reader,103
x_tensor,103
gru_input,103
ori_k,103
toks,102
it,102
result_files,102
nms_pre,102
current,102
dataset_dir,102
qid,102
indexs,102
label_to_id,102
rust_tokenizer_class,102
attn_scores,101
time,101
sampler_cfg,101
hidden_features,101
ob,101
cmap,101
cross_attention_outputs,101
overflowing_tokens,101
feed_dict,101
res_list,101
encoded_images,101
begin,100
normalized,100
times,100
transform_train,100
x_cls,100
cy,100
reference_points,100
img_name,100
dataset_config_name,100
F,100
attention_outputs,100
bias_attr,100
prev,99
device_id,99
rets,99
v1,99
evaluator,99
mixed_key_layer,99
test_results,99
att,99
substr,99
domain,99
builder,98
inner_dim,98
input_dim,98
new,98
temperature,98
next_sentence_loss,98
chn,98
stop,98
cx,98
dw,98
one_gt_losses,98
experiment,98
palette,98
encoder_config,98
alphas,98
is_bad,98
cur_substr,98
dice,98
tf_path,98
do_lower_case,98
cross_attn_weights,98
np_res,98
prev_chs,98
reformat,98
angles,97
d_model,97
h2,97
num_total_samples,97
new_size,97
c_array,97
valid_images,97
use_gpu,97
masked_indices,96
bleu,96
tmpdir,96
symbols,96
type,96
mixed_value_layer,96
keys_to_ignore_at_inference,96
x_grad,96
np_out,96
out_reverse,96
encoded_sequence,96
desc,95
dim_head,95
warmup_steps,95
new_bias,95
v2,95
trainloader,95
yy,95
output_names,95
mlp,95
pair,95
active_labels,95
h_,95
tensors,94
base_model,94
denominator,94
sort_idx,94
train_cfg,94
returns,94
cls_logits,94
config_dict,94
output_text,94
active_logits,94
cls_index,94
preprocessing_num_workers,94
scale_w,94
command,93
etag,93
folder,93
max_idx,93
best_acc,93
predict_dataset,93
perplexity,93
indent,93
eval_sampler,93
code_sample,93
IMAGENET1K_V1,93
generated_ids,93
choice,92
eos,92
key_padding_mask,92
opts,92
langs,92
fmt,92
directory,92
point_features,92
cls_preds,92
resume_from,92
shifted_x,92
cls_token,92
image_list,92
z1,92
dist_op,92
label_np,92
multiple_choice_token_type_ids,92
enc_dec_model,92
shared_embedding,92
sent,91
cache_path,91
arch,91
block_size,91
executor,91
decoder_input,91
recalls,91
configs,91
pred_scores,91
corners,91
tic,91
anns,91
det_labels,91
env_info,91
edge,91
obs_batch,91
rep,91
var_names,91
bpe_tokens,90
loss_sum,90
rec,90
method,90
num_tasks,90
custom_hooks,90
results_transformed,90
categories,90
network,90
gen,90
patches,90
res1,90
init_method,90
SEED,90
neg,90
role,90
main_input_name,90
decoder_config,90
tindata,90
alignment,89
entries,89
num_embeddings,89
style,89
src_dataset,89
target_ids,89
b1,89
missing_keys,89
stage,89
empty_cls_loss,89
input_name,89
logit_scale,89
graphs,89
gs,89
stem,89
sum,89
vx,89
num_update_steps_per_epoch,89
validation_file,89
model_without_ddp,89
rtol,89
dist_attr,89
nlp,88
cache,88
test_dataloader,88
id2label,88
mid,88
batch_dict,88
train_set,88
latents,88
da,88
gpus,88
steps_trained_in_current_epoch,88
eval_pipeline,88
flat_inputs_embeds,88
is_batched,88
train_metrics,88
dims_mapping,88
added_hidden_states,88
cross_attns,88
max_seq_l,88
use_cuda,87
flags,87
b2,87
test_acc,87
point_coords,87
pi,87
ann_info,87
batch_labels,87
bbox_head,87
heatmap,87
bounds,87
end_index,87
steps_per_epoch,87
loss_func,87
dummy_inputs,87
global_attn_scores,87
tensor_x,87
Processor,87
scriptsbase,87
scriptformat,87
total_norm,86
regex,86
port,86
past_length,86
input2,86
max_epoch,86
dev,86
ground_truth,86
P2,86
fake_pred,86
image_dir,86
test_set,86
track,86
teacher,86
adv_targ,86
dec,86
input_,86
num_steps,86
w_,86
dict_inputs,86
out_np,86
var_3,86
tgt_text,86
MODEL_ID,86
decoder_out,85
constraints,85
dis,85
loss1,85
r1,85
new_node,85
objective,85
image_ids,85
train_scenes,85
val_scenes,85
grid_size,85
sampled_inds,85
a1,85
cat_ids,85
sampling_results,85
scales,85
pred_bboxes,85
dataset_path,85
conv2d,85
fill,85
benchmark,85
output_eval_file,85
cached_features_file,85
gt_labels_3d,85
flat_position_ids,85
branch7x7dbl,85
encoder_seq_length,85
tuple_inputs,85
image_inputs,85
test_onnx,85
saved_state,84
reference,84
num_total_pos,84
dist_params,84
eta,84
nx,84
eval_examples,84
text_column_name,84
logits_processor,84
dk,84
penalty,84
scale_h,84
valid_pixels,84
prefix_tokens,83
dictionary,83
sources,83
proj,83
ks,83
iter,83
patch,83
weights_path,83
pred_labels,83
pose,83
x_max,83
voxel_size,83
gts,83
dh,83
test_file,83
src2,83
total_num,83
token_ids,83
temp_dir,83
down,83
hist,83
pad_to_max_length,83
use_fast_tokenizer,83
mask_cond,83
temb,83
query_vectors,83
key_vectors,83
df_new,83
l2,82
xt,82
bigram,82
interval,82
encoder_hidden_shape,82
records,82
rots,82
_bboxes,82
inplanes,82
body,82
load,82
train_transform,82
onegt_cls_loss,82
gae,82
G_inv,82
out_img,82
out_dict,82
shift_labels,82
model_revision,82
global_attentions,82
archive,82
var_4,82
test_resize_embeddings,82
bar,81
new_v,81
buckets,81
effective_batch_size,81
model_cls,81
types,81
bound,81
envs,81
episode_rewards,81
reg,81
ll,81
psnr,81
noise_level,81
batch_num,81
epochs_trained,81
pooler_output,81
max_target_length,81
block_in,81
OP_TYPE,81
var_2,81
var_5,81
expected_logits,81
corr,80
log_file,80
project,80
yaw,80
label_channels,80
point,80
conf,80
cos,80
num_epochs,80
process,80
x6,80
input_tokens,80
new_embeddings,80
shift_logits,80
local_files_only,80
head_num,80
positional_attn,80
benchmark_args,80
pad_mask,79
num_frames,79
num_blocks,79
gt_classes,79
pcd,79
num_boxes,79
box_preds,79
rpn_cls_score,79
widths,79
neighbors,79
window_size,79
poses,79
advantages,79
world,79
buffered_token_type_ids,79
buffered_token_type_ids_expanded,79
slots,79
padding_strategy,79
train_result,79
curr_res,79
feed,79
utt,79
result_np,79
numel,78
overrides,78
concat,78
output_file,78
ranks,78
rotation,78
precisions,78
use_bias,78
conv_cfg,78
px,78
prec,78
input_y,78
empty_box_loss,78
map,78
observation,78
pad1,78
available_actions_batch,78
product,78
ptr,78
doc_scores,78
dec_hs,78
is_used,78
nranks,78
a_np,78
var_6,78
next_attention_mask,78
data2,77
token_id,77
label_file,77
max_shape,77
x_embed,77
x_list,77
windows,77
algo,77
ii,77
hidden_dim,77
y_hat,77
vz,77
tr_loss,77
repo_name,77
arg_names,77
NORM_TYPE,77
retrieved_doc_embeds,77
critic_loss,77
rand_mask,76
hyp,76
dir,76
fields,76
cls_pred,76
gt_mask,76
rpn_bbox_pred,76
fpn_model,76
workflow,76
ndim,76
fs,76
normalization,76
rel_pos_ids,76
MODEL_TYPES,76
input_ids_dict,76
resolved_archive_file,75
p_data_fp32,75
batch_sampler,75
span,75
channel,75
img_file,75
sd_rec,75
c_in,75
bottom,75
batch_shape,75
vis,75
total_time_str,75
pad0,75
share_obs_batch,75
conv_block,75
char,75
stopping_criteria,75
context_input_ids,75
qpos,75
dy_result,75
extract_features,75
r_array,75
pieces,74
waveform,74
src_mask,74
in_features,74
z2,74
language,74
test_df,74
episode,74
box_list,74
tb_dict,74
cls_loss,74
new_xyz,74
log_msg,74
out_size,74
result_dict,74
old_action_log_probs_batch,74
value_preds_batch,74
return_batch,74
img_gt,74
softmax,74
next_kv,74
MODEL_CONFIG_CLASSES,74
input_modality,74
beta1,74
np_z,74
one_cst,74
influence,74
h0,73
l1,73
model_config,73
questions,73
storage,73
ckpt_dir,73
classnames,73
force,73
save_name,73
input_channel,73
best_loss,73
stream_handler,73
tokenized_datasets,73
embedding_dim,73
klen,73
out_sample,73
op_cost,73
start_program,73
best_val_acc,73
embedded,72
phase,72
pe,72
devices,72
loss2,72
w2,72
num_gpus,72
out_file,72
y3,72
bias_init,72
file_list,72
rnn_states,72
d3,72
mask_windows,72
degree,72
image_name,72
sub_tokens,72
example_json,72
ori,72
dec_attns,72
enc_hs,72
enc_attns,72
tensor_dist_attr,72
padding_algorithm,72
decoder_module,72
r_sum_avg,72
convs,71
choices,71
repeat,71
doc,71
margin,71
hparams,71
tx,71
img_ids,71
centerness,71
class_weight,71
conv1,71
y_embed,71
gious,71
onegt_box_loss,71
data_mask,71
value_loss,71
global_rank,71
qc,71
actions_batch,71
ex,71
kl,71
assignment,71
model_filename,71
context_attention_mask,71
dist_tensor,71
beta2,71
pir_program,71
weight_attr,71
common_inputs,71
support_features,71
num_tokens,70
iters,70
fid,70
test_loss,70
targets_dict,70
last_epoch,70
instance,70
data_infos,70
num_replicas,70
pred_label,70
py,70
presents,70
incremental_indices,70
return_attention_mask,70
data_x,70
out_3,70
tensor_y,70
st_out,70
text_2,70
num_masked_span,70
dc,69
out_len,69
tgt_dict,69
w0,69
new_mems,69
EPS,69
ROOT_DIR,69
avg_factor,69
samples_per_gpu,69
ori_shape,69
is_tensor,69
hooks,69
expected_gt_inds,69
hr,69
category,69
run,69
det,69
cell,69
timestamps,69
rect,69
comm,69
attn_windows,69
qkv_bias,69
epoch_iterator,69
cams,69
never_split,69
tf_model,69
start_states,69
weighting,69
intermediates,69
max_predict_samples,69
parsed,68
energy,68
freqs,68
max_val,68
tb_writer,68
dense_x,68
domains,68
log_path,68
proxies,68
vs,68
new_img,68
inside_flags,68
num_level_anchors,68
dim_t,68
arch_settings,68
maxk,68
out_tensor,68
total_epochs,68
__author__,68
pos_tokens,68
fh,68
dones,68
entities,68
metric_logger,68
expected_results,68
language_hidden_states,68
vision_hidden_states,68
x_in,68
testargs,68
extensions,67
out_dim,67
cutoff,67
condition,67
updates,67
gap,67
new_key_padding_mask,67
bos_token,67
unexpected_keys,67
new_h,67
new_w,67
r2,67
c1,67
intermediate,67
base_anchors,67
assigned_gt_inds,67
teacher_model,67
visible,67
origin,67
iteration,67
limit,67
res2,67
n_gpu,67
mae,67
date,67
hx,67
dim_per_head,67
present,67
scaled,67
sequence_len,67
x_var,67
output_np,67
first_dilation,67
splitter,67
stat,66
lower,66
dict,66
testloader,66
thresholds,66
anchor_generator,66
img_fill_val,66
assigner,66
mask_preds,66
stages,66
n_test,66
model_file,66
nl,66
ver,66
tags,66
posemb_grid,66
out_dtype,66
_keys_to_ignore_on_save,66
_module_dir,66
_module_path,66
all_scores,66
id_feature,66
result2,66
var_1,66
max_decoder_length,66
max_steps,65
banned_tokens,65
sig,65
normalizer,65
exp,65
gt_boxes_lidar,65
x_min,65
pos_loss,65
pos_bbox_pred,65
dcn,65
img_tensor,65
pw,65
flipped_masks,65
is_best,65
styles,65
out_channel,65
best_model,65
module_cls,65
hidden_act,65
val_loss,65
x11,65
input_features,65
train_features,65
loss_list,65
next_cache,65
vertex,65
result1,65
hcg,65
mask_time_indices,65
exp_dict,65
dpt,65
elapsed,64
tensor_list,64
pt,64
new_model,64
top1,64
captions,64
early_stopping,64
top_k,64
mem,64
settings,64
img_scale,64
flip_direction,64
gt_bboxes_ignore_list,64
offset_x,64
offset_y,64
flatten_bbox_preds,64
shifts,64
resized_masks,64
y_train,64
run_dir,64
masks_batch,64
ssim,64
current_time,64
load_path,64
spans,64
attn_vec,64
init_params,64
speech_inputs,64
orig_key,64
sub,63
lang,63
training,63
find_unused_parameters,63
output_data,63
logits_per_text,63
num_examples,63
total_steps,63
prog_bar,63
flatten_cls_scores,63
loss_inputs,63
