Function Name,Projects Count
custom_forward,44
get_pairs,44
ResidualAttentionBlock,44
create_custom_forward,44
FocalLoss,44
to_tensor,44
freeze,44
PositionalEncoding,43
get_parser,43
trunc_normal_,43
get_output_embeddings,43
SwinTransformerBlock,43
compute_loss,43
save_on_master,43
TransformerDecoder,43
_get_clones,43
GaussianBlur,42
Generator,42
drop_path,42
restore,42
transpose_for_scores,42
mean,42
dice_loss,42
save_image,42
normalization,42
reduce_dict,41
encode_image,41
size,41
count_parameters,41
get_args_parser,41
TransformerEncoderLayer,41
bpe,41
display,41
Evaluator,41
is_image_file,41
wrap,41
__contains__,40
norm_cdf,40
SwinTransformer,40
apply,40
hook,40
bytes_to_unicode,40
interpolate,40
with_pos_embed,40
linear,40
flatten,39
Discriminator,39
Linear,39
CrossAttention,39
ResidualBlock,39
mkdirs,39
InvertedResidual,38
scale,38
decorator,38
quantize,38
merge,38
put,38
stem,38
rescale,38
weights_init,38
sigmoid_focal_loss,37
synchronize,37
filter,37
Timer,37
_reorder_cache,37
Residual,37
Registry,37
CenterCrop,36
_ntuple,36
mode,36
extract,36
set_output_embeddings,36
simple_test,36
CLIP,36
build_attention_mask,36
_get_activation_fn,36
get_root_logger,36
train_model,36
read_json,35
ConvBlock,35
get_image,35
load_pretrained,35
VGG,35
resize_pos_embed,35
center_crop,35
show,35
test_dataloader,35
Flatten,35
extract_features,35
ConcatDataset,35
shape,35
extract_feat,35
SiLU,35
remove,35
_no_grad_trunc_normal_,34
RandomHorizontalFlip,34
load_json,34
get_size,34
setUp,34
SimpleTokenizer,34
AttentionBlock,34
zero_module,34
from_config,34
f,34
TransformerDecoderLayer,34
CheckpointFunction,34
whitespace_clean,34
concat_all_gather,34
forward_post,34
get_version,34
area,34
SELayer,33
clone,33
get_dataloader,33
_cfg,33
items,33
Visualizer,33
basic_clean,33
forward_pre,33
MobileNetV2,33
_transform,33
initialize_weights,33
read,33
next,32
Scale,32
dump,32
to_numpy,32
get_activation,32
_run,32
interpolate_pos_embed,32
split,32
score,32
_convert_weights_to_fp16,32
default_bpe,32
build_loss,32
aug_test,32
get_image_paths,32
init_model,32
ResNet50,32
gather,32
get_dist_info,32
_resnet,31
gelu,31
DistributedSampler,31
_make_stage,31
cat,31
setup_seed,31
on_train_batch_end,31
get_targets,31
translate,31
get_extensions,31
conv_nd,31
timestep_embedding,31
summary,31
get_label,31
random_crop,31
get_scheduler,30
error,30
Swish,30
MultiHeadAttention,30
forward_test,30
_download,30
keys,30
before_run,30
ModifiedResNet,30
NestedTensor,30
shuffle,30
load_annotations,30
mean_flat,30
avg_pool_nd,30
ResNet101,30
create_logger,30
q_sample,30
UNet,29
resnext101_32x8d,29
get_value,29
create,29
swish,29
create_dataset,29
query,29
cuda,29
_set_gradient_checkpointing,29
decompose,29
ModelArguments,29
read_image,29
ResNet34,29
GroupNorm32,29
scale_module,29
main_worker,29
ProgressMeter,29
_get_batch_fmtstr,29
DiceLoss,28
createIndex,28
one_hot,28
denormalize,28
list_models,28
_apply,28
prepare,28
_load_checkpoint,28
softmax,28
_shape,28
validation_epoch_end,28
_dequeue_and_enqueue,28
append,28
patch_float,28
evaluation,28
patch_device,28
get_reference_points,28
ResNet18,28
inverse_sigmoid,28
Cutout,28
calculate_ssim,28
store,28
Net,27
embed,27
set,27
__new__,27
contrast,27
brightness,27
make_divisible,27
val,27
sigmoid,27
init_weight,27
get_mask,27
collate,27
get_decoder,27
_init_weight,27
inner,27
__delitem__,27
get_labels,27
initialize_parameters,27
build_transform,27
random_sample,27
PositionEmbeddingSine,27
PreNorm,27
get_timestep_embedding,27
AttnBlock,27
count_flops,27
ResNet152,27
imresize,27
TimestepBlock,27
p_sample,27
p_mean_variance,27
TimestepEmbedSequential,27
get_batch,26
losses,26
_prune_heads,26
BertOutput,26
RandomErasing,26
get_local_rank,26
register_model,26
cross_entropy,26
norm,26
get_1d_sincos_pos_embed_from_grid,26
_save_checkpoint,26
build_transformer,26
Transpose,26
_is_power_of_2,26
get_ann_info,26
get_classes,26
normal_kl,26
SpatialTransformer,26
ASPP,26
pil_loader,26
disabled_train,26
__hash__,26
QKVAttention,26
p_sample_loop,26
resnext50_32x4d,25
_forward_impl,25
debug,25
BertIntermediate,25
BertSelfAttention,25
BertEncoder,25
update_config,25
BertSelfOutput,25
valid,25
flops,25
BertAttention,25
get_device,25
entropy,25
on_train_epoch_end,25
inverse,25
after_train_iter,25
resume,25
get_2d_sincos_pos_embed_from_grid,25
get_2d_sincos_pos_embed,25
MultiheadAttention,25
box_iou,25
read_data,25
resize_image,25
nested_tensor_from_tensor_list,25
available_models,25
mask,25
config,25
build_head,25
_inner_forward,25
CrossEntropyLoss,25
forward_dummy,25
_random_scale,25
RandomFlip,25
_ssim,25
update_learning_rate,25
count_params,25
betas_for_alpha_bar,25
__delattr__,25
calculate_psnr,25
log_images,25
tensor2img,25
read_img,25
_augment,25
Backbone,25
wide_resnet50_2,24
wide_resnet101_2,24
preprocess_image,24
_make_branches,24
_check_branches,24
rand_bbox,24
ColorJitter,24
_make_fuse_layers,24
project,24
get_input,24
_check_input_dim,24
forward_single,24
after_train_epoch,24
convert_weights,24
_max_by_axis,24
_register,24
load_file,24
save_result,24
create_optimizer,24
get_images,24
_make_stem_layer,24
single_gpu_test,24
build_neck,24
fix_init_weight,24
readme,24
gaussian,24
imwrite,24
_make_layers,24
parse_config,24
Rotate,24
HungarianMatcher,24
_reset,24
calculate_weights_indices,24
cubic,24
is_url,24
copy_to,24
q_mean_variance,24
UNetModel,24
bgr2ycbcr,24
LayerNorm2d,24
infer,23
seed_everything,23
_save,23
save_config,23
BertEmbeddings,23
prune_heads,23
color,23
BertLayer,23
_make_one_branch,23
BertModel,23
_init,23
call,23
GCN,23
flip,23
LARS,23
__iadd__,23
assign,23
forward_encoder,23
aggregate,23
to_tuple,23
format_time,23
values,23
all_reduce,23
feed_forward_chunk,23
_prepare_decoder_attention_mask,23
get_prompt,23
reduce_loss,23
parse_requirements,23
show_result,23
default_loader,23
save_images,23
get_loader,23
BasicTransformerBlock,23
GEGLU,23
nonlinearity,23
kl,23
instantiate_from_config,23
LinearAttention,23
get_timestamp,23
rgb2ycbcr,23
ycbcr2rgb,23
convert_module_to_f16,23
QKVAttentionLegacy,23
convert_module_to_f32,23
get_path,22
DoubleConv,22
on_validation_epoch_end,22
conv_bn,22
FPN,22
vocab_size,22
load_weights,22
stop,22
vgg16,22
BertPooler,22
load_pickle,22
save_pretrained,22
BertPredictionHeadTransform,22
BertOnlyMLMHead,22
iou,22
_make_transition_layer,22
no_weight_decay_keywords,22
get_state_dict,22
BertLMPredictionHead,22
upfirdn2d,22
log_prob,22
on_train_batch_start,22
message,22
Upsampler,22
get_bboxes,22
forward_decoder,22
clean,22
prepare_train_img,22
pre_pipeline,22
parse_line,22
plot_curve,22
prepare_test_img,22
get_features,22
make_layers,22
_init_layers,22
make_cuda_ext,22
_get_src_permutation_idx,22
build_position_encoding,22
modcrop,22
count_flops_attn,22
channel_convert,22
mkdir_and_rename,22
optimize,22
upsample,22
FrozenBatchNorm2d,22
write_json,21
_sample,21
fn,21
RandomResize,21
lr_lambda,21
convert_tokens_to_ids,21
RandAugment,21
augment,21
cleanup,21
on_train_epoch_start,21
binary_cross_entropy,21
before_train_epoch,21
setup_logging,21
init_,21
Classifier,21
get_logits,21
RMSNorm,21
format_results,21
summarize,21
process_checkpoint,21
nll,21
get_obj_from_str,21
combine,21
get_results,21
_get_tgt_permutation_idx,21
build_lr_scheduler,21
_get_global_gloo_group,21
_predict_eps_from_xstart,21
_get_paths_from_images,21
rotate_half,21
init_dist,21
seed,21
match,20
EncoderLayer,20
get_vocab,20
set_requires_grad,20
_update,20
from_dict,20
save_json,20
load_vocab,20
_tokenize,20
names,20
conv2d,20
std,20
apply_rotary_pos_emb,20
distance,20
add_noise,20
accumulate,20
Metric,20
get_sha,20
_pad,20
pop,20
get_encoder,20
process_batch,20
Predictor,20
get_valid_ratio,20
load_json_logs,20
collect_env,20
make_res_layer,20
conv,20
optimize_parameters,20
uniq,20
max_neg_value,20
build_detector,20
SSIM,20
imresize_np,20
convert_to_fp32,20
q_posterior,20
convert_to_fp16,20
_expand_mask,20
_prior_bpd,20
psnr,20
Up,19
getImgIds,19
FFN,19
TransformerBlock,19
BertPreTrainedModel,19
identity,19
vit_base_patch16_224,19
format,19
InceptionV3,19
post_process,19
report,19
save_results,19
SelfAttention,19
set_decoder,19
PositionalEmbedding,19
make_layer,19
calculate,19
epoch,19
add_params,19
get_extended_attention_mask,19
data,19
is_master,19
read_file,19
generalized_box_iou,19
get_attention_map,19
_make_causal_mask,19
AttrDict,19
DefaultFormatBundle,19
gen_packages_items,19
parse_version_info,19
nms,19
parse_require_file,19
weight_reduce_loss,19
imread,19
get_grad_norm_,19
get_last_layer,19
DiagonalGaussianDistribution,19
SpatialSelfAttention,19
get_parameters,19
__add__,19
DWConv,19
_parse_ann_info,19
gaussian_radius,19
extract_feats,19
_set_group_flag,19
loss_labels,19
GatherLayer,19
RelativePositionBias,19
to_device,19
imshow,19
delete,19
loss_masks,19
set_lr,18
reparameterize,18
solarize,18
SEModule,18
reduce_tensor,18
unwrap_model,18
posterize,18
Mish,18
RandomResizedCrop,18
BottleneckBlock,18
get_padding,18
BertForMaskedLM,18
dataset,18
parse_arguments,18
as_dict,18
encode_decode,18
training_epoch_end,18
Unet,18
encoder,18
check,18
save_img,18
L1Loss,18
multi_gpu_test,18
register_hook,18
__reduce__,18
lower,18
decoder,18
mse_loss,18
dict,18
CustomDataset,18
select,18
_load,18
intersection,18
Pad,18
digit_version,18
EvalHook,18
RandomRotate,18
Accuracy,18
_resize_img,18
get_current_visuals,18
ImageFolder,18
GANLoss,18
create_window,18
calculate_frechet_distance,18
ChannelAttention,18
make_attn,18
save_file,18
AbstractDistribution,18
download_file,18
get_cat_ids,18
loss_single,18
_filter_imgs,18
train_detector,18
average_precision,18
SetCriterion,18
eval_epoch,18
_load_data,18
get_tokenizer,18
preload,18
children,18
draw,18
get_num_layers,18
print_results,18
hflip,18
shared_step,18
schedule,18
predict_start_from_noise,18
BaseTrainer,18
build_evaluator,18
output_shape,18
push,18
get_rel_pos,18
init_hidden,17
Down,17
predict_step,17
MobileNetV3,17
Node,17
beam_search,17
DecoderLayer,17
GroupAll,17
ThreeNN,17
ThreeInterpolate,17
GroupingOperation,17
QueryAndGroup,17
BallQuery,17
warn,17
profile,17
get_output,17
ImageDataset,17
invert,17
skip,17
get_local_size,17
symbolic,17
_prepare_data,17
init_parameters,17
ConvLayer,17
_preprocess,17
cosine_scheduler,17
_get_lr,17
worker,17
InputFeatures,17
TrainingArguments,17
model,17
_onnx_nested_tensor_from_tensor_list,17
_prepare,17
finalize,17
get_palette,17
ResNeXt,17
random_select,17
MSDeformAttn,17
random_sample_ratio,17
freeze_bn,17
PerceptualLoss,17
NativeScalerWithGradNormCount,17
contrastive_loss,17
DiracDistribution,17
extract_into_tensor,17
ismap,17
make_beta_schedule,17
func,17
isimage,17
log_txt_as_img,17
get_state,17
detect,17
add_plot_parser,17
get_points,17
grid_anchors,17
_get_target_single,17
add_time_parser,17
cal_train_time,17
_rand_another,17
process_data,17
callback,17
new_func,17
KittiDataset,17
point_sample,17
shave,17
download_url,17
blur,17
register_buffer,17
p_losses,17
LitEma,17
ema_scope,17
AutoencoderKL,17
DDPM,17
imsave,17
search,17
get_activations,17
_set_aux_loss,17
launch,17
fuse,17
box_xyxy_to_cxcywh,17
box_cxcywh_to_xyxy,17
on_train_end,16
end,16
get_result,16
get_scores,16
TransformerModel,16
loadRes,16
get_score,16
BatchNorm2d,16
get_position_angle_vec,16
insert,16
configure,16
HybridEmbed,16
sharpness,16
_normalize,16
__missing__,16
equalize,16
GELU,16
save_vocabulary,16
get_accuracy,16
open,16
padding,16
perturb,16
to_torch,16
conv_block,16
get_norm,16
smooth_l1_loss,16
test_epoch_end,16
_do_evaluate,16
surf,16
DataProcessor,16
progress_bar,16
optimizer,16
BertLMHeadModel,16
log_metrics,16
get_target,16
model_fn,16
Conversation,16
check_forward_equal_with_pytorch_float,16
with_neck,16
norm1,16
weighted_loss,16
_pad_img,16
MultiScaleFlipAug,16
DistEvalHook,16
PhotoMetricDistortion,16
PositionEmbeddingLearned,16
norm2,16
ResLayer,16
RepeatDataset,16
cls_seg,16
check_forward_equal_with_pytorch_double,16
plot_confusion_matrix,16
slide_inference,16
NLayerDiscriminator,16
tensor2im,16
SpatialAttention,16
_convert_image_to_rgb,16
patchify,16
MergedRescaleDecoder,16
LatentRescaler,16
HybridConditioner,16
noise_like,16
UpsampleDecoder,16
MergedRescaleEncoder,16
AbstractEncoder,16
make_ddim_sampling_parameters,16
make_ddim_timesteps,16
SimpleDecoder,16
center,16
wrapped,16
_sample_neg,16
_transpose_and_gather_feat,16
_gather_feat,16
bbox_overlaps,16
_sample_pos,16
print_network,16
height,16
_cached_log_stream,16
formatMessage,16
parameters,16
get_datasets,16
Contrast,16
adjust_contrast,16
to_rgb,16
imread_uint,16
augment_img_tensor,16
single2uint,16
encode_first_stage,16
split_imageset,16
make_schedule,16
augment_img,16
imssave,16
uint162single,16
tensor2single,16
tensor2single3,16
single2tensor4,16
instantiate_first_stage,16
single42tensor4,16
patches_from_image,16
uint2tensor4,16
single2tensor5,16
augment_img_tensor4,16
single32tensor5,16
single2uint16,16
augment_img_np3,16
tensor2uint,16
register_schedule,16
decode_first_stage,16
init_from_ckpt,16
single2tensor3,16
uint2tensor3,16
augment_imgs,16
uint2single,16
IdentityFirstStage,16
ClassEmbedder,16
weight_init,16
load_network,16
_output_size,16
init_offset,16
DeformConv,16
EarlyStopping,16
get_cfg,16
replicate,16
AlexNet,16
OutConv,15
conv_1x1_bn,15
kaiming_init,15
MultiHeadedAttention,15
Embeddings,15
PositionwiseFeedForward,15
Embedding,15
downsample,15
FurthestPointSampling,15
act,15
RandomRotation,15
to_json_string,15
SeparableConv2d,15
vgg11,15
GroupNorm,15
DenseNet,15
convert_ids_to_tokens,15
read_jsonl,15
generate_prompt,15
random,15
expand,15
solve,15
EMA,15
kl_divergence,15
_parse_losses,15
average,15
tile,15
after_run,15
_train,15
_decode,15
get_attn_gradients,15
set_model,15
get_metrics,15
get_weighting,15
save_attn_gradients,15
xyxy2xywh,15
precision,15
save_attention_map,15
append_message,15
ms_deform_attn_core_pytorch,15
_init_decode_head,15
calculate_uncertainty,15
val_step,15
norm3,15
get_layer_id_for_vit,15
whole_inference,15
reduce_mean,15
voc_classes,15
Collect,15
MSDeformAttnFunction,15
_demo_mm_inputs,15
FeatureFusionBlock,15
_decode_head_forward_train,15
BaseOptions,15
ImageNet,15
reverse,15
MSE,15
create_folder,15
gen_kernel,15
convert_head,15
_bbox_forward,15
inference_detector,15
simple_test_rpn,15
l1_loss,15
get_image_path,15
create_groundtruth_database,15
subsample,15
compute_accuracy,15
_ColorfulFormatter,15
unpack,15
new,15
Network,15
compute_iou,15
Brightness,15
seed_worker,15
loss_fn,15
get_first_stage_encoding,15
ddim_sampling,15
get_model_output,15
make_cond_schedule,15
instantiate_cond_stage,15
DiffusionWrapper,15
LatentDiffusion,15
TransposedUpsample,15
_validation_step,15
apply_model,15
meshgrid,15
p_sample_ddim,15
_get_rows_from_list,15
get_learned_conditioning,15
FrozenCLIPEmbedder,15
DDIMSampler,15
_get_denoise_row_from_list,15
count,15
shutdown,15
_init_dist_pytorch,15
_n2p,15
serialize,15
Color,15
voc_ap,15
get_color,15
_conv_filter,15
apply_image,15
apply_coords,15
Loss,15
on_epoch_end,14
inverse_transform,14
on_test_epoch_end,14
Conv1d,14
voxelize,14
shear_x,14
vgg13,14
_convert_token_to_id,14
shear_y,14
convert_tokens_to_string,14
Mixup,14
_convert_id_to_token,14
has,14
PreActBottleneck,14
WarmupMultiStepLR,14
vgg19,14
RegNet,14
to_cuda,14
AutoAugment,14
mse,14
detach,14
on_train_start,14
param_groups,14
criterion,14
processed_file_names,14
DecoderBlock,14
_get_bboxes_single,14
get_transforms,14
lr_scheduler,14
InputExample,14
VisualTransformer,14
_get_options,14
save_state,14
preprocess_function,14
g,14
remove_punc,14
prepare_inputs,14
optimizer_step,14
DataTrainingArguments,14
white_space_fix,14
to_gradio_chatbot,14
SeparatorStyle,14
draw_box,14
check_gradient_numerical,14
init_random_seed,14
_resize_seg,14
HRNet,14
saturation,14
forward_ffn,14
mask_cross_entropy,14
geometric_progression,14
_auxiliary_head_forward_train,14
_init_auxiliary_head,14
_decode_head_forward_test,14
get_paddings_indicator,14
ImageToTensor,14
AnchorGenerator,14
get_norm_layer,14
_print,14
init_func,14
build_conv_block,14
random_masking,14
unpatchify,14
get_data_loader,14
calculate_activation_statistics,14
check_inputs,14
build_shared_head,14
_poly2mask,14
with_mask,14
convert_stem,14
DistributedGroupSampler,14
Expand,14
convert_reslayer,14
get_anchors,14
_topk,14
collect_results_gpu,14
_bbox_forward_train,14
num_base_anchors,14
with_bbox,14
build_roi_extractor,14
gaussian2D,14
TextEncoder,14
random_sampling,14
Task,14
to_json,14
get_infos,14
from_json,14
limit_period,14
SparseBasicBlock,14
rotation_matrix,14
makedir,14
get_time,14
fspecial,14
dpsr_degradation,14
srmd_degradation,14
analytic_kernel,14
l2,14
fspecial_gaussian,14
progressive_denoising,14
gm_blur_kernel,14
sample_log,14
bicubic_degradation,14
delta_border,14
classical_degradation,14
uniform_on_device,14
add_Gaussian_noise,14
get_fold_unfold,14
shift_pixel,14
EncoderUNetModel,14
fspecial_laplacian,14
modcrop_np,14
anisotropic_Gaussian,14
_load_model,14
get_stats,14
Embedder,14
EasyDict,14
square_distance,14
build_train_loader,14
normal_init,14
uniform_init,14
register_module,14
update_ema,14
ema,14
_load_weights,14
ViT,14
forward_head,14
Equalize,14
Solarize,14
_infer_shape,14
save_network,14
ModulatedDeformConv,14
upfirdn2d_native,14
measure,14
print_pass,14
matrix,14
Conv,14
masks_to_boxes,14
get_network,14
_make_divisible,13
FC,13
add_args,13
_PointnetSAModuleBase,13
GatherOperation,13
PointnetSAModuleMSG,13
PointnetSAModule,13
Conv3d,13
PointnetFPModule,13
make_optimizer,13
get_dir,13
text,13
ProgressBar,13
get_from_cache,13
checkpoint_filter_fn,13
_clean_text,13
Bottle2neck,13
vit_small_patch16_224,13
cached_path,13
_natural_key,13
auto_contrast,13
filename_to_url,13
BatchSampler,13
url_to_filename,13
http_get,13
get_predictions,13
_process_batch,13
is_valid,13
cpu,13
stack,13
load_pretrained_model,13
post_processing,13
DownBlock,13
validation,13
before_train_iter,13
f1_score,13
copy_params,13
compute_score,13
register_task,13
setup_model,13
state,13
_momentum_update,13
__lt__,13
clip_grad_norm,13
get_masks,13
init_logger,13
convert_examples_to_features,13
_create_examples,13
get_tokens,13
mapper,13
eval_model,13
build_segmentor,13
show_result_pyplot,13
add_mim_extension,13
cityscapes_classes,13
ResNeSt,13
_concat_dataset,13
aug,13
clip,13
BasicConv,13
TestOptions,13
set_input,13
GAT,13
on_validation_batch_end,13
LinAttnBlock,13
Renderer,13
decode_latents,13
equals,13
__sub__,13
Transform,13
split_dataset,13
negative_bag_loss,13
DistOptimizerHook,13
_init_cls_convs,13
init_assigner_sampler,13
num_levels,13
_init_predictor,13
L2Norm,13
collect_results_cpu,13
random_choice,13
positive_bag_loss,13
_init_reg_convs,13
build_roi_layers,13
init_mask_head,13
init_bbox_head,13
transpose,13
get_data_info,13
get_label_path,13
map_func,13
circle_nms,13
clean_data,13
replace_feature,13
PFNLayer,13
get_image_shape,13
NuScenesDataset,13
get_depth,13
build_scheduler,13
get_scale,13
Lambda,13
add_sharpening,13
add_JPEG_noise,13
calculate_adaptive_weight,13
add_resize,13
add_speckle_noise,13
stochastic_encode,13
add_blur,13
degradation_bsrgan,13
degradation_bsrgan_variant,13
PLMSSampler,13
add_Poisson_noise,13
LambdaWarmUpCosineScheduler,13
get_x_prev_and_pred_x0,13
degradation_bsrgan_plus,13
p_sample_plms,13
plms_sampling,13
Invert,13
adjust_brightness,13
MLPBlock,13
Transition,13
index_points,13
size_divisibility,13
xavier_init,13
_init_dist_slurm,13
warning,13
Adapter,13
Posterize,13
AutoContrast,13
get_backbone,13
get_text,13
DeformConvFunction,13
create_dataloader,13
InfiniteDataLoader,13
l2_norm,13
patch_replication_callback,13
register_slave,13
resolution,13
__data_parallel_replicate__,13
SyncMaster,13
run_slave,13
new_replicate,13
nr_slaves,13
FutureResult,13
execute_replication_callbacks,13
SlavePipe,13
CallbackContext,13
_data_parallel_master,13
run_master,13
_compute_mean_std,13
get_torchvision_models,13
window_unpartition,13
weights_to_cpu,13
_save_to_state_dict,13
load_url_dist,13
Sampler,13
benchmark,13
Memory,13
_loss,12
bitget,12
DataLoader,12
make_model,12
build_vocab,12
BatchNorm1d,12
MSELoss,12
process_file,12
_get_closed_form_lr,12
func_wrapper,12
vgg11_bn,12
BasicConv2d,12
BasicTokenizer,12
filename,12
vgg16_bn,12
vit_large_patch16_384,12
vit_large_patch16_224,12
isfile,12
vit_base_patch16_384,12
mish,12
TensorboardLogger,12
save_pickle,12
EfficientNet,12
closure,12
emit,12
sampler,12
lecun_normal_,12
solarize_add,12
download_cached_file,12
num,12
ImagePool,12
BaseTask,12
get_loaders,12
make_supervised_data_module,12
_attn,12
_get_device,12
metrics,12
reset_running_stats,12
on_validation_epoch_start,12
log_info,12
cumsum,12
move_to_cuda,12
remove_articles,12
get_embedding,12
Tokenizer,12
Adam,12
calc_score,12
get_cosine_schedule_with_warmup,12
index,12
master_params_to_model_params,12
valid_step,12
collater,12
setUpClass,12
export,12
model_grads_to_master_grads,12
RandomSampler,12
normalize_answer,12
update_state,12
RandomAugment,12
extend,12
_info,12
Agent,12
process_images,12
StreamToLogger,12
clear_history,12
DataArguments,12
CityscapesDataset,12
MAE,12
correct_unfold_reduction_order,12
_expand_onehot_labels,12
HRModule,12
correct_unfold_norm_order,12
ToDataContainer,12
LoadImageFromFile,12
ResNetV1d,12
LoadImage,12
py_sigmoid_focal_loss,12
features,12
_download_data,12
CharbonnierLoss,12
fast_hist,12
num_classes,12
all_reduce_mean,12
random_seed,12
forward_loss,12
create_model_and_transforms,12
load_from_pretrained,12
preprocess_data,12
get_model_class,12
reduce,12
OverlapPatchEmbed,12
Interpolate,12
weights,12
SupConLoss,12
single_level_grid_anchors,12
builder_inited_handler,12
allreduce_grads,12
__nice__,12
_meshgrid,12
_get_points_single,12
_allreduce_coalesced,12
_add_conv_branch,12
_get_config_directory,12
FCOSHead,12
_get_config_module,12
get_loading_pipeline,12
build_matcher,12
add_path,12
image_box_overlap,12
add_difficulty_to_annos,12
DataBaseSampler,12
bev_box_overlap,12
keep_arrays_by_name,12
ModelEMA,12
filter_by_difficulty,12
line_segment_intersection,12
get_kitti_info_path,12
get_split_parts,12
_extend_matrix,12
get_kitti_image_info,12
compute_statistics_jit,12
get_thresholds,12
do_eval,12
filter_by_min_points,12
get_calib_path,12
CenterHead,12
get_image_index_str,12
kitti_result_line,12
calculate_iou_partly,12
get_velodyne_path,12
get_label_anno,12
process_single_scene,12
init_tokenizer,12
unregister,12
main_process,12
collate_batch,12
interpolate_pos_encoding,12
InfiniteSampler,12
_check_input,12
colorize,12
get_act,12
TransformerWrapper,12
ScaleNorm,12
load_model_from_config,12
FixedPositionalEmbedding,12
Slice,12
load_ckpt,12
find_classes,12
get_action,12
make_env,12
set_value,12
tqdm,12
__rmul__,12
setup_cfg,12
_eval_predictions,12
iter,12
get_weights,12
module_dict,12
get_shape,12
open_url,12
pair,12
gen_encoder_output_proposals,12
Sharpness,12
ReplayBuffer,12
empty,12
fused_leaky_relu,12
UpFirDn2d,12
master_only,12
UpFirDn2dBackward,12
ModulatedDeformConvFunction,12
ModulatedDeformConvPack,12
_check_integrity,12
normalize_adj,12
_momentum_update_key_encoder,12
fps,12
add_decomposed_rel_pos,12
reset_image,12
rle_to_mask,12
FIDInceptionC,12
fid_inception_v3,12
FIDInceptionA,12
plot_results,12
BackboneBase,12
_unsqueeze_ft,12
SynchronizedBatchNorm3d,12
_SynchronizedBatchNorm,12
SynchronizedBatchNorm2d,12
_sum_ft,12
get_id,12
DataParallelWithCallback,12
SynchronizedBatchNorm1d,12
LeNet,12
constant_init,11
MyDataset,11
VQA,11
set_level,11
observation_space,11
read_csv,11
_enhance_level_to_arg,11
_solarize_add_level_to_arg,11
s3_get,11
translate_y_abs,11
top_k_top_p_filtering,11
get_num_inchannels,11
_tokenize_chinese_chars,11
_is_control,11
rand_augment_ops,11
_shear_level_to_arg,11
_check_args_tf,11
translate_x_rel,11
_select_rand_weights,11
_rotate_level_to_arg,11
PrefetchLoader,11
_interpolation,11
_get_pixels,11
WordpieceTokenizer,11
