Skipped ./github_code\2020\ELNet\model_elnet.py: inconsistent use of tabs and spaces in indentation (<unknown>, line 170)
Skipped ./github_code\2022\Castro\Exec/radiation_tests/Rad2Tshock/python/LowrieEdwardsUnits.py: Missing parentheses in call to 'print'. Did you mean print('units for')? (<unknown>, line 26)
Skipped ./github_code\2022\Castro\Exec/radiation_tests/Rad2Tshock/python/RadShock.py: Missing parentheses in call to 'print'. Did you mean print("T1min=", T1min, "T1max=", T1max)? (<unknown>, line 28)
Skipped ./github_code\2022\Castro\Exec/radiation_tests/Rad2Tshock/python/initincgs.py: Missing parentheses in call to 'print'. Did you mean print('???')? (<unknown>, line 12)
Skipped ./github_code\2022\Castro\Exec/radiation_tests/Rad2Tshock/python/paper-M2-mg.py: Missing parentheses in call to 'print'. Did you mean print(t)? (<unknown>, line 13)
Skipped ./github_code\2022\Castro\Exec/radiation_tests/Rad2Tshock/python/paper-M2.py: Missing parentheses in call to 'print'. Did you mean print(t)? (<unknown>, line 12)
Skipped ./github_code\2022\Castro\Exec/radiation_tests/RadShestakovBolstad/python/initunits.py: Missing parentheses in call to 'print'. Did you mean print('units:')? (<unknown>, line 21)
Skipped ./github_code\2022\Castro\Exec/radiation_tests/RadShestakovBolstad/python/paper.py: Missing parentheses in call to 'print'. Did you mean print('t = ', t)? (<unknown>, line 20)
Skipped ./github_code\2022\Castro\Exec/radiation_tests/RadSuOlson/python/paper.py: Missing parentheses in call to 'print'. Did you mean print('taua=', taua)? (<unknown>, line 46)
Skipped ./github_code\2022\Castro\Exec/radiation_tests/RadSuOlsonMG/python/initunits.py: Missing parentheses in call to 'print'. Did you mean print('units:')? (<unknown>, line 23)
Skipped ./github_code\2022\Castro\Exec/radiation_tests/RadSuOlsonMG/python/paper.py: Missing parentheses in call to 'print'. Did you mean print('t = ', t_3, t_30)? (<unknown>, line 31)
Skipped ./github_code\2022\cbn.pytorch\eval/ic15/rrc_evaluation_funcs.py: invalid syntax (<unknown>, line 310)
Skipped ./github_code\2022\cbn.pytorch\eval/ic15/rrc_evaluation_funcs_v1.py: invalid syntax (<unknown>, line 306)
Skipped ./github_code\2022\cbn.pytorch\eval/ic15/rrc_evaluation_funcs_v2.py: invalid syntax (<unknown>, line 309)
Skipped ./github_code\2022\hl2ss\hl2ss_td/td_modules/hl2ss_core/scripts/Hl2ssExt.py: invalid syntax (<unknown>, line 211)
Skipped ./github_code\2022\icefall\egs/aidatatang_200zh/ASR/pruned_transducer_stateless2/lstmp.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/aidatatang_200zh/ASR/pruned_transducer_stateless2/scaling_converter.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/aishell/ASR/whisper/asr_datamodule.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/aishell/ASR/whisper/label_smoothing.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/aishell/ASR/whisper/optim.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/audioset/AT/local/compute_fbank_musan.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/audioset/AT/zipformer/encoder_interface.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/audioset/AT/zipformer/optim.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/audioset/AT/zipformer/scaling.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/audioset/AT/zipformer/scaling_converter.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/audioset/AT/zipformer/subsampling.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/audioset/AT/zipformer/zipformer.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/baker_zh/TTS/local/audio.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/baker_zh/TTS/local/compute_fbank_statistics.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/baker_zh/TTS/local/fbank.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/baker_zh/TTS/matcha/audio.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/baker_zh/TTS/matcha/export_onnx_hifigan.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/baker_zh/TTS/matcha/fbank.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/baker_zh/TTS/matcha/model.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/baker_zh/TTS/matcha/utils.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/commonvoice/ASR/local/prepare_char.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/commonvoice/ASR/local/prepare_lang.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/commonvoice/ASR/local/prepare_lang_fst.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/commonvoice/ASR/pruned_transducer_stateless7_streaming/asr_datamodule.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/commonvoice/ASR/zipformer/asr_datamodule.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/commonvoice/ASR/zipformer/beam_search.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/commonvoice/ASR/zipformer/decode_stream.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/commonvoice/ASR/zipformer/decoder.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/commonvoice/ASR/zipformer/encoder_interface.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/commonvoice/ASR/zipformer/export-onnx-ctc.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/commonvoice/ASR/zipformer/export-onnx-streaming-ctc.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/commonvoice/ASR/zipformer/export-onnx-streaming.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/commonvoice/ASR/zipformer/export-onnx.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/commonvoice/ASR/zipformer/export.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/commonvoice/ASR/zipformer/joiner.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/commonvoice/ASR/zipformer/model.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/commonvoice/ASR/zipformer/onnx_check.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/commonvoice/ASR/zipformer/onnx_pretrained.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/commonvoice/ASR/zipformer/optim.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/commonvoice/ASR/zipformer/scaling.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/commonvoice/ASR/zipformer/scaling_converter.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/commonvoice/ASR/zipformer/streaming_beam_search.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/commonvoice/ASR/zipformer/subsampling.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/commonvoice/ASR/zipformer/zipformer.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/fluent_speech_commands/SLU/transducer/conformer.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/fluent_speech_commands/SLU/transducer/decoder.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/fluent_speech_commands/SLU/transducer/encoder_interface.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/fluent_speech_commands/SLU/transducer/joiner.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/fluent_speech_commands/SLU/transducer/model.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/fluent_speech_commands/SLU/transducer/subsampling.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/fluent_speech_commands/SLU/transducer/test_conformer.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/fluent_speech_commands/SLU/transducer/test_decoder.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/fluent_speech_commands/SLU/transducer/test_joiner.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/fluent_speech_commands/SLU/transducer/test_transducer.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/fluent_speech_commands/SLU/transducer/transformer.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/gigaspeech/ASR/pruned_transducer_stateless2/lstmp.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/gigaspeech/ASR/pruned_transducer_stateless2/scaling_converter.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/gigaspeech/KWS/zipformer/beam_search.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/gigaspeech/KWS/zipformer/decoder.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/gigaspeech/KWS/zipformer/encoder_interface.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/gigaspeech/KWS/zipformer/export-onnx-streaming.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/gigaspeech/KWS/zipformer/export.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/gigaspeech/KWS/zipformer/gigaspeech_scoring.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/gigaspeech/KWS/zipformer/joiner.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/gigaspeech/KWS/zipformer/model.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/gigaspeech/KWS/zipformer/optim.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/gigaspeech/KWS/zipformer/scaling.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/gigaspeech/KWS/zipformer/subsampling.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/gigaspeech/KWS/zipformer/zipformer.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/local/compute_fbank_musan.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/local/filter_cuts.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/local/train_bpe_model.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/local/validate_manifest.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/pruned_transducer_stateless7_streaming/beam_search.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/pruned_transducer_stateless7_streaming/decode_stream.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/pruned_transducer_stateless7_streaming/decoder.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/pruned_transducer_stateless7_streaming/encoder_interface.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/pruned_transducer_stateless7_streaming/export-onnx.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/pruned_transducer_stateless7_streaming/export.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/pruned_transducer_stateless7_streaming/joiner.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/pruned_transducer_stateless7_streaming/model.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/pruned_transducer_stateless7_streaming/onnx_check.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/pruned_transducer_stateless7_streaming/onnx_model_wrapper.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/pruned_transducer_stateless7_streaming/onnx_pretrained.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/pruned_transducer_stateless7_streaming/optim.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/pruned_transducer_stateless7_streaming/pretrained.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/pruned_transducer_stateless7_streaming/scaling.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/pruned_transducer_stateless7_streaming/scaling_converter.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/pruned_transducer_stateless7_streaming/streaming_beam_search.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/pruned_transducer_stateless7_streaming/zipformer.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/zipformer/asr_datamodule.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/zipformer/beam_search.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/zipformer/decode_stream.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/zipformer/decoder.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/zipformer/encoder_interface.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/zipformer/export-onnx-ctc.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/zipformer/export-onnx-streaming-ctc.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/zipformer/export-onnx-streaming.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/zipformer/export-onnx.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/zipformer/export.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/zipformer/generate_averaged_model.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/zipformer/joiner.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/zipformer/model.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/zipformer/onnx_check.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/zipformer/onnx_decode.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/zipformer/onnx_pretrained-streaming-ctc.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/zipformer/onnx_pretrained-streaming.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/zipformer/onnx_pretrained.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/zipformer/onnx_pretrained_ctc.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/zipformer/optim.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/zipformer/pretrained.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/zipformer/pretrained_ctc.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/zipformer/scaling.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/zipformer/scaling_converter.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/zipformer/streaming_beam_search.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/zipformer/subsampling.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/zipformer/test_scaling.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/zipformer/test_subsampling.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/ksponspeech/ASR/zipformer/zipformer.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librilight/SSL/zipformer/asr_datamodule.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librilight/SSL/zipformer/beam_search.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librilight/SSL/zipformer/dataset.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librilight/SSL/zipformer/decoder.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librilight/SSL/zipformer/encoder_interface.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librilight/SSL/zipformer/hubert_ce.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librilight/SSL/zipformer/joiner.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librilight/SSL/zipformer/model.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librilight/SSL/zipformer/optim.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librilight/SSL/zipformer/scaling.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librilight/SSL/zipformer/utils.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librilight/SSL/zipformer/wav2vec2_module.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librilight/SSL/zipformer/zipformer.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librispeech/ASR/zipformer_adapter/asr_datamodule.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librispeech/ASR/zipformer_adapter/beam_search.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librispeech/ASR/zipformer_adapter/decoder.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librispeech/ASR/zipformer_adapter/encoder_interface.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librispeech/ASR/zipformer_adapter/joiner.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librispeech/ASR/zipformer_adapter/model.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librispeech/ASR/zipformer_adapter/onnx_pretrained.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librispeech/ASR/zipformer_adapter/optim.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librispeech/ASR/zipformer_adapter/scaling.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librispeech/ASR/zipformer_adapter/scaling_converter.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librispeech/ASR/zipformer_adapter/subsampling.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librispeech/ASR/zipformer_lora/asr_datamodule.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librispeech/ASR/zipformer_lora/beam_search.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librispeech/ASR/zipformer_lora/decoder.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librispeech/ASR/zipformer_lora/encoder_interface.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librispeech/ASR/zipformer_lora/joiner.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librispeech/ASR/zipformer_lora/model.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librispeech/ASR/zipformer_lora/optim.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librispeech/ASR/zipformer_lora/scaling_converter.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librispeech/ASR/zipformer_lora/subsampling.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librispeech/SSL/hubert/beam_search.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librispeech/SSL/hubert/decoder.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librispeech/SSL/hubert/joiner.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librispeech/SSL/hubert/optim.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librispeech/SSL/hubert/scaling.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librispeech/SSL/zipformer/asr_datamodule.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librispeech/SSL/zipformer/beam_search.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librispeech/SSL/zipformer/dataset.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librispeech/SSL/zipformer/decoder.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librispeech/SSL/zipformer/encoder_interface.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librispeech/SSL/zipformer/joiner.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librispeech/SSL/zipformer/optim.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librispeech/SSL/zipformer/scaling.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/librispeech/SSL/zipformer/ssl_datamodule.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/libritts/ASR/local/compile_hlg.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/libritts/ASR/local/compile_lg.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/libritts/ASR/local/compute_fbank_musan.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/libritts/ASR/local/convert_transcript_words_to_tokens.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/libritts/ASR/local/download_lm.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/libritts/ASR/local/norm_text.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/libritts/ASR/local/prepare_lang.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/libritts/ASR/local/prepare_lang_bpe.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/libritts/ASR/local/prepare_lang_fst.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/libritts/ASR/local/prepare_lm_training_data.py: invalid syntax (<unknown>, line 1)
Skipped ./github_code\2022\icefall\egs/libritts/ASR/local/train_bpe_model.py: invalid syntax (<unknown>, line 1)
