Variable Name,Frequency
shared,288
transform,287
metrics,284
error,283
e,282
ind,281
type,281
prediction,278
head,278
feat,278
pointer,278
gt_labels,276
bbox_feats,274
iou,272
header,272
dim,271
bbox_targets,271
found,270
sampler,270
log,269
words,269
spec,268
global_step,268
sequence_output,267
t1,266
center,266
file,266
saver,265
save_path,265
pred_boxes,265
attrs,263
op,263
cnt,262
depth,262
valid,262
options,262
ids,262
epoch,262
num_imgs,256
tp,253
mu,253
grad,252
paths,252
ext,250
grad_input,249
axis,248
feature,248
img_path,247
example,247
__author__,247
left,245
table,245
box,244
cmap,244
sep,243
last,242
embeddings,242
pooled_output,242
ratio,241
color,241
root_dir,241
flag,240
norm,239
items,239
seq,238
channels,238
L,238
theta,237
num_channels,237
enc,236
eps,235
obs,235
total,234
entry,234
graph,233
reward,233
train_data,233
prob,232
resp,232
rows,231
block,230
expected,229
classes,228
xmax,228
inp,227
string,226
adj,223
method,223
ymax,221
f1,220
vals,220
cls,220
colors,220
segm_result,219
writer,218
x0,216
file_name,216
feed_dict,216
err,215
right,214
I,213
word,212
data_loader,212
D,211
array,211
precision,211
rv,209
recall,209
ap,209
ymin,209
loss_bbox,209
mse,208
gt_bboxes_ignore,208
xmin,207
cnn,207
frame,206
stats,204
vocab,204
tarinfo,204
main_flow,204
output_shape,203
test_loader,203
hidden,203
remaining,202
buffer,201
status,201
FLAGS,200
indx,200
neg_inds,200
groups,199
meta,199
config_class,199
loader,199
input_data,198
port,198
pad,198
dx,198
K,197
P,197
file_path,197
train_sampler,197
retries,197
norm_cfg,197
gauss_kernel,197
host,196
pretrained_model_archive_map,196
sentence,196
trainer,196
all_hidden_states,196
evidence_lambda,194
rank,193
rgb,192
test,192
img_id,192
start_epoch,192
cls_feat,191
fc,190
row,189
current,189
lengths,189
mlvl_scores,189
val_loader,188
done,188
gamma,187
cache,185
max_len,185
accuracy,185
command,185
link,185
inputs_embeds,185
source,182
fields,182
phases,182
test_data,182
extended_attention_mask,182
y_pred,182
flip,182
output_dict,182
content_type,182
V,181
top,181
stmt,181
split,181
G,180
parsed,180
reader,180
machine,180
rpn_outs,180
task_name,179
kernel_size,178
H,178
element,178
pool,178
attn_mask,178
cache_dir,177
sampling_result,177
batch_time,176
usage,176
means,175
norm_layer,175
train_dataloader,173
dataset_name,173
weight_decay,173
matches,172
yy,172
rate,171
namespace,171
out_channels,170
area,170
records,170
decoder,170
overlaps,170
defaults,170
it,169
t2,168
title,168
pid,168
matcher,168
filenames,167
total_length,167
epsilon,166
init,166
par,166
dirname,166
num_levels,166
idxs,165
train_file,165
chars,165
input_size,164
data_path,164
b_np,163
y_train,163
ms,163
cat,163
a_np,162
offsets,162
modules,162
arch,161
skip,161
model_name,160
sess,159
checkpoint_path,159
train_x,159
model_path,158
model_dir,158
strides,158
executable,158
sent,158
bbox_sampler,158
ws,157
img_name,156
scales,156
counter,156
mask_targets,156
reg_feat,156
image_path,155
seg,155
frames,155
mask_rois,155
splits,154
param,154
dataloader,154
feats,153
t_total,153
kw,152
checkpoints,152
factor,150
grads,150
id,149
tag,149
states,149
grid,149
att,149
attr,148
new_key,148
base_model_prefix,148
bar,148
model_to_save,147
infile,147
pre,147
sentence_id_file,147
task,146
s1,146
sz,146
x_train,145
errors,145
pbar,145
bbox_assigner,145
dev_file,145
evaluator,144
filters,144
cmd_args,144
bert_name,144
msgp,144
arr,143
tree,143
coords,143
datasets,143
reduction,143
dilation,142
success,142
group,142
ns,142
ref_res,141
bs,141
label_weights,141
seed,140
matched,140
dy,139
all_attentions,139
doc,139
num_gts,139
sampled_inds,139
S,138
vars,138
edges,138
model_dict,138
rng,138
num_train_epochs,137
small,137
x3,136
src,136
best_score,136
ds,136
rewards,136
extras,136
_bboxes,136
text_a,136
concatenation,136
batch_then_activ,136
large,136
__slots__,135
classname,135
pairs,135
agent,135
outfile,135
curr,135
fpath,135
hs,135
train,134
world_size,134
confidence,134
union,134
self,134
x_pred,134
y_true,134
_base_,134
top1,133
shift,133
finder,133
actions,133
metric,133
level,133
reqs,133
repr_str,133
pos_emb,133
hdu,133
now,132
log_probs,132
pattern_re,132
expires,132
featmap_sizes,132
distributed,132
reader_name,132
medium,132
model_file,131
parameters,131
shortcut,131
attributes,131
input_dim,131
num_images,131
gt_boxes,131
batch_num,131
transformer_outputs,131
axes,130
cursor,130
num_epochs,130
energy,130
epochs,130
cx,130
arg,129
sequence,129
new_features,129
beta1,129
mom,129
rev,128
variables,128
tic,128
versions,128
loss_mask,128
num_gpus,128
trans,128
test_file,128
log_file,127
biases,127
num_points,127
guid,127
act,126
segment_ids,126
cost,125
dev,125
overlap,125
residuals,125
boxlist,125
attentions,125
intrp,124
xx,124
initializer,124
cy,124
dir,124
mlvl_bboxes,124
bn,123
dets,123
recalls,123
lq,123
train_y,123
img_ids,123
st,122
opts,122
repo,122
emb,122
text_type,122
loss_cls,122
ib,121
tracker,121
bottom,121
ex,121
steps,121
dst,121
pts,121
position,121
pathname,121
char,121
proxy,121
sampling_results,121
conv_block,121
x_,120
encoder,120
eval_loss,120
is_training,120
hasher,120
trailing_dot,120
new_token,120
publicId,120
slits,120
nx,119
batches,119
data_time,119
comment,119
lr_scheduler,119
first,119
train_loss,119
window,119
sha,119
p1,118
counts,118
ckpt,118
chunk,117
xt,117
seen,117
val_dataset,117
rf,117
rpn_cls_score,117
x_test,117
x_data,116
code,115
Q,115
save_dir,115
bbox_weights,115
in_data,114
tags,114
num_workers,114
best_acc,114
attn_score,114
core_out,114
data_shape,113
seq_len,113
max_size,113
train_set,113
num_samples,113
pretrained_dict,113
img1,113
num_pos,113
keypoints,113
bert_base_model,113
bert_base_vocab,113
num_rois,112
ops,112
o,112
pattern,112
dists,112
attn_weights,112
objs,112
cols,112
output_size,111
step_size,111
flow,111
label_list,111
running_mean,111
lhs,110
perm,110
ones,110
root_path,110
img2,110
request,110
TO_REMOVE,110
ic,109
out2,109
parent,109
output_path,109
progress,109
seq_length,109
raw,109
ori_shape,109
radius,108
ref,108
input_x,108
end_time,108
valid_inds,108
decoded,108
matchExpr,108
sequence_labels,108
Z,107
top5,107
angle,107
y_test,107
minorLocator,107
expected_info,107
conv1,106
txt,106
sock,106
stdv,106
dpath,106
device_ids,106
pc,105
inner,105
p2,105
bsz,105
test_dataset,105
choice,105
sentences,105
train_op,105
hide_cursor,105
context_layer,105
attention_scores,105
start_idx,104
h2,104
y0,104
location,104
dirs,104
rpn_bbox_pred,104
all_labels,104
prediction_scores,104
filepath,103
mask_head,103
attention_output,103
inter,103
text_b,103
choice_logits,103
binspec,103
bb,102
normalize,102
expr,102
stack,102
out1,102
formatter,102
bbox_head,102
output_file,102
learner,102
binning,102
op_res,101
CLASSES,101
camera,101
layout,100
stop,100
batch_index,100
zz,100
heads,100
mems,100
proposal_inputs,100
assigned_labels,100
pred_bbox,100
pop_mean,100
token_labels,100
u_hat,100
v_hat,100
out_size,99
s2,99
paddings,99
string_types,99
auth,99
ground_truth_rect,99
transform_train,99
minute_cnt,99
outroot,99
fused,98
strategy,98
bounds,98
PY3,98
entries,98
record,98
error_msg,98
char_len,98
arcname,98
centerness,98
mask_semantic_feat,98
attention_probs,98
tasks,97
oc,97
out_label_ids,97
sequence_list,97
info_dir,97
wh,97
class_names,97
end_logits,97
current_batch_size,97
threshold,96
nc,96
max,96
sources,96
batch_sampler,96
unique_id,96
MAXSIZE,96
want_unicode,96
has_high_char,96
pathlist,96
implementation_version,96
wheel,96
netloc,96
systemId,96
ignoreEndTag,96
det_bboxes,96
mask_roi_extractor,96
distances,96
out_shape,95
candidates,95
n_samples,95
default,95
mat,95
ip,95
rpn_loss_inputs,95
chn,95
d_p,95
top_k,94
input_tensor,94
sizes,94
target_shape,94
extensions,94
annotations,94
all_results,94
cur,94
gradients,94
video,94
inside_flags,94
branch3x3dbl,94
optim_wrapper,94
dw,93
cs,93
addr,93
momentum,93
next,93
bias_cls,93
is_print,93
model_params,92
BATCH_SIZE,92
generator,92
areas,92
rle,92
file_list,92
loss_func,92
tracker_names,92
lw,92
gtboxes,92
rep,91
cp,91
new_size,91
padded,91
gts,91
world,91
fd,91
extra_inds,91
x_values,91
label_threshold,91
ann,90
func_name,90
objects,90
min,90
all_input_ids,90
img_metas,90
corruptions,90
prev_is_whitespace,90
vec,89
dims,89
up,89
prec,89
cell,89
manager,89
system,89
img_files,89
seq_names,89
roi_feats,89
denom,89
attn_prob,89
binary,88
symbols,88
end_idx,88
use_bias,88
x_max,88
best,88
no_decay,88
ps,88
processor,88
mu2,88
script,88
format,88
detector,88
bert_large_model,88
bert_large_vocab,88
c1,87
filtered,87
classifier,87
tensors,87
fea,87
label_ids,87
timestamp,87
cands,87
bins,87
logit,87
loss_dict,87
wf,87
disp,87
img_info,87
merged_masks,87
encoder_extended_attention_mask,87
max_samples,87
answer,86
filter,86
phase,86
num_features,86
release,86
image_numpy,86
md,86
fileobj,86
cert_reqs,86
bbox_results,86
energy_x,86
energy_y,86
d_loss,86
tx,85
f2,85
dh,85
eval_sampler,85
optimizer_grouped_parameters,85
result_path,85
letter,85
layer_output,85
output_model_file,85
BASE_DIR,85
mean_value,85
dshape,84
out_dtype,84
trainset,84
eval_dataloader,84
positions,84
answers,84
hparams,84
img_list,84
instrlen,84
maxExcLoc,84
maxException,84
preloc,84
prefixlen,84
include,84
_operators,84
name_ver,84
implementation,84
proxies,84
currentNode,84
charEncoding,84
schemes,84
rev_options,84
lines_enum,84
pos_rois,84
gs,84
predict,84
archive_file,84
choice_labels,84
new_h,83
t0,83
shapes,83
instance,83
x_min,83
sparse,83
datafile,83
target_lvls,83
intersection,83
packages,83
object_meta,83
seq_name,83
all_predictions,83
weight_threshold,83
new_attrs,82
c2,82
col,82
localctx,82
layer_name,82
r2,82
test_set,82
is_best,82
transforms,82
module_name,82
eta,82
x_list,82
hist,82
checkpoint_dir,82
stat,82
res_layer,82
num_evidence,82
out_dir,81
ar,81
builder,81
sub,81
ct,81
h1,81
indice,81
conv2,81
models,81
prev,81
new,81
date,81
correct_k,81
num_labels,81
__license__,81
proposal_cfg,81
eval_results,81
_default_weightnorm,81
_weights_stdev,81
calib,81
factors,80
mx_sym,80
duration,80
new_state,80
crop,80
encoder_outputs,80
maxk,80
hidden_dim,80
patch,80
eval_dataset,80
inplanes,80
model_id,80
zs,80
fns,80
config_file,80
update_ops,80
rpn_losses,80
loss_function,80
recurrent_times,80
ss,79
zeros,79
new_w,79
client,79
orig,79
tail,79
integer_types,79
detection,79
description,79
model_urls,79
result_list,79
X_train,79
map_tmp,79
direction,79
grad_offset,79
start_logits,79
resolution,79
embed,79
attn_out,79
gen_cost,79
f_handler,79
vocab_files_names,79
pretrained_vocab_files_map,79
max_model_input_sizes,79
rhs,78
class_name,78
out_width,78
num_blocks,78
max_length,78
w1,78
tb,78
concat,78
backbone,78
latents,78
val_loss,78
encoded,78
fh,78
thresholds,78
poly,78
requires,78
normalized,78
hooks,78
approxs,78
g_x,78
bbox_roi_extractor,78
num_scales,78
_iou_thrs,78
tmpdir,78
gradient_penalty,78
disc_cost,78
M_float,78
pad_h,77
x4,77
proc,77
precisions,77
patience,77
marker,77
retval,77
area1,77
area2,77
json_results,77
dtboxes,77
num_class,76
kernel_shape,76
tvm_out,76
a2,76
rel,76
blocks,76
cwd,76
rmse,76
wave,76
ignore,76
y_list,76
im_patch,76
theta_x,76
n_gpu,76
b1,75
b2,75
fontsize,75
logabsdet,75
model_type,75
s0,75
netG,75
unet_block,75
y_,75
settings,75
pad_w,74
db,74
bd,74
limit,74
digest,74
distance,74
post,74
record_path,74
last_feat,74
result_file,74
ls,74
sigma_alea_value,74
param_scheduler,74
num_layers,73
fill,73
flops,73
types,73
extra_args,73
basename,73
history,73
poses,73
__path__,73
cr,73
__email__,73
replacement,73
global_options,73
pos_labels,73
nms_pre,73
cls_scores,73
instances,73
klen,73
hps,73
c_np,72
current_time,72
sp,72
mapping,72
r1,72
eval_data,72
ans,72
image_size,72
callable,72
unichr,72
_assertRaisesRegex,72
_assertRegex,72
req_path,72
pat,72
arches,72
abi,72
u_arcname,72
from_coord,72
cells_to_erase,72
cert,72
redirect_location,72
quote_char,72
ignore_require_venv,72
index_urls,72
changed,72
cls_score_list,72
bbox_pred_list,72
offset_channels,72
squares,72
columns,72
branch_pool,72
sys_act,72
ifiles,72
sd,71
x_shape,71
new_shape,71
time,71
log_prob,71
train_size,71
ok,71
ann_ids,71
segms,71
password,71
gen,71
markers,71
embedding,71
clip_disc_weights,71
filter_size,71
pretrained_config_archive_map,71
img_draw,71
exp,70
input_channel,70
fc1,70
anns,70
iterator,70
prompt,70
feature_map,70
save_file,70
extra,70
fps,70
bbox_list,70
base_dir,70
username,70
dm,70
supported,70
grid_feats,70
sample_idx,70
vocab_file,70
split_tokens,70
train_features,70
w_norm,70
arch_def,70
nspec,70
tok_text,70
modified_adj,70
cc,69
out_height,69
timer,69
data_size,69
chunks,69
missing,69
phi,69
iters,69
rect,69
slopes,69
bboxes_ignore,69
labels_ignore,69
x_cls,69
grad_weight,69
mean_values,69
fake_data,69
features1,69
features2,69
gen_train_op,69
disc_train_op,69
concat_axis,69
lib,68
num_batches,68
extension,68
times,68
loss1,68
result_files,68
prog_bar,68
v_norm,68
all_model_classes,68
features3,68
features4,68
nord,68
num_anchors,67
a1,67
param_dict,67
vocab_size,67
infos,67
J,67
best_model,67
conf,67
cdf,67
encodings,67
urls,67
observation,67
det,67
video_path,67
train_list,67
domain,67
groundtruth,67
stdout,67
lt,67
pos_bbox_targets,67
x_reg,67
model_state_dict,67
avg_loss,67
joints,67
ret_dict,67
origin_sentence_id_file,67
merge_cmd,67
start_position,67
scale_init,67
y_data,66
data_pad,66
spatial_scale,66
tmpl,66
MODEL_CLASSES,66
log_dir,66
data_list,66
deltas,66
max_score,66
past,66
best_epoch,66
wrapper,66
regex,66
errcode,66
pos_proposals,66
bbox_cls_feats,66
bbox_reg_feats,66
inputs_dict,66
test_dataloader,66
multiscale_crops_outer,66
multiscale_crops_inner,66
small_input,66
pop_mean_op,66
prob_vector,66
out_channel,65
input_tensors,65
bits,65
empty,65
high,65
mid,65
elapsed,65
categories,65
img_paths,65
legend,65
cls_reg_targets,65
_proposal_nums,65
data_iter,65
num_train_steps,65
input_buffer,65
translation,65
x_true,65
ts,64
in_channel,64
val_data,64
l2,64
hidden_size,64
local,64
fmt,64
train_writer,64
data_dict,64
attention,64
outdir,64
archive,64
uri,64
planes,64
dset,64
iter,64
bbox_result,64
new_bboxes,64
test_size,64
end_position,64
VOCAB_FILES_NAMES,64
PRETRAINED_VOCAB_FILES_MAP,64
PRETRAINED_POSITIONAL_EMBEDDINGS_SIZES,64
feature_shards,64
feature_shards_truth,64
mse_inner,64
mse_outer,64
mse_outer_together,64
d1_pad,64
d2_pad,64
label_map,63
num_boxes,63
w2,63
ft,63
alphas,63
cl,63
logs,63
gen_train,63
image_list,63
summary_writer,63
question,63
rp,63
image_id,63
props,63
outname,63
cache_url,63
start_frame,63
num_sequences,63
format_str,63
ann_info,63
cocoEval,63
new_x_shape,63
explanation,63
val_counter,63
ofile,63
remote,62
product,62
ow,62
space,62
cm,62
shifts,62
lab,62
truth,62
wait,62
ep,62
val_set,62
debug_,62
PY2,62
slots,62
todo,62
ssl,62
aug_masks,62
y_onehot,62
sentence_id,62
intrinsics,62
sentence_ids,62
cls_index,62
npix,62
save_counter,62
wass_iter,62
norm_decay,62
rel_iters,62
img_size,61
thresh,61
py,61
min_size,61
y_idx,61
tmp_dir,61
ratios,61
v1,61
lower,61
directory,61
ch,61
layer_type,61
freq,61
style,61
all_input_mask,61
image_dir,61
num_params,61
pt,61
image_name,61
batch_data,61
links,61
net_config,61
part,61
aspect_ratio,61
folder,61
pairwise_weight,61
corpus,61
etag,61
X_test,61
labels_per_image,61
example_index_to_features,61
unique_id_to_result,61
lm_logits,61
token_ids,61
w_shape,60
oshape,60
E,60
px,60
pw,60
dc,60
nodes,60
gx,60
sum,60
handler,60
networks,60
runner,60
normalizer,60
tb_writer,60
clf,60
dictionary,60
warmup_factor,60
template,60
sequences,60
BytesIO,60
codename,60
maxloc,60
subRecCheckList,60
_get_win_folder,60
empty_fill,60
tl_data,60
_PROJECT_BASE,60
linkname,60
subpath,60
cache_path,60
freshness_lifetime,60
valid_ending,60
clean_exit,60
returned_chunk,60
wrapped_socket,60
fragment,60
_DEFAULT_SELECTOR,60
coding_state,60
byte_str,60
treewalker,60
leavingThisState,60
meta_found,60
abstract_dist,60
show_progress,60
isolated,60
installed,60
rev_display,60
cmd_opts,60
rb,60
fallback_on_stride,60
area_ratios,60
ordered_results,60
feature_names,60
ax2,60
matched_idxs,60
token_type_embeds,60
gpm,60
default_hyper_params,60
im_info,59
F,59
events,59
scope,59
session,59
all_anchors,59
all_segment_ids,59
filelist,59
input_channels,59
nl,59
test_loss,59
rest,59
lb,59
grid_pred,59
loss_value,59
logprobs,59
loss_sum,59
A1,58
hx,58
dot,58
sample_size,58
max_diff,58
num_iter,58
entities,58
out_string,58
shift_y,58
cap,58
testset,58
decoder_input,58
mx,58
anno_path,58
sents,58
norms,58
x_out,58
net_struc_str,58
pts_rect,58
num_elements,58
M_values,58
nn,57
U,57
num_steps,57
fs,57
detections,57
image_ids,57
xy,57
centers,57
lrs,57
temps,57
gt_areas,57
nf,57
new_word,57
algorithm,57
block_type,57
wav,57
rotations,57
smxY,57
wait_samples,57
update,56
loc_pred,56
w0,56
v2,56
indexes,56
shift_x,56
traindir,56
reason,56
flipped,56
heatmap,56
xyz,56
seconds,56
anchor_region,56
box_regions,56
newline,56
boundary,56
y_range,56
_det_bboxes,56
output_dim,56
example_indices,56
sentence_sim,56
word_hidden,56
attn_vec,56
w_heads,56
sigma_2_alea,56
sname,56
ii,55
test_mask,55
raw_data,55
dest,55
region,55
upper,55
gpus,55
children,55
_la,55
avg,55
entropy,55
layer_outputs,55
captions,55
commands,55
pose,55
chi2,55
trackers,55
visible,55
corners,55
gt_seg,55
num_extra,55
cfg_,55
train_examples,55
itr,55
src_tokens,55
attn_outputs,55
mc_token_ids,55
bad_buffer_thresh,55
bad_buffer_tracker,55
spectrograph,55
stride_w,54
wb,54
cond,54
x_size,54
prog,54
tt,54
tl,54
sampling_ratio,54
div,54
cfg_dict,54
name_list,54
max_overlaps,54
cls_loss,54
train_iterator,54
output_eval_file,54
fid,54
widths,54
beam_size,54
netD,54
tmpstr,54
active_elements_count,54
map_outputs,54
frame_list,54
img_infos,54
out_file,54
use_cuda,54
encoder_input,54
returned,54
branch3x3,54
filters_stdev,54
weight_values,54
pre_nms_top_n,54
boxlists,54
aug_box3d,54
baseline,54
ffn_output,54
polys,54
wfiles,54
tail_ids,54
ords,54
data_dtype,53
oh,53
devices,53
dtypes,53
activation,53
version_str,53
epochs_trained,53
policy,53
loss_list,53
loss_val,53
num_frames,53
env_path,53
unicode,53
sr,53
_x,53
sim,53
coco,53
shape_pred,53
pos_assigned_gt_inds,53
context_mask,53
grad_bias,53
feature_vector,53
model1,53
hdr,53
idx_train,53
seq_relationship_score,53
pts_input,53
output_g,53
wpath,53
basefiles,53
wv_cuts,53
det_cut,53
expected_predictions,53
sigma_alea_values,53
tgt,52
ry,52
begin,52
out_w,52
anchor,52
ty,52
p0,52
y_expected,52
common,52
regions,52
author,52
reg,52
steps_trained_in_current_epoch,52
logging_loss,52
bound,52
verbose,52
valid_data,52
prev_char,52
bias_flops,52
meta_path,52
formats,52
identities,52
sample_weight,52
labels_list,52
bbox_semantic_feat,52
fp16_cfg,52
ignore_overlaps,52
gt_area_ignore,52
_recalls,52
distmat,52
proj,52
msk,52
box_regression,52
pytestmark,52
output_prediction_file,52
resource_penalty,52
log_resource_penalty,52
head_ids,52
in_shape,51
out_h,51
wt,51
f0,51
new_args,51
m1,51
zip,51
dd,51
crop_size,51
new_attr,51
project,51
epoch_iterator,51
img0,51
lam,51
stds,51
heights,51
coord,51
this_dir,51
iteration,51
class_weights,51
img_tensor,51
nums,51
details,51
__copyright__,51
gt_mask,51
cudnn_benchmark,51
prints,51
label_id,51
position_embeddings,51
ax1,51
start_new_word,51
select,51
max_epoch,51
epoch_loss,51
test_sampler,51
dic,51
loss_evaluator,51
ub,51
_img,51
start_positions,51
sobjs,51
np_data,50
add,50
td,50
m2,50
l1,50
broadcast,50
ny,50
mean_ap,50
image_batch,50
xi,50
ALL_MODELS,50
down,50
img_scale,50
codes,50
setup_py,50
repo_name,50
flatten_cls_scores,50
x_conv,50
ms_scores,50
bbox_label,50
matched_gt,50
mm_inputs,50
start_loss,50
end_loss,50
transform_test,50
rotation,50
pids,50
img_HR,50
param_optimizer,50
test_features,50
eqn,50
comm,50
matched_targets,50
conf_path,50
initial,50
amp,50
vae_val_dataset,50
load_tf_weights,50
fwd_pos_seq,50
data_mask,50
default_hooks,50
rc,49
stride_h,49
ndim,49
foo,49
cls_prob,49
output_tensor,49
y_max,49
nz,49
mult,49
max_iter,49
prior,49
num_train,49
questions,49
fan_in,49
batchsize,49
output_tokens,49
guess,49
valid_mask,49
save_name,49
video_name,49
target_tensor,49
transform_list,49
y_hat,49
img_names,49
iterbytes,49
middle,49
checkout,49
mask_scores,49
rcnn_test_cfg,49
pieces,49
clusters,49
ua,49
X_article,49
phones,49
header_name,49
AA,48
transposed,48
p3,48
outer,48
total_time,48
output2,48
fi,48
ver,48
acts,48
img_data,48
caption,48
max_value,48
VERSION,48
ready,48
subset,48
dataset_val,48
xml_path,48
_moved_attributes,48
class_types,48
binary_type,48
_meth_func,48
_meth_self,48
_func_closure,48
_func_code,48
_func_defaults,48
_func_globals,48
viewkeys,48
viewvalues,48
viewitems,48
int2byte,48
StringIO,48
_assertCountEqual,48
_locs_,48
distro_id,48
selfTag,48
throwException,48
appauthor,48
ip_int,48
new_name,48
pm,48
implementation_name,48
shebang,48
version_class,48
release_clause,48
codec,48
IMP_PREFIX,48
file_version,48
osname,48
csbi,48
DIM,48
working_set,48
cached_response,48
prospective,48
clone,48
extra_kw,48
ConnectionCls,48
socks_version,48
rdns,48
cause,48
kevent,48
host_ip,48
first_char,48
no_proxy,48
pending,48
spaceCharacters,48
doctype,48
appropriate,48
fosterParent,48
etree_tag,48
nsmatch,48
dtd_str,48
attr_string,48
all_candidates,48
installed_version,48
bin_py,48
already_downloaded_path,48
pyimpl,48
install_options,48
matchname,48
egg_project_name,48
bin_dir,48
comes_from,48
editable,48
index_opts,48
br,48
init_omit,48
actor,48
neg_loss,48
label_channels,48
flatten_bbox_preds,48
aug_bboxes,48
aug_scores,48
semantic_feat,48
init_vars,48
dataset_dir,48
MODEL_DIR,48
train_labels,48
rowsum,48
input_image,48
pk,48
flux,48
chunk_end,48
chunk_start,48
qas_id,48
query_tokens,48
final_text,48
new_mems,48
seg_mat,48
acc_test,48
weight1,47
sb,47
denominator,47
x5,47
report,47
output1,47
patterns,47
conv_op,47
rho,47
view,47
coco_eval,47
fx,47
shuffle,47
console,47
dict,47
bg_inds,47
rles,47
dim_in,47
dataset_train,47
child,47
experiment,47
grid_x,47
grid_y,47
num_total_samples,47
imgs_per_gpu,47
iou_type,47
buckets,47
trial,47
aux,47
dev_data,47
idx_test,47
slim,47
disc_iters,47
tokenizer_class,47
w_np,46
y_min,46
solver,46
golden_output,46
sections,46
power,46
aps,46
cached_features_file,46
trainloader,46
random_state,46
target_path,46
i1,46
num_branches,46
area_ranges,46
gt_dir,46
BLUE,46
locations,46
__metaclass__,46
pos_mask,46
performance,46
result_dir,46
arch_settings,46
data_loaders,46
num_total_pos,46
num_total_neg,46
gt_bboxes_ignore_list,46
gallery,46
num_dets,46
split_line,46
flat_token_type_ids,46
best_acc1,46
sub_tokens,46
test_examples,46
exp_dir,46
hidden_state,46
n_features,46
vae_train_dataset,46
crf_out,46
effective_batch_size,46
ndet,46
new_data,45
rd,45
packed,45
sign,45
relu,45
idx2,45
max_idx,45
ix,45
pr,45
comments,45
x_q,45
best_loss,45
init_box,45
objective,45
hfe_conv,45
pos_bbox_pred,45
dim_mat,45
val_dataloader,45
edge,45
start_offset,45
gain,45
invalid,45
save_img_path,45
real_data,45
embedding_output,45
branch7x7dbl,45
filter_values,45
depths,45
out_code,45
att_ws,45
tf_name,45
start_states,45
argmax,44
tvm_output,44
canvas,44
ishape,44
min_value,44
condition,44
data1,44
xp,44
conv3,44
A2,44
ck,44
stage,44
output_layer,44
fan_out,44
pe,44
lprobs,44
mix,44
gt_inds,44
bbox_deltas,44
grid_size,44
sig,44
result_dict,44
feature_dim,44
r_ind,44
anno_files,44
dist_mat,44
interp,44
pos_is_gts,44
grad_rois,44
max_iou,44
flat_input_ids,44
idx_val,44
val_labels,44
polygons,44
y_val,44
val_mask,44
merges,44
detector_dict,44
pooling,43
