Variable Name,Projects Count
diag,37
cc,37
chars,37
tot,37
batch_mask,37
center_x,37
half_dim,37
orig,37
new_word,37
vars,37
freqs,37
dataset_val,37
unexpected_keys,37
all_predictions,37
iscrowd,37
cast_tensor,37
out_w,37
max_index,37
model_cfg,37
grad_weight,37
x_offset,37
pos_mask,37
data_cfg,37
prediction_scores,37
sample_num,37
embedding_size,36
output_padding,36
mu2_sq,36
channel,36
mu1_mu2,36
sigma1_sq,36
gauss,36
mu1_sq,36
sigma2_sq,36
ssim_map,36
img_file,36
testset,36
draw,36
rewards,36
camera,36
slices,36
max_value,36
label_id,36
new_context_layer_shape,36
dataset_path,36
content_length,36
buffer_size,36
buckets,36
betas,36
coco_eval,36
heatmaps,36
all_preds,36
top_k,36
sr,36
gpus,36
workflow,36
fp16_cfg,36
gt_bbox,36
neg_inds,36
xt,36
embedding_output,36
token_type_embeddings,36
ann_file,35
label_ids,35
x_norm,35
legend,35
layer_id,35
db,35
min_length,35
current_time,35
result_dir,35
vmax,35
cdf,35
kl_loss,35
poly,35
sep,35
video_path,35
num_batch,35
lab,35
img_bytes,35
pad_l,35
other,35
rv,35
pred_mask,35
tt,35
d_model,35
coord,35
feat_dim,35
target_masks,35
num_tokens,35
lm_logits,35
scaling,35
warmup,35
file_names,35
coeff,35
difference,35
ptr,35
sign,35
sum,35
elapsed_time,35
new_value,35
ends,35
exclude,35
dash_line,35
subparsers,35
polygons,35
img_scale,35
hook,35
dets,35
res_layer,35
backend,35
MODELS,35
input_dir,34
early_stopping,34
SEED,34
refs,34
pretrained_model,34
ix,34
neg_loss,34
pos_loss,34
hparams,34
cur_len,34
miou,34
base_dir,34
degree,34
dataset_names,34
valid_idx,34
split_idx,34
max_score,34
ns,34
cw,34
lower_bound,34
detector,34
alignment,34
activations,34
patches_resolution,34
target_dir,34
vertices,34
queue,34
CONFIG_NAME,34
negatives,34
input2,34
builder,34
id_map,34
collate_fn,34
position_embedding,34
padded_img,34
br,34
loss_ce,34
q1,34
orig_size,34
handle,34
decoded,34
pipeline,34
pp,34
dice,34
tps,34
r3,34
category_id,34
env_info_dict,34
img_metas,34
output_channels,34
data_files,33
data1,33
subset,33
output_channel,33
rmse,33
addr,33
x_c,33
ncols,33
predicted,33
diffs,33
iter,33
dataloaders,33
video_name,33
tail,33
div,33
rho,33
attentions,33
train_idx,33
log_path,33
stat,33
model_output,33
group_size,33
train_labels,33
seeds,33
target_label,33
session,33
sub,33
ret_dict,33
dot,33
ax2,33
pad_shape,33
status,33
seen,33
rc,33
input_file,33
idx2,33
dummy,33
todo_include_todos,33
optimizers,33
tgt_len,33
kernels,33
total_len,33
repeat,33
permutation,33
log_format,33
k2,33
max_steps,33
weight_dict,33
g_x,33
acc1,33
dataset_dir,33
htmlhelp_basename,33
include_dirs,33
positive,33
proposal,33
eye,33
rs,33
empty,33
pad_size,33
config_dict,33
y_hat,33
sin,33
processor,33
input_list,33
dest,33
old,33
result_list,33
exp_name,33
num_instances,33
rlimit,33
arch_settings,33
init_fn,33
all_attentions,33
pred_scores,33
scene,33
data_collator,32
nlp,32
x_i,32
ls,32
branches,32
nums,32
linear,32
dic,32
grid_w,32
num_words,32
missing,32
mask_size,32
train_size,32
all_data,32
dl,32
model_state,32
max_epoch,32
random_seed,32
lst,32
running_loss,32
tf,32
client,32
model_file,32
mixed_query_layer,32
number,32
n_train,32
mem,32
one,32
feature_dim,32
etag,32
bpe_tokens,32
resolved_archive_file,32
is_training,32
rand,32
src_masks,32
prev_char,32
toks,32
bigram,32
embs,32
csv_path,32
region,32
test_stats,32
pred_logits,32
catIds,32
class_weight,32
thetas,32
priority,32
image_file,32
mask1,32
accs,32
t3,32
config_class,32
n_batch,32
group_gpus,32
label_weights,32
obj_type,32
max_shape,32
INF,32
divisor,32
batch_index,32
area_union,32
mid_channels,32
first_token_tensor,32
masked_lm_loss,32
hooks,32
min_size,31
image_tensor,31
grad_output,31
data2,31
vel,31
target_mask,31
lp,31
dc,31
onnx_model,31
n_frames,31
sigmas,31
normal,31
x_size,31
reduction_enum,31
proc_id,31
token_ids,31
fy,31
console,31
json_file,31
src_mask,31
arguments,31
sample_rate,31
common,31
flat,31
url_or_filename,31
url_bytes,31
input1,31
clip,31
etag_bytes,31
module_path,31
dependencies,31
posemb,31
cat_id,31
negative,31
ex,31
grid_h,31
extra_tokens,31
tmpstr,31
dpi,31
coef,31
decay_steps,31
sents,31
t_total,31
encoder_attention_mask,31
output1,31
merged,31
pw,31
img_meta,31
precs,31
num_stages,31
num_gt,31
part_file,31
eval_cfg,31
clusters,31
batch_indices,31
prop,31
old_keys,31
tb_writer,31
rets,31
attributes,31
pointer,31
tok,30
tokenizer_name,30
last_checkpoint,30
column_names,30
d0,30
mae,30
conv_block,30
img_names,30
ckpts,30
field,30
save_dict,30
iterations,30
nf,30
v0,30
gt_label,30
segmentation,30
console_handler,30
data_info,30
test_sampler,30
preprocess,30
valid_dataset,30
centroid,30
gold,30
save_file,30
resume,30
val_set,30
ok,30
output_tokens,30
frac,30
mse_loss,30
schedule,30
pre,30
rad,30
date,30
frame_id,30
mesh,30
min_len,30
vectors,30
attn_probs,30
seqs,30
WEIGHTS_NAME,30
intersphinx_mapping,30
bytes,30
remainder,30
subkey,30
cls_token,30
pair,30
rm,30
extensions_dir,30
coco_results,30
latex_documents,30
loss_map,30
partition,30
outputs_class,30
span,30
train_time,30
dist2,30
table_data,30
x_fuse,30
p6,30
x_shape,30
fuse_layer,30
fout,30
new_mask,30
char,30
locs,30
offset_h,30
BACKBONES,30
num_gts,30
cfg_,30
bbox_pred,30
bbox_preds,30
bbox_targets,30
part_list,30
norm_cfg,30
anchor_generator,30
Wp,30
Hp,30
logit_scale,30
running_mean,30
timesteps,30
speed,30
e1,30
best_metric,29
out_list,29
report,29
L2,29
x_s,29
ct,29
dataset_class,29
nets,29
visualizer,29
src_dir,29
real,29
final_scores,29
param_dict,29
train_dir,29
engine,29
maps,29
x_range,29
x_start,29
ax1,29
encodings,29
gt_dir,29
cuda,29
test_list,29
thr,29
img0,29
rotation_matrix,29
out_img,29
version_file,29
log_str,29
map,29
in_size,29
t_start,29
cb,29
p0,29
html_theme_options,29
out3,29
padding_idx,29
mask_indices,29
iw,29
gate,29
pad_mask,29
block2,29
past,29
ti,29
ii,29
source_cuda,29
candidate,29
mapper,29
num_pred,29
random_state,29
x_mask,29
html_theme_path,29
img_x,29
cropped_image,29
cast_mask,29
vector,29
num_scales,29
mask2,29
components,29
gen,29
y_,29
input_channels,29
inc,29
cell,29
new_y,29
num_branches,29
vmin,29
_keys_to_ignore_on_load_missing,29
base_model_prefix,29
toc,29
paddings,29
offset_w,29
mmcv_version,29
bbox_list,29
conv_cfg,29
laterals,29
num_rois,29
label_key,29
difficult,29
coeffs,29
offset_y,29
pred_h,29
valid_inds,29
gt_areas,29
p7,29
num_warmup,29
eval_hook,29
pred_w,29
l_conv,29
condition,29
cats,29
results_dict,29
titles,29
dots,29
mask_shape,29
stack,29
l1_loss,29
ac,29
train_batch_size,28
X_train,28
load_path,28
mult,28
dst_dir,28
gradient,28
image_paths,28
ip,28
sm,28
softmax,28
variables,28
support,28
fg,28
label_names,28
val_list,28
aug_data,28
right_pad,28
left_pad,28
loss_type,28
multiplier,28
past_key_values,28
all_results,28
eos,28
steps_per_epoch,28
pdf,28
cur_dir,28
s0,28
loss_sum,28
container,28
pos_scores,28
dfs,28
srcs,28
postfix,28
etag_hash,28
si,28
updates,28
exp_avg_sq,28
min_lr,28
tgt_lengths,28
url_hash,28
block1,28
max,28
amp,28
num_rows,28
fmtstr,28
spatial_shape,28
x_t,28
x_cls,28
padded_masks,28
src_path,28
embeds,28
anchor,28
latex_elements,28
coco_dt,28
run_id,28
user,28
target_classes,28
img_y,28
warmup_factor,28
nb_classes,28
pid,28
e2,28
min_dist,28
cls_id,28
fuse_layers,28
p3,28
n2,28
caption,28
target_ids,28
base_model,28
questions,28
next_tokens,28
pad_token_id,28
indent,28
padded,28
arrays,28
args_dict,28
raw_data,28
patch_version,28
num_anchors,28
temp_file,28
obj_cls,28
gt_seg,28
LOSSES,28
short_edge,28
atten,28
positives,28
logits_per_text,28
pad_input,28
n_correct,28
locations,28
valid_data,28
location,28
kmeans,28
entities,27
train_result,27
fold,27
y_c,27
mlp,27
folder_path,27
in_dim,27
dictionary,27
relu,27
deg,27
x_new,27
_x,27
neg_mask,27
TP,27
run,27
xc,27
urls,27
lb,27
new_path,27
gt_classes,27
n_params,27
pcd,27
n_steps,27
scale_x,27
contours,27
stream_handler,27
pad_idx,27
properties,27
loss_scaler,27
traindir,27
d3,27
workers,27
new_indices,27
mask_idx,27
max_pos,27
m3,27
output_data,27
ph,27
_logger,27
posemb_grid,27
agent,27
maxes,27
num_digits,27
outputs_coord,27
man_pages,27
q2,27
loss_dict_reduced,27
y_emb,27
sampled,27
src_idx,27
num_iter,27
crop_w,27
crop_h,27
transition_layers,27
num_modules,27
num_branches_cur,27
gpu,27
num_branches_pre,27
settings,27
sequences,27
prompt,27
output2,27
captions,27
font_size,27
img_show,27
pos_idx,27
h_scale,27
max_overlaps,27
cls_reg_targets,27
pat,27
hard_limit,27
fpn_conv,27
streams,27
soft_limit,27
train_cfg,27
gx,27
_results,27
long_edge,27
HEADS,27
orig_type,27
block_type,27
w_scale,27
data_infos,27
upsample,27
batch_loss,27
best_idx,27
transposed,27
d_loss,27
running_var,27
block_idx,27
max_seq_length,26
ft,26
last_channel,26
pred_score,26
DEVICE,26
batch_num,26
n_batches,26
ms,26
resp,26
class_num,26
result_files,26
all_indices,26
check,26
grid_x,26
encoding,26
debug,26
train_acc,26
epoch_time,26
eval_loss,26
txt_path,26
fourcc,26
np,26
half,26
hyp,26
kp,26
norm_factor,26
psi,26
result_file,26
filtered,26
elements,26
local_path,26
layer_head_mask,26
max_epochs,26
vid,26
raw,26
up1,26
voxel_size,26
itr,26
beam_size,26
manifest,26
job,26
val_acc,26
new_item,26
bleu,26
saved_state,26
smooth,26
t_i,26
new_lr,26
exp_avg,26
matching_files,26
readme,26
scorer,26
p_data_fp32,26
flatten,26
messages,26
codes,26
model_to_save,26
bucket,26
mixup_active,26
num_keypoints,26
cur_boxes,26
return_layers,26
mx,26
x_emb,26
out_prob,26
num_batches_tracked_key,26
texinfo_documents,26
mixup_fn,26
x_2,26
src_logits,26
final_file,26
elem,26
lists,26
num_masks,26
ins,26
blocks_dict,26
den,26
select,26
num_chunks,26
loss_mask,26
merges,26
target_shape,26
train_ds,26
image_width,26
bias_init,26
num_proposals,26
tmp_file,26
bbox_results,26
num_obj,26
proposal_list,26
test_cfg,26
offset_x,26
samples_per_gpu,26
sampling_result,26
MAX_LEN,26
packages,26
point_indices,26
assign_result,26
ordered_results,26
group_name,26
patience,26
timer,26
fnames,26
input_lengths,26
resize,26
n_nodes,26
encoder_hidden_shape,26
_scores,26
total_batch_size,25
unique_labels,25
loss3,25
conv3,25
fake,25
best_loss,25
degrees,25
f0,25
tn,25
NUM_CLASSES,25
x_end,25
train_ids,25
y_end,25
new_image,25
grid_y,25
cl,25
threads,25
year,25
test_labels,25
cpu,25
tl,25
app,25
constraints,25
scale_y,25
module_list,25
new_name,25
truncation,25
x_test,25
img_data,25
profile,25
teacher_model,25
avg_probs,25
o1,25
embedded,25
neg_idx,25
argmax,25
sampling,25
dropout_probability,25
amsgrad,25
d_p,25
min,25
pieces,25
langs,25
encoder_states,25
translations,25
torch_cache_home,25
max_norm,25
default_cache_path,25
fusion,25
_mask,25
rand_idx,25
num_extra_tokens,25
tgt_idx,25
pad_x,25
encoder_norm,25
phi_x,25
theta_x,25
decoder_norm,25
gaussian,25
target_boxes,25
N_steps,25
computeIoU,25
teacher,25
hi,25
main_file,25
segments_info,25
