Function Name,Frequency
compute_loss,34
act,34
configure,34
body,34
state,34
get_size,34
Flatten,34
images_to_levels,34
test_repr,34
test_definition,34
jac,34
zero_grad,33
BaseDataset,33
BaseModel,33
default_loader,33
_isdir,33
Encoder,33
_has,33
weights_init,33
format,33
open,33
getDocument,33
get_url,33
unmap,33
_bbox_forward_train,33
collate,33
supports_flat_params,33
init_offset,33
hess,33
has_class_info,33
MLP,32
softmax,32
save_images,32
has_metadata,32
get_metadata_lines,32
update_headers,32
makefile,32
anythingElse,32
TreeBuilder,32
getFragment,32
getNodeDetails,32
getFirstChild,32
getNextSibling,32
getParentNode,32
getnext,32
is_global,32
is_unspecified,32
is_loopback,32
with_metaclass,32
metaclass,32
insert,32
verify_mode,32
forward_test,32
load_dictionary,32
finalize,32
RandomHorizontalFlip,32
evaluation,32
Scale,32
__array__,32
roll,32
_get_sequence_list,32
exists,31
ConcatDataset,31
build_dataset,31
conv2d,31
error,31
iter,31
print_network,31
__nice__,31
_mask_forward_train,31
simple_test_mask,31
get_normalized_probs,31
logging_outputs_can_be_summed,31
mask,30
Timer,30
parse_requirements,30
run_command,30
__reversed__,30
get_resource_filename,30
get_resource_stream,30
resource_isdir,30
resource_listdir,30
_inner_forward,30
build_encoder,30
buffered_future_mask,30
transform_image,30
has_segmentation_info,30
clear_temp,30
multi_stage_densenet,30
_make_transition_layer,29
Decoder,29
VGG,29
warning,29
__rsub__,29
bbox_overlaps,29
interpolate,29
get_points,29
_get_input_buffer,29
_set_input_buffer,29
test_forward,29
draw,29
add_path,29
test_pickle,29
reshape,29
save_file,29
test_exceptions,29
calc_info,29
matvec,29
_munp,29
get_num_sequences,29
get_observation,29
clean,28
log_likelihood,28
gather,28
_check_branches,28
_make_one_branch,28
_make_branches,28
_make_fuse_layers,28
sigmoid,28
DistributedSampler,28
read_image,28
conv,28
compute_score,28
add_options,28
install,28
commit,28
user_cache_dir,28
user_config_dir,28
emit,28
clear_cache,28
get_hash,28
pprint,28
__and__,28
postprocess,28
get_dev_examples,28
random,28
bbox_flip,28
show,28
output,28
parse_arguments,28
complexity,28
get_num_classes,28
get_dataset,27
Evaluator,27
load_weights,27
gelu,27
Attention,27
Distribution,27
_find,27
skip,27
add_header,27
get_train_examples,27
CustomDataset,27
update_lr,27
single_gpu_test,27
new_func,27
get_anchors,27
supports_memory_efficient_fp16,27
assertAlmostEqual,27
C,27
get_class_name,27
Generator_Adaptor,27
set_weights_stdev,27
unset_weights_stdev,27
_read,26
get_logger,26
_step,26
pil_loader,26
_update,26
print_results,26
_load_file,26
__nonzero__,26
to_dict,26
rollback,26
user_data_dir,26
suppress,26
cloneNode,26
public,26
base_version,26
local,26
is_postrelease,26
get_image_paths,26
tensor2im,26
run_test,26
multi_gpu_test,26
FocalLoss,26
decoder,26
scale,26
make_layer,26
main_worker,26
ip_input,26
before_step,26
optimizer,25
valid_step,25
_evaluate,25
DeformConv,25
backward_D,25
reset_model,25
ensure_dir,25
_parse,25
Visualizer,25
get_weights,25
_meshgrid,25
set_lr,25
nms,25
_output_size,25
randomize_parameters,25
run_net,25
build_network,24
get_rank,24
intersection,24
get_path_for_link,24
from_dict,24
Requirement,24
get_distribution,24
detect,24
reset_all,24
_replacer,24
provides,24
dependencies,24
cached_property,24
startTagHead,24
startTagFrameset,24
startTagTable,24
startTagInput,24
endTagHtml,24
startTagTableOther,24
insertBefore,24
removeChild,24
reparentChildren,24
hasContent,24
insertDoctype,24
IncrementalEncoder,24
IncrementalDecoder,24
with_prefixlen,24
with_netmask,24
with_hostmask,24
is_multicast,24
is_reserved,24
is_link_local,24
is_private,24
_coerce_version,24
_compare_equal,24
_compare_not_equal,24
_compare_less_than_equal,24
_compare_greater_than_equal,24
_compare_less_than,24
_compare_greater_than,24
preParse,24
copyTokenToRepeater,24
_FifoCache,24
cvt_fn,24
set_ciphers,24
load_verify_locations,24
load_cert_chain,24
wrap_socket,24
BaseOptions,24
_get_target_single,24
build_dataset_for_inference,24
count_parameters,24
test_all,24
sememe_sum,24
add_arguments,24
test_multigraph,24
test_check_finite,24
get_sequences_in_class,24
prep_for_dist,24
get_url_rev,24
GANLoss,23
get_target_tensor,23
set_requires_grad,23
query,23
preprocess_image,23
shortcut,23
_check,23
links,23
stop,23
Version,23
write_json,23
_compile,23
f1,23
save_img,23
count,23
dtype,23
shape,23
_parse_ann_info,23
format_results,23
get_cat_ids,23
ResNeXt,23
_load_from_state_dict,23
with_mask,23
_bbox_forward,23
_print,23
max_decoder_positions,23
encoder,23
params,23
ResBlock,23
compute_mask,23
compute_reward,23
Block,23
setup_logger,23
decorator,23
get_parameters,23
InvertedResidual,23
initialize_parameters,23
losses,23
mapping,23
get_meta_info,23
generate_image,23
inf_train_gen,23
get_norm,22
lr_lambda,22
cuda,22
replicate,22
FPN,22
read_json,22
resume,22
identity,22
worker_init_fn,22
get_value,22
path,22
_compare,22
metadata_isdir,22
metadata_listdir,22
_fn,22
fromkeys,22
popitem,22
write_file,22
Trie,22
has_keys_with_prefix,22
epoch,22
pre,22
dev,22
is_devrelease,22
setResultsName,22
TrainOptions,22
readme,22
get_option_setter,22
set_random_seed,22
ResLayer,22
_make_stem_layer,22
build_backbone,22
get_current_losses,22
get_batch,22
build_vocab,22
sample_goals,22
_infer_shape,22
inverse,22
entropy,22
test_getitem,22
__array_ufunc__,22
_matvec,22
rvs,22
xyxy2xywh,21
init_net,21
load_vocab,21
get_goal,21
filename,21
callback,21
get_path,21
LegacyVersion,21
require,21
patch,21
X,21
decompress,21
f2,21
get_arguments,21
concat,21
load_json,21
smooth_l1_loss,21
get_score,21
backward_D_basic,21
NLayerDiscriminator,21
print_options,21
placeholder_inputs,21
ResNet34,21
valid_flags,21
after_train_iter,21
with_shared_head,21
with_bbox,21
with_rpn,21
binarize,21
avg,21
build_embedding,21
init_params,21
create_dataset,21
set_parameters,21
display,21
is_converged,21
vocab_size,21
prepare_targets,21
fail,21
get_image_info,21
core_len,21
dense_loop,21
Physics,21
get_metrics,20
_prepare,20
step_wait,20
augment,20
swish,20
shutdown,20
viewer_setup,20
Network,20
get_optimizer,20
site_data_dir,20
site_config_dir,20
user_state_dir,20
user_log_dir,20
push,20
NullHandler,20
add_edge,20
format_full_version,20
load_entry_point,20
get_entry_map,20
get_entry_info,20
_initialize,20
req,20
get_resource_string,20
has_resource,20
_reload_version,20
_dep_map,20
_add_doc,20
_import_module,20
_LazyDescr,20
MovedModule,20
_LazyModule,20
MovedAttribute,20
_SixMetaPathImporter,20
_MovedItems,20
Module_six_moves_urllib_parse,20
Module_six_moves_urllib_error,20
Module_six_moves_urllib_request,20
Module_six_moves_urllib_response,20
Module_six_moves_urllib_robotparser,20
Module_six_moves_urllib,20
add_move,20
remove_move,20
assertCountEqual,20
assertRaisesRegex,20
assertRegex,20
add_metaclass,20
python_2_unicode_compatible,20
_add_module,20
_get_module,20
__get_module,20
is_package,20
get_code,20
create_bound_method,20
Iterator,20
byte2int,20
indexbytes,20
reraise,20
exec_,20
raise_from,20
wraps,20
advance_iterator,20
_create_examples,20
ImageFolder,20
ResNet18,20
ResNet50,20
ResNet101,20
convert_tokens_to_ids,20
_freeze_stages,20
centerness_target,20
_make_layers,20
_expand_binary_labels,20
make_cuda_ext,20
slice,20
upgrade_state_dict,20
_apply,20
assertTensorEqual,20
_setup,20
weight_init,20
test_graph,20
build_evaluator,20
loadFile,20
test_scalar,20
_call,20
test_path,20
test_str,20
test_subclass,20
_get_frame,20
_get_sequence_info_list,20
_tokenize,19
ImageList,19
get_activations,19
tqdm,19
spin,19
dot,19
data,19
lookup,19
get_outputs,19
save_network,19
TestOptions,19
ConvBlock,19
define_G,19
log_string,19
train_one_epoch,19
random_choice,19
_get_config_directory,19
is_beginning_of_word,19
clip_grad_norm,19
build_dictionary,19
valid,19
convert_ids_to_tokens,19
names,19
compute_rewards,19
load_models,19
normal_init,19
Data,19
create_placeholders,19
mynetwork,19
mynetwork_optimaization,19
train_mynetwork,19
test_directed,19
test_K5,19
test_nan,19
_isf,19
Token,18
default,18
read_file,18
init_func,18
get_scheduler,18
hook,18
translate,18
get_world_size,18
tic,18
toc,18
make_layers,18
input_fn,18
create_loss,18
gaussian,18
ssim,18
get_cache_info,18
DistributionNotFound,18
Wheel,18
seekable,18
readable,18
cert_verify,18
unique,18
format_for_error,18
key,18
_open,18
rmtree,18
normalize_path,18
list,18
CertificateError,18
_dnsname_match,18
match_hostname,18
EggInfoDistribution,18
_get_metadata,18
register_finder,18
Progress,18
is_compatible,18
id,18
tostring,18
requires,18
egg_name,18
head,18
_init,18
index,18
iou_loss,18
HTML,18
get_image_dir,18
add_images,18
get_classes,18
flip,18
pdf,18
display_current_results,18
eval_one_epoch,18
_loss,18
anchor_inside_flags,18
assign_wrt_overlaps,18
build_sampler,18
BaseSampler,18
after_train_epoch,18
new_forward,18
expand,18
HRNet,18
extract_feats,18
cross_entropy,18
ASPP,18
_add_conv_fc_branch,18
PositionalEmbedding,18
aug_test_mask,18
simple_test_bboxes,18
get_root_logger,18
collect_results,18
get_logits,18
dataset,18
CenterCrop,18
action_space,18
random_batch,18
Rotate,18
MobileNetV2,18
ModulatedDeformConv,18
learn,18
get_flops,18
get_img_info,18
update_state,18
__array_finalize__,18
__array_wrap__,18
test_simple_complex,18
instantiate,18
_get_jittered_box,18
_generate_proposals,18
get_class_list,18
has_occlusion_info,18
evaluate_CG_iteration,18
net_translate,18
count_number_trainable_params,18
get_nb_params_shape,18
compute_macs_params,18
initialize_episode_mjcf,18
get_results,17
get_dataloader,17
load_pickle,17
get_pose_net,17
lambda_rule,17
synchronize,17
make,17
get_features,17
num_classes,17
before_run,17
flatten,17
ResidualBlock,17
proj,17
parse_line,17
Cache,17
freeze,17
__or__,17
_raise,17
consume,17
readline,17
loads,17
set_title,17
Error,17
todict,17
add_node,17
increment,17
mount,17
Element,17
Document,17
__int__,17
pack,17
_index,17
_flatten,17
restore,17
HTTPError,17
recv,17
rotate,17
get_current_errors,17
setup_DA_params,17
_sum_ft,17
_unsqueeze_ft,17
_SynchronizedBatchNorm,17
SynchronizedBatchNorm1d,17
SynchronizedBatchNorm2d,17
SynchronizedBatchNorm3d,17
__data_parallel_replicate__,17
_data_parallel_master,17
_compute_mean_std,17
reset_running_stats,17
FutureResult,17
SlavePipe,17
SyncMaster,17
run_slave,17
register_slave,17
run_master,17
nr_slaves,17
CallbackContext,17
execute_replication_callbacks,17
DataParallelWithCallback,17
patch_replication_callback,17
new_replicate,17
DataLoader,17
process_checkpoint,17
gen_base_anchors,17
grid_anchors,17
build_assigner,17
IoUBalancedNegSampler,17
OHEMSampler,17
hard_mining,17
RandomSampler,17
bboxes,17
average_precision,17
build_dataloader,17
_set_group_flag,17
init_bbox_head,17
init_mask_head,17
init_assigner_sampler,17
_add_fc_branch,17
cvt_annotations,17
inference_step,17
_resnet,17
backward_D_A,17
conv_block,17
distance,17
observation_space,17
_check_before_run,17
validation,17
print_str,17
to_np,17
training,17
imshow,17
update_stats,17
test_copy,17
get_flags_opt,17
myfunc,17
grad,17
_logsf,17
_pmf,17
mjcf_model,17
prepare_data,16
scatter,16
plot_results,16
sampling,16
test_model,16
CrossEntropyLoss,16
construct,16
sampler,16
get_norm_layer,16
setdefault,16
Swish,16
ResnetBlock,16
UNet,16
_build_package_finder,16
netloc,16
splitext,16
is_wheel,16
handle_401,16
from_dist,16
metadata,16
get_terminal_size,16
StreamWrapper,16
editable_test,16
editables_only_test,16
check_compatibility,16
_get_win_folder_from_registry,16
_get_win_folder_with_ctypes,16
build_response,16
_update_chunk_length,16
dumps,16
where,16
got_enough_data,16
cache_from_source,16
fsencode,16
ReadError,16
copyfileobj,16
onerror,16
_load,16
configure_custom,16
name_and_version,16
read_exports,16
write_exports,16
list_installed_files,16
check_installed_files,16
list_distinfo_files,16
add_distribution,16
_set_scheme,16
split_filename,16
add_requirements,16
bytes,16
_adjust_path,16
get_stream,16
get_bytes,16
get_resources,16
dry_run,16
parse_requirement,16
HTTPSConnection,16
make_connection,16
Matcher,16
_check_compatible,16
_match_compatible,16
linux_distribution,16
version_parts,16
major_version,16
minor_version,16
build_number,16
like,16
codename,16
os_release_info,16
lsb_release_info,16
distro_release_info,16
os_release_attr,16
lsb_release_attr,16
distro_release_attr,16
openStream,16
parseFragment,16
processDoctype,16
startTagBaseLinkCommand,16
startTagNoscript,16
startTagScript,16
endTagHtmlBodyBr,16
endTagBr,16
startTagBody,16
startTagForm,16
startTagSelect,16
startTagCol,16
startTagTableCell,16
endTagTableRowGroup,16
startTagNoframes,16
insertRoot,16
getETreeBuilder,16
Comment,16
DocumentType,16
_setName,16
_getName,16
_getAttributes,16
_setAttributes,16
_getChildNodes,16
_getData,16
_setData,16
text,16
Codec,16
StreamWriter,16
StreamReader,16
_compat_bytes_to_byte_vals,16
_compat_bit_length,16
hosts,16
_explode_shorthand_ip_string,16
_make_netmask,16
_ip_int_from_string,16
_string_from_ip_int,16
_reverse_pointer,16
max_prefixlen,16
packed,16
is_site_local,16
dict_iteritems,16
SOCKSProxyManager,16
get_host,16
getheaders,16
ConnectionError,16
ProxyError,16
SSLError,16
Timeout,16
InvalidHeader,16
RetryError,16
UnrewindableBodyError,16
rewind_body,16
wrapped_f,16
from_httplib,16
_prepare_conn,16
connection_from_url,16
_validate_conn,16
_prepare_proxy,16
inject_into_urllib3,16
extract_from_urllib3,16
WrappedSocket,16
_decref_socketios,16
recv_into,16
settimeout,16
sendall,16
getpeercert,16
_reuse,16
_drop,16
set_default_verify_paths,16
check_hostname,16
connection_from_host,16
compute,16
run_training,16
InputExample,16
define_D,16
gather_options,16
terminate,16
get_action,16
show_image,16
AnchorGenerator,16
AssignResult,16
add_gt_,16
CombinedSampler,16
InstanceBalancedPosSampler,16
sample_via_interval,16
SamplingResult,16
crop_and_resize,16
RepeatDataset,16
RandomFlip,16
WIDERFaceDataset,16
norm3,16
L2Norm,16
refine_bboxes,16
regress_by_class,16
ConvFCBBoxHead,16
noising,16
multiply_grads,16
setUpInput,16
_init_weights,16
weights_init_kaiming,16
backward_D_B,16
median,16
intersect,16
make_env,16
Conv1D,16
WarmupMultiStepLR,16
get_activation,16
set_state,16
_get_info,16
set_to_goal,16
select_action,16
join,16
DeformConvFunction,16
ModulatedDeformConvFunction,16
ModulatedDeformConvPack,16
_import_symbols,16
unit_str,16
build_from_config,16
resnext50_32x4d,16
Registry,16
node_backward,16
cat,16
layers,16
Blur,16
test_empty_input,16
get_flags,16
jac_wrapped,16
_matmat,16
_get_support,16
contrast,16
brightness,16
is_video_sequence,16
extract_backbone_features,16
localize_target,16
generate_init_samples,16
update_sample_weights,16
learn_one,16
save_models,16
motion_blur,16
test_all_nets,16
after_train,16
log_prior,16
log_probability,16
_callable,16
get_data_loader,15
Root,15
mkdir_if_missing,15
bbox_iou,15
non_max_suppression,15
get_state,15
add_item,15
_load_dataset,15
model_fn,15
end,15
_main,15
_write,15
replace,15
get_config_var,15
get_platform,15
readlines,15
make_graph,15
__getattribute__,15
position,15
operator,15
__invert__,15
__lshift__,15
get_output,15
add_table,15
diagnose_network,15
print_numpy,15
set_weights,15
initialize_optimizer_and_scheduler,15
sigmoid_focal_loss,15
build_conv_block,15
TorchTestCase,15
assertTensorClose,15
get_id,15
ResNet152,15
get_pairs,15
calc_region,15
MaxIoUAssigner,15
PseudoSampler,15
split_combined_polys,15
CocoDataset,15
prepare_train_img,15
Expand,15
random_sample,15
BaseDetector,15
with_neck,15
with_semantic,15
merge_aug_results,15
RPN,15
Accuracy,15
GHMC,15
GHMR,15
_add_conv_branch,15
MaskIoUHead,15
_get_area_ratio,15
get_mask_scores,15
build_roi_layers,15
plot_curve,15
method,15
resample,15
register_classification_head,15
block,15
tie_weights,15
initialize_output_tokens,15
from_json_file,15
to_json_string,15
save_vocabulary,15
_load_data,15
convert_examples_to_features,15
load_param,15
add_sample,15
init_hidden,15
g,15
image_path_at,15
label,15
F1,15
Cell,15
process_dir,15
soft_nms,15
set_model,15
parse_option,15
test_null_graph,15
var,15
test_array,15
test_random,15
__truediv__,15
__deepcopy__,15
test_invalid_sizes,15
_rmatvec,15
apply_filter,15
test_fs_param,15
logpdf,15
fit_partial,15
_read_bb_anno,15
initialize_features,15
update_memory,15
get_tracker_class,15
get_root_dir,15
convolution_stack,15
level_design,15
level_design_nonloop,15
noisy_input,15
rotate_input,15
flip_lr_input,15
paddingfree_conv,15
bspline3D,15
convDownsampleKernel,15
get_model_and_assets,15
save_pickle,14
fill_fc_weights,14
HighResolutionModule,14
get_num_inchannels,14
set_device,14
Conv2d,14
setup_cfg,14
LayerNorm,14
__scale_width,14
apply_gradients,14
calculate_frechet_distance,14
url_to_path,14
isfile,14
OrderedDict,14
viewkeys,14
viewvalues,14
viewitems,14
get_page,14
_get_script_text,14
tempdir,14
parse_credentials,14
longest_prefix,14
longest_prefix_item,14
Value,14
Environment,14
Literal,14
And,14
Or,14
__ror__,14
__xor__,14
_decode,14
map,14
convert_model,14
attack,14
bpe,14
parse_xml,14
TransformerDecoder,14
BaseAssigner,14
bbox2delta,14
delta2bbox,14
bbox_mapping,14
bbox_mapping_back,14
bbox2roi,14
roi2bbox,14
bbox2result,14
distance2bbox,14
tensor2imgs,14
multi_apply,14
CityscapesDataset,14
results2json,14
fast_eval_recall,14
prepare_test_img,14
Pad,14
GroupSampler,14
DistributedGroupSampler,14
HRModule,14
SSDVGG,14
_make_extra_layers,14
FCOSHead,14
RPNHead,14
RPNTestMixin,14
simple_test_rpn,14
aug_test_rpn,14
FastRCNN,14
binary_cross_entropy,14
MSELoss,14
HRFPN,14
BasicResBlock,14
DoubleConvFCBBoxHead,14
FusedSemanticHead,14
num_inputs,14
cal_train_time,14
add_plot_parser,14
add_time_parser,14
load_json_logs,14
set_state_dict,14
RNN,14
colorize,14
Sampler,14
get_label,14
do_train,14
setup_seed,14
BatchNorm2d,14
set_goal,14
width,14
height,14
test2,14
phi,14
iterate,14
evaluate_detections,14
add_flops_counting_methods,14
compute_average_flops_cost,14
conv_flops_counter_hook,14
add_flops_counter_variable_or_reset,14
add_flops_counter_hook_function,14
min,14
resnext101_32x8d,14
_get_batch_fmtstr,14
is_supported_instance,14
load_url,14
SigmoidFocalLoss,14
_forward_train,14
_forward_test,14
forward_for_single_feature_map,14
select_over_all_levels,14
test_len,14
test_P3,14
test_multidigraph,14
test_iter,14
test_data,14
std,14
MyArray,14
test_axis,14
test_matrix,14
__imul__,14
derivative,14
test_rvs,14
frame,14
predict_one,14
divided_region_mask,14
measure_IoU,14
update_multitask_cost,14
get_embeddings,13
run_experiment,13
config_path,13
fill_up_weights,13
write_results,13
debug,13
get_images,13
recall,13
assign_targets,13
reverse,13
is_main_process,13
all_gather,13
upgrade,13
optimize,13
batch_norm,13
closure,13
file_path,13
Resolver,13
setup_logging,13
cache_url,13
__missing__,13
byte_compile,13
tags,13
verify,13
InvalidVersion,13
_BaseVersion,13
_parse_version_parts,13
_legacy_cmpkey,13
_parse_letter_version,13
_parse_local_version,13
_cmpkey,13
scan,13
activate,13
line,13
Empty,13
Keyword,13
Forward,13
Group,13
getName,13
__rxor__,13
__rand__,13
matches,13
runTests,13
__ixor__,13
__ior__,13
__ilshift__,13
z,13
get_header,13
new,13
compile,13
warn,13
dropout,13
load_and_cache_examples,13
get_test_examples,13
find_model_using_name,13
reparameterize,13
_get_data,13
mean_var_with_update,13
evaluate_model,13
shuffle,13
conv_init,13
init_detector,13
inference_detector,13
train_detector,13
num_base_anchors,13
PointAssigner,13
_recalls,13
set_recall_param,13
eval_recalls,13
print_recall_summary,13
plot_num_recall,13
plot_iou_recall,13
mask_target,13
mask_target_single,13
rescale,13
multiclass_nms,13
merge_aug_proposals,13
merge_aug_bboxes,13
merge_aug_scores,13
merge_aug_masks,13
_allreduce_coalesced,13
allreduce_grads,13
_rand_another,13
PhotoMetricDistortion,13
XMLDataset,13
build_neck,13
build_roi_extractor,13
build_shared_head,13
build_head,13
build_detector,13
_get_points_single,13
FeatureAlign,13
GARetinaHead,13
RetinaHead,13
CascadeRCNN,13
FCOS,13
RetinaNet,13
TwoStageDetector,13
balanced_l1_loss,13
BalancedL1Loss,13
SmoothL1Loss,13
BFP,13
BBoxHead,13
_random_jitter,13
collect_env,13
get_examples,13
merge_result,13
apply_mask,13
base_lm_architecture,13
TransformerEncoder,13
load_config,13
test_step,13
convert_tokens_to_string,13
get_result,13
forward_embedding,13
random_crop,13
compare,13
init_model,13
squash,13
on_train_begin,13
on_batch_end,13
prepare_model,13
test_normal,13
get_classifier,13
split_heads,13
run_train,13
CrossEntropyLabelSmooth,13
integrate,13
_train,13
get_env_state,13
set_env_state,13
test_identity,13
conv_bn,13
conv_1x1_bn,13
_transform,13
get_loader,13
Metric,13
test_init,13
pool_flops_counter_hook,13
auc,13
gradient,13
start_flops_count,13
stop_flops_count,13
reset_flops_count,13
remove_flops_counter_hook_function,13
linear_flops_counter_hook,13
DeformRoIPoolingFunction,13
DeformRoIPooling,13
DeformRoIPoolingPack,13
ModulatedDeformRoIPoolingPack,13
kernel,13
valid_loss,13
to_,13
test_digraph,13
test_shape,13
foo,13
test_inf,13
get_flags_arch,13
get_flags_debug,13
do,13
_logcdf,13
test_result_attributes,13
attribute,13
before_train,13
action_spec,13
cached_path,12
AttentionLayer,12
SelfAttention,12
load_pretrained_model,12
weights_init_normal,12
BaseTrainer,12
step_async,12
precision,12
decode_torch,12
to_str,12
Stack,12
subsample,12
calculate_activation_statistics,12
InceptionV3,12
find_links,12
get_requirements,12
set_value,12
PackageIndex,12
mode,12
closed,12
get_installation_order,12
is_satisfied_by,12
ask,12
_close,12
move,12
upload_file,12
locate,12
findall,12
Metadata,12
iterator,12
copy_file,12
remove_node,12
maximum,12
get_versions,12
compatible_tags,12
ensure_str,12
InvalidMarker,12
UndefinedComparison,12
UndefinedEnvironmentName,12
Variable,12
Op,12
_coerce_parse_result,12
_format_marker,12
_eval_op,12
_get_env,12
_evaluate_markers,12
default_environment,12
Marker,12
InvalidRequirement,12
InvalidSpecifier,12
BaseSpecifier,12
_IndividualSpecifier,12
