Function Name,Projects Count
_initialize_weights,26
AttentionBlock,25
validation_epoch_end,25
start,25
encode_image,25
ResnetBlock,25
weights_init,25
get_transform,25
drop_path,25
put,25
inverse,25
Flatten,25
load_image,25
reset_classifier,25
get_version,25
load_json,25
get_scheduler,24
CLIP,24
PreNorm,24
Timer,24
GCN,24
render,24
read,24
trunc_normal_,24
synchronize_between_processes,24
assign,24
load_annotations,24
ConcatDataset,24
CheckpointFunction,24
Linear,24
prepare,24
softmax,23
BasicLayer,23
cross_entropy,23
restore,23
gelu,23
_prune_heads,23
freeze,23
SwinTransformer,23
from_config,23
interpolate,23
zero_module,23
one_hot,23
log_every,23
dice_loss,23
is_image_file,22
read_data,22
_convert_weights_to_fp16,22
build_attention_mask,22
model,22
get_path,22
sigmoid_focal_loss,22
_set_gradient_checkpointing,22
norm_cdf,22
WindowAttention,22
create,22
config,22
save_on_master,22
_save_checkpoint,22
display,22
MultiheadAttention,22
entropy,22
get_encoder,22
_save,22
prune_heads,22
random_crop,21
get_root_logger,21
get_labels,21
keys,21
ConvBlock,21
read_json,21
hook,21
optimize,21
ResidualBlock,21
append,21
_get_activation_fn,21
get_targets,21
SwinTransformerBlock,21
_shape,21
cuda,21
count_flops,21
SiLU,21
Swish,21
apply_rotary_pos_emb,21
call,21
on_train_batch_end,21
aggregate,20
get_mask,20
ssim,20
whitespace_clean,20
stem,20
Residual,20
q_sample,20
plot,20
shuffle,20
flatten,20
project,20
_forward_impl,20
get_reference_points,20
PositionEmbeddingSine,20
ModelArguments,20
_no_grad_trunc_normal_,20
items,20
pop,20
get_1d_sincos_pos_embed_from_grid,20
get_2d_sincos_pos_embed_from_grid,20
get_2d_sincos_pos_embed,20
show_result,20
extract_feat,20
simple_test,20
area,20
_make_stage,20
build_transformer,20
forward_test,20
QKVAttention,20
register_model,20
finalize,20
NestedTensor,20
decompose,20
parse_version_info,19
get_device,19
search,19
mkdirs,19
initialize_weights,19
get_embedding,19
_download,19
Transpose,19
next,19
func,19
decorator,19
stop,19
set,19
_init,19
get_label,19
center_crop,19
_resnet,19
resnext101_32x8d,19
dump,19
Registry,19
get_results,19
feed_forward_chunk,19
save_image,19
_run,19
__delitem__,19
aug_test,19
_inner_forward,19
check,19
get_activation,19
to_tuple,19
get_timestep_embedding,19
mask,19
get_features,19
build_head,19
parse_line,19
resize_pos_embed,19
parse_requirements,19
forward_dummy,19
avg_pool_nd,19
conv_nd,19
TimestepEmbedSequential,19
TimestepBlock,19
timestep_embedding,19
mean_flat,19
GroupNorm32,19
evaluation,19
get_dataloader,19
create_logger,19
rotate_half,19
forward_pre,19
forward_post,19
SimpleTokenizer,18
basic_clean,18
default_bpe,18
ModifiedResNet,18
extract,18
get_image,18
query,18
BertOutput,18
BertSelfAttention,18
BertIntermediate,18
BertSelfOutput,18
BertAttention,18
get_batch,18
BertEncoder,18
valid,18
Conv2d,18
_is_power_of_2,18
SELayer,18
remove,18
InvertedResidual,18
_make_stem_layer,18
interpolate_pos_embed,18
color,18
contrast,18
RandomHorizontalFlip,18
brightness,18
ResNet50,18
_make_fuse_layers,18
_check_branches,18
parse_require_file,18
build_neck,18
plot_curve,18
_make_transition_layer,18
_make_one_branch,18
make_divisible,18
_make_branches,18
readme,18
gen_packages_items,18
mse_loss,18
scale_module,18
vgg16,18
SelfAttention,18
get_tokenizer,18
loss_labels,18
_max_by_axis,18
error,17
gather,17
message,17
create_dataset,17
p_sample,17
BaseTrainer,17
Backbone,17
infer,17
__new__,17
BertLayer,17
detokenize,17
BertPooler,17
BertModel,17
BertEmbeddings,17
lr_lambda,17
__hash__,17
Visualizer,17
wide_resnet50_2,17
resnext50_32x4d,17
wide_resnet101_2,17
ImageDataset,17
make_res_layer,17
_load_checkpoint,17
preprocess_image,17
invert,17
init_model,17
_apply,17
get_valid_ratio,17
single_gpu_test,17
digit_version,17
CrossEntropyLoss,17
AttnBlock,17
UNetModel,17
make_layers,17
UNet,17
reduce_dict,17
upsample,17
dataset,17
read_file,17
compute,17
HungarianMatcher,17
nested_tensor_from_tensor_list,17
Scale,17
load_pretrained,17
Net,16
TransformerModel,16
setup_logging,16
_transform,16
convert_weights,16
patch_device,16
patch_float,16
p_sample_loop,16
swish,16
BertForMaskedLM,16
data,16
set_requires_grad,16
to_numpy,16
GEGLU,16
nll,16
kl,16
RandomFlip,16
build_transform,16
forward_encoder,16
create_optimizer,16
RandomErasing,16
rand_bbox,16
ResNet18,16
get_target,16
format_results,16
val,16
get_ann_info,16
Accuracy,16
prepare_test_img,16
random_sample,16
Pad,16
pre_pipeline,16
_pad,16
_random_scale,16
collect_env,16
val_step,16
prepare_train_img,16
process_checkpoint,16
set_lr,16
_sample,16
build_lr_scheduler,16
register_hook,16
AttrDict,16
on_train_batch_start,16
tearDown,16
_prepare,16
losses,16
loss_masks,16
_get_tgt_permutation_idx,16
_get_src_permutation_idx,16
MultiHeadAttention,16
box_iou,16
build_position_encoding,16
p_mean_variance,16
identity,16
get_extended_attention_mask,16
split,15
processed_file_names,15
synchronize,15
inner,15
initialize_parameters,15
available_models,15
PositionwiseFeedForward,15
BertOnlyMLMHead,15
BertPreTrainedModel,15
filter,15
BertPredictionHeadTransform,15
BertLMPredictionHead,15
Dictionary,15
BottleneckBlock,15
push,15
draw,15
run_model,15
SEModule,15
launch,15
_get_options,15
get_rel_pos,15
forward_single,15
get_extensions,15
get_state_dict,15
symbolic,15
_cfg,15
_expand_mask,15
BasicTransformerBlock,15
CenterCrop,15
store,15
progress_bar,15
betas_for_alpha_bar,15
format,15
forward_decoder,15
index,15
ResNet34,15
_make_layers,15
get_accuracy,15
inverse_sigmoid,15
createIndex,15
FPN,15
FocalLoss,15
RepeatDataset,15
CustomDataset,15
get_classes,15
QKVAttentionLegacy,15
sigmoid,15
convert_module_to_f32,15
download_url,15
convert_module_to_f16,15
init_,15
get_activations,15
get_attention_map,15
InceptionV3,15
read_image,15
test_epoch_end,15
add_args,15
RobertaClassificationHead,15
RobertaLMHead,15
_get_lr,15
_normalize,15
count_params,15
summarize,15
accumulate,15
_set_aux_loss,15
SetCriterion,15
FFN,15
wrap,15
TextEncoder,15
get_padding,15
max_neg_value,15
SpatialTransformer,15
_ntuple,15
disabled_train,15
reverse,15
raw_file_names,14
combine,14
get_image_paths,14
EncoderLayer,14
write_json,14
load_pickle,14
expand,14
from_dict,14
init_hidden,14
format_time,14
get_loader,14
DistributedSampler,14
main_worker,14
ImageFolder,14
get_name,14
get_value,14
to_device,14
post_process,14
parse_config,14
GaussianBlur,14
build_evaluator,14
MobileNetV2,14
LayerNorm2d,14
denormalize,14
get_cosine_schedule_with_warmup,14
_compute_loss,14
_decode,14
copy_to,14
Permute,14
get_images,14
_prepare_decoder_attention_mask,14
sharpness,14
RandomResize,14
posterize,14
solarize,14
ResNet101,14
save_result,14
_parse_losses,14
load_json_logs,14
flip,14
detach,14
random_select,14
RegNet,14
after_train_epoch,14
convert_to_fp16,14
count_flops_attn,14
convert_to_fp32,14
ScaleNorm,14
gaussian,14
stack,14
_rms,14
setup_task,14
remove_punc,14
lower,14
on_train_end,14
masks_to_boxes,14
get_local_rank,14
__iadd__,14
ProgressMeter,14
PositionEmbeddingLearned,14
debug,14
save_json,14
_get_batch_fmtstr,14
q_mean_variance,14
RMSNorm,14
processed_dir,13
load_vocab,13
Predictor,13
loss_fn,13
training_epoch_end,13
MultiHeadedAttention,13
Cell,13
Cutout,13
build_vocab,13
PositionalEmbedding,13
schedule,13
Classifier,13
__delattr__,13
extract_feats,13
upfirdn2d,13
gaussian_radius,13
get_dist_info,13
RPN,13
encoder,13
values,13
ASPP,13
LARS,13
output_shape,13
get_norm,13
fix_init_weight,13
DiagonalGaussianDistribution,13
save_pretrained,13
list_models,13
get_args_parser,13
DenseNet,13
ResNet152,13
loss_single,13
cal_train_time,13
average_precision,13
Bottle2neck,13
_concat_dataset,13
l1_loss,13
ResNeXt,13
_get_global_gloo_group,13
Collect,13
Rotate,13
before_run,13
add_plot_parser,13
L1Loss,13
_init_weight,13
after_train_iter,13
multi_gpu_test,13
add_time_parser,13
DefaultFormatBundle,13
grid_anchors,13
_set_group_flag,13
build_detector,13
get_score,13
nonlinearity,13
clean,13
all_reduce,13
pil_loader,13
skip,13
get_size,13
optimizer,13
get_logits,13
_approx_sq_grad,13
RobertaModel,13
update_config,13
RobertaEncoder,13
Index,13
lr_scheduler,13
show,13
_load,13
set_decoder,13
_make_causal_mask,13
log_prob,13
generalized_box_iou,13
world_size,13
get_input,13
load_weights,13
normal_kl,13
log_images,13
new_func,13
shared_step,13
meshgrid,13
psnr,13
get_anchors,12
distance,12
raw_dir,12
read_img,12
get_timestamp,12
imshow,12
tensor2img,12
learn,12
test_model,12
p_losses,12
register_schedule,12
_relative_position_bucket,12
ColorJitter,12
SGD,12
Task,12
to_json_string,12
_clean_text,12
get_metrics,12
cached_path,12
__lt__,12
seed_everything,12
Loss,12
is_url,12
report,12
make_cuda_ext,12
MSDeformAttn,12
decoder,12
DDPM,12
filename,12
DataTrainingArguments,12
parallelize,12
closure,12
get_sha,12
DWConv,12
ViT,12
ResLayer,12
_init_layers,12
q_posterior,12
dummy_inputs,12
apply_model,12
AutoencoderKL,12
add_noise,12
resize_image,12
resume,12
unwrap_model,12
TrainingArguments,12
get_prompt,12
patchify,12
equalize,12
Transition,12
epoch,12
make_layer,12
with_mask,12
_resize_img,12
reduce_mean,12
_filter_imgs,12
fuse,12
get_bboxes,12
random_sample_ratio,12
ImageToTensor,12
before_train_epoch,12
_parse_ann_info,12
MultiScaleFlipAug,12
with_bbox,12
with_neck,12
EvalHook,12
get_cat_ids,12
build_sampler,12
bbox_overlaps,12
allreduce_grads,12
collect_results_cpu,12
_allreduce_coalesced,12
_get_target_single,12
_rand_another,12
get_scores,12
Embeddings,12
vocab_size,12
average,12
Metric,12
compute_bias,12
clip_grad_norm,12
intersection,12
param_groups,12
eval_epoch,12
DummyDataset,12
calculate_frechet_distance,12
register_task,12
collater,12
is_master,12
Adafactor,12
valid_step,12
DummyModel,12
apply_mask,12
compute_score,12
is_empty,12
setUpClass,12
setup_cfg,12
calculate_uncertainty,12
_onnx_nested_tensor_from_tensor_list,12
_predict,12
rank,12
warn,12
get_train_dataloader,12
insert,12
unshape,12
BertLMHeadModel,12
from_json,12
create_scheduler,12
Color,12
get_obj_from_str,12
instantiate_from_config,12
on_train_epoch_end,12
ema_scope,12
_predict_eps_from_xstart,12
LitEma,12
DiceLoss,12
_prior_bpd,12
uniq,12
Pipeline,12
EarlyStopping,12
LinearAttention,12
from_file,12
print_results,12
projection,11
contrastive_loss,11
l2_norm,11
_convert_image_to_rgb,11
MSE,11
on_save_checkpoint,11
RelativePositionBias,11
EMA,11
LambdaLayer,11
DecoderLayer,11
url_to_filename,11
update_stats,11
InputExample,11
chunks,11
Tokenizer,11
get_from_cache,11
get_iterator,11
http_get,11
batchify,11
load_audio,11
convert_tokens_to_ids,11
scatter,11
__mul__,11
Graph,11
ConvLayer,11
conv2d,11
upfirdn2d_native,11
ms_deform_attn_core_pytorch,11
forward_ffn,11
MSDeformAttnFunction,11
test_forward,11
_update,11
default_loader,11
init_func,11
concat_all_gather,11
_init_cls_convs,11
_check_input_dim,11
norm3,11
norm1,11
ResNetV1d,11
_init_reg_convs,11
_init_predictor,11
norm2,11
num_levels,11
colorize,11
T5LayerNorm,11
T5LayerCrossAttention,11
_generate,11
shear_x,11
forward_loss,11
RandAugment,11
shear_y,11
AlexNet,11
simple_test_rpn,11
HRNet,11
collect_results_gpu,11
init_mask_head,11
_pad_img,11
_bbox_forward,11
init_bbox_head,11
test_resize,11
_sample_neg,11
_poly2mask,11
reduce_loss,11
init_assigner_sampler,11
get_points,11
convert_head,11
LoadImageFromFile,11
build_roi_extractor,11
scale_boxes,11
_bbox_forward_train,11
test_normalize,11
convert_stem,11
DynamicConv,11
quantize_float,11
_demo_mm_inputs,11
generate_regnet,11
MSELoss,11
_sample_pos,11
num_base_anchors,11
mapper,11
xyxy2xywh,11
DistEvalHook,11
convert_reslayer,11
train_detector,11
build_roi_layers,11
get_vocab,11
ema,11
update_state,11
multi_head_attention_forward,11
iou,11
get_last_checkpoint,11
SSIM,11
_ssim,11
end_of_epoch,11
num_tokens,11
make_positions,11
Meter,11
move_to_cuda,11
SinusoidalPositionalEmbedding,11
label_smoothed_nll_loss,11
advance,11
save_state,11
fill_with_neg_inf,11
params,11
apply_sparse_mask,11
Embedding,11
optimizer_step,11
step_update,11
downsample,11
init_random_seed,11
normalize_answer,11
generate_prompt,11
predict_step,11
white_space_fix,11
finish,11
get_prediction,11
resample,11
log_metrics,11
export,11
__add__,11
tearDownClass,11
LlamaAttention,11
LlamaModel,11
Args,11
acc,11
load_file,11
Params,11
_eval_predictions,11
size_divisibility,11
box_cxcywh_to_xyxy,11
_shift_right,11
box_xyxy_to_cxcywh,11
_attn,11
FrozenBatchNorm2d,11
_preprocess,11
prediction_step,11
remove_weight_norm,11
loss_boxes,11
split_heads,11
preload,11
SpatialSelfAttention,11
get_last_layer,11
init_from_ckpt,11
predict_start_from_noise,11
register_buffer,11
make_beta_schedule,11
LambdaWarmUpCosineScheduler,11
to_rgb,11
make_attn,11
extract_into_tensor,11
permute,11
Sampler,11
FixedPositionalEmbedding,11
get_attn_gradients,11
save_attention_map,11
save_attn_gradients,11
RotaryEmbedding,11
SeparableConv2d,11
run_epoch,11
worker,11
save_metrics,11
Data,10
calculate_psnr,10
ycbcr2rgb,10
imwrite,10
rgb2ycbcr,10
imresize,10
imsave,10
_augment,10
calculate_ssim,10
modcrop,10
shave,10
Node,10
initialize_model,10
on_validation_epoch_end,10
ImageNet,10
load_ckpt,10
BasicConv2d,10
AdamW,10
Sigmoid,10
reduce_tensor,10
convert_ids_to_tokens,10
get_predictions,10
TextDataset,10
filename_to_url,10
add_symbol,10
reparameterize,10
iterate,10
seed,10
act,10
execute,10
center,10
decode_latents,10
compute_iou,10
RandomRotate,10
_collate,10
save_images,10
_print,10
get_cfg,10
_cached_log_stream,10
_dequeue_and_enqueue,10
get_intermediate_layers,10
make_stage_plugins,10
flops,10
check_forward_equal_with_pytorch_float,10
make_block_plugins,10
no_weight_decay_keywords,10
check_gradient_numerical,10
forward_plugin,10
check_forward_equal_with_pytorch_double,10
GELU,10
check_inputs,10
prepare_inputs,10
RandomResizedCrop,10
random_masking,10
Mixup,10
auto_contrast,10
seed_worker,10
unpatchify,10
_add_conv_branch,10
_get_points_single,10
random,10
inference_detector,10
gen_encoder_output_proposals,10
binary_cross_entropy,10
AnchorGenerator,10
ResNeSt,10
HRModule,10
positive_bag_loss,10
pytorch2onnx,10
mask_cross_entropy,10
_get_config_directory,10
with_semantic,10
_pad_masks,10
_get_bboxes_single,10
CityscapesDataset,10
_get_fine_grained_point_feats,10
AutoAugment,10
get_criterion,10
single_level_grid_anchors,10
ToDataContainer,10
_resize_seg,10
voc_classes,10
negative_bag_loss,10
build_shared_head,10
make_model,10
DataLoader,10
sampler,10
GatherLayer,10
_StopToken,10
shutdown,10
get_masks,10
default_buffer_size,10
vgg13,10
logits,10
vgg19,10
vgg11,10
precision,10
get_image_path,10
TestModel,10
Sampling,10
_load_meta,10
check_index,10
get_activation_fn,10
_flatten,10
build_decoder,10
_move_to_cuda,10
apply_to_sample,10
add_item,10
max_positions,10
inference_step,10
check_args,10
forward_backward,10
compute_accuracy,10
TransformerBlock,10
on_validation_epoch_start,10
get_transforms,10
on_validation_batch_end,10
on_train_start,10
TestDataset,10
on_train_epoch_start,10
calculate,10
save_ckpt,10
compress,10
run_test,10
LlamaDecoderLayer,10
select,10
dfs,10
eval_step,10
build_matcher,10
LlamaForCausalLM,10
loss_cardinality,10
get_eval_dataloader,10
load_pretrained_model,10
summary,10
_expand,10
_get_train_sampler,10
rotate_every_two,10
add_result,10
calculate_activation_statistics,10
align,10
_validation_step,10
TransposedUpsample,10
isimage,10
noise_like,10
AbstractDistribution,10
point_sample,10
decode_first_stage,10
ismap,10
MobileNetV3,10
ClassEmbedder,10
IdentityFirstStage,10
_get_rows_from_list,10
encode_first_stage,10
DiffusionWrapper,10
log_txt_as_img,10
DiracDistribution,10
build_scheduler,10
init_state,10
_step,10
get_reward,10
save_file,10
T5Stack,10
T5Block,10
T5PreTrainedModel,10
load_tf_weights_in_t5,10
T5Attention,10
T5LayerSelfAttention,10
T5Model,10
T5LayerFF,10
forward_text,10
process_predictions,10
fn,10
to_cuda,10
OverlapPatchEmbed,10
imread,9
nms,9
_get_paths_from_images,9
calculate_weights_indices,9
augment_img_np3,9
single42tensor4,9
uint2tensor4,9
test_pad,9
imresize_np,9
single2uint16,9
augment_imgs,9
channel_convert,9
single32tensor5,9
imread_uint,9
single2tensor4,9
single2tensor5,9
uint2tensor3,9
single2uint,9
single2tensor3,9
surf,9
augment_img,9
mkdir_and_rename,9
tensor2single,9
augment_img_tensor4,9
tensor2uint,9
imssave,9
split_imageset,9
augment_img_tensor,9
tensor2single3,9
uint162single,9
cubic,9
uint2single,9
patches_from_image,9
bgr2ycbcr,9
compute_stats,9
save_config,9
update_ema,9
Adam,9
Conv,9
GAT,9
id,9
BertForSequenceClassification,9
load_tf_weights_in_bert,9
BertForTokenClassification,9
BertOnlyNSPHead,9
WordpieceTokenizer,9
simple_accuracy,9
BertPreTrainingHeads,9
build_criterion,9
InputFeatures,9
BertForMultipleChoice,9
BasicTokenizer,9
BertForQuestionAnswering,9
set_device,9
whitespace_tokenize,9
from_json_file,9
acc_and_f1,9
get_state,9
save_img,9
_meshgrid,9
solve,9
get_action,9
setup_model,9
get_shape,9
add_edge,9
A,9
done,9
MyDataset,9
tqdm,9
remove_punctuation,9
calc_metrics,9
get_result,9
as_dict,9
__reduce__,9
resolution,9
smooth_l1_loss,9
create_groundtruth_database,9
ChannelAttention,9
gaussian2D,9
BaseEncoder,9
ConvBNReLU,9
mse,9
update_learning_rate,9
interpolate_pos_encoding,9
CIFAR10,9
DecoderBlock,9
get_num_layers,9
add_decomposed_rel_pos,9
cls_seg,9
main_process,9
HybridEmbed,9
apply_image,9
psp_forward,9
multi_apply,9
apply_coords,9
batch_iterator,9
_get_device,9
num_classes,9
model_fn,9
truncate,9
VQModel,9
VectorQuantizer,9
encode_decode,9
dict,9
Conversation,9
_make_dataset,9
mixup_target,9
_pil_interp,9
RandomRotation,9
vit_base_patch16_224,9
_mix_batch,9
FCOSHead,9
_get_config_module,9
SplitAttentionConv2d,9
all_reduce_dict,9
_evaluate_cityscapes,9
random_choice,9
get_proposal_pos_embed,9
norm0,9
RandomSampler,9
check_norm_state,9
SegRescale,9
weighted_loss,9
attention_pool,9
_pad_seg,9
builder_inited_handler,9
get_loading_pipeline,9
test_transformer,9
LoadImage,9
ciou_loss,9
_expand_onehot_labels,9
PhotoMetricDistortion,9
CocoDataset,9
RPNHead,9
show_result_pyplot,9
LoadAnnotations,9
cityscapes_classes,9
FCOS,9
weight_reduce_loss,9
COCO,9
albu_builder,9
random_boxes,9
RSoftmax,9
decode_heatmap,9
is_norm,9
Expand,9
add_batch,9
check_overflow,9
union,9
_load_data,9
write_results,9
plot_confusion_matrix,9
SupConLoss,9
set_optimizer,9
vgg13_bn,9
vgg11_bn,9
vgg19_bn,9
vgg16_bn,9
readlines,9
clip,9
half,9
PerceptualLoss,9
block,9
upgrade_state_dict,9
open,9
IndexedDatasetBuilder,9
upgrade_state_dict_named,9
dataset_exists,9
IndexedDataset,9
fill_mask,9
prepare_for_onnx_export_,9
_set_input_buffer,9
ratio,9
forward_embedding,9
g,9
clip_grad_norm_,9
make_conv,9
unk,9
_get_input_buffer,9
writer,9
add_from_file,9
eos,9
sim,9
pair,9
get_tokens,9
remove_articles,9
mkdir_if_missing,9
tile,9
ToNumpy,9
dot,9
_tokenize,9
register_module,9
LlamaPreTrainedModel,9
_register,9
LlamaRMSNorm,9
load_video,9
LlamaMLP,9
decompress,9
LlamaRotaryEmbedding,9
sampling,9
tie_weights,9
getImgIds,9
sigmoid_ce_loss,9
FFNLayer,9
maybe_add_full_model_gradient_clipping,9
get_palette,9
prepare_targets,9
forward_prediction_heads,9
FullModelGradientClippingOptimizer,9
test_generation,9
get_text,9
freeze_params,9
make_inputs_require_grad,9
_prepare_data,9
configure,9
padding,9
WideResNet,9
data_loader,9
mish,9
get_datasets,9
cleanup,9
LatentRescaler,9
make_schedule,9
get_fold_unfold,9
AbstractEncoder,9
height,9
FrozenCLIPEmbedder,9
UpsampleDecoder,9
get_learned_conditioning,9
p_sample_ddim,9
make_cond_schedule,9
LambdaLinearScheduler,9
uniform_on_device,9
MergedRescaleEncoder,9
normal_init,9
make_ddim_sampling_parameters,9
get_first_stage_encoding,9
MergedRescaleDecoder,9
LambdaWarmUpCosineScheduler2,9
instantiate_first_stage,9
progressive_denoising,9
ddim_sampling,9
_initialize,9
HybridConditioner,9
DDIMSampler,9
delta_border,9
get_weighting,9
LatentDiffusion,9
Upsampler,9
SimpleDecoder,9
find_in_interval,9
_get_denoise_row_from_list,9
make_ddim_timesteps,9
instantiate_cond_stage,9
sample_log,9
find_latest_checkpoint,9
hflip,9
callback,9
retrieve,9
calculate_adaptive_weight,9
l2,9
load_from_pretrained,9
download_cached_file,9
deparallelize,9
T5ForConditionalGeneration,9
_prepare_inputs,9
get_test_dataloader,9
get_special_tokens_mask,9
weights,9
out_channels,9
_load_weights,9
EfficientNet,9
channels,9
preprocess_text,9
PrefetchLoader,9
func_wrapper,9
conv,8
voc_ap,8
message_and_aggregate,8
on_test_epoch_end,8
init_weight,8
find_classes,8
get_image_size,8
get_weights,8
Tanh,8
_concat,8
prune,8
SepConv,8
test_dataset,8
to_np,8
get_file_extension,8
_is_chinese_char,8
_run_split_on_punc,8
s3_request,8
s3_get,8
_run_strip_accents,8
PositionwiseFF,8
reduce,8
NoiseInjection,8
_tokenize_chinese_chars,8
is_finished,8
s3_etag,8
convert_examples_to_features,8
BertForNextSentencePrediction,8
BertTokenizer,8
VAE,8
read_set_from_file,8
split_s3_path,8
process_data,8
BertForPreTraining,8
parse_arguments,8
beam_search,8
make_optimizer,8
B,8
C,8
Agent,8
Transform,8
add_path,8
compute_distances,8
delete,8
get_block,8
HourglassNet,8
std,8
collate_batch,8
PFNLayer,8
Up,8
get_paddings_indicator,8
limit_period,8
SpatialAttention,8
Scheduler,8
gkern,8
record,8
construct_optimizer,8
__missing__,8
_mp_fn,8
Adapter,8
preprocess_function,8
_download_data,8
GANLoss,8
_make_divisible,8
window_unpartition,8
bbox_mapping_back,8
valid_flags,8
replicate,8
SinePositionalEncoding,8
bbox_flip,8
get_position_angle_vec,8
kl_divergence,8
get_linear_schedule_with_warmup,8
to_json_file,8
prepare_latents,8
_split,8
to_torch,8
get_timesteps,8
_tokenize_fn,8
init_logger,8
_params_per_batch,8
_mix_elem_collate,8
cutmix_bbox_and_lam,8
solarize_add,8
AugmentOp,8
_mix_elem,8
_mix_pair,8
_erase,8
_params_per_elem,8
_mix_pair_collate,8
_get_pixels,8
FastCollateMixup,8
vit_small_patch16_224,8
RandomResizedCropAndInterpolation,8
rand_bbox_minmax,8
Stack,8
_mix_batch_collate,8
get_layer_id_for_vit,8
Brightness,8
decode_fn,8
Contrast,8
Res2Net,8
unmap,8
PolygonMasks,8
test_max_iou_assigner_with_empty_boxes_and_gt,8
crop_and_resize,8
test_max_iou_assigner,8
bbox2result,8
_check_roi_head,8
ExampleModel,8
add_mim_extension,8
RetinaNet,8
test_max_iou_assigner_with_empty_boxes,8
parse_result,8
PointGenerator,8
average_checkpoints,8
correct_unfold_reduction_order,8
test_max_iou_assigner_with_empty_gt,8
_add_conv_fc_branch,8
SingleStageDetector,8
DistributedGroupSampler,8
process_polygons,8
ExampleDataset,8
build_anchor_generator,8
_do_paste_mask,8
diou_loss,8
before_val_epoch,8
get_bboxes_single,8
test_accuracy,8
test_max_iou_assigner_with_empty_boxes_and_ignore,8
PointRend,8
GroupSampler,8
LearnedPositionalEncoding,8
_get_shear_matrix,8
test_eval_hook,8
_get_detector_cfg,8
_check_roi_extractor,8
SEBottleneck,8
cast_tensor_type,8
create_random_bboxes,8
setup_class,8
_check_bbox_head,8
