Variable Name,Projects Count
frames,62
epochs,62
dt,62
c2,62
variance,62
ones,61
folder,61
edges,61
data_dir,61
right,61
c1,61
end_idx,61
transforms,61
pos_embed,61
base,60
weight_decay,60
total_time,60
source,60
num_patches,60
x_,59
strides,59
items,59
zeros,59
test_data,59
hidden_features,59
offsets,59
top,59
pbar,59
t0,59
start_epoch,59
freqs,59
act,59
boxes,59
y_true,59
array,58
output_path,58
cls,58
vocab,58
test,58
return_dict,58
dy,58
mat,58
loss_dict,58
dists,58
example,57
shortcut,57
G,57
lengths,57
scaler,57
train_loss,57
ckpt_path,57
data_dict,57
param,57
current,57
title,57
mlp_hidden_dim,56
filenames,56
attr,56
xx,56
texts,56
end_time,56
new_state_dict,56
seq_len,56
pe,56
fps,55
graph,55
denominator,55
filepath,55
dilation,55
model_dict,55
maxk,55
max_length,55
y0,55
matches,55
loc,55
cy,55
cx,55
model_type,55
new_size,55
log_prob,55
config_path,54
num_channels,54
max_size,54
temperature,53
matrix,53
dropout,53
num_heads,53
grid_size,53
cs,53
Q,53
normalize,53
ext,52
inner_dim,52
vocab_size,52
correct_k,52
perm,52
skip,52
data_root,52
angles,51
backbone,51
pairs,51
model_config,51
checkpoint_path,51
s1,51
log_file,51
bsz,51
cache_dir,51
position_ids,51
spec,51
x_out,51
video,50
train,50
pt,50
global_step,50
trans,50
aspect_ratio,50
high,50
num_frames,50
timestamp,50
gts,50
cost,49
new_key,49
checkpoints,49
train_sampler,49
learning_rate,49
error,49
extensions,49
time,49
denom,49
sd,49
r1,49
data_list,49
hidden,48
best_epoch,48
indexes,48
window,48
grad_norm,48
alphas,48
vals,48
momentum,48
tag,48
decoder,48
tasks,48
rgb,48
project,48
valid_mask,48
module_name,48
l1,48
Z,48
memory,48
V,48
mapping,47
class_names,47
mod,47
done,47
evaluator,47
num_batches,47
data_time,47
func,47
vec,47
x_max,47
r2,47
cond,47
out_file,46
cur,46
out_dir,46
model_urls,46
scale_factor,46
mse,46
method,46
loss_fct,46
tgt,46
box,46
layer_name,46
output_size,45
overlap,45
env,45
string,45
cmap,45
st,45
col,45
first,45
ts,45
headers,45
shuffle,45
l2,45
sequence,45
activation,45
logs,45
attn_weights,45
ap,44
fh,44
yy,44
level,44
E,44
now,44
states,44
it,44
image_id,44
log_probs,44
candidates,44
new_data,44
step_size,44
extension,44
a2,44
stream,44
s2,44
inputs_embeds,44
positions,44
train_set,43
found,43
x4,43
bound,43
input_mask,43
sources,43
b2,43
action,43
err,43
cls_tokens,43
log_dir,43
out1,43
ious,42
prompts,42
window_size,42
label_list,42
image_features,42
up,42
op,42
num_features,42
elapsed,42
output_file,42
nll_loss,42
a1,42
low,42
seg,42
inter,42
radius,42
new_shape,42
interval,42
decay,42
format_string,42
topk,42
categories,42
windows,41
relative_position_bias,41
stage,41
betas,41
buf,41
config_file,41
optim,41
times,41
crop_size,41
examples,41
basename,41
num_params,41
log_level,41
objects,41
extra,41
b1,41
total_size,41
canvas,41
out2,41
num_blocks,41
numerator,41
output_attentions,41
layer_outputs,41
timesteps,41
annotations,41
prec,40
history,40
class_name,40
duration,40
tree,40
bottom,40
answer,40
dir,40
loss_fn,40
attention,40
input_dim,40
author,40
all_labels,40
dst,40
div_term,40
num_groups,40
code,40
cos,40
selected,40
F,40
convs,40
num_gpus,40
xt,40
output_hidden_states,40
relative_coords,39
handler,39
out_dim,39
model_dir,39
input_data,39
p2,39
html_theme,39
templates_path,39
cc,39
output_shape,39
eta,39
pos_x,39
use_cache,39
attn_output,39
columns,39
dw,38
n_samples,38
h1,38
coords_w,38
coords_h,38
ks,38
scales,38
fields,38
num_nodes,38
out_path,38
means,38
U,38
configs,38
nodes,38
no_decay,38
iters,38
seq_length,38
sentences,38
sequence_output,38
attention_probs,38
new,38
copyright,38
ws,38
encoder_outputs,38
img_list,38
dataset_type,38
entropy,38
choices,38
file_handler,38
bboxes,37
rec,37
error_msg,37
adj,37
node,37
iterator,37
img_mask,37
img1,37
pooled_output,37
root_dir,37
conf,37
text_features,37
train_transform,37
ratios,37
out_dict,37
summary,37
task_name,37
obs,37
sp,37
progress_bar,37
xyz,37
d1,37
exclude_patterns,37
num_points,37
x_embed,37
p1,37
half,37
num_images,37
y_max,37
tau,36
n_classes,36
font,36
img_id,36
num_steps,36
hidden_size,36
target_size,36
x_t,36
runner,36
tags,36
upper,36
lower,36
bn,36
top1,36
best_acc,36
batch_idx,36
bins,36
txt,36
d2,36
local_rank,36
grad_input,36
pos_y,36
infos,36
flip,36
choice,36
omega,36
iteration,36
caption,36
transformer,36
hook,36
tensor_list,36
y_min,36
doc,36
avg,35
coords_flatten,35
relative_position_index,35
edge_index,35
normalizer,35
eval_dataset,35
type,35
one_hot,35
EPS,35
attention_output,35
inv_freq,35
decoded,35
directory,35
pipeline,35
similarity,35
dim_t,35
release,35
config_class,35
model_inputs,35
val_dataloader,35
x_min,35
sentence,35
test_dataloader,35
patch,34
h2,34
pad_r,34
loss1,34
avg_loss,34
chunk_size,34
w1,34
mu1,34
current_time,34
half_dim,34
tensors,34
keep_prob,34
cls_loss,34
batch_time,34
logit,34
language,34
z1,34
html_static_path,34
crop,34
y_embed,34
model_output,34
down,34
embedding_size,34
intermediate,34
model_kwargs,34
all_hidden_states,34
axes,33
test_set,33
img_tensor,33
img2,33
total_steps,33
optimizer_grouped_parameters,33
stop,33
cp,33
cat,33
root_path,33
extended_attention_mask,33
attention_scores,33
z2,33
dirs,33
zero,33
pts,33
ndim,33
y_train,33
new_x,33
dots,33
question,33
use_bias,33
classifier,33
ann,33
orig_size,33
use_cuda,33
target_area,33
area2,33
chunks,33
batch_shape,33
centers,33
description,33
slices,32
loss2,32
shifted_x,32
IMG_EXTENSIONS,32
mu2,32
pos_mask,32
ranks,32
lrs,32
ops,32
num_labels,32
entries,32
sha,32
position_embeddings,32
embed,32
best,32
source_suffix,32
I,32
force,32
dirname,32
min_value,32
subset,32
storage,32
encoder_attention_mask,32
extra_compile_args,32
success,32
x_in,32
dim_out,32
ce_loss,32
fc,32
area1,32
reference,32
heatmap,32
final,31
img_shape,31
new_h,31
pad_b,31
stem,31
init,31
test_loss,31
token_type_ids,31
answers,31
depths,31
file_list,31
orig_type,31
logit_scale,31
areas,31
reduction,31
random_tensor,31
conv1,31
base_model,31
y_test,31
fpath,31
ans,31
shapes,31
loss_value,31
perplexity,31
src_len,31
model_args,31
port,31
rot,31
v1,31
bar,31
axis,31
json_data,31
dis,31
in_features,31
phi,31
att,31
prev,31
reg_loss,31
thresh,31
xy,31
loss_str,31
head_mask,31
config_name,31
model_name_or_path,31
flops,31
queries,31
predictor,31
x_list,31
hist,31
log_msg,31
conv_layer,31
pred_label,31
annotation,31
num_boxes,31
arg,31
encoder_layer,31
val_loss,30
margin,30
neg,30
stdv,30
attn_windows,30
new_w,30
mask_windows,30
instance,30
update,30
graphs,30
template,30
y_list,30
anno,30
gt_mask,30
top5,30
category,30
cache,30
app,30
instances,30
cache_path,30
total_norm,30
class_id,30
key_layer,30
layer_output,30
query_layer,30
command,30
num_pos,30
json_file,30
new_k,30
_version,30
coordinates,30
sigmas,30
rois,30
loss_cls,30
sample_idx,30
previous_dilation,30
lt,30
c3,30
DATASETS,30
base_model_prefix,30
gradients,30
fan_out,30
query_embed,30
pad_h,30
ignore,30
messages,30
eval_results,30
arch,30
num_tokens,30
long_description,30
patches,29
nW,29
pad_l,29
num_epochs,29
ranges,29
processor,29
batches,29
bpe_tokens,29
new_word,29
prev_char,29
bigram,29
log_path,29
model_params,29
concat,29
checkpoint_file,29
distributed,29
value_layer,29
context_layer,29
reward,29
new_dict,29
zs,29
scaling,29
pred_scores,29
not_mask,29
attention_weights,29
dec,29
children,29
shifts,29
label_path,29
pad_w,29
alpha_t,29
ctx,29
past_key_value,29
size_list,29
lam,29
pred_labels,29
result_dir,29
point,29
lm_logits,29
DEBUG,28
clip,28
begin,28
pr,28
eval_dataloader,28
input_dict,28
draw,28
output_dict,28
full_path,28
max_steps,28
new_context_layer_shape,28
mem,28
training,28
record,28
actions,28
resolution,28
master_doc,28
bounds,28
deltas,28
result_dict,28
buffer_size,28
pretrained,28
replace_stride_with_dilation,28
center_x,28
MODELS,28
output_folder,28
out_size,28
param_norm,28
xmin,28
wh,28
rle,28
ymin,28
padding_mask,28
flags,28
inplanes,28
ns,28
devices,28
key_padding_mask,28
iter_time,28
freq,28
body,28
layer_type,28
evaluation,28
parent,28
model_cfg,28
exp_name,28
kv,28
BATCH_SIZE,27
anchors,27
mid,27
last,27
sample_num,27
pos_emb,27
wd,27
direction,27
new_name,27
C1,27
block_size,27
h0,27
dir_path,27
edge,27
norms,27
all_tokens,27
db,27
total_num,27
handle,27
encoding,27
conv2,27
encodings,27
new_x_shape,27
encoded,27
tot,27
total_length,27
tmpdir,27
pose,27
v2,27
f2,27
detector,27
part,27
image_name,27
out_w,27
grid_w,27
builtin_print,27
center_y,27
load_from,27
encoder_extended_attention_mask,27
_keys_to_ignore_on_load_missing,27
new_v,27
new_pos_embed,27
conv2d,27
w_slices,27
gt_masks,27
repr_str,27
h_slices,27
attentions,27
query_states,27
palette,27
batch_sampler,27
trainset,27
find_unused_parameters,27
rles,27
tmp_dir,27
start_index,27
candidate,27
sh,26
callbacks,26
dh,26
ps,26
pad_t,26
dataset_path,26
lst,26
pp,26
best_score,26
latent,26
fid,26
stat,26
filters,26
intermediate_output,26
mixed_query_layer,26
max_score,26
collate_fn,26
work_dir,26
process,26
label_map,26
corr,26
timer,26
upper_bound,26
rotation,26
trainloader,26
desc,26
components,26
is_train,26
latents,26
sign,26
sig,26
grid_h,26
planes,26
ff,26
point_coords,26
src2,26
resume_from,26
encoder_hidden_shape,26
x_start,26
model_class,26
xmax,26
img_name,26
key_states,26
errors,26
image_shape,26
mid_channels,26
cur_len,26
past_key_values,26
qkv_bias,26
CLASSES,26
anns,26
fp16,26
optimizer_config,26
buckets,26
test_acc,26
loss_ce,26
kl_loss,26
split_idx,26
k1,25
status,25
types,25
x_windows,25
psnr,25
c0,25
patience,25
regex,25
context_length,25
result_path,25
save_name,25
test_transform,25
base_path,25
clf,25
heads,25
tgt_len,25
output_tokens,25
tokenized,25
embedding_output,25
parsed,25
lower_bound,25
gap,25
levels,25
output_dim,25
ground_truth,25
out_h,25
X_train,25
thetas,25
out_ch,25
py,25
point_indices,25
label_dict,25
pred_boxes,25
confidence,25
past_key_values_length,25
run,25
scaling_factor,25
n_layers,25
cls_token,25
num_imgs,25
dev,25
new_width,25
expanded_mask,25
n_heads,25
captions,25
shift_labels,25
local_size,25
shift_logits,25
replace,25
transform_train,25
total_time_str,25
eta_seconds,25
coco,25
init_fn,25
lr_config,25
padded_img,25
num_class,25
img_scale,25
outputs_class,25
log_config,25
recalls,25
rb,25
checkpoint_dir,25
drop_path_rate,25
mapper,25
loaded,25
sent,25
warmup_steps,25
mask_value,25
thresholds,25
one,24
rate,24
model_state_dict,24
urls,24
sum,24
ssim_map,24
logits_per_text,24
img_dir,24
max_index,24
pred_mask,24
x5,24
cutoff,24
n_steps,24
all_preds,24
processes,24
translation,24
d_model,24
smooth_loss,24
pipe,24
phase,24
env_info,24
w2,24
__constants__,24
worker_seed,24
prediction_scores,24
combined,24
all_data,24
t_start,24
group_name,24
difference,24
keypoints,24
max_idx,24
tx,24
opts,24
kl,24
grid_y,24
grid_x,24
reference_points,24
annos,24
reg,24
sin,24
node_list,24
ex,24
param_groups,24
data_collator,24
chunk,24
stages,24
ymax,24
l_conv,24
layer_id,24
define_macros,24
intersect,24
loss_mask,24
ext_modules,24
value_states,24
gen,24
new_height,24
output_list,24
src_path,24
total_len,24
MB,24
ss,24
log_ratio,24
hparams,24
space_fmt,24
eta_string,24
test_pipeline,24
dist_params,24
imgIds,24
checkpoint_config,24
ann_info,24
total_params,24
precisions,24
cm,24
proj,24
train_acc,24
segments,24
builder,24
dir_name,24
pc,24
t3,24
decoder_layer,24
decoder_output,24
energy,24
vector,23
feature_dim,23
all_scores,23
new_path,23
C2,23
cov,23
new_value,23
n1,23
default,23
pred_class,23
matcher,23
sample_rate,23
num_replicas,23
iterations,23
model_id,23
all_files,23
segment,23
rt,23
logprobs,23
coord,23
flow,23
mask1,23
sz,23
rewards,23
queue,23
speed,23
scene,23
m1,23
ptr,23
widths,23
ref_x,23
pretrained_dict,23
cross_attention_outputs,23
last_checkpoint,23
cwd,23
w0,23
param_state,23
branch,23
cls_score,23
train_pipeline,23
num_extra_tokens,23
requirements,23
sample_size,23
pad_size,23
questions,23
config_dict,23
_keys_to_ignore_on_load_unexpected,23
extra_tokens,23
video_name,23
lab,23
img_ids,23
data_loaders,23
neg_mask,23
overlaps,23
workflow,23
proposals,23
output_tensors,23
posemb,23
weight_dict,23
split_name,23
target_masks,23
nlp,23
references,23
sequences,23
next_decoder_cache,23
dset,23
layer_head_mask,23
mrec,22
sess,22
select,22
elapsed_time,22
max_iter,22
gain,22
cell,22
checkpoint_callback,22
logits_per_image,22
output_width,22
image_list,22
log_dict,22
loss_sum,22
lens,22
crop_w,22
cam,22
crop_h,22
json_path,22
network,22
mx,22
attn_out,22
divisor,22
pointer,22
max_seq_len,22
mask2,22
dummy,22
nc,22
orig,22
aux,22
origin,22
clusters,22
ty,22
vertices,22
new_features,22
px,22
spatial_shape,22
max_num,22
batch_data,22
polygons,22
cur_idx,22
vis,22
input_tensor,22
key_list,22
_CONFIG_FOR_DOC,22
self_attention_outputs,22
tokenizer_name,22
x_norm,22
th,22
absolute_pos_embed,22
pos_tokens,22
repeat,22
class_weight,22
n_batches,22
rect,22
norm_type,22
folder_path,22
encoder_hidden_states,22
model_out,22
time_embed_dim,22
model_cls,22
run_name,22
activations,22
sep,22
target_mask,22
video_path,22
magnitude,22
dict,22
split_line,22
cat_ids,22
field,22
new_y,22
self,22
version_file,22
eval_kwargs,22
loss_bbox,22
end_index,22
verbose,22
lm_loss,22
src_mask,22
num_masks,22
x_s,22
enc,22
testset,22
q1,22
tgt2,22
causal_mask,22
pred_list,22
num_examples,22
start_x,21
n_batch,21
degree,21
version_info,21
rand,21
vars,21
max,21
mu1_sq,21
sigma1_sq,21
mu1_mu2,21
mu2_sq,21
sigma2_sq,21
img_np,21
n_channels,21
val_data,21
sub,21
data_info,21
transformer_layers,21
merges,21
legend,21
mask_path,21
max_x,21
entry,21
datas,21
coeff,21
model_state,21
is_best,21
chars,21
remainder,21
missing_keys,21
stds,21
target_dir,21
pixels,21
e1,21
start_pos,21
missing,21
kw,21
in_channel,21
gt_boxes,21
dim_head,21
dets,21
p_t,21
num_levels,21
rmse,21
train_file,21
pos_embed_checkpoint,21
num_sampled,21
feature_size,21
poly,21
laterals,21
this_dir,21
gt_labels,21
raw_data,21
multiplier,21
base_dir,21
filelist,21
metric_logger,21
pat,21
padded_masks,21
packages,21
img_norm_cfg,21
ori_shape,21
prog_bar,21
onnx_model,21
lang,21
original_shape,21
alignment,21
q2,21
in_dim,21
dice,21
srcs,21
toks,21
normalized,21
src_masks,21
accs,21
early_stopping,21
segmentation,21
reordered_past,21
diag,21
tic,21
coco_eval,21
padding_size,21
target_classes,21
position_embedding,21
all_cross_attentions,21
x_mask,21
detections,20
h_,20
mpre,20
DEVICE,20
file_names,20
mlp,20
vision_width,20
fc_std,20
attn_std,20
proj_std,20
is_last,20
n2,20
deg,20
workers,20
train_list,20
num_train,20
xi,20
model_file,20
WEIGHTS_NAME,20
label_ids,20
train_path,20
token_type_embeddings,20
audio,20
masked_lm_loss,20
iter,20
backend,20
unexpected_keys,20
agent,20
global_rank,20
fan_in,20
old,20
pil_image,20
module_path,20
data_cfg,20
num_obj,20
ref_y,20
vs,20
neighbors,20
b3,20
x_fuse,20
c_in,20
n_bins,20
hidden_state,20
value_list,20
_base_,20
loss_map,20
indent,20
dictionary,20
cfg_dict,20
self_attn_past_key_value,20
supports_gradient_checkpointing,20
test_file,20
conv_block,20
image_dir,20
save_filename,20
dp,20
used_backbone_levels,20
conv_cfg,20
fpn_conv,20
intermediates,20
arch_settings,20
res_layer,20
pos_inds,20
frac,20
emb_h,20
last_hidden_state,20
emb_sin,20
total_batch_size,20
input_path,20
emb_w,20
emb_cos,20
maxes,20
event,20
dic,20
is_cross_attention,20
buffers,20
all_attentions,20
p0,20
num_beams,20
__author__,20
num_tasks,20
dataset_train,20
interpolation,20
coeffs,20
aps,20
category_id,20
id_map,20
rlimit,20
HEADS,20
valid_inds,20
emb_out,20
input_list,20
new_model,20
bleu,20
stack,20
max_val,20
label_file,20
predict,20
n_frames,20
id_list,20
postfix,20
kernels,20
max_epoch,20
permutation,20
tgt_mask,20
aux_loss,20
exp,20
miou,20
attributes,20
param_dict,20
prefixes,20
decoder_norm,20
nums,20
out_prob,20
cast_mask,20
tgt_ids,20
positional_embedding,20
pad_token_id,20
all_self_attentions,20
results_dict,20
self_outputs,20
saver,19
logdir,19
mAP,19
noise_level,19
start_y,19
session,19
ssim,19
sigma12,19
train_labels,19
all_results,19
nll,19
train_size,19
vision_heads,19
expected_sha256,19
download_target,19
transformer_width,19
_tokenizer,19
transformer_heads,19
inc,19
runs,19
gs,19
new_config,19
skipped,19
model_names,19
all_predictions,19
first_token_tensor,19
sinusoid_inp,19
warmup,19
log_interval,19
label_id,19
policy,19
loss_list,19
expected,19
contents,19
quat,19
J,19
a3,19
rc,19
dest,19
segs,19
worker_info,19
filtered,19
offset_y,19
outdir,19
grad_bias,19
rotation_matrix,19
cache_file,19
style,19
pitch,19
grad_weight,19
noise_pred,19
cap,19
grid_init,19
sampling_locations,19
reference_points_list,19
num_gt,19
offset_normalizer,19
sampling_offsets,19
prior,19
new_mask,19
batch_indices,19
numel,19
visualizer,19
padw,19
num_stages,19
_C,19
log_vars,19
mask_pred,19
spatial_shapes,19
load,19
err_msg,19
img_metas,19
prev_shape,19
point_logits,19
neg_inds,19
input_image,19
patches_resolution,19
level_start_index,19
num_gts,19
cls_scores,19
accelerator,19
context_dim,19
temb,19
bt,19
rv,19
image_embeds,19
new_state,19
demo,19
cur_dir,19
priority,19
system,19
oh,19
x_offset,19
aug,19
min_lr,19
img_gray,19
train_stats,19
transform_test,19
img_info,19
ckpts,19
x_new,19
max_y,19
sort_idx,19
cfg_,19
p3,19
obj_cls,19
INF,19
mask_size,19
test_list,19
LOSSES,19
env_info_dict,19
BACKBONES,19
outputs_coord,19
dash_line,19
group_size,19
num_rows,19
seqs,19
num_heads_upsample,19
input_block_chans,19
max_norm,19
input_dir,19
exp_logits,19
to_remove,19
split_path,19
optim_params,19
mlp_ratio,19
vectors,19
posemb_grid,19
mask_idx,19
codes,19
avg_probs,19
results_path,19
rs,19
src_idx,19
valid_idx,19
mse_loss,19
pair,19
auc,19
number,19
dfs,19
cast_tensor,19
top_k,19
det,19
nonzero_mask,19
attn_type,19
mae,18
input_name,18
S1,18
ann_file,18
epoch_loss,18
min,18
hiddens,18
client,18
sot_token,18
vit,18
eot_token,18
vision_patch_size,18
vision_layers,18
_MODELS,18
image_width,18
condition,18
total_epochs,18
result_file,18
sums,18
log_str,18
streams,18
sents,18
pipelines,18
seeds,18
num_instances,18
gpus,18
CONFIG_NAME,18
mesh,18
rep,18
second,18
velocity,18
visited,18
degrees,18
m2,18
rot_mat,18
time_start,18
gate,18
out_shape,18
common,18
image_ids,18
gt_points,18
location,18
x_idx,18
batch_mask,18
keep_mask,18
pi,18
argmax,18
resize,18
out3,18
loss_func,18
voxels,18
nx,18
target_dict,18
metric_names,18
channel,18
func_name,18
best_idx,18
in_chans,18
num_augs,18
f3,18
img_meta,18
pretrain_img_size,18
n_points,18
next_tokens,18
embs,18
new_kwargs,18
attn_probs,18
signature,18
alphas_cumprod,18
padded,18
mi,18
data_type,18
generated,18
k2,18
sl,18
to_save,18
ow,18
mixed,18
num_branches_pre,18
dataset_idx,18
mask_shape,18
fuse_layers,18
eval_hook,18
num_branches,18
fuse_layer,18
fp16_cfg,18
max_shape,18
ann_ids,18
output_channels,18
branches,18
eval_cfg,18
query_embeds,18
html_theme_options,18
unique_labels,18
num_branches_cur,18
platform_deps,18
PIPELINES,18
proposal,18
bns,18
cat_id,18
obj_type,18
all_times,18
dataset_config,18
group_gpus,18
require_fpath,18
iscrowd,18
transition_layers,18
gt_bboxes,18
min_x,18
target_ids,18
num_spatial,18
input_grads,18
matmul_ops,18
shallow_copies,18
container,18
rand_idx,18
linear,18
reduced_dict,18
upsample,18
gt_path,18
optimizers,18
unfold,18
bias_correction2,18
emb_dim,18
pieces,18
min_len,18
bias_correction1,18
attrs,18
updates,18
cycle,18
edge_attr,18
arguments,18
stream_handler,18
kmeans,18
tgt_idx,18
pred_logits,18
cost_class,18
encoder_norm,18
N_steps,18
l_dict,18
feature_map,18
split_size,18
x_emb,18
y_mask,18
num_batch,18
ignore_keys,18
rets,18
diffs,17
w_,17
remaining,17
Wp,17
vid,17
patch_version,17
Hp,17
outpath,17
rho,17
save_file,17
vocab_file,17
starts,17
test_results,17
out_2,17
out_1,17
n_img,17
img_aug,17
save_dict,17
batch_sizes,17
test_labels,17
embeds,17
train_mask,17
assignments,17
pca,17
best_model,17
md5,17
jit,17
image_height,17
TP,17
rnd,17
gpu,17
acc1,17
loss_reg,17
hh,17
test_idx,17
t_total,17
dummy_input,17
manager,17
batch_dim,17
__slots__,17
start_frame,17
e2,17
include_dirs,17
testloader,17
ii,17
num_shards,17
onehot,17
temp_file,17
yaw,17
posterior,17
hooks,17
num_cols,17
ppl,17
moments,17
X_test,17
value_l_,17
sampling_grid_l_,17
ret_dict,17
sampling_grids,17
sampling_value_l_,17
x_1,17
original_size,17
cur_scores,17
r3,17
sampling_value_list,17
ntasks,17
gaussian_kernel,17
aug_data,17
present_key_value,17
cross_attn_past_key_value,17
_logger,17
result_list,17
label_weights,17
test_cfg,17
shift_y,17
relu,17
ckpt_dir,17
support,17
option,17
posterior_variance,17
t_emb,17
feature_extractor,17
all_keys,17
max_memory,17
x_mean,17
block_type,17
text_encoder,17
strategy,17
handles,17
buffered,17
image_paths,17
log_stats,17
in_ratio,17
lvl_pos_embed_flatten,17
neg_loss,17
manifest,17
hard_limit,17
num_warmup,17
labels_list,17
table_data,17
subparsers,17
_mask,17
valid_ratios,17
num_modules,17
min_y,17
num_neg,17
params_dict,17
result_files,17
pos_loss,17
x_cls,17
soft_limit,17
lvl_pos_embed,17
tmp_file,17
part_file,17
gt_dir,17
segms,17
keep_inds,17
mask_flatten,17
valid_ratio,17
seg_map,17
max_iou,17
curr_res,17
refs,17
final_score,17
sim_matrix,17
fold,17
cfg_name,17
min_dist,17
variables,17
dataset_dict,17
resnet,17
seen,17
bytes,17
overrides,17
max_tokens,17
amsgrad,17
memo,17
cpu,17
train_idx,17
folders,17
mean_loss,17
exclude,17
loss_all,17
image_file,17
dl,17
aux_weight_dict,17
padded_mask,17
debug,17
fmtstr,17
console_handler,17
maxlen,17
arg_names,17
posterior_mean,17
file_id,16
dpi,16
date,16
anchor,16
agg,16
pad_input,16
raw,16
output_tensor,16
user,16
score_list,16
class_to_idx,16
ckpt_name,16
image_resolution,16
device_holder,16
device_node,16
output_data,16
bbox_list,16
gt_bbox,16
float_holder,16
float_node,16
float_input,16
sigma_t,16
target_path,16
num_digits,16
lw,16
FP,16
pw,16
ph,16
langs,16
s0,16
rowsum,16
eval_loss,16
init_vars,16
exp_avg_sq,16
exp_avg,16
query_tokens,16
empty,16
tf_path,16
arrays,16
beam_size,16
t_i,16
after,16
threads,16
max_pos,16
sorted_indices,16
out_img,16
text_inputs,16
bias_init,16
other,16
intensity,16
voxel_size,16
text_input,16
offset_x,16
dist2,16
indice,16
out_list,16
model_without_ddp,16
span,16
max_value,16
rots,16
volume,16
group_id,16
subkey,16
max_seq_length,16
mask_list,16
in_size,16
image_tensor,16
newh,16
input1,16
num_random_points,16
decoder_input,16
S2,16
shift_x,16
train_cfg,16
cls_pred,16
_no_split_modules,16
num_chunks,16
inverted_mask,16
res_block,16
encoder_states,16
sorted_idx,16
