Variable Name,Projects Count
val_dataset,30
dst,30
points,30
shortcut,30
box,30
tasks,30
cls_tokens,30
cos,30
embed_dim,29
num_layers,29
env,29
loss_fct,29
max_len,29
prob,29
paths,29
attn_weights,29
valid,29
transforms,29
e,29
ckpt,29
num_heads,29
fp,29
cls,29
group,29
data_loader,29
D,28
angle,28
example,28
dims,28
inputs_embeds,28
matrix,28
max_size,28
answer,28
frames,28
omega,28
ndim,28
model_kwargs,28
string,28
head,28
input_size,28
feat,28
inv_freq,28
sin,28
input_shape,28
file,27
opt,27
choices,27
grad,27
answers,27
train_data,27
data_list,27
y2,27
union,27
scale_factor,27
log,27
seq,27
train_loss,27
counter,27
order,27
test_loader,26
model_inputs,26
pairs,26
arr,26
channels,26
chunk_size,26
id,26
intersection,26
train_dataloader,26
ckpt_path,26
Y,26
local_rank,26
tp,26
backend,26
layer_outputs,26
config_class,26
param,26
futures,25
W,25
num_images,25
kernel_size,25
output_file,25
sizes,25
dy,25
current_time,25
output_attentions,25
gt,25
cols,25
S,25
idxs,25
pt,25
configs,25
var,25
feats,25
feature,25
center,25
tensors,25
value_states,25
func,25
val_loader,24
directory,24
words,24
word,24
image_features,24
total_time,24
defaults,24
dx,24
x3,24
y_pred,24
output_hidden_states,24
inner_dim,24
end_index,24
fname,24
checkpoint_path,24
st,24
bbox,24
frame,24
factor,24
grads,24
queries,24
model_config,24
patch,24
position_embeddings,24
top,24
query_states,24
key_states,24
data_dir,23
R,23
x_out,23
distances,23
skip,23
method,23
model_dict,23
grid_w,23
grid_size,23
action,23
new_state_dict,23
cs,23
position,23
grid_h,23
categories,23
shift_labels,23
error,23
data_dict,23
items,23
title,23
cy,23
cmd,23
body,23
new_key,23
fps,23
padding_mask,23
windows,23
pad_h,23
layer_name,23
pad_w,23
shift,23
means,23
aspect_ratio,23
all_hidden_states,23
right,23
pool,23
num_gpus,23
lengths,23
bsz,22
shift_logits,22
total_params,22
start_index,22
steps,22
o,22
t1,22
top_k,22
backbone,22
topk,22
pos_y,22
class_name,22
lr_scheduler,22
input_dim,22
cx,22
ch,22
pipeline,22
num_workers,22
patches,22
output_size,22
inp,22
port,22
rng,22
image_id,22
base_model_prefix,22
supports_gradient_checkpointing,22
input_dtype,22
llm,22
crop_size,22
api_key,22
input_data,22
alphas,21
timesteps,21
total_size,21
new_size,21
num_frames,21
pe,21
x_,21
questions,21
entropy,21
pos_emb,21
positions,21
success,21
cmap,21
test,21
c1,21
c2,21
all_labels,21
ans,21
window_size,21
optim,21
hs,21
cache_dir,21
ys,21
boxes,21
log_level,21
keep,21
num_params,21
hidden,21
new_data,20
attention,20
evaluator,20
table,20
font,20
examples,20
attr,20
context_length,20
model_class,20
MODELS,20
avg_loss,20
past_key_values,20
scaler,20
block_size,20
annotations,20
mse,20
done,20
it,20
x_embed,20
out_dict,20
shuffle,20
maxk,20
inter,20
pos_x,20
responses,20
t0,20
start_epoch,20
ones,20
zeros,20
relative_coords,20
d1,20
progress,20
iterator,20
min_value,20
num_blocks,20
command,20
runner,20
filepath,20
num_tokens,20
next_decoder_cache,20
_no_split_modules,20
use_cache,20
causal_mask,20
num_points,20
model_name_or_path,20
chunks,20
elapsed,20
level,20
denom,19
module_name,19
latents,19
model_output,19
text_features,19
fmt,19
actions,19
config_dict,19
encoder,19
correct_k,19
file_handler,19
test_dataloader,19
col,19
Q,19
x_max,19
y_embed,19
ann,19
y0,19
inds,19
cache,19
xx,19
interval,19
img1,19
up,19
progress_bar,19
batch_indices,19
similarity,19
stem,19
parent,19
classname,19
keep_prob,19
_CONFIG_FOR_DOC,19
key_layer,19
value_layer,19
query_layer,19
offsets,19
overlap,19
batch_idx,19
lora_config,19
data_collator,19
dir,18
encoder_hidden_states,18
xt,18
sequence_lengths,18
group_name,18
vocab,18
description,18
param_groups,18
memory,18
radius,18
output_tokens,18
grad_norm,18
tag,18
system,18
category,18
numerator,18
val_loss,18
nodes,18
rewards,18
net,18
tensor_list,18
dim_t,18
dataset_path,18
denominator,18
summary,18
bound,18
ap,18
r2,18
states,18
V,18
mapping,18
log_file,18
down,18
logs,18
new_shape,18
loss_dict,18
betas,18
columns,18
class_names,18
candidates,18
filenames,18
next_cache,18
all_self_attns,18
reference,18
sep,18
stream,18
areas,18
cur,18
past_key_value,18
sorted_indices,18
base_dir,18
current,17
model_dir,17
p1,17
result_file,17
trans,17
devices,17
history,17
half_dim,17
image_paths,17
model_id,17
embedding_size,17
choice,17
logit_scale,17
prompt_tokens,17
now,17
reward,17
output_ids,17
attentions,17
stop,17
storage,17
bboxes,17
num_channels,17
numel,17
indexes,17
strides,17
options,17
t2,17
log_probs,17
loc,17
dataset_type,17
yy,17
flags,17
valid_mask,17
pad_r,17
global_step,17
draw,17
half,17
torch_dtype,17
flops,17
momentum,17
handler,17
config_file,17
label_list,17
normalize,17
exclude,17
embed,17
stage,17
ref,17
cost,17
instances,17
pred_scores,17
scaling_factor,17
test_set,17
coordinates,17
array,17
encoding,17
x_t,16
x_list,16
y_list,16
attention_probs,16
layer_id,16
checkpoints,16
force,16
video_path,16
process,16
base_model,16
cur_len,16
error_msg,16
edges,16
epochs,16
policy,16
seq_length,16
depths,16
speed,16
max_val,16
new,16
low,16
high,16
hidden_size,16
graph,16
coords_w,16
pad_b,16
w1,16
relative_position_bias,16
log_dict,16
input_mask,16
ks,16
ignore,16
sigmas,16
y_true,16
out_w,16
act,16
sample_idx,16
folder,16
out_h,16
cu_seqlens,16
q_embed,16
_tied_weights_keys,16
eval_dataset,16
sampling_params,16
video,16
data_root,16
sp,16
attention_scores,16
mat,16
tree,16
types,16
pooled_output,16
pred_list,16
activation,16
node,15
result_dict,15
dir_path,15
target_size,15
latent,15
lora_alpha,15
completion,15
json_data,15
resolution,15
image_embeds,15
sd,15
dp,15
norm_type,15
data_time,15
builtin_print,15
extra_tokens,15
file_list,15
split_size,15
output_dict,15
grad_input,15
root_path,15
val_dataloader,15
project,15
sequence,15
val_data,15
tags,15
logprobs,15
not_mask,15
phi,15
payload,15
new_value,15
arg,15
code,15
new_path,15
sources,15
all_data,15
times,15
hist,15
vec,15
Z,15
perm,15
r1,15
dropout_rate,15
att,15
nW,15
img_mask,15
attn_windows,15
tgt,15
new_width,15
a2,15
normalizer,15
coords_h,15
new_height,15
dilation,15
txt,15
h1,15
s2,15
wd,15
mem,15
IMG_EXTENSIONS,15
img2,15
crop,15
encodings,15
s1,15
num_chunks,15
numbers,15
root_dir,15
axes,15
xmin,15
dists,15
num_batches,15
caption,15
one_hot,15
to_2tuple,15
padw,15
d2,15
target_dtype,15
k_embed,15
b2,15
avg,15
instance,15
out_file,15
ranks,15
top_p,15
first,15
transformer_outputs,15
pooled_logits,15
sequence_output,15
past_key_values_length,15
decoder_layer,15
reordered_past,15
type,15
train_set,15
app,15
output_folder,14
new_name,14
v2,14
v1,14
ns,14
num_nodes,14
angles,14
network,14
noise_pred,14
duration,14
emb_h,14
emb_sin,14
num_extra_tokens,14
emb_cos,14
logits_per_image,14
model_args,14
image_name,14
log_msg,14
emb_w,14
orig_type,14
new_context_layer_shape,14
global_rank,14
logits_per_text,14
orig_size,14
div_term,14
bins,14
gap,14
perplexity,14
num_steps,14
test_data,14
x4,14
vals,14
ranges,14
output_list,14
ctx,14
cache_file,14
status,14
key_padding_mask,14
x_min,14
accelerator,14
base_path,14
c3,14
reg_loss,14
extra,14
dots,14
rand,14
rot,14
desc,14
pred_label,14
divisor,14
mask_windows,14
a1,14
E,14
decay,14
buf,14
cond,14
t_emb,14
img_id,14
x_start,14
x_in,14
elapsed_time,14
cls_token,14
random_tensor,14
sequence_length,14
location,14
manager,14
iters,14
num_groups,14
tmp_dir,14
loss_mask,14
gt_mask,14
buckets,14
loss_cls,14
sentences,14
bottom,14
heatmap,14
keep_mask,14
DATASETS,14
num_attention_heads,14
canvas,14
kv_seq_len,14
sentence,14
input_channel,14
combined,14
diffs,14
out_dim,13
eta,13
DEVICE,13
clip,13
num_warmup_steps,13
iterations,13
total_norm,13
decoded,13
all_tokens,13
velocity,13
output_text,13
stopping_criteria,13
decoder,13
generation_config,13
encoder_outputs,13
xy,13
encoded,13
total_steps,13
U,13
x_norm,13
log_path,13
learning_rate,13
dropout,13
lower,13
factory_kwargs,13
fields,13
annotation,13
y_max,13
wh,13
format_string,13
y_min,13
log_dir,13
epsilon,13
time,13
obs,13
node_list,13
I,13
stages,13
exp,13
roles,13
kv,13
mapper,13
shifted_x,13
relative_position_index,13
patches_resolution,13
nll_loss,13
kl_loss,13
xc,13
ts,13
dim_out,13
output_tensors,13
processes,13
h2,13
l2,13
window,13
block_idx,13
output_tensor,13
gts,13
unique_labels,13
ymin,13
class_id,13
padding_size,13
api,13
seg,13
special_tokens,13
scorer,13
gt_boxes,13
to_4tuple,13
event,13
batches,13
_skip_keys_device_placement,13
aux_loss,13
image_data,13
neg,13
expanded_mask,13
dw,13
b1,13
img_name,13
dets,13
reduction,13
label_name,13
scales,13
env_info,13
eval_results,13
num_bins,13
target_shape,13
segments,13
context_layer,13
attributes,13
tgt_len,13
scaling_type,13
last_hidden_state,13
output_channel,13
task_name,13
IGNORE_INDEX,13
edge_index,12
p2,12
latent_model_input,12
folder_path,12
data_name,12
x_new,12
iter_time,12
param_state,12
total_time_str,12
attn_std,12
max_seq_len,12
fc_std,12
n_layers,12
new_x_shape,12
ground_truth,12
cap,12
proj_std,12
new_pos_embed,12
doc,12
total_length,12
instruction,12
dis,12
probabilities,12
parsed,12
group_size,12
ratios,12
eos_token_id,12
train,12
adj,12
n_layer,12
upper,12
max_score,12
point,12
out2,12
selected,12
rle,12
sha,12
record,12
lt,12
properties,12
dset,12
batch_shape,12
area2,12
area1,12
question_id,12
total_tokens,12
min_val,12
current_dir,12
stat,12
norms,12
fh,12
kl,12
nc,12
worker_seed,12
cls_loss,12
loss_func,12
pos_idx,12
model_urls,12
coords_flatten,12
h_slices,12
w_slices,12
centers,12
pretrained,12
md5,12
out1,12
C1,12
norm_class,12
new_k,12
step_size,12
h0,12
model_cfg,12
out_dir,12
xmax,12
metric_dict,12
interpolation,12
coco,12
act_layer,12
coeff,12
pos_dim,12
epoch_time,12
pred_mask,12
use_bias,12
input_,12
init_fn,12
d_model,12
confidence,12
input_text,12
cache_kwargs,12
num_key_value_heads,12
device_type,12
running_mean,12
callbacks,12
extension,12
self,12
attention_output,12
fp16,12
ious,12
logit,12
th,12
videos,12
point_coords,12
total_count,12
detections,12
anchors,12
repr_str,12
img_shape,12
new_labels,12
new_v,12
crop_h,12
crop_w,12
load_from,12
evaluation,12
fc,12
prog_bar,12
mask_cond,12
pad_size,12
extensions,12
generated_text,12
n_params,12
ptr,12
system_prompt,12
shapes,12
pixel_values,12
_CHECKPOINT_FOR_DOC,12
text_embeds,12
run_name,12
down_proj,12
gen,12
image_feature,12
bn,12
DEFAULT_IMAGE_TOKEN,12
qkv_bias,12
spec,12
corr,12
release,12
output_embeddings,12
num_new_tokens,12
remainder,12
num_examples,12
multiplier,12
vertices,11
G,11
edge,11
entry,11
prompt_embeds,11
image_dir,11
prev_char,11
merges,11
bigram,11
n_heads,11
bpe_tokens,11
eta_string,11
pos_tokens,11
new_word,11
space_fmt,11
vision_heads,11
loss_str,11
MB,11
eta_seconds,11
loss_value,11
arguments,11
all_losses,11
patterns,11
scaling,11
do_sample,11
qs,11
training_args,11
id_list,11
predict,11
run,11
number,11
loss_fn,11
fpath,11
heads,11
pred_boxes,11
train_sampler,11
meta_info,11
ext,11
seq_ids,11
img_tensor,11
elem,11
tracker,11
log_str,11
feat_size,11
padded_img,11
merged,11
rb,11
tic,11
handle,11
output_shape,11
result_path,11
long_description,11
cat,11
cm,11
img_dir,11
ckpt_dir,11
z1,11
total_samples,11
direction,11
attn_bias,11
proc,11
log_prob,11
h_out,11
hooks,11
x_windows,11
a3,11
missing_keys,11
num_features,11
posemb,11
pad_l,11
err_msg,11
is_last,11
kv_input,11
out_path,11
center_x,11
normalization,11
time_embed_dim,11
logdir,11
block_in,11
l1,11
mu1,11
mu2,11
center_y,11
dim_head,11
sf,11
idx_list,11
max_memory,11
slice,11
out_shape,11
basename,11
trainable_params,11
intersect,11
epoch_loss,11
fan_out,11
num_epochs,11
parents,11
xyz,11
thetas,11
cache_path,11
matcher,11
token_embeddings,11
final,11
is_train,11
sl,11
param_dict,11
input_image,11
new_args,11
batch_sizes,11
op,11
EPSILON,11
dataset_idx,11
captions,11
causal,11
max_seqlen_in_batch,11
seqlens_in_batch,11
_supports_flash_attn_2,11
console,11
train_file,11
workers,11
decay_rate,11
conf,11
overlaps,11
block_type,11
block_id,11
obj_cls,11
class_weight,11
ws,11
img_info,11
layer_output,11
x_offset,11
_base_,11
test_pipeline,11
pts,11
label_map,11
extended_attention_mask,11
cur_scores,11
stage_blocks,11
padh,11
train_pipeline,11
fg_mask,11
mixed_query_layer,11
children,11
coco_eval,11
arch,11
inverted_mask,11
input_tokens,11
expanded_attn_mask,11
embedding_output,11
combined_attention_mask,11
model_cls,11
image_file,11
input_tensor,11
all_keys,11
query_tokens,11
target_name,11
gain,11
output_dim,11
dic,11
pixels,11
bits,11
LLAMA_START_DOCSTRING,11
LLAMA_INPUTS_DOCSTRING,11
max_new_tokens,11
rel_h,11
rel_w,11
DEFAULT_IM_START_TOKEN,11
max_rel_dist,11
k_coords,11
DEFAULT_IM_END_TOKEN,11
query_mask,11
new_input_embeds,11
cur_new_input_embeds,11
DEFAULT_IMAGE_PATCH_TOKEN,11
q_coords,11
addr,11
n_batches,11
attn_out,11
lb,11
segment,11
optimizer_grouped_parameters,11
image_processor,11
buffered,11
role,11
file_names,10
neighbors,10
input_path,10
sign,10
vae,10
new_config,10
accs,10
original_size,10
text_tokens,10
dir_name,10
pipe,10
prompt_ids,10
timestep,10
json_path,10
transformer_heads,10
eot_token,10
num_tasks,10
one,10
seqlen,10
metric_logger,10
graphs,10
visual,10
transformer_layers,10
vision_width,10
vision_patch_size,10
total_frames,10
vision_layers,10
transformer_width,10
vit,10
column_names,10
input_file,10
titles,10
pad_token_id,10
next_tokens,10
processors,10
decoder_input_ids,10
value_list,10
all_outputs,10
report,10
lam,10
n_head,10
params_dict,10
out_size,10
convs,10
all_metrics,10
anno,10
image_list,10
coord,10
local_size,10
num_queries,10
transposed,10
branch,10
img_gray,10
found,10
rles,10
anns,10
model_list,10
unique_id,10
dec,10
hidden_state,10
data_module,10
hidden_channels,10
new_state,10
worker,10
chunk,10
random_seed,10
subset,10
neg_idx,10
loop,10
language,10
pad_t,10
thresh,10
stack,10
gs_old,10
S2,10
image_files,10
posemb_grid,10
S1,10
all_images,10
max_value,10
img_np,10
sample_num,10
c_in,10
block_out,10
emb_dim,10
ignore_keys,10
out_ch,10
quant,10
file_content,10
device_map,10
revision,10
checkpoint_dir,10
selected_indices,10
ops,10
batch_data,10
base_name,10
miou,10
best_epoch,10
stds,10
ce_loss,10
data_size,10
ymax,10
keywords,10
last,10
num_replicas,10
gs_new,10
rotation,10
target_dir,10
margin,10
ex,10
rgb,10
to_ntuple,10
to_3tuple,10
image_ids,10
incompatible_keys,10
pil_image,10
schedule,10
gs,10
confusion_matrix,10
cur_labels,10
train_transform,10
to_1tuple,10
data_type,10
cu_seqlens_q,10
cache_position,10
tgt2,10
running_var,10
config_name,10
offset_w,10
out_img,10
target_label,10
local_path,10
max_num,10
offset_h,10
x_fuse,10
iou_pred,10
new_w,10
ori_shape,10
train_cfg,10
cls_score,10
_version,10
layer_type,10
img_ids,10
num_valid,10
new_h,10
pred_labels,10
resume,10
b3,10
flip,10
version_info,10
dirname,10
best_idx,10
img_paths,10
dh,10
future,10
lora_r,10
image_embedding,10
_keys_to_ignore_on_load_missing,10
err,10
prefixes,10
conversation,10
lm_logits,10
encoder_layer,10
max_grad_norm,10
class_ids,10
decoder_output,10
Rh,10
Rw,10
module_names,10
cur_image_features,10
drop_path_rate,10
in_features,10
r_q,10
query_embeds,10
cur_image_idx,10
priority,10
rel_pos_resized,10
cur_input_embeds,10
previous_dilation,10
replace_stride_with_dilation,10
intersections,10
iteration,10
sampling_locations,10
sampling_grids,10
requirements,10
keypoints,10
attention_weights,10
last_checkpoint,10
max_retries,10
model_max_length,10
codes,10
img_str,10
model_outputs,10
mod,10
input_embeddings,10
opt_model,10
output_embeddings_avg,10
resized_image,10
error_message,10
visited,9
all_indices,9
queue,9
mask1,9
fid,9
in_dim,9
total_num,9
csv_path,9
out_c,9
x_prev,9
param_norm,9
total_len,9
sot_token,9
predicted,9
pretrained_dict,9
state_dict_key,9
pos_embed_checkpoint,9
loaded,9
train_stats,9
start_frame,9
result_dir,9
psnr,9
num_beams,9
input_name,9
sequences,9
sz,9
top1,9
stream_handler,9
assignments,9
lr_config,9
candidate,9
child,9
req,9
pos2,9
request,9
channel,9
xz,9
video_name,9
polygons,9
sinusoid_table,9
position_embedding,9
default,9
cfg_dict,9
model_names,9
imgIds,9
magnitude,9
usage,9
p0,9
errors,9
key_list,9
early_stopping,9
z2,9
mlp,9
returns,9
cc,9
data_info,9
domain,9
translation,9
det,9
resnet,9
unexpected_keys,9
shifts,9
w2,9
condition,9
w_,9
in_ch_mult,9
sigma1_sq,9
sigma12,9
norm_fn,9
outpath,9
mu2_sq,9
input_grads,9
n_channels,9
imgpath,9
hiddens,9
filelist,9
C2,9
temb,9
sigma2_sq,9
db,9
curr_res,9
ssim_map,9
mu1_sq,9
mu1_mu2,9
h_,9
pred_masks,9
dice,9
new_dict,9
converter,9
mask_path,9
min_lr,9
running_loss,9
normalized,9
mlp_out,9
test_loss,9
pred_score,9
_logger,9
default_cfgs,9
difference,9
hook,9
coef,9
streams,9
dirs,9
loss_scale,9
start_i,9
special,9
tmp_path,9
map,9
text_cfg,9
pr,9
references,9
verbose,9
cp,9
attn_output_unpad,9
_supports_cache_class,9
num_hidden_layers,9
past_seen_tokens,9
is_causal,9
conv1,9
query_pos,9
max_seq_length,9
pred_bboxes,9
mpre,9
max_iter,9
fuse_layer,9
branches,9
ref_y,9
widths,9
tokenized,9
src_len,9
img_norm_cfg,9
new_image,9
label_ids,9
mrec,9
num_branches,9
ref_x,9
processed_images,9
focal_weight,9
infos,9
records,9
pos_inds,9
ignore_index,9
obj_type,9
intermediate,9
num_stages,9
reduction_enum,9
conv_weight,9
atten,9
arch_settings,9
output_channels,9
optimizer_config,9
recalls,9
wrapper,9
forward_kwargs,9
gt_labels,9
visualizer,9
num_boxes,9
inter_channels,9
json_file,9
corners,9
is_cross_attention,9
conv_cfg,9
res_layer,9
tmpdir,9
json_files,9
label_file,9
spatial_shape,9
layer_idx,9
_labels,9
token_ids,9
trust_remote_code,9
unwrapped_model,9
exclude_patterns,9
intermediate_size,9
tokenizer_path,9
batch_dim,9
mult,9
volume,9
sorted_keys,9
lora_dropout,9
system_message,9
prompt_chunks,9
seeds,9
user_prompt,9
all_self_attentions,9
encoder_attention_mask,9
timeout,9
o_proj_slices,9
max_steps,9
intermediate_states,9
value_slices,9
seq_length_with_past,9
up_proj,9
down_proj_slices,9
gate_proj,9
key_slices,9
input_len,9
key_value_slicing,9
up_proj_slices,9
query_slices,9
gate_proj_slices,9
lm_head_slices,9
hint,9
nd,9
main_input_name,9
class_labels,9
target_area,9
find_unused_parameters,9
vr,9
common,9
results_dir,9
n_samples,9
test_file,9
split_sizes,9
cur_new_labels,9
vision_tower,9
image_aspect_ratio,9
model_info,9
ROOT,9
fs,9
grid_init,9
sampling_offsets,9
offset_normalizer,9
test_cases,9
original_shape,9
max_idx,9
seps,9
conv_templates,9
sep_style,9
debug,9
warmup_steps,9
pi,9
longest_edge,9
input_embeddings_avg,9
decay_parameters,9
stop_str,9
resized_img,9
PLAIN,9
rule,9
sep2,9
image_sizes,9
train_ds,8
normal,8
test_path,8
text_input,8
num_channels_latents,8
text_encoder,8
save_folder,8
criteria,8
pil_images,8
pred_x0,8
weight_dtype,8
num_inference_steps,8
folder_name,8
unet,8
lrs,8
sampled_indices,8
text_inputs,8
num_class,8
next_token,8
_tokenizer,8
jit,8
model_without_ddp,8
output_width,8
solution,8
audio,8
row_data,8
top_indices,8
rate,8
font_size,8
data_loaders,8
category_id,8
token_type_ids,8
next_token_logits,8
max_position_embeddings,8
datas,8
logits_processor,8
turns,8
chosen,8
last_dim_size,8
training,8
deg,8
dot,8
max_iters,8
prev,8
best_score,8
checkpoint_callback,8
EPS,8
v0,8
cumulative_probs,8
f2,8
sub,8
tl,8
cwd,8
loss_weight,8
objects,8
worker_id,8
__author__,8
size_list,8
missing,8
gt_bboxes,8
src_path,8
kernels,8
mlp_ratio,8
ps,8
res_dict,8
generated_ids,8
ms,8
dm,8
observations,8
output_name,8
advantages,8
last_dim,8
sy,8
origin,8
bounds,8
load,8
fpn_conv,8
initialized,8
l_conv,8
Hp,8
F,8
work_dir,8
laterals,8
positive,8
norm_cfg,8
num_batch,8
attn_maps,8
attn_type,8
intermediates,8
maps,8
mask_value,8
ch_in,8
Sigma,8
sinusoid_inp,8
cli,8
g_loss,8
rescale,8
img_bytes,8
NAME,8
gpu,8
x_q,8
alphas_cumprod,8
feature_map,8
layer_types,8
batch_encoding,8
noise_level,8
model_out,8
nonzero_mask,8
throughput,8
alpha_t,8
transformer,8
worker_info,8
w0,8
distributed,8
rot_dim,8
image_info,8
lock,8
type_name,8
info_dict,8
empty,8
output1,8
ntok_new,8
date,8
this_weight_decay,8
no_decay,8
src_idx,8
strict,8
pooled,8
img_file,8
crop_bbox,8
cpu,8
meta_file,8
fpn,8
num_patches_keep,8
z_q,8
iu,8
patch_indices_keep,8
is_match,8
config_files,8
partitions,8
loss_type,8
resume_from,8
weights_path,8
norm_factor,8
proj,8
expected_shape,8
repo_url,8
class_embeddings,8
outdir,8
patch_pos_embed,8
rope_scaling,8
_supports_sdpa,8
n_steps,8
query_feat,8
final_output,8
tokenizer_name,8
model_revision,8
pad_len,8
border,8
img_scale,8
results_dict,8
pred_sigmoid,8
data_batch,8
pos_mask,8
thr,8
part_list,8
gt_masks,8
_mask,8
patch_version,8
num_pos,8
planes,8
layer_setting,8
y_range,8
final_results,8
num_imgs,8
tests,8
iou_preds,8
result_files,8
fuse_layers,8
mmcv_version,8
act_cfg,8
w_out,8
gathered,8
hr_modules,8
seg_size,8
outputs_class,8
reset_multiscale_output,8
conv_stride,8
coco_result,8
model_state_dict,8
self_attention_outputs,8
se_cfg,8
embed_dims,8
rois,8
num_levels,8
mid_channels,8
num_branches_cur,8
valid_ratio,8
margin_w,8
prec,8
legend,8
aps,8
py,8
custom_hooks,8
onehot_labels,8
num_branches_pre,8
level_start_index,8
plugin,8
executor,8
custom_keys,8
gt_bbox,8
bg_mask,8
x_range,8
gaussian_kernel,8
point_logits,8
num_modules,8
min_size,8
cost_matrix,8
conv2,8
conf_mat,8
transition_layers,8
reference_points,8
intermediate_output,8
cat_ids,8
CLASSES,8
px,8
attens,8
new_x,8
in_channel,8
tot,8
tw,8
cfg_,8
result_list,8
new_val,8
query_embed,8
width_diff,8
auto_scale_lr,8
batch_inputs,8
events,8
inverted_res_layer,8
gt_label,8
num_out_branches,8
coeffs,8
y_offset,8
annos,8
margin_h,8
image2,8
conv_downsamples,8
embeds,8
return_single,8
temp_mask,8
inplanes,8
verts,8
point_indices,8
image1,8
blocks_dict,8
spatial_shapes,8
to_return,8
mask_threshold,8
target_tokenizer,8
init_kwargs,8
checkpoint_file,8
chat,8
attrs,8
author,8
tp_size,8
prompt_length,8
ls,8
grad_output,8
src_tokenizer,8
reward_model,8
embed_tokens_weight,8
mass,8
eval_dataloader,8
gradient_accumulation_steps,8
num_labels,8
random_indices,8
enc,8
lm_loss,8
_keys_to_ignore_on_load_unexpected,8
head_mask,8
gauss,8
layer_head_mask,8
image_atts,8
task_id,8
first_token_tensor,8
past_length,8
observation,8
completions,8
sims,8
rope_scaling_type,8
rope_scaling_factor,8
f1_score,8
image_encoder,8
out_string,8
resize,8
label_dict,8
ids_shuffle,8
mask_idx,8
masked_indices,8
outText,8
x_masked,8
pair,8
log_ratio,8
pil_img,8
mid,8
pred_answer,8
feature_info,8
bias_correction2,8
new_features,8
tempText,8
bias_correction1,8
raw_text,8
ntasks,8
proc_id,8
sx,8
corpus,8
ordered_results,8
packages,8
version_file,8
num_same,8
offs_m,8
unions,8
image_embeddings,8
sam,8
padding_label,8
n_points,8
mask_slice,8
stdv,8
experiment_name,8
corrects,8
y_train,8
urls,8
concat_images,8
cur_input_embeds_1,8
BASE_DIR,8
builder,8
sampling_value_l_,8
