submission_id,jacc_AC_ANS,jacc_AC_REF,jacc_ANS_REF
648891,0.3864,0.6136,0.4737
626564,0.4565,0.8293,0.4231
631798,0.2593,0.8421,0.2963
631804,0.3778,0.4894,0.5714
691399,0.1714,0.7115,0.2125
665017,0.1405,0.1833,0.6923
619572,0.3077,0.6923,0.4068
632064,0.3000,0.3297,0.6190
648633,0.2258,0.3220,0.5897
631978,0.2381,0.6726,0.2478
648914,0.4906,0.5690,0.6667
691386,0.4286,0.2742,0.4697
649046,0.4783,1.0000,0.4783
704194,0.7241,1.0000,0.7241
649682,0.2364,0.8148,0.2348
717532,0.3559,0.3818,0.8462
699166,0.2644,0.8077,0.2529
651596,0.4531,0.9787,0.4688
697927,0.1875,0.1694,0.5641
704193,0.2676,0.4211,0.2727
697880,0.4255,0.8529,0.4348
730283,0.3433,0.3158,0.7059
665054,0.2232,0.7000,0.2976
749398,0.3529,0.3585,0.4889
749330,0.4118,0.5172,0.5152
762213,0.2090,0.1940,0.7619
755785,0.5714,0.6000,0.7143
697850,0.3421,0.4750,0.5000
678029,0.3043,0.3538,0.6571
788784,0.7200,1.0000,0.7200
782338,0.2617,0.9600,0.2762
717600,0.3947,0.6286,0.5714
775527,0.1679,0.1603,0.7667
697864,0.2909,0.4545,0.4524
818250,0.5385,0.6842,0.4762
824502,0.1810,0.2049,0.4516
782353,0.1231,0.3107,0.1880
730443,0.2535,0.3983,0.4324
857157,0.5263,0.5946,0.6486
831041,0.4074,0.4756,0.3434
808558,0.4375,0.7561,0.4038
775529,0.1679,0.2385,0.5476
723984,0.3556,0.7714,0.4878
723983,0.3333,0.5122,0.5882
888504,0.6970,0.6970,0.8571
818598,0.2472,0.4146,0.3478
837419,0.4655,0.5484,0.3919
844376,0.1728,0.7386,0.2346
837515,0.4035,0.3537,0.2907
864344,0.1186,0.1633,0.3200
831063,0.3774,0.4098,0.5490
894501,0.3509,0.5676,0.4600
795642,0.5806,0.7931,0.6562
912495,0.3134,0.2444,0.4483
876179,0.4865,0.3409,0.5429
919056,0.3333,0.5833,0.3404
888497,0.6897,0.4565,0.4043
906718,0.1711,0.2465,0.3711
857119,0.3333,0.5745,0.2800
882455,0.3864,0.6286,0.4583
894386,0.3725,0.6458,0.4706
876175,0.4242,0.6207,0.6800
894506,0.2817,0.7234,0.3333
938419,0.7600,0.8636,0.6667
925709,0.2982,0.3077,0.6111
876172,0.1489,0.2400,0.3012
925648,0.2366,0.9677,0.2340
900540,0.2174,0.5676,0.1613
976536,0.3438,0.4286,0.6316
989531,0.6000,0.6562,0.6897
912503,0.2889,0.4388,0.4444
976532,0.4384,0.3882,0.4348
970052,0.4839,0.5833,0.5172
983068,0.4595,0.3913,0.4694
976641,0.6000,0.6207,0.7500
925657,0.4634,0.5385,0.3929
938486,0.0711,0.1762,0.3810
944518,0.4000,0.8696,0.4222
900804,0.2676,0.5349,0.3684
1015420,0.4643,0.8571,0.4815
995745,0.1570,0.1983,0.4474
944537,0.5172,0.7037,0.6154
1008916,0.5385,0.7500,0.6176
1015360,0.6897,0.6897,0.7931
995758,0.1773,0.1852,0.6226
1015564,0.3696,0.7105,0.5000
1008904,0.2518,0.3910,0.4368
944521,0.4167,0.6250,0.5926
963814,0.6667,1.0000,0.6667
1046440,0.4138,0.9565,0.4000
1039874,0.4898,0.5088,0.4364
970067,0.4262,0.6429,0.3095
1036925,0.4510,0.6923,0.5000
970066,0.2838,0.4267,0.4074
1039892,0.4500,0.8333,0.4419
1065520,0.2281,0.3462,0.6429
1002267,0.3176,0.7262,0.3100
1065517,0.2500,0.6944,0.3243
1040278,0.1858,0.1481,0.3485
1076709,0.3902,0.3571,0.3148
994613,0.2828,0.5526,0.2796
1108759,0.1696,0.1653,0.6471
1095300,0.2874,0.2800,0.4754
1108796,0.4091,0.5581,0.6667
1129577,0.2184,0.1887,0.3514
1108869,0.3881,0.2614,0.3243
989638,0.2621,0.3146,0.5091
1070201,0.6154,0.8077,0.6538
1096039,0.2192,0.2054,0.2034
1102676,0.5926,0.9130,0.6400
1155494,0.7200,1.0000,0.7200
1168892,0.3621,0.5306,0.6216
1102661,0.2705,0.5690,0.3111
1114482,0.3077,0.3810,0.5741
1168891,0.3958,0.4286,0.4681
1124390,0.2588,0.3146,0.6279
1137467,0.2118,0.2553,0.2899
1164312,0.3385,0.7381,0.2529
1195935,0.7083,0.8261,0.8636
1209594,0.2558,0.2619,0.4400
1152317,0.4706,0.8400,0.4706
1158514,0.2132,0.9160,0.2302
1196382,0.4138,0.7500,0.5000
1187690,0.2289,0.3421,0.5600
1152471,0.5000,0.6207,0.6207
1209682,0.3333,0.4595,0.4634
1218687,0.3396,0.3509,0.5385
1233565,0.2179,0.2973,0.5366
1225972,0.3385,0.6591,0.4328
1168863,0.3220,0.3393,0.4571
1265684,0.3462,0.6393,0.4265
1233985,0.2057,0.3475,0.2623
1205873,0.2418,0.3095,0.5250
1265438,0.3750,0.5128,0.5476
1243460,0.2917,0.3953,0.6571
1218879,0.3214,0.8776,0.3375
1186390,0.3766,0.4156,0.5538
1233544,0.3478,0.8571,0.3542
1262753,0.2759,1.0000,0.2759
1279422,0.4222,0.4545,0.8333
1294495,0.5333,0.4857,0.4857
1233491,0.4118,0.9333,0.3889
1251715,0.5116,0.3385,0.3731
1233476,0.1429,0.3429,0.3143
1301328,0.2039,0.2473,0.3333
1309279,0.3621,0.4464,0.5385
1309272,0.3774,0.3333,0.4423
1272868,0.2182,0.6481,0.2727
1322679,0.5000,0.2471,0.2857
1239577,0.1953,0.4912,0.2913
1344037,0.7727,0.8636,0.6800
1331210,0.4857,0.5484,0.6571
1322547,0.2982,0.4727,0.5116
1396506,0.2581,0.2903,0.4000
1353623,0.3800,0.4130,0.7143
1272668,0.4694,0.4576,0.4237
1375148,0.2143,0.4247,0.3500
1423914,0.4583,0.6047,0.6341
1301234,0.3409,1.0000,0.3409
1295202,0.4255,0.7381,0.3684
1301455,0.1743,0.7423,0.2019
1431111,0.1809,0.8276,0.1748
1265219,0.2857,0.5161,0.4615
1431180,0.3125,0.3947,0.5366
1447244,0.1743,0.2124,0.5946
1437899,0.5946,0.7273,0.6364
1339168,0.3220,0.6696,0.3554
1380901,0.3878,0.5778,0.5641
1447407,0.2264,0.3295,0.4394
1438108,0.3788,0.2212,0.2955
1405568,0.2857,0.4727,0.3143
1470351,0.3069,0.3774,0.2419
1469264,0.2077,0.1641,0.6471
1461690,0.2326,0.2632,0.5278
1438420,0.3025,1.0000,0.3025
1353963,0.3000,0.6146,0.3361
1493000,0.3380,0.9149,0.3288
1482347,0.6071,0.6296,0.7308
1470350,0.2321,0.3939,0.3548
1483210,0.2990,0.4945,0.4167
1402481,0.2778,0.3131,0.5333
1431123,0.2429,0.8627,0.2533
1502484,0.1417,0.1591,0.5135
1558063,0.2821,0.8462,0.2821
1402693,0.7083,0.9565,0.7391
1531468,0.1623,0.2624,0.4808
1549701,0.3231,0.6250,0.3571
1516828,0.6000,0.8636,0.5938
1478442,0.4390,0.6190,0.5000
1602130,0.4815,0.6111,0.4000
1551806,0.3509,1.0000,0.3509
1602388,0.1667,0.1733,0.4762
1611054,0.2571,0.3281,0.4524
1500613,0.2500,0.3137,0.4697
1516817,0.4889,0.8718,0.4400
1625800,0.2333,0.3462,0.4286
1617987,0.3186,0.5300,0.4048
1531477,0.4394,0.7895,0.5323
1569435,0.3289,0.6667,0.4286
1574125,0.4516,0.5862,0.7083
1588843,0.4545,0.4694,0.5600
1582981,0.5588,0.8077,0.6875
1640466,0.2459,0.2969,0.5588
1649132,0.2667,0.6279,0.3793
1640465,0.2500,0.4364,0.4545
1649054,0.2815,0.3934,0.4138
1655170,0.4559,0.7719,0.4000
1640468,0.1867,0.3038,0.2121
1661052,0.1915,0.2955,0.4615
1669217,0.2473,0.2727,0.6863
1649145,0.2300,0.4769,0.4062
1640719,0.3243,0.7500,0.3049
1702190,0.1006,0.1250,0.5000
1682904,0.2400,0.2475,0.8421
1640470,0.2019,0.3895,0.5000
1655159,0.2879,0.3500,0.5294
1649143,0.2614,0.3103,0.3629
1655162,0.4324,0.7576,0.5714
1711290,0.3021,0.3294,0.4624
1660843,0.7200,1.0000,0.7200
1711217,0.2794,0.3836,0.3333
1728970,0.4681,0.5918,0.3966
1690131,0.3333,0.5946,0.3860
1701833,0.5312,0.6667,0.7407
1728972,0.2436,0.3243,0.5143
1740421,0.4000,0.7353,0.3864
1740200,0.1831,0.1831,1.0000
1689896,0.2917,0.6769,0.4366
1746556,0.4231,0.9268,0.4151
1689725,0.2812,0.3478,0.3750
1758037,0.5455,0.5806,0.9231
1771281,0.4118,0.3725,0.3913
1716367,0.3125,0.9091,0.3492
1746738,0.2477,0.2941,0.4237
1716362,0.3488,0.9189,0.3721
1791613,0.2222,0.3193,0.4458
1735599,0.4058,0.7143,0.3662
1821210,0.2234,0.4462,0.2268
1771226,0.3247,0.7671,0.4308
1722265,0.3398,0.6596,0.3830
1820670,0.2778,0.2632,0.2718
1790571,0.2542,0.7000,0.3556
1782299,0.3721,0.4217,0.6111
1746500,0.4054,0.5122,0.4839
1790853,0.1895,0.9900,0.1908
1799244,0.3889,0.7333,0.5000
1813549,0.4872,0.7059,0.6000
1813514,0.2644,0.5783,0.3951
1846769,0.3571,0.3623,0.8421
1846638,0.3939,0.7917,0.4412
1782878,0.4681,0.8750,0.5000
1834869,0.2973,0.9302,0.3099
1833499,0.0836,0.1818,0.3371
1864555,0.6000,0.4186,0.5946
1933538,0.3188,0.3913,0.4912
1955328,0.1799,0.2214,0.5082
1961246,0.4359,0.6286,0.5278
1834499,0.2935,0.3333,0.4143
1827344,0.4286,0.6875,0.5385
1870443,0.2676,0.4231,0.4324
1848126,0.2459,0.4944,0.2828
1907195,0.2647,0.4769,0.5122
1907196,0.2716,0.3133,0.4800
1966678,0.3103,0.6087,0.4800
1992584,0.5926,0.5357,0.9091
1943361,0.3390,0.9800,0.3333
1986739,0.5098,0.5962,0.7273
2009272,0.7826,0.9474,0.8182
1950546,0.1875,1.0000,0.1875
1961602,0.3393,0.7083,0.4211
1961643,0.2143,0.4583,0.3659
1897267,0.2414,0.3059,0.4524
1878236,0.3036,0.3889,0.2588
2034874,0.3607,0.5079,0.3889
1966666,0.2941,0.5593,0.4286
1942802,0.4516,0.4667,0.2642
1992591,0.1778,0.5714,0.4000
1986738,0.4182,0.5246,0.5179
2009264,0.3704,0.6304,0.5098
2009877,0.3165,0.9661,0.3250
2017166,0.2976,0.4359,0.5000
2023169,0.3898,0.4167,0.4386
2041962,0.1233,0.1314,0.4048
2034818,0.3714,0.5333,0.5172
2077968,0.2471,0.2178,0.4464
2069829,0.3269,0.5641,0.4667
2092063,0.2174,0.3797,0.3636
2101971,0.4634,0.5000,0.5476
2084759,0.2697,0.4500,0.3258
2051227,0.3922,0.4483,0.5000
2027300,0.4500,0.6316,0.5263
2027310,0.2750,0.3896,0.5000
2035921,0.2892,0.3375,0.6170
2105620,0.3191,0.3333,0.8095
2023396,0.3267,0.9853,0.3300
2131774,0.3103,0.9538,0.3068
2147356,0.1860,0.1905,0.9048
2077928,0.2703,0.3014,0.8158
2123328,0.6111,0.3099,0.4079
2051785,0.3125,0.5000,0.3519
2084766,0.1720,0.2527,0.4848
2153812,0.3167,0.3704,0.5938
2101539,0.2796,0.4659,0.3846
2105670,0.3026,0.3889,0.3333
2105710,0.3649,0.4000,0.4521
2173748,0.2921,0.4706,0.2824
2069871,0.2642,0.8841,0.2885
2123387,0.3514,0.4857,0.5484
2210498,0.3387,0.3276,0.6410
2131685,0.2169,0.2692,0.5789
2102161,0.1481,0.1579,0.6667
2167926,0.3830,0.5682,0.5263
2131757,0.2895,0.2645,0.2087
2228904,0.3696,0.3673,0.7333
2216442,0.2338,0.4366,0.2436
2225714,0.1875,0.2031,0.7500
2161869,0.2625,0.6557,0.3158
2161786,0.2917,0.9388,0.2800
2168389,0.3607,0.7778,0.3692
2197651,0.1667,0.3721,0.3953
2289414,0.4750,0.5263,0.7188
2204666,0.3542,0.4259,0.4222
2283485,0.6667,0.7600,0.7500
2261464,0.4583,0.6800,0.4444
2183877,0.3514,0.7692,0.4306
2216383,0.3966,0.7674,0.3390
2246078,0.3151,0.4545,0.4237
2261471,0.5833,0.9667,0.6000
2303838,0.2056,0.2907,0.4783
2256869,0.3158,0.4510,0.5312
2277837,0.3043,0.4839,0.2632
2364215,0.5238,1.0000,0.5238
2299626,0.0963,0.1075,0.6552
2370826,0.5806,0.7600,0.6667
2319980,0.3725,0.5682,0.4722
2299643,0.5556,0.7742,0.6061
2246018,0.4667,0.6296,0.6923
2334641,0.2152,0.8310,0.2500
2388419,0.2933,0.2857,0.9259
2284376,0.2963,0.3176,0.2308
2392791,0.3036,0.2812,0.5806
2393352,0.1978,0.2340,0.3300
2358848,0.2742,0.8889,0.2881
2320006,0.5500,1.0000,0.5500
2415077,0.3846,0.3279,0.5435
2364282,0.2899,0.3968,0.3889
2323782,0.6970,0.6667,0.8387
2388539,0.2647,0.5417,0.2738
2429822,0.5000,0.5938,0.4722
2434990,0.1667,0.8393,0.1964
2369195,0.3273,1.0000,0.3273
2435053,0.4896,0.5161,0.8889
2409344,0.2687,0.3651,0.6667
2409330,0.3117,0.3378,0.6471
2443123,0.2917,0.2917,1.0000
2423674,0.6000,0.8710,0.7059
2409415,0.2692,0.5000,0.4211
2423945,0.3750,0.4074,0.5641
2423667,0.3438,0.5000,0.6071
2464898,0.1864,0.2784,0.3462
2409393,0.4848,0.6000,0.4865
2443104,0.3673,0.5111,0.4444
2479518,0.3455,1.0000,0.3455
2451624,0.4364,1.0000,0.4364
2492466,0.4694,0.6471,0.4400
2451898,0.2241,0.4762,0.4000
2492493,0.2066,0.1222,0.1265
2464373,0.1296,0.1707,0.3704
2497509,0.3443,0.3492,0.5278
2492648,0.4464,0.9167,0.4286
2464383,0.1678,0.2101,0.3393
2429809,0.2066,0.3271,0.3871
2512311,0.3556,0.2381,0.3934
2521956,0.2243,0.7660,0.2281
2512562,0.3023,0.9836,0.3059
2548998,0.4444,0.4444,0.9048
2539288,0.4878,0.9667,0.5000
2521959,0.4231,0.4074,0.8077
2570651,0.5517,0.5714,0.9545
2483846,0.1716,0.2519,0.3393
2576126,0.5161,0.6667,0.6071
2483842,0.3133,0.6375,0.3973
2479750,0.3704,0.4828,0.3425
2591716,0.3654,0.4043,0.5714
2533919,0.3378,1.0000,0.3378
2563823,0.3611,0.6296,0.3611
2570774,0.1771,0.2812,0.3409
2576118,0.4000,0.4510,0.4655
2602676,0.4412,0.5082,0.2419
2607564,0.3571,0.8857,0.3571
2576124,0.4667,0.7714,0.5500
2615040,0.2955,0.6250,0.2667
2591920,0.3457,0.3974,0.3131
2576129,0.4400,0.7632,0.4808
2607662,0.4737,0.9630,0.4615
2615108,0.6176,0.7931,0.5250
2539378,0.1880,0.2339,0.5082
2512373,0.1875,0.3058,0.4684
2615402,0.4286,0.5714,0.4568
2628366,0.2258,0.3208,0.4815
2650196,0.3878,0.4000,0.3239
2591907,0.3333,0.4028,0.6250
2642113,0.4681,0.4167,0.3750
2669443,0.4091,0.4559,0.5625
2607587,0.3617,0.3725,0.3929
2614885,0.4250,0.4318,0.5455
2622353,0.5455,0.2796,0.3021
2622354,0.5435,0.9167,0.5745
2580830,0.4872,0.9200,0.5263
2684803,0.2809,0.2885,0.5185
2699853,0.6296,0.6296,1.0000
2678362,0.2966,0.4138,0.4787
2699628,0.3500,0.3966,0.6410
2555262,0.2095,0.7684,0.1879
2642750,0.1905,0.3129,0.1875
2716944,0.3333,1.0000,0.3333
2635949,0.2154,0.3019,0.2235
2684830,0.3636,1.0000,0.3636
2661184,0.3333,0.5185,0.5000
2730805,0.8148,0.5789,0.4878
2711433,0.2842,0.4416,0.4516
2711415,0.2917,0.7037,0.3492
2730755,0.4043,0.3878,0.5200
2706414,0.1942,0.5333,0.2976
2752932,0.4000,0.5135,0.3750
2706412,0.2750,0.4949,0.4198
2730751,0.3913,0.3256,0.5660
2669369,0.2527,0.8421,0.2366
2744314,0.3906,0.4098,0.6122
2770473,0.8696,0.4038,0.3962
2796763,0.4412,0.6129,0.7500
2706418,0.4462,0.5303,0.6167
2784694,0.5405,0.5122,0.6389
2684929,0.3810,0.5789,0.4219
2784685,0.2037,0.1923,0.5111
2723487,0.1622,0.2229,0.3478
2743913,0.5484,0.8148,0.6538
2812808,0.3793,0.3455,0.6250
2723688,0.2871,0.5000,0.3780
2790825,0.2267,0.3704,0.3148
2790832,0.2838,0.4429,0.3231
2817667,0.4571,0.9630,0.4857
2850088,0.2542,0.4138,0.5000
2780123,0.1408,0.3662,0.2404
2743924,0.4925,1.0000,0.4925
2779745,0.4259,0.6522,0.4314
2779806,0.3103,0.3889,0.6061
2856312,0.1688,0.2955,0.3286
2872045,0.6176,0.5833,0.5349
2865062,0.2889,0.9268,0.2708
2797008,0.1606,0.2109,0.4000
2913788,0.7222,0.9444,0.7647
2872157,0.4915,0.9250,0.4590
2885633,0.4390,0.5000,0.5208
2835556,0.3333,0.9394,0.3208
2828381,0.2632,0.3333,0.5556
2842965,0.3056,0.5942,0.4603
2926210,0.3115,1.0000,0.3115
2796771,0.3750,0.2889,0.2556
2952211,0.3600,0.4200,0.6383
2977027,0.2830,0.3333,0.5385
2871924,0.2717,0.6456,0.2812
2850477,0.2041,0.9394,0.2292
2885891,0.2131,0.4878,0.2143
2906930,0.2262,0.3590,0.5588
2947518,0.1829,0.2561,0.3571
2913983,0.2609,0.3433,0.6333
3023645,0.5000,0.5405,0.5833
2990407,0.3500,0.8710,0.3182
3036125,0.3556,0.4250,0.4667
2969405,0.2500,0.3333,0.3175
2990418,0.3226,0.9322,0.3030
2997560,0.3553,0.8545,0.4028
2952242,0.4500,0.9310,0.4500
3048945,0.3667,0.6140,0.3889
3017566,0.3299,0.4857,0.3679
3003022,0.3294,0.9500,0.3333
3042506,0.1570,0.1905,0.5323
3055459,0.4839,0.9070,0.5172
3029885,0.3710,0.3971,0.4242
2977350,0.2074,0.2171,0.4706
3072233,0.2214,0.3729,0.3846
3008760,0.2475,0.9268,0.2427
3083791,0.5625,0.5667,0.7407
3042610,0.2462,0.1923,0.1972
3109422,0.2593,0.5147,0.3088
3048935,0.1880,0.2370,0.4032
3122526,0.4167,0.6944,0.5526
3130091,0.3333,0.8500,0.3333
3083863,0.3402,0.7241,0.3535
3129123,0.4839,0.4545,0.9167
3076354,0.2262,0.5195,0.2727
3147930,0.4237,0.5000,0.5111
3129093,0.3421,1.0000,0.3421
3109385,0.2520,0.3750,0.4030
3029904,0.3152,0.8551,0.3765
3122660,0.3291,0.4714,0.4643
3061857,0.3289,0.9815,0.3421
3083815,0.2958,0.8667,0.3231
3129227,0.1020,0.1340,0.7143
3160830,0.4054,0.5000,0.5278
3075083,0.4667,0.9184,0.4754
3176376,0.5000,0.7600,0.6667
3122560,0.3898,0.6552,0.4571
3135631,0.5306,0.6444,0.6857
3170090,0.2320,0.9640,0.2320
6,0.4259,1.0000,0.4259
3135634,0.2982,0.5400,0.5000
3188967,0.1037,0.1667,0.4333
35393,0.2676,0.2857,0.7778
3195447,0.3333,0.8600,0.3830
3195493,0.1486,0.2083,0.5714
3182691,0.2075,0.7746,0.2391
3195514,0.1746,0.3070,0.4200
31790,0.3036,0.8158,0.3077
3154280,0.3333,0.6750,0.3256
31543,0.2745,0.3780,0.4464
3170100,0.4800,0.7826,0.3846
19829,0.5610,0.7812,0.5641
31504,0.3478,1.0000,0.3478
20122,0.3623,1.0000,0.3623
16001,0.3409,1.0000,0.3409
16484,0.2333,0.5070,0.2787
11553,0.3857,1.0000,0.3857
55394,0.2222,0.9714,0.2273
55393,0.2308,0.9394,0.2414
69622,0.5294,0.9556,0.5510
55395,0.2373,1.0000,0.2373
64088,0.1868,1.0000,0.1868
55503,0.2857,1.0000,0.2857
91549,0.3521,1.0000,0.3521
31644,0.3297,1.0000,0.3297
17873,0.2941,1.0000,0.2941
16181,0.2115,0.3191,0.4340
91551,0.2316,1.0000,0.2316
64065,0.4500,1.0000,0.4500
129246,0.2727,0.3370,0.4898
56363,0.2561,0.9839,0.2593
83937,0.2655,0.7889,0.2784
101961,0.2660,1.0000,0.2660
75874,0.3542,0.5500,0.5476
109105,0.2899,0.9091,0.2609
98122,0.2558,0.8387,0.2658
147951,0.5588,0.5588,0.8400
101742,0.3731,1.0000,0.3731
156003,0.3651,1.0000,0.3651
84138,0.4259,1.0000,0.4259
156160,0.2427,1.0000,0.2427
156144,0.2368,1.0000,0.2368
119358,0.3125,0.8939,0.3297
133845,0.3433,0.8519,0.3770
174497,0.3288,0.4412,0.4524
129325,0.3467,0.8793,0.3514
174534,0.3333,0.3333,1.0000
148114,0.3725,0.9722,0.3922
112424,0.2222,0.4512,0.4127
168932,0.3607,0.8043,0.3818
147780,0.3404,0.7812,0.3636
143252,0.2500,0.4714,0.3889
185877,0.3387,1.0000,0.3387
162199,0.3750,0.9464,0.3333
168408,0.2696,0.3535,0.4098
168425,0.7273,0.9667,0.7500
175068,0.3091,0.9545,0.2727
230367,0.6316,1.0000,0.6316
143199,0.2841,1.0000,0.2841
208759,0.2680,0.8267,0.3095
178639,0.2109,0.4352,0.3143
161613,0.1685,0.3929,0.1748
218458,0.2651,1.0000,0.2651
178306,0.2881,0.7742,0.3301
175836,0.2727,0.8788,0.2929
258140,0.3544,1.0000,0.3544
174673,0.4203,1.0000,0.4203
230661,0.2625,1.0000,0.2625
268565,0.1538,0.3301,0.3200
192461,0.2071,0.9407,0.2090
276028,0.3725,0.5882,0.5385
193180,0.2417,0.8955,0.2542
240349,0.2771,1.0000,0.2771
211122,0.1694,1.0000,0.1694
239736,0.4737,1.0000,0.4737
239869,0.2651,0.9706,0.2651
224402,0.3220,1.0000,0.3220
284580,0.6341,0.9667,0.6098
277093,0.2987,0.7297,0.3867
193179,0.2411,0.9811,0.2432
308148,0.1978,0.3293,0.2917
279022,0.3093,1.0000,0.3093
249797,0.3229,0.7826,0.3735
239747,0.4348,0.9250,0.4493
308042,0.3590,0.8485,0.3684
268270,0.2233,0.8676,0.2268
293810,0.2923,0.9623,0.2923
297766,0.3194,1.0000,0.3194
273966,0.1429,1.0000,0.1429
258213,0.3548,1.0000,0.3548
308143,0.1711,0.2703,0.4412
308145,0.2118,0.2533,0.4474
315075,0.2742,0.4175,0.4930
307992,0.2500,0.3556,0.5500
308432,0.3333,1.0000,0.3333
376007,0.3636,0.5517,0.5349
245547,0.3241,0.8788,0.3235
293824,0.1955,1.0000,0.1955
308403,0.1500,0.5000,0.2234
268633,0.3289,1.0000,0.3289
376556,0.3333,1.0000,0.3333
376507,0.2458,0.3246,0.4921
284588,0.2593,1.0000,0.2593
411182,0.4483,1.0000,0.4483
