Function Name,Projects Count
calculate_loss,11
evaluation,11
get_input,11
benchmark,11
transpose,11
set_parameters,11
__reduce__,11
test_forward,11
metric,11
to_json_string,11
makedirs,11
get_args_parser,11
load_model_hook,11
guidance_scale,11
save_model_hook,11
retrieve_timesteps,11
main_worker,11
_add_speaker_and_signal,11
KeywordsStoppingCriteria,11
safe_save_model_for_hf_trainer,11
_mask_targets,11
preprocess_multimodal,11
get_tokenize_len,11
get_num_layers,11
InceptionV3,11
get_cfg,11
Scale,11
UniformSampler,11
discretized_gaussian_log_likelihood,11
training_losses,11
approx_standard_normal_cdf,11
debug,11
do_classifier_free_guidance,11
cosine_beta_schedule,11
upsample,11
_convert_id_to_token,11
save_vocabulary,11
_convert_token_to_id,11
set_grad_checkpointing,11
release,11
wide_resnet50_2,11
wide_resnet101_2,11
build_head,11
Transpose,11
forward_dummy,11
_make_layers,11
extract_into_tensor,11
get_size,11
get_obj_from_str,11
append_dims,11
cycle,11
_check_branches,11
_make_branches,11
_make_fuse_layers,11
_make_one_branch,11
search,11
SAM,11
get_block,11
cal_train_time,11
parse_require_file,11
add_time_parser,11
add_plot_parser,11
gen_packages_items,11
select,11
init_logger,11
get_extensions,11
ChannelAttention,11
combine,11
get_codebook_entry,11
calculate_adaptive_weight,11
objective,10
func,10
data,10
sharpness,10
Embedder,10
_get_lr,10
summary,10
digit_version,10
reduce_tensor,10
seed_worker,10
list_files,10
tie_weights,10
wrap,10
feature_select,10
register_model,10
get_attn_gradients,10
save_attention_map,10
LlamaMLP,10
patchify,10
BertSelfOutput,10
save_attn_gradients,10
BertEmbeddings,10
LlamaAttention,10
CLIPVisionTower,10
_dequeue_and_enqueue,10
initialize_vision_modules,10
get_path,10
prepare_inputs_labels_for_multimodal,10
LlamaRotaryEmbedding,10
BertPooler,10
parameters,10
shutdown,10
merge_dicts,10
compare,10
get_stats,10
clip,10
setup_model,10
_get_device,10
forward_pre,10
save_data,10
BaseTrainer,10
forward_head,10
__mul__,10
build_transformer,10
GELU,10
loss_labels,10
AttentionLayer,10
vit_base,10
GAT,10
wrapped,10
weight_init,10
on_train_batch_start,10
shared_step,10
compress,10
get_named_beta_schedule,10
ddim_sample_loop_progressive,10
_predict_xstart_from_eps,10
ddim_reverse_sample,10
q_posterior_mean_variance,10
process_xstart,10
convert_to_fp32,10
between_steps,10
SpacedDiffusion,10
_WrappedModel,10
AttentionStore,10
condition_score,10
UNetModel,10
_wrap_model,10
space_timesteps,10
get_empty_store,10
p_sample_loop_progressive,10
DoubleConv,10
BasicConv,10
split_list,10
clamp,10
print_rank_0,10
state,10
get_results,10
resume,10
encode_decode,10
simple_test,10
set_attn_processor,10
fuse_qkv_projections,10
attn_processors,10
unfuse_qkv_projections,10
fn_recursive_attn_processor,10
fn_recursive_add_processors,10
run_inference,10
modality_lengths,10
get_length_grouped_indices,10
LengthGroupedSampler,10
load_image_from_base64,10
split_to_even_chunks,10
replace_llama_attn_with_flash_attn,10
lengths,10
preprocess_mpt,10
save_images,10
expand,10
augment,10
get_classes,10
QKVAttentionLegacy,10
_prior_bpd,10
ModelVarType,10
LossType,10
ScheduleSampler,10
create_named_schedule_sampler,10
ModelMeanType,10
count_flops,10
count_flops_attn,10
predict_start_from_noise,10
SinusoidalPosEmb,10
CBAM,10
finetune,10
on_train_epoch_start,10
l2norm,10
formatMessage,10
DayOfWeek,10
time_features,10
time_features_from_frequency_str,10
MinuteOfHour,10
SecondOfMinute,10
DayOfYear,10
MonthOfYear,10
HourOfDay,10
TimeFeature,10
DayOfMonth,10
WeekOfYear,10
process_data,10
get_padding,10
to_tuple,10
get_palette,10
normalize_answer,10
ConcatDataset,10
make_res_layer,10
_build_model,10
MobileNetV2,10
AbstractEncoder,10
log_images,10
processed_file_names,10
EMA,10
intersection,10
_make_transition_layer,10
_load,10
modulate,10
decode_latents,10
_get_global_gloo_group,10
on_test_epoch_end,10
warmup,10
frechet_distance,10
get_reference_points,10
flip,10
make_layer,10
rescale_noise_cfg,10
__dir__,10
prepare_inputs,10
VectorQuantizer,10
num_timesteps,10
Net,10
get_output,10
default_loader,10
_init_params,10
DistributedSampler,10
finalize_options,10
l2,10
truncate,10
GPT,10
mse,9
diff,9
load_yaml,9
imread,9
init_params,9
plot_confusion_matrix,9
correct_unfold_reduction_order,9
calculate_metrics,9
get_logits,9
correct_unfold_norm_order,9
BertPredictionHeadTransform,9
initialize_vision_tokenizer,9
T5LayerNorm,9
BertLMPredictionHead,9
createIndex,9
LlavaConfig,9
get_vision_tower,9
build_vision_projector,9
SimpleResBlock,9
load_video,9
LlamaModel,9
IdentityMap,9
LlamaDecoderLayer,9
_train,9
export,9
extract_answer,9
Adapter,9
visual,9
_load_model,9
VGG16,9
normalize_adj,9
create_folder,9
run_test,9
push_to_hub,9
ResNet101,9
ResNet152,9
get_indexes,9
box_iou,9
PositionEmbeddingLearned,9
process_video,9
checkpoint_filter_fn,9
RandomHorizontalFlip,9
_create_vision_transformer,9
load_pickle,9
load_jsonl,9
SetCriterion,9
TriangularCausalMask,9
init_hidden,9
on_epoch_end,9
moving_avg,9
DINOHead,9
vit_small,9
get_response,9
test_epoch_end,9
convert_module_to_f16,9
convert_module_to_f32,9
push,9
load_vocab,9
__lt__,9
f1,9
broadcast,9
get_models,9
build_layer,9
symbolic,9
_random_scale,9
_resize_img,9
log_validation,9
L1Loss,9
ProgressMeter,9
_get_batch_fmtstr,9
get_mm_adapter_state_maybe_zero_3,9
get_peft_state_non_lora_maybe_zero_3,9
disable_torch_init,9
preprocess_llama_2,9
get_answer,9
get_model_name_from_path,9
init_state,9
get_activations,9
print_args,9
replicate,9
create_mask,9
LossSecondMomentResampler,9
weights,9
LossAwareSampler,9
update_with_local_losses,9
_warmed_up,9
get_accuracy,9
is_vb,9
run_step,9
get_dir,9
_scale_timesteps,9
get_current,9
upfirdn2d_native,9
BottleneckBlock,9
update_with_all_losses,9
model_fn,9
_vb_terms_bpd,9
func_wrapper,9
calc_bpd_loop,9
output_shape,9
test_init,9
EasyDict,9
_cached_log_stream,9
log_prob,9
_grad_norm,9
subsample,9
binary_cross_entropy,9
on_validation_epoch_start,9
get_inputs,9
Unet,9
ask,9
val,9
clean,9
_auxiliary_head_forward_train,9
saturation,9
losses,9
_pad_img,9
freeze_patch_emb,9
Accuracy,9
ResLayer,9
_decode_head_forward_train,9
init_dist,9
ASPP,9
SimpleDecoder,9
make_attn,9
p_losses,9
is_image_file,9
raw_file_names,9
load_ckpt,9
add_params,9
Retriever,9
recall,9
prepare_train_data,9
get_generator,9
get_cat_ids,9
RandAugment,9
_is_power_of_2,9
_sample_neg,9
_sample_pos,9
SwinBlock,9
SELayer,9
before_train_epoch,9
remap_to_used,9
get_processor,9
sort,9
interrupt,9
to_torch,9
guidance_rescale,9
get_decay,9
unmap_to_all,9
clip_skip,9
denoise,9
Backbone,9
callback,9
optimize_parameters,9
get_noise,9
adopt_weight,9
hinge_d_loss,9
loss_single,9
_get_bboxes_single,9
_get_target_single,9
SpatialAttention,9
get_metadata,9
Image,8
accimage_loader,8
_pil_interp,8
BertOnlyMLMHead,8
LlavaLlamaForCausalLM,8
LlavaMetaForCausalLM,8
dummy_inputs,8
build_vision_tower,8
LlamaForCausalLM,8
T5LayerCrossAttention,8
feed_forward_chunk_query,8
LlamaPreTrainedModel,8
BertPreTrainedModel,8
BaseEncoder,8
BertLMHeadModel,8
loadRes,8
GatherLayer,8
LlavaLlamaModel,8
T5DenseGatedActDense,8
LlavaMetaModel,8
AttrDict,8
batch,8
process_batch,8
compile,8
unpack,8
voc_ap,8
reconstruct,8
State,8
matrix,8
reverse,8
_parse,8
prediction_step,8
get_datasets,8
ResNet34,8
window_unpartition,8
__rmul__,8
reset_image,8
nested_tensor_from_tensor_list,8
PromptEncoder,8
NestedTensor,8
__sub__,8
apply_image,8
_process_batch,8
multi_head_attention_forward,8
BaseOptions,8
VisualTransformer,8
series_decomp,8
FullAttention,8
generate_data,8
TransformerLayer,8
ScaledDotProductAttention,8
training_epoch_end,8
detect,8
random_seed,8
loss_function,8
gaussian_kernel,8
get_transforms,8
partition,8
join,8
is_empty,8
get_result,8
get_average_attention,8
cond_fn,8
register_attention_control,8
to_cuda,8
Conv,8
load_pretrained_weights,8
UpSample,8
Embeddings,8
preprocess_data,8
MultiHeadedAttention,8
Scheduler,8
Metrics,8
std,8
reduce,8
check_overflow,8
scatter,8
set_lr,8
get_module,8
split_dataset,8
set_device,8
match,8
get_start_end_idx,8
world_size,8
horizontal_flip,8
fuse,8
Solarization,8
UNet2DConditionOutput,8
set_attention_slice,8
get_guidance_scale_embedding,8
disable_freeu,8
_info,8
set_default_attn_processor,8
set_use_memory_efficient_attention_xformers,8
enable_freeu,8
prune,8
get_chunk,8
_set_cos_sin_cache,8
get_eval,8
StreamToLogger,8
violates_moderation,8
get_options,8
_init_rope,8
get_modality_length_grouped_indices,8
parse_score,8
build_logger,8
pretty_print_semaphore,8
apply_delta,8
embed_tokens,8
VAE,8
Rotate,8
Contrast,8
Metric,8
update_parameters,8
writekvs,8
dumpkvs,8
logkvs,8
TensorBoardOutputFormat,8
CSVOutputFormat,8
logkv_mean,8
getkvs,8
_prepare_data,8
decorator_with_name,8
set_comm,8
mpi_weighted_mean,8
JSONOutputFormat,8
summary_val,8
get_rank_without_mpi_import,8
set_level,8
profile_kv,8
HumanOutputFormat,8
VideoDataset,8
writeseq,8
KVWriter,8
make_output_format,8
_do_log,8
SeqWriter,8
scoped_configure,8
get_sigmas,8
_configure_default_logger,8
logkv,8
_truncate,8
save_ckpt,8
get_cast_dtype,8
create_token_type_ids_from_sequences,8
build_sampler,8
convnext_tiny,8
GroupNorm,8
convnext_large,8
DummyDataset,8
random_masking,8
convnext_small,8
convnext_base,8
ConvNeXt,8
ConvNeXtBlock,8
create_scheduler,8
geometric_progression,8
get_sinusoid_encoding_table,8
remove_weight_norm,8
get_position_angle_vec,8
forecast,8
GradCAM,8
to_np,8
Task,8
format_time,8
randn,8
download_file,8
as_dict,8
noop,8
_f,8
A,8
__read_data__,8
warp,8
resize_token_embeddings,8
load_weights,8
segment,8
get_constant_schedule_with_warmup,8
_init_auxiliary_head,8
add_prefix,8
show_result,8
norm3,8
norm1,8
pre_pipeline,8
DefaultFormatBundle,8
_init_decode_head,8
slide_inference,8
hue,8
val_step,8
norm2,8
whole_inference,8
get_crop_bbox,8
single_gpu_test,8
print_log,8
numpy,8
convert_tokens_to_ids,8
MSPE,8
RSE,8
CORR,8
apply_model,8
make_beta_schedule,8
random_crop,8
area,8
LeNet,8
average,8
hflip,8
finish,8
preload,8
_bbox_forward,8
scaled_dot_product_attention,8
_apply,8
posterize,8
auto_contrast,8
solarize,8
shear_y,8
shear_x,8
equalize,8
_basic_init,8
TimestepEmbedder,8
create_npz_from_sample_folder,8
compute_statistics,8
LabelEmbedder,8
get_grad_norm_,8
prepare_test_data,8
_poly2mask,8
num_levels,8
get_valid_ratio,8
double_step_seq,8
FPN,8
detach,8
WindowMSA,8
SwinBlockSequence,8
ShiftWindowMSA,8
MSELoss,8
setUpClass,8
enable_vae_slicing,8
enable_vae_tiling,8
disable_vae_slicing,8
binarize,8
enable_tiling,8
blend_h,8
upcast_vae,8
enable_slicing,8
disable_tiling,8
AdaLayerNorm,8
EMAModel,8
disable_vae_tiling,8
check_image,8
prepare_attention_mask,8
_encode_prompt,8
blend_v,8
disable_slicing,8
timeit,8
ColorJitter,8
embed_text,8
_denormalize,8
rand_bbox,8
add_batch,8
_ColorfulFormatter,8
layers,8
schedule,8
vanilla_d_loss,8
initialize_options,8
prepare_image,8
onnx_export,8
NLayerDiscriminator,8
coords_grid,8
LSTM,7
read_next_bytes,7
downsample,7
qvec2rotmat,7
connect,7
rotmat2qvec,7
get_embedder,7
read_points3D_text,7
get_epoch_values,7
get_update_values,7
calculate_confusion_matrix,7
_load_image,7
parse_option,7
permute,7
should_stop,7
CosineLRScheduler,7
get_cycle_length,7
save_file,7
chat,7
get_dist_info,7
forward_decoder,7
GLU,7
RelativePositionBias,7
BertForMaskedLM,7
load_images,7
Action,7
forward_pass,7
replace,7
build_index,7
f1_score,7
Optimizer,7
insert,7
delete,7
batchify,7
dfs,7
draw,7
rotation_matrix,7
update_state,7
gen_fn,7
get_train_dataloader,7
g,7
load_data_list,7
box_xyxy_to_xywh,7
_embed_masks,7
forward_with_coords,7
generate_crop_boxes,7
MaskData,7
get_image_embedding,7
__iadd__,7
_embed_boxes,7
FrozenBatchNorm2d,7
build_all_layer_point_grids,7
get_sha,7
is_box_near_crop_edge,7
_mosaic_combine,7
uncrop_boxes_xyxy,7
apply_coords,7
MLPBlock,7
bbox_overlaps,7
inference_detector,7
build_position_encoding,7
_max_by_axis,7
batched_mask_to_box,7
crop_len,7
get_dense_pe,7
remove_small_regions,7
xyxy2xywh,7
init_assigner_sampler,7
postprocess_masks,7
PositionEmbeddingRandom,7
calculate_stability_score,7
_pe_encoding,7
mask_to_rle_pytorch,7
area_from_rle,7
plot_results,7
vit_base_patch16_224,7
rle_to_mask,7
uncrop_points,7
coco_encode_rle,7
_get_batch_size,7
build_point_grid,7
batch_iterator,7
_embed_points,7
_onnx_nested_tensor_from_tensor_list,7
uncrop_masks,7
track,7
compute_average_precision_detection,7
_get_closed_form_lr,7
gen_sineembed_for_position,7
save_pickle,7
LinearLayer,7
start_training,7
series_decomp_multi,7
FixedEmbedding,7
PatchEmbedding,7
ProbMask,7
Normalizer,7
_concat,7
blur,7
interpolate_pos_encoding,7
nan_to_num,7
predict_step,7
SEModule,7
make_optimizer,7
cosine_similarity,7
get_config_dict,7
mkdirs,7
_warmup_beta,7
num_uncond_att_layers,7
step_callback,7
fast_hist,7
OutConv,7
EfficientNet,7
Up,7
PreActBottleneck,7
Down,7
get_feature,7
save_result,7
output,7
get_embedding,7
_init_weight,7
GraphConvolution,7
tanh,7
pairwise_distance,7
trainer,7
Adam,7
split_tensor_along_last_dim,7
ModelType,7
Index,7
tokenize_function,7
destroy,7
init_distributed,7
pytest_addoption,7
test_model,7
_initialize,7
random_select,7
deepspeed_zero_init_disabled_context_manager,7
Upsample2D,7
preprocess_train,7
fn_recursive_set_attention_slice,7
fn_recursive_retrieve_sliceable_dims,7
extract_feature,7
valid,7
print_pass,7
make_delta,7
generate_stream,7
TextVQAAccuracyEvaluator,7
STVQAANLSEvaluator,7
STVQAAccuracyEvaluator,7
process_punctuation,7
LLaVATrainer,7
load_from_hf,7
EvalAIAnswerProcessor,7
create_data_loader,7
build_prompt,7
eval_pred_list,7
_compute_answer_scores,7
_get_unpad_data,7
get_anls,7
TextCapsBleu4Evaluator,7
process_digit_article,7
word_tokenize,7
get_activation_fn,7
get_parameter_groups,7
compute_inception_score,7
calculate_frechet_distance,7
colorize,7
Sequential,7
Brightness,7
ToyModel,7
Sharpness,7
ImageNet,7
_unsqueeze_ft,7
SynchronizedBatchNorm1d,7
DataParallelWithCallback,7
RandomSampler,7
run_master,7
SlavePipe,7
patch_replication_callback,7
run_slave,7
CallbackContext,7
execute_replication_callbacks,7
reset_running_stats,7
_SynchronizedBatchNorm,7
SynchronizedBatchNorm3d,7
SyncMaster,7
_sum_ft,7
FutureResult,7
SynchronizedBatchNorm2d,7
_compute_mean_std,7
nr_slaves,7
new_replicate,7
__data_parallel_replicate__,7
_data_parallel_master,7
init_fn,7
register_slave,7
_find_free_port,7
to_rgb,7
args_to_dict,7
model_grads_to_master_grads,7
downsample_2d,7
upsample_2d,7
random_crop_arr,7
attack,7
master_params_to_model_params,7
GaussianFourierProjection,7
EncoderDecoder,7
add_dict_to_argparser,7
F,7
mkdir_p,7
get_covariance,7
Downsample1d,7
Upsample1d,7
Conv1dBlock,7
ModelWrapper,7
is_master,7
get_special_tokens_mask,7
TextTransformer,7
weight_norm,7
reduce_mean,7
get_label,7
compute_score,7
randint,7
names,7
SupervisedDataset,7
Conv1d,7
__init_subclass__,7
write_csv,7
pad_image,7
encode_video,7
unpad,7
load_network,7
save_network,7
get_constant_schedule,7
get_linear_schedule_with_warmup,7
get_time,7
get_cosine_with_hard_restarts_schedule_with_warmup,7
add_special_tokens,7
weighted_loss,7
