Variable Name,Projects Count
sizes,109
boxes,109
embed_dim,109
id,108
test,108
inp,107
num_layers,107
window,106
new_state_dict,105
data_list,105
hidden_dim,105
error,105
log_file,105
sim,105
steps,104
ref,104
train_data,103
defaults,103
ys,103
progress,103
fname,103
models,103
dims,103
model_dict,103
weight_decay,102
train_dataloader,102
shortcut,102
suffix,102
top,101
f1,101
head,101
loss_dict,100
backbone,100
position,100
data_dict,100
Y,99
max_len,99
frames,99
maxk,99
now,99
input_size,99
mat,99
V,98
train_loss,98
cols,98
param,98
G,98
pos_embed,98
y_pred,97
cs,97
accuracy,97
classname,97
task,97
cmap,96
data_dir,96
intersection,95
trans,95
ckpt_path,95
normalize,95
x4,94
box,94
cy,94
frame,94
ap,94
shift,94
new_size,94
scaler,94
timestamp,94
dists,93
lengths,93
reader,93
Q,92
epsilon,92
image_id,92
zeros,92
end_idx,92
scale_factor,92
xx,92
filepath,92
fps,92
group,92
cls,92
correct_k,92
test_data,91
items,91
embedding,91
encoder,91
cx,91
radius,91
distances,91
hidden_states,91
skip,91
denominator,91
rng,91
dt,91
mapping,91
word,90
base,90
train_sampler,90
checkpoint_path,89
train,89
offsets,89
num_channels,89
max_size,89
y0,88
pe,88
hs,88
Z,88
generator,88
dilation,88
example,88
matches,87
max_length,87
strides,87
ones,86
epochs,86
seq,86
cls_tokens,86
output_path,86
pairs,86
log_dir,85
cmd,85
vocab,85
denom,85
pbar,85
evaluator,85
title,85
attr,85
loc,84
inter,84
filenames,84
source,84
y_true,83
fh,83
pattern,83
grid_size,83
up,82
keep,82
end_time,82
xyz,82
grads,82
act,82
vals,82
texts,82
seq_len,81
cost,81
c2,81
new_key,80
positions,80
overlap,80
means,80
config_path,80
perm,80
return_dict,80
mse,79
model_type,79
env,79
c1,79
windows,79
freqs,79
t0,79
img2,79
x_max,78
grad_norm,78
s1,78
valid_mask,78
cache_dir,78
variance,78
image_features,78
func,78
alphas,77
words,77
folder,77
options,77
crop,77
E,77
p1,77
num_heads,77
relative_coords,76
shuffle,76
r2,76
topk,76
img1,76
seg,75
prec,75
it,75
global_step,75
file_handler,75
relative_position_bias,75
pt,75
betas,75
num_gpus,75
memory,74
ts,74
data_root,74
aspect_ratio,74
matrix,74
sources,74
best_epoch,74
extension,74
l2,74
rgb,74
array,73
model_urls,73
cond,73
I,73
r1,73
ious,73
ext,73
module_name,73
out_path,73
tasks,73
annotations,72
conf,72
col,72
attention,72
vocab_size,72
current,72
answer,72
gts,72
x_out,72
scales,72
numerator,72
bboxes,72
tgt,72
tag,71
temperature,71
yy,71
coords_h,71
relative_position_index,71
a1,71
coords_w,71
train_set,71
sd,71
cur,71
crop_size,71
batch_time,70
out2,70
headers,70
iters,70
tensor_list,70
model_config,70
edges,70
layer_name,70
num_points,70
img_name,70
decoder,69
st,69
rot,69
optim,69
bound,69
coords_flatten,69
level,69
img_mask,69
mod,69
mu1,69
dropout,69
graph,69
angles,69
class_names,69
model_dir,68
done,68
bsz,68
prompts,68
mu2,68
w1,68
grad_input,67
spec,67
rotation,67
bottom,67
num_frames,67
loss_fct,67
position_ids,67
total_time_str,67
interval,67
iter_time,67
log_msg,67
elapsed,66
pts,66
extra,66
out1,66
string,66
label_list,66
dst,66
runner,66
objects,66
output_shape,65
step_size,65
node,65
U,65
s2,65
sequence,65
output_size,65
log_level,65
class_name,65
cos,65
format_string,65
indexes,65
a2,65
log_prob,65
l1,65
project,65
decay,64
loss_str,64
num_blocks,64
attn_weights,64
storage,64
test_set,64
p2,64
vec,63
tree,63
d2,63
output_file,63
activation,63
categories,63
video,63
out_dir,63
out_file,63
img_id,63
text_features,63
img_list,63
y_max,62
ce_loss,62
ops,62
ps,62
force,62
examples,62
method,62
n_samples,62
inner_dim,62
rec,62
ann,62
h1,62
flip,61
image_name,61
lam,61
val_dataloader,61
times,61
eta,61
orig_size,61
pretrained,61
high,61
similarity,61
x_min,60
txt,60
hidden,60
d1,60
out_dict,60
no_decay,60
out_dim,60
states,60
queries,60
err,60
local_rank,60
attn_output,60
x_,60
window_size,60
iterator,60
batch_idx,60
basename,59
columns,59
dataset_type,59
stage,59
found,59
buf,59
eta_string,59
cc,59
pose,59
new_shape,59
command,59
canvas,59
op,59
code,59
extensions,59
time,59
inputs_embeds,59
root_dir,59
output_hidden_states,59
down,59
fields,59
embedding_size,59
tags,59
success,59
low,59
area2,59
timesteps,59
bn,59
dis,58
log_probs,58
current_time,58
last,58
nW,58
neg,58
mask_windows,58
eta_seconds,58
progress_bar,58
handler,58
phi,58
entries,58
axis,58
pos_x,58
x_embed,58
loss_value,58
pad_w,58
pad_h,58
area1,58
momentum,57
y_min,57
learning_rate,57
new,57
action,57
cat,57
num_features,57
total_size,57
shifted_x,57
num_params,57
seq_length,57
ndim,57
input_dim,57
distributed,57
flags,56
file_list,56
pc,56
output_folder,56
model_inputs,56
caption,56
IMG_EXTENSIONS,56
attn_windows,56
best_acc,56
selected,56
xy,56
areas,56
dim_t,56
h2,56
output_attentions,56
top1,56
vis,56
font,56
heatmap,55
att,55
model_output,55
dataset_path,55
stem,55
duration,55
_version,55
label_file,55
logs,55
stdv,55
F,55
c3,55
template,55
sigmas,55
all_labels,55
MB,55
hist,55
v1,54
lt,54
candidates,54
loss_fn,54
infos,54
instances,54
keep_prob,54
size_list,54
w_slices,54
model_kwargs,54
h_slices,54
train_transform,54
num_batches,54
b2,54
xmax,54
xmin,54
y_list,54
dirname,54
errors,54
reduction,54
omega,54
choices,54
z1,54
x5,53
sz,53
summary,53
test_loss,53
sentences,53
dir,53
img_shape,53
best,53
x_in,53
flops,53
trainloader,53
nodes,53
embed,53
pos_y,53
resolution,53
y_embed,53
builtin_print,53
wh,53
ks,53
loss_cls,53
val_loss,53
test_dataloader,52
fc,52
num_groups,52
first,52
sign,52
thresh,52
eval_dataset,52
space_fmt,52
extra_compile_args,52
intermediate,52
processor,52
classifier,52
patches,52
overlaps,51
result_dict,51
result_dir,51
sp,51
div_term,51
num_images,51
update,51
coord,51
stream,51
ws,51
config_file,51
pad_r,51
target_area,51
stop,51
directory,51
pipeline,51
new_pos_embed,51
sample_idx,51
question,51
checkpoints,51
label_path,51
category,51
encoder_layer,51
z2,51
body,51
start_index,50
batch_shape,50
new_h,50
one_hot,50
all_hidden_states,50
num_boxes,50
dir_path,50
use_cache,50
arg,50
ratios,50
half_dim,50
root_path,50
anno,50
C1,50
confidence,50
num_steps,50
v2,49
hidden_size,49
sentence,49
iteration,49
new_name,49
layer_outputs,49
attention_probs,49
margin,49
total_params,49
x_windows,49
half,49
history,49
corr,49
img_tensor,49
sha,49
port,49
intersect,49
C2,49
dataset_train,48
point,48
reward,48
obs,48
error_msg,48
new_w,48
mem,48
local_size,48
depths,48
cp,48
cap,48
answers,48
requirements,48
shapes,48
new_data,48
phase,48
orig_type,48
extra_tokens,48
patch,48
ymin,48
all_tokens,48
node_list,48
this_dir,48
ext_modules,48
sigma1_sq,48
sigma2_sq,48
latents,48
vertices,47
chunks,47
__author__,47
ignore,47
pos_mask,47
ss,47
missing_keys,47
type,47
fpath,47
pad_b,47
convs,47
db,47
scaling,47
max_val,47
zero,47
b1,47
normalizer,47
bins,47
layer_id,47
graphs,47
logit_scale,47
nc,47
init,47
author,47
precisions,47
use_bias,47
mu1_sq,47
mu2_sq,47
ssim_map,47
sigma12,47
mu1_mu2,47
direction,47
x_t,47
rle,47
rb,46
min_value,46
alpha_t,46
sequence_output,46
doc,46
max_y,46
choice,46
max_x,46
num_pos,46
gt_labels,46
reg_loss,46
cur_len,46
position_embeddings,46
x_list,46
sep,46
cov,46
combined,46
config_class,46
logit,46
input_data,46
heads,46
cwd,46
w2,46
num_nodes,46
output_dict,46
coeff,46
pos_tokens,46
adj,46
batches,46
html_theme,46
templates_path,46
recalls,46
draw,46
annotation,46
centers,46
pretrained_dict,46
previous_dilation,45
entropy,45
anns,45
ans,45
subset,45
captions,45
param_norm,45
max_idx,45
query_layer,45
configs,45
clip,45
desc,45
attention_scores,45
target_size,45
log_path,45
ctx,45
is_best,45
num_extra_tokens,45
ymax,45
release,45
new_word,45
DATASETS,45
json_file,45
define_macros,45
repr_str,45
auc,45
flow,45
mid_channels,44
anchors,44
wd,44
attention_output,44
cache_path,44
pad_l,44
key_layer,44
sin,44
rep,44
value_layer,44
pooled_output,44
num_replicas,44
evaluation,44
total_norm,44
latent,44
norm_type,44
group_name,44
global_rank,44
metric_logger,44
total_steps,44
copyright,44
input_mask,44
src_len,44
lrs,44
image_ids,44
decoder_layer,44
pred_mask,44
top5,44
fid,44
gt_mask,44
tx,44
ground_truth,44
class_id,44
pred_labels,44
c_in,44
avg,43
status,43
channel,43
rate,43
new_path,43
zs,43
actions,43
optimizer_grouped_parameters,43
unexpected_keys,43
train_pipeline,43
batch_sampler,43
resume_from,43
tic,43
encoder_outputs,43
dw,43
load_from,43
messages,43
inv_freq,43
past_key_value,43
sig,43
batch_indices,43
rois,43
CLASSES,43
model_params,43
gt_boxes,43
bigram,43
begin,43
eval_results,43
context_length,43
gen,43
stat,43
coordinates,43
scene,43
rles,43
y_test,42
replace_stride_with_dilation,42
x_start,42
end_index,42
pcd,42
p_t,42
token_type_ids,42
widths,42
reduced_dict,42
fan_out,42
test_pipeline,42
optimizer_config,42
reg,42
find_unused_parameters,42
context_layer,42
img_dir,42
shift_labels,42
hook,42
parent,42
param_groups,42
sh,42
opts,42
kl,42
ptr,42
env_info,42
new_k,42
prev_char,42
exclude_patterns,42
html_static_path,42
src2,42
padw,42
pos_inds,42
cm,42
gt_masks,42
n_classes,42
keypoints,42
f2,42
transform_train,41
coco,41
new_features,41
final,41
chunk_size,41
q1,41
pad_t,41
video_name,41
parsed,41
planes,41
training,41
work_dir,41
new_context_layer_shape,41
inplanes,41
pre,41
posemb,41
result_path,41
shift_logits,41
dirs,41
pi,41
exp_name,41
mask1,41
qkv_bias,41
gt_path,41
dice,41
pos_embed_checkpoint,41
tensors,41
bpe_tokens,41
key_padding_mask,41
not_mask,41
mid,41
encoding,40
in_features,40
ranges,40
xt,40
loss2,40
pr,40
__constants__,40
dim_out,40
base_model_prefix,40
all_keys,40
tgt_len,40
lr_config,40
annos,40
conv1,40
json_path,40
num_tokens,40
loss_ce,40
reference,40
n1,40
translation,40
processes,40
edge,40
val_data,40
pred_scores,40
rmse,40
proposals,40
save_dict,40
train_stats,40
record,40
output_tensors,40
checkpoint_file,40
freq,40
gradients,40
logits_per_image,40
out_h,40
tgt2,40
out_w,40
save_filename,40
thresholds,40
min_y,39
total_num,39
loss1,39
DEBUG,39
q2,39
EPS,39
config_dict,39
cls_token,39
img_norm_cfg,39
decoded,39
_base_,39
log_config,39
random_tensor,39
mixed_query_layer,39
elapsed_time,39
dev,39
min_val,39
diag,39
instance,39
energy,39
callbacks,39
slices,39
branch,39
y_train,39
self,39
transformer,39
tot,39
cls_score,39
num_tasks,39
grid_h,39
grid_w,39
one,39
task_name,39
dots,39
MODELS,39
addr,39
palette,39
network,39
avg_loss,39
normal,39
center_y,39
center_x,39
num_imgs,39
img_ids,39
image_shape,39
new_v,38
sf,38
all_data,38
imgIds,38
replace,38
arch,38
min_x,38
warmup_steps,38
rot_mat,38
_C,38
S1,38
bar,38
checkpoint_config,38
new_x_shape,38
model_args,38
queue,38
kv,38
children,38
workflow,38
model_cfg,38
px,38
patches_resolution,38
testset,38
use_cuda,38
testloader,38
encodings,38
det,38
class_weight,38
model_names,38
resize,38
image_list,38
img_info,38
tensors_gather,38
past_key_values_length,38
model_without_ddp,38
tmpdir,38
pred_label,38
in_channel,38
query_embed,38
ann_info,38
conv2,38
matcher,38
origin,38
corners,38
fmtstr,38
label_id,37
verbose,37
test_file,37
results_dict,37
mrec,37
stds,37
save_file,37
d3,37
input_tensor,37
dist_params,37
rt,37
priority,37
pad_size,37
policy,37
extended_attention_mask,37
layer_output,37
h0,37
types,37
style,37
base_path,37
rotation_matrix,37
save_name,37
long_description,37
alphas_cumprod,37
edge_index,37
result_list,37
crop_w,37
arguments,37
dict,37
tmp_dir,37
max_score,37
input_dict,37
new_width,37
part,37
tn,37
lower_bound,37
dataset_dir,37
n_parameters,37
faces,37
description,37
sample_num,37
dataset_val,36
input_channel,36
pp,36
group_size,36
tt,36
n_batches,36
mesh,36
new_xyz,36
centroid,36
cam,36
_logger,36
best_score,36
posemb_grid,36
process,36
stages,36
feature_dim,36
vs,36
magnitude,36
intermediate_output,36
num_epochs,36
deltas,36
cache,36
xc,36
bb,36
sum,36
model_class,36
load_path,36
dh,36
to_save,36
data_type,36
pred_boxes,36
absolute_pos_embed,36
aps,36
dset,36
vision_width,36
contents,36
language,36
ar,36
levels,36
logits_per_text,36
crop_h,36
merges,36
predictor,36
fc_std,36
video_path,36
padded_img,36
candidate,36
app,36
past_key_values,36
new_height,36
ctr,36
spatial_shape,36
thetas,36
psnr,36
lab,36
folder_path,36
axes,36
run,36
test_acc,36
urls,36
valid_loader,35
mask2,35
model_id,35
questions,35
cls_loss,35
segments,35
condition,35
handle,35
hooks,35
fan_in,35
ow,35
head_mask,35
conv2d,35
new_x,35
trainset,35
gpus,35
concat,35
max_value,35
b3,35
ty,35
out_size,35
total_length,35
worker_seed,35
image_dir,35
gap,35
attn_std,35
proj_std,35
accelerator,35
ranks,35
output_width,35
log_stats,35
console,35
ns,35
py,35
point_coords,35
data_loaders,35
reference_points,35
a3,35
out_1,35
out_2,35
detector,35
img_gray,35
polygons,35
gt_bboxes,35
mapper,35
img_np,35
X_train,34
best_loss,34
perplexity,34
rewards,34
cls_scores,34
label_ids,34
builder,34
rs,34
loss_func,34
rand,34
gray,34
log_ratio,34
key_list,34
num_stages,34
tf,34
grad_bias,34
include_dirs,34
causal_mask,34
model_name_or_path,34
tar,34
rnd,34
prev,34
dic,34
num_examples,34
shifts,34
block_size,34
fp16_cfg,34
param_state,34
max_epoch,34
nll_loss,34
config_name,34
kw,34
transformer_layers,34
attention_weights,34
_tokenizer,34
session,34
vision_heads,34
new_dict,34
log_dict,34
client,34
block_id,34
train_list,34
point_indices,34
upper_bound,34
predict,34
user,34
checkpoint_paths,34
dir_name,34
epoch_loss,34
p0,34
val_set,34
mpre,34
out_ch,34
dataset_dict,34
output_dim,33
new_config,33
feature_size,33
d_model,33
pred_list,33
schedule,33
frac,33
entry,33
ry,33
data_collator,33
mAP,33
num_levels,33
img_aug,33
ex,33
repeat,33
gs,33
initialized,33
conv_layer,33
total_epochs,33
top_k,33
is_last,33
act_layer,33
num_cols,33
interpolation,33
stack,33
grad_weight,33
aug,33
linear,33
lm_logits,33
query_states,33
ls,33
sequences,33
all_preds,33
sx,33
env_info_dict,33
dash_line,33
ori_shape,33
rv,33
download_target,33
vit,33
poses,33
transformer_heads,33
eot_token,33
x_norm,33
padding_mask,33
next_decoder_cache,33
proj,33
max_index,33
enc,33
num_labels,33
cat_ids,33
loss_bbox,33
transformer_width,33
print_freq,33
sot_token,33
src_path,33
max_num,33
coeffs,33
ssim,33
attributes,33
velocity,33
rect,33
decoder_output,33
intermediates,33
model_state_dict,32
new_state,32
eval_kwargs,32
kl_loss,32
fx,32
label_dict,32
label_map,32
hparams,32
sub,32
gs_old,32
drop_path_rate,32
max_iter,32
worker_info,32
num_beams,32
resume,32
new_value,32
key_states,32
tau,32
vel,32
output_list,32
min_lr,32
n2,32
normalization,32
properties,32
img_metas,32
ms,32
tr,32
vision_patch_size,32
maxes,32
label_name,32
test_transform,32
backend,32
vision_layers,32
yaw,32
img_scale,32
num_class,32
devices,32
ann_ids,32
neg_inds,32
lower,32
upper,32
mx,32
output_channel,31
predicted,31
json_data,31
max_steps,31
valid_inds,31
proc,31
loss_mask,31
oh,31
output_tokens,31
base_model,31
fp16,31
embedding_output,31
reordered_past,31
to_remove,31
gain,31
sigma2,31
vars,31
debug,31
camera,31
load,31
ROOT,31
volume,31
time_embed_dim,31
pos_emb,31
t_start,31
mask_pred,31
prog_bar,31
group_gpus,31
metric_dict,31
ret_dict,31
visualizer,31
orig,31
_MODELS,31
buffer_size,31
k1,31
expected_sha256,31
centroids,31
encoder_attention_mask,31
timer,31
category_id,31
coco_eval,31
spatial_shapes,31
extensions_dir,31
legend,31
mask_path,31
data_loader_train,31
miou,31
model_state,31
ssims,31
hflip,31
exp,31
num_digits,31
n_layers,30
lst,30
file_names,30
bounds,30
train_size,30
pad_token_id,30
batch_data,30
preprocess,30
bp,30
dummy,30
train_file,30
multiplier,30
init_fn,30
checkpoint_dir,30
to_2tuple,30
Hp,30
Wp,30
fs,30
conv_block,30
cfg_dict,30
cache_file,30
components,30
local_metadata,30
layer_type,30
value_states,30
n_steps,30
field,30
w0,30
workers,30
is_train,30
dz,30
sy,30
S2,30
pred_class,30
pretrain_img_size,30
eval_cfg,30
_CONFIG_FOR_DOC,30
encoded,30
result_file,30
all_files,30
source_suffix,30
cast_tensor,30
default,30
epoch_start_time,30
all_self_attentions,30
_keys_to_ignore_on_load_missing,30
input_list,30
filtered,30
y3,30
image_tensor,30
image_file,30
new_points,30
degree,30
seg_map,30
source_cuda,30
gt_dir,30
gauss,30
n_img,30
mult,30
audio,30
sampler_train,30
h_,30
input_grads,30
other,30
x_range,30
offset_y,30
r3,30
x_offset,30
train_path,30
nd,30
batch_dim,30
optim_params,30
model_out,29
lang,29
normals,29
epoch_time,29
videos,29
num_gts,29
rc,29
diffs,29
class_to_idx,29
cropped,29
relative_position_bias_table_keys,29
BATCH_SIZE,29
outdir,29
frame_id,29
activations,29
original_shape,29
collate_fn,29
feat_size,29
hh,29
attentions,29
mlp,29
raw_data,29
neighbors,29
column_names,29
input_path,29
nonzero_mask,29
expanded_mask,29
t3,29
uv,29
supports_gradient_checkpointing,29
nf,29
vector,29
records,29
chunk,29
sc,29
split_idx,29
rand_idx,29
stream_handler,29
difference,29
module_path,29
ntasks,29
exclude,29
dataset_names,29
total_len,29
inst,29
result_files,29
demo,29
num_sampled,29
num_warmup,29
ax2,29
level_start_index,29
encoder_norm,29
pad_shape,29
filters,29
temb,29
g_loss,29
x_1,29
y_range,29
detections,29
neg_mask,29
poly,29
obj_type,29
n_dim,29
position_embedding,29
fg_mask,29
weights_sum,29
location,29
dec,29
grad_output,29
acc1,29
folder_name,28
train_dir,28
prior,28
grid_x,28
x_mean,28
grid_y,28
lens,28
dets,28
prediction_scores,28
worker_id,28
scaling_factor,28
cached_file,28
speed,28
br,28
inc,28
cutoff,28
eval_dataloader,28
mask_value,28
failed,28
input_,28
posterior,28
emb_out,28
mask_list,28
sample_rate,28
base_dir,28
x_shape,28
train_acc,28
all_scores,28
train_cfg,28
pil_image,28
min_size,28
m1,28
jit,28
device_holder,28
encoder_extended_attention_mask,28
device_node,28
float_holder,28
float_node,28
float_input,28
master_doc,28
ref_x,28
seg_pred,28
arch_settings,28
BACKBONES,28
decoder_norm,28
res_layer,28
input_name,28
out3,28
keep_mask,28
relu,28
filelist,28
shallow_copies,28
last_channel,28
nums,28
data_info,28
num_gt,28
event,28
offset_x,28
gt_bbox,28
NUM_CLASSES,28
temp_file,28
outputs_class,28
n_points,28
cat_id,28
interp,28
toc,28
posterior_mean,28
segmentation,28
norms,27
new_lr,27
nlp,27
lm_loss,27
logvar,27
tgt_mask,27
points_list,27
vid,27
l_conv,27
padding_size,27
rets,27
token_ids,27
top_p,27
iterations,27
pad_input,27
state_dict_key,27
dc,27
output_padding,27
all_images,27
moments,27
pid,27
codes,27
dl,27
handles,27
cross,27
fold,27
rots,27
datas,27
num_obj,27
encoder_hidden_states,27
encoder_hidden_shape,27
numbers,27
all_cross_attentions,27
full_path,27
streams,27
m2,27
references,27
total_batch_size,27
image1,27
cast_mask,27
iter,27
accs,27
labels_list,27
system,27
th,27
indice,27
ref_y,27
sampling_locations,27
dataset_config,27
gt_seg,27
grid_init,27
main_file,27
test_list,27
new_mask,27
num_masks,27
data_loader_val,27
sampler_val,27
verts,27
v0,27
i1,27
d_loss,27
links,27
sims,27
table_data,27
p3,27
obj_cls,27
gt_points,27
diameter,27
query_pos,27
shift_y,27
proposal,27
base_lr,27
mse_loss,27
locs,27
locations,27
image_paths,27
ckpt_dir,27
y_offset,27
dim_head,27
in_size,27
err_msg,27
lb,27
mae,26
e2,26
output2,26
obj_name,26
output1,26
dot,26
ix,26
grouped_xyz,26
dist_recip,26
used_backbone_levels,26
sort_idx,26
model_ema,26
tmp_file,26
degrees,26
attn_out,26
unique_labels,26
self_outputs,26
num_rows,26
ntok_new,26
req,26
split_size,26
num_modules,26
curr,26
span,26
transform_test,26
id_list,26
sums,26
eval_loss,26
target_dir,26
numel,26
mask_size,26
signature,26
vectors,26
y_hat,26
dp,26
x_test,26
onehot,26
pad_right,26
emb_h,26
sigma_t,26
n_channels,26
traj,26
n_heads,26
label_mask,26
eval_hook,26
loss_type,26
image_embeds,26
emb_sin,26
emb_cos,26
data_config,26
log_str,26
src_masks,26
image_resolution,26
new_args,26
empty,26
padded_masks,26
special_tokens,26
attrs,26
positional_embedding,26
new_labels,26
bbox_list,26
xi,26
offset_normalizer,26
rlimit,26
ax3,26
source_cpu,26
conv_cfg,26
packages,26
value_list,26
rel_pos_bias,26
LOSSES,26
sampling_offsets,26
color_map,26
resnet,26
res2,26
num_train,26
mixup_fn,26
mlp_ratio,26
w_,26
pipe,26
loss_real,26
expected,26
select,26
ROOT_DIR,26
img_paths,26
shift_x,26
bboxes1,26
bboxes2,26
cfg_,26
src_idx,26
html_theme_options,26
test_path,26
voxels,26
res_dict,26
new_kwargs,26
quat,26
ann_file,26
inv_idx,26
img_file,26
posterior_variance,26
input_block_chans,26
num_heads_upsample,26
vflip,26
cost_matrix,26
x_mask,26
regex,25
maps,25
sent,25
DATA_DIR,25
num_batch,25
grids,25
idx2,25
fpn_conv,25
laterals,25
rho,25
masked_lm_loss,25
patch_embed,25
console_handler,25
next_token_logits,25
format_str,25
num_branches,25
first_token_tensor,25
anchor,25
model_cls,25
attn_type,25
fuse_layer,25
seen,25
projection,25
num_sample,25
ww,25
weight_dict,25
TP,25
nll,25
output_ids,25
out_shape,25
pca,25
visited,25
num_instances,25
batch_num,25
save_folder,25
u1,25
diagonal,25
all_params,25
mask_i,25
props,25
dataloaders,25
tokenized,25
device_id,25
this_weight_decay,25
max_shape,25
log_vars,25
emb_w,25
label_weights,25
model_file,25
padded_mask,25
x_q,25
layer_head_mask,25
dest,25
target_masks,25
border,25
_keys_to_ignore_on_load_unexpected,25
eos_token_id,25
srcs,25
is_cross_attention,25
memo,25
cur_idx,25
cls_pred,25
onnx_model,25
split_line,25
total_iters,25
num_rois,25
version_file,25
transform_list,25
cumsum,25
curr_res,25
gious,25
heights,25
norm_cfg,25
test_cfg,25
ckpts,25
tgt_idx,25
z0,25
tps,25
func_name,25
voxel_size,25
polygon,25
kmeans,25
gt_classes,25
norm_fn,25
padh,25
hiddens,25
blur,25
posterior_log_variance_clipped,25
t_emb,25
num_queries,25
strategy,25
nn,25
objs,25
X_test,25
cfg_file,24
loss_sum,24
logprobs,24
src_mask,24
elem,24
DEVICE,24
den,24
idx1,24
remainder,24
in_dim,24
loss_weight,24
bias_correction2,24
chars,24
x_fuse,24
x_cls,24
pixels,24
fuse_layers,24
pointer,24
fnames,24
da,24
completion,24
map,24
instance_id,24
rest,24
date,24
seeds,24
index_list,24
starts,24
valid_dataset,24
max,24
pad_left,24
missing,24
bbox_results,24
img_data,24
cropped_image,24
label_key,24
gpu_id,24
target_dict,24
max_lr,24
smooth,24
dataset_idx,24
all_predictions,24
objective,24
fout,24
loaded,24
last_hidden_state,24
feat_dim,24
AP,24
last_checkpoint,24
out_img,24
output_tensor,24
ckpt_name,24
all_results,24
gate,24
templates,24
meta_info,24
all_self_attns,24
image_pil,24
x6,24
prev_shape,24
final_file,24
N_steps,24
sampling_grids,24
_x,24
ax1,24
HEADS,24
pat,24
sess,24
fg,24
container,24
sr,24
events,24
class_labels,24
loss_scaler,24
context_dim,24
batch_sizes,24
part_file,24
bbox_targets,24
INF,24
all_times,24
target_classes,24
tgt_ids,24
cost_class,24
sampled,24
gaussian,24
iw,24
absx3,24
sym_len_e,24
kernel_width,24
sym_len_s,24
distance_to_center,24
sym_patch,24
out_1_aug,24
absx,24
absx2,24
sym_patch_inv,24
weights_zero_tmp,24
scale_x,24
cur_lr,24
proc_id,24
ich,24
rot90,24
matmul_ops,24
num_spatial,24
noise_level,24
y_score,23
e1,23
x_end,23
