Variable Name,Frequency
test_loader,582
img_path,581
encoder_hidden_states,581
e,579
vocab_files_names,579
sp,578
order,577
img_size,577
backbone,574
max_model_input_sizes,573
conv,570
expected_tensor,568
vocab_size,567
sigma,566
pc,564
new_features,564
out_s,563
pretrained_vocab_files_map,562
input_lengths,562
out_channels,560
hyp,559
y_pred,557
M,557
ious,556
masked_lm_loss,555
rng,551
pad,551
factor,550
content,550
new_key,549
o,546
in_m,546
in_s,546
out_m,546
row,545
bs,545
_keys_to_ignore_on_load_unexpected,542
data_collator,541
lprobs,541
_TOKENIZER_FOR_DOC,541
all_model_classes,540
example,539
__author__,538
iou,536
generator,536
frame,533
sep,532
metadata,531
embed_dim,531
lr_scheduler,530
box,530
model_args,529
VOCAB_FILES_NAMES,529
num_patches,527
padding_mask,526
point_cloud_range,526
pbar,525
expected_slice,524
ys,522
recall,521
train_sampler,521
norm_cfg,521
new_k,517
itr,516
actions,515
patch_size,514
num_imgs,514
PRETRAINED_POSITIONAL_EMBEDDINGS_SIZES,512
next_tokens,512
D,510
assign_result,510
x_,509
progress,509
fname,508
flag,508
num_channels,508
PRETRAINED_VOCAB_FILES_MAP,505
colors,504
angle,504
end_logits,504
bbox_targets,504
pairs,502
max_len,502
_CHECKPOINT_FOR_DOC,502
gamma,501
prev_output_tokens,500
proposal_list,499
f1,497
var,496
split,495
encoder_attention_mask,493
x_out,493
feature_vec,493
max_seq_length,492
tgt2,492
target_vec,492
H,491
area,491
arr,490
tokenizers,490
past_key_value,488
tmp_dir,488
img_shape,487
start_logits,485
reward,484
img2,483
done,483
model_inputs,482
num_batches,481
items,481
_import_structure,480
save_dir,479
left,478
blocks,477
x3,476
prompt,476
kernel_size,475
opts,475
message,472
sizes,472
input_dict,471
fn,470
edge_index,470
qkv,469
buffer,468
string,468
checkpoints,467
seq,466
bsz,466
L,462
seq_len,461
dt,458
loss_cls,458
file,457
all_self_attentions,457
adj,456
transforms,455
header,452
gt_bboxes_ignore,452
image_size,450
img_metas,450
head,449
cnt,448
global_step,448
__email__,447
W,445
denom,445
ap,445
last_hidden_state,444
train_data,442
rgb,441
dims,438
input_size,436
source,435
pts,435
fp,433
encoder_states,433
mask_pred,432
cat,431
input_values,429
pool,428
data_dir,428
parts,428
tree,426
accuracy,425
__copyright__,425
decoder_attention_mask,425
out_features,424
label_list,423
epoch,423
tp,422
union,422
mu,421
lm_logits,421
start_idx,420
src_len,420
decoding_graph,419
id,418
head_dim,418
tb_writer,417
parameters,416
position_embeddings,415
cross_attentions,415
gt_bboxes_3d,415
val_dataset,413
val_loader,413
log_interval,412
train_loss,410
voxel_size,410
module_class,409
splits,408
inp,407
input_r,407
num_labels,406
valid,406
gt_boxes,406
num_samples,405
fp16,404
audio,403
sequence_labels,402
t1,401
src_lengths,401
channels,398
start_epoch,397
idxs,397
loss_dict,396
logging_output,396
img1,395
S,395
ntokens,395
loss_bbox,395
encoder_extended_attention_mask,394
input_p,394
Y,393
pos_embed,393
top,392
loss_value,392
encoder_padding_mask,389
filename_start,387
act,386
custom_hooks,386
token_labels,385
filename_end,384
cur_len,383
num_param,383
suffix,382
distance,382
expected,381
threshold,379
all_cross_attentions,378
counts,376
loc,375
err,374
flow,374
query_layer,374
learning_rate,373
dists,373
note,372
level,371
label_weights,371
layer_keys,371
find_unused_parameters,370
steps,369
total_time,369
gt_masks,369
output_str,369
start_positions,368
num_points,368
t0,367
val_pipeline,367
groups,366
keypoints,365
graph,364
encoding,364
raw_datasets,363
dilation,363
dpr,363
radius,362
combined_attention_mask,362
gts,361
sequence,360
img_id,360
epochs,359
max_train_samples,358
lam,358
pad_token_id,358
optimizer_grouped_parameters,357
decoder_attentions,357
y_true,356
num_layers,356
dropout_probability,355
CLASSES,354
modules,353
nodes,353
memory,353
annos,353
ckpt,352
model_input_names,352
ann_file_train,350
ann_file_val,350
annotations,349
end_positions,348
num_choices,348
bbox_list,348
featmap_sizes,347
supervisions,346
eval_dataloader,345
version,345
attr,344
log_prob,343
max_size,342
evaluator,342
response,342
data_time,342
rngs,342
window,341
epsilon,341
post_conv,341
reader,341
reference_x,340
model_dict,339
num_pos,338
scaler,337
log_probs,337
pixel_values,337
tokenizer_class,337
cols,336
column_names,334
indexes,334
Q,334
error,334
dy,333
normalize,333
embedding,331
poses,331
embedding_output,331
batches,330
it,330
ch,330
datalength,330
pos_emb,329
new_points,329
test_dataloader,328
data_list,328
image_path,328
func,328
choice_labels,328
output_tokens,327
num_heads,326
hidden_size,326
raw_masks,326
test_data,325
sample_idx,325
no_decay,323
hypos,323
hidden,323
t_total,322
shifted_input_ids,322
segment_ids,321
cs,319
padding_idx,319
image_id,319
sequence_length,318
flops,318
bbox_weights,318
data_root_val,318
ann_file_test,318
end_idx,317
sequences,317
last_checkpoint,316
defaults,316
loss_sum,316
neg_inds,316
test_file,315
model_name_or_path,315
log,315
train_cuts,315
flip,314
rows,314
image_features,314
new_x_shape,313
right,311
match,310
attn_probs,310
FLAGS,310
mat,310
c2,309
logit,309
causal_mask,309
test_pruning,308
filepath,307
classname,306
scales,306
attention,306
encoder_attentions,306
crop_size,305
config_path,304
dropout,303
transformer_outputs,303
fea,302
decoder_hidden_states,302
loss_fn,301
batch_time,301
merges,301
grads,300
token_ids,300
intermediate_output,300
strides,300
policy,300
joiner,300
vec,299
img_info,299
embed,299
test_set_wers,298
ret_dict,297
val_dataloader,297
wer,296
config_name,294
counter,293
ops,293
gpu_ids,292
vals,291
feature_lens,291
eval_results,290
models,289
relative_position_bias,289
attn_output_weights,289
grad_input,288
param,286
options,286
instances,286
batch_idx,286
text_a,286
reduction,285
cur,284
output_shape,284
vocab_file,283
assigned_labels,283
output_dict,282
output_ids,281
xy,281
decoder_input,281
present_key_value,280
pose,279
P,279
num_embeddings,279
embed_tokens,279
train_file,278
trans,278
pred_labels,277
grad_norm,277
decoder_outputs,277
segments,276
relative_coords,276
question,276
src_dataset,276
text_features,276
xx,275
mlvl_scores,275
tasks,274
num_boxes,274
video,274
alignment,274
out_dir,274
anno,274
train_set,273
title,273
sz,273
cls_feat,273
nll_loss,272
input_buffer,272
output_scores,271
data_dict,270
src2,270
data_files,269
out2,269
rewards,269
is_cross_attention,269
cross_attn_present_key_value,269
past_key_values_length,269
tag,268
ps,268
mems,268
overwrite_cache,267
sentences,267
pretrained,267
pipeline,267
feed_dict,266
result_list,266
test_set,265
wh,264
edges,263
col,263
x_cls,263
reshaped_logits,263
encoded,262
base,262
fields,262
model_to_save,262
train_transform,261
num_workers,261
duration,261
root_path,261
tgt_len,261
logs,261
decoded,261
num_levels,261
next_token_logits,260
cp,260
distributed,259
random_slice_idx,259
eval_metrics,258
pe,258
method,258
ws,258
final_embeddings,258
classifier,257
best_acc,257
key_padding_mask,257
eos_token_id,257
label_ids,256
angles,256
attention_weights,256
self_outputs,256
gradients,255
position,255
lexicon,255
skip,253
fmt,253
tmpdir,253
answers,253
sampling_result,253
seg,252
weight_decay,252
max_value,252
guid,252
model_class,251
V,251
success,251
rot,251
bbox_preds,251
op,250
mixed_query_layer,250
valid_mask,250
pattern,250
max_eval_samples,249
phi,249
mapping,249
reg_feat,249
results_dict,249
matches,248
output_path,248
buf,248
corr,248
best_path,248
zeros,248
hidden_state,248
out1,247
heatmap,247
tokenizer_r,247
c1,246
means,246
inter,246
deltas,246
high,246
reordered_past,246
valid_inds,246
activation,245
module_name,245
template,245
input_modality,245
present_node,245
layer_name,244
device_ids,244
fps,243
attn_weights_reshaped,243
shifted_x,243
pretrained_init_configuration,243
img_list,242
split_tokens,242
cls_scores,241
slow_tokenizer_class,241
data_buffer,241
overlaps,240
pretrained_dict,240
__version__,240
next_token_scores,240
all_generative_model_classes,240
test_head_masking,240
num_frames,239
toks,239
new_word,239
output_from_no_past,239
num_epochs,238
step_size,238
code,238
attn_scores,238
gt_labels_3d,238
next_input_ids,238
output_from_past,238
output_from_no_past_slice,238
output_from_past_slice,238
depths,237
img_name,237
best_score,237
s1,237
INF,237
mask_results,237
mlp_hidden_dim,236
sim,236
in_features,236
encoded_inputs,236
tokenizer_name,235
_b,235
use_infinite_sampler,235
use_auth_token,234
bn,234
x4,233
p2,233
clf,233
instance,232
first,232
BASE_DIR,231
tic,231
exp,231
checkpoint_path,231
chars,231
supports_gradient_checkpointing,231
corners,231
fft_n_bins,230
distances,229
pred_label,229
columns,229
start_index,229
eos,229
answer,229
optim_wrapper,229
last_tensor,229
ones,228
cls_tokens,228
output_size,227
reference_points,227
mod,226
perm,226
selected,226
new_context_layer_shape,225
ndim,225
cy,225
test_datasets,225
img_np,224
PRETRAINED_INIT_CONFIGURATION,224
cache,223
up,223
E,223
start_loss,223
end_loss,223
cost,223
bottom,223
objects,223
temp_buffer,223
top1,222
choices,222
flags,222
pred_boxes,222
train_dl,222
pt_model,222
position_embeds,222
max_diff,222
shift,221
inplanes,221
eval_pipeline,221
protocol_file,221
candidates,220
dictionary,220
cmap,220
new_state_dict,220
ext,220
prev_char,220
reference,220
grid_size,220
test_dl,220
tmp_score,220
att,219
use_cuda,219
shuffle,219
encoded_images,219
p1,218
matrix,218
file_client_args,218
rot_mat_T,218
NORM_TYPE,218
models_equal,218
cache_path,217
y0,217
config_file,217
test_acc,217
output_emb,217
history,216
sent,216
incremental_state,216
rle,216
Z,215
self_attn_past_key_value,215
saved_state,215
saver,215
sequence_lengths,215
decoder_position_ids,215
conf,214
sources,214
cross_attn_past_key_value,214
summary,214
fsa,214
intersection,213
tgt_dict,213
children,213
tok,212
ann_file,212
arch,212
storage,212
result_files,212
txt,212
cx,212
strategy,212
exp_name,212
res_layer,212
token_type_embeddings,212
cam,211
fs,211
model_dir,211
next_decoder_cache,211
segm_result,211
test_loss,210
loss_mask,210
mask_targets,210
fan_out,209
num_images,209
num_gts,209
batch_index,209
src_text,209
recalls,208
dim_t,208
signature,208
text_b,208
batch_outputs,208
all_labels,207
new_key_padding_mask,207
explanations,207
smooth_loss,206
mask_feats,206
waves,206
num_features,205
log_dir,205
total_length,205
prefix_tokens,205
archive_file,205
zs,204
low,204
ts,204
constraints,204
steps_per_epoch,204
sampler_state_dict,204
dst,203
self_attention_outputs,203
spec,203
cut_set,203
valid_dl,203
latent,202
eval_loss,202
lrs,202
first_token_tensor,202
special_tokens_mask,202
y_train,201
new_shape,201
layer_id,201
label_path,201
error_msg,201
image_shape,201
position_bias,201
a1,200
out_img,200
ann_info,200
hidden_dim,199
num_gpus,199
use_bias,199
total_norm,199
status,199
beam_scores,199
bar,198
output_text,198
mlvl_bboxes,198
model_avg,198
model_urls,197
best,197
best_epoch,197
pos_scores,197
observation,197
repo,196
conv1,196
t2,196
arg,196
frame_num,196
chunk_size,196
num_beams,196
vocab_tokens,196
headers,195
mask_indices,195
start_new_word,195
times,194
overlap,194
next_state,194
test_list,194
block_size,194
dw,194
sess,194
poly,193
out_1,193
part,193
new_v,192
command,192
last,192
new_state,192
train_datasets,192
input_data,192
centroids,191
num_tokens,191
langs,191
bleu,191
rect,191
optim,191
ignored_index,191
anns,191
det_bboxes,191
pts_semantic_mask,191
test_rust_tokenizer,191
timestamp,190
stage,190
extra,190
enc_dec_model,190
drop_info,190
predict_dataset,189
x_max,189
thresholds,189
U,189
a2,189
log_file,189
img_bytes,189
past,189
out_string,189
pred_bboxes,189
weight_type,189
window_shape,189
resolution,188
pos_x,188
areas,188
etag,188
src_masks,188
input_dim,187
bins,187
init,187
iterator,187
all_self_attns,187
drop_info_training,187
drop_info_test,187
num_joints,186
num_nodes,186
perplexity,186
topk,186
s2,186
branch3x3dbl,186
tmp_emb,186
network,185
out_2,185
proj,185
prog_bar,185
label_file,184
scope_names,184
one_hot,183
ll,183
cls_reg_targets,183
val_loss,182
dset,182
result_file,182
v1,182
is_training,182
train_iterator,182
input_features,182
label_map,181
log_msg,181
d2,181
new_val,181
preprocessing_num_workers,181
xt,181
validation_file,180
rotation,180
layer_head_mask,180
dh,180
control,180
arch_settings,180
basename,179
r1,179
mask_windows,179
conv2,178
crop,178
detections,178
decoder_embed_tokens,178
batch_sampler,178
acc1,178
task_name,177
end_time,177
current,177
BATCH_SIZE,177
ow,177
cls_loss,177
train_list,177
training,177
output_dim,177
x_embed,177
model_config,177
retriever,177
x_reg,177
pred_scores,177
leaf_nodes,177
oh,176
attn_outputs,176
stream,176
this_peer_finished,176
description,176
ann,176
mask_rois,176
fbank,176
feature_lengths,176
stop,175
folder,175
ckpt_path,175
planes,175
out_file,175
d1,175
axis,175
loss_func,175
pos_bbox_targets,175
source_domain,175
repo_name,174
begin,174
entropy,174
latents,174
test_sets,174
caption,174
past_length,174
double_dataset_type,174
triple_dataset_type,174
single_dataset_type,174
target_domain,174
rand_range_aug,174
train_pipelines,174
weak_pipelines,174
train_pipelines2,174
test_pipelines,174
source_datasets,174
target_unlabeled_datasets,174
target_test_datasets,174
xmax,173
directory,173
ann_ids,173
decoder_start_token_id,173
loss1,172
time,172
gap,172
new,172
net_output,172
inner_dim,172
grad_weight,172
conv_cfg,172
rt_mat,172
load_tf_weights,172
errs_filename,172
pos_y,171
bitmap_masks,171
mean_teacher,171
currentdir,171
model_revision,170
img_feats,170
new_size,170
data_infos,170
prediction_logits,170
tokenizer_p,170
entities,169
b1,169
model_without_ddp,169
proj_shape,169
out_vocab_file,169
db_sampler,169
image_inputs,169
recog_path,169
classifier_dropout,168
input_channel,168
out_path,168
cur_lr,168
edge_attr,168
wandb,168
y_test,168
attn_windows,168
seq_relationship_score,168
spec_aug_mask_idxs,168
cwd,167
nsentences,167
input_tensor,167
energy,167
coors,167
local_rank,166
window_size,166
lt,166
xmin,166
infos,166
default_cfgs,166
scale_factors,166
p_choose,166
dropout_rng,166
ar,165
py,165
img_ids,165
expanded_mask,165
tags,164
ix,164
choice,164
yy,164
similarity,164
categories,164
denominator,164
sd,164
attn_out,164
segm_results,164
voxels,164
mask_token,163
fan_in,163
I,163
pcd,163
maxk,163
builder,163
x_list,163
segms,163
pad_to_max_length,162
train_result,162
found,162
x_s,162
ymax,162
weight_expanded,162
model_cfg,162
vis,162
cat_ids,162
use_fast_tokenizer,161
cls_pred,161
_x,161
area1,161
img_gt,161
init_vars,161
expr,161
errs_info,161
doc,160
sc,160
node_list,160
result_dict,160
epoch_iterator,160
references,160
token_type_embeds,160
cur_grad_scale,160
image_name,159
top5,159
b2,159
decay,159
cos,159
nms_pre,159
num_update_steps_per_epoch,158
max_val,158
auc,158
edge,158
ymin,158
precisions,158
x_unfold,158
encoder_layer,158
total_steps,158
shift_labels,158
confidence,158
rets,158
train_metrics,158
encoder_last_hidden_state,158
arcs,158
target_size,157
file_list,157
area2,157
y_embed,157
annotation,157
h_,157
max_idx,156
f0,156
errors,156
dc,156
sampler_train,156
c2w,156
dataset_dir,156
current_encoder_out,156
image_numpy,155
val_list,155
widths,155
c0,155
fc,155
random_tensor,155
eval_sampler,155
input_text,155
_model_mapping,155
dataset_config_name,154
label_to_id,154
all_data,154
temperature,154
x_t,154
generated_ids,154
decoder_config,154
point,154
parentdir,154
num_cuts,154
mse,153
id2label,153
structure,153
total_time_str,153
indices_buf,153
num_replicas,153
batch_str,153
thresh,152
seg_pred,152
hist,152
data_info,152
record,152
label_id,152
entries,152
fh,152
tensors,152
rpn_cls_score,152
valid_cuts,152
word_table,152
processed_lens,152
rust_ids,152
project,151
gain,151
out_dict,151
update,151
src_dict,151
max_steps,151
class_name,151
pad_token,151
num_examples,151
x_offset,151
attention_outputs,151
this_batch,151
rust_tokenizer,151
phase,150
variance,150
n_samples,150
zero,150
explainer,150
cut_ids,150
pred_proba,150
now,149
pt,149
extensions,149
NUM_CLASSES,149
mesh,149
cell,149
output1,149
windows,149
max_target_length,149
pkv,149
CHANNELS,149
body,148
n_classes,148
F,148
number,148
dataset_train,148
search_strategy,148
lm_loss,148
tgt_dataset,148
handle,148
sampler_cfg,148
ref_words,148
arg_names,148
TR_CHANNELS,148
blank_id,148
context_size,148
is_encoder_decoder,148
negative_log_likelihood,148
x5,147
pre,147
inner_states,147
mask_prob,147
cur_fpn,147
ordered_results,147
overflowing_tokens,147
coilComb,147
val_interval,147
pretrained_model,146
shapes,146
ks,146
correct_k,146
attn_prob,146
has_megatron_submodule,146
target_masks,146
centers,146
num_blocks,146
normalizer,146
sampled_inds,146
momentum_config,146
rots,146
labels_3d,146
directions,146
canvas,145
prev,145
centroid,145
rec,145
rb,145
config_dict,145
sampling_results,145
dataset_dicts,145
pts_instance_mask,145
mutable,145
mes,145
x_min,144
detector,144
act_layer,144
objs,144
target_ids,144
train_ds,144
num_total_samples,144
bbox_head,144
__file__,144
__path__,144
attn_score,144
new_w,143
image_dir,143
num_groups,143
gt_path,143
ground_truth,143
new_data,143
plugins,143
transform_train,143
branch_pool,143
core_out,143
lm_labels,143
encoded_sequence,143
x_i,142
matcher,142
segmentation,142
observations,142
sha,142
negs,142
bottleneck,142
palette,142
px,142
_bboxes,142
ua,142
flat_input_ids,142
input_ids_dict,142
in_channel,141
num_params,141
h1,141
stdv,141
rep,141
gt_classes,141
cov,141
w2v_args,141
all_preds,141
patches,141
active_loss,141
loss_inputs,141
missing_keys,141
auto_scale_lr,141
parent,140
new_xyz,140
valid_info,140
polygon_masks,140
next_sentence_loss,140
z2,139
eta,139
queries,139
embeds,139
yaw,139
encoder_config,139
bound,139
valid_images,139
rotated_data,139
tx,138
alphas,138
magnitude,138
prompts,138
x_windows,138
avg_loss,138
relative_pos,138
test_onnx,138
visualizer,137
tau,137
prec,137
num_steps,137
reg,137
eta_seconds,137
bpe_tokens,137
intermediate,137
presents,137
num_total_pos,137
corners_norm,137
pooler_output,137
tf_path,137
saved_params,137
best_train_filename,137
best_valid_filename,137
refs,136
pi,136
Y_pred,136
ori_shape,136
max_positions,136
bos_token,136
shift_logits,136
logprobs,136
epoch_loss,136
polygons,136
final,135
dir,135
concat,135
db,135
normal,135
eos_mask,135
cls_token,135
chn,135
chunked_hidden_states,135
n_docs,135
encoder_out_i,135
test_torchscript,135
ct,134
h2,134
root_dir,134
train_ratio,134
running_loss,134
phrase,134
cm,134
extractor,134
rot_mat,134
beam_indices,134
rel_pos,134
output_file,133
meta_data,133
trainset,133
process,133
metric_logger,133
collate_fn,133
sampler_val,133
rles,133
top_k,133
image_ids,133
batch_out,133
labels_list,132
new_h,132
num_data,132
iteration,132
iters,132
regex,132
ema,132
y_,132
fout,132
param_scheduler,132
print_name,132
deg,131
upper,131
encoder_embed_tokens,131
stopping_criteria,131
coordinates,131
xg,131
embed_pos,131
s_idx,131
shifts_list,131
image_list,130
axes,130
omega,130
mid,130
P2,130
out_readout,130
all_env_list,130
cross_attention_outputs,130
vertices,130
length_tgt,130
momentum,130
y_max,130
buckets,130
end_index,130
arch_def,130
devices,129
r2,129
encoder_outs,129
nb_classes,129
token_id,129
out_len,129
patch,129
cond,129
mm_inputs,129
all_input_ids,129
test_resize_embeddings,129
loss2,128
out_channel,128
trainloader,128
seeds,128
relative_position_index,128
wav,128
filler,128
p_data_fp32,128
y_min,128
betas,128
node_str,128
checkpoint_name,128
new_bias,128
rpn_bbox_pred,128
flat_attention_mask,128
HLG,128
max_predict_samples,127
down,127
convs,127
result_path,127
feature_dim,127
lower,127
scores_buf,127
stem,127
mapper,127
class_weight,127
keep_prob,127
entity,127
logits_processor,127
base_model,127
max_val_samples,127
max_shape,127
common_inputs,127
text_x1,127
min_value,126
ax1,126
rate,126
here,126
model_state_dict,126
entry,126
pad_mask,126
new_embeddings,126
stds,126
samples_per_gpu,126
output_lengths,126
cross_attn_weights,126
current_label,126
multiple_choice_inputs_ids,126
multiple_choice_input_mask,126
text_column_name,125
return_tensors,125
channel,125
z1,125
cur_domain_id,125
val_ratio,125
cap,125
coords_h,125
coords_w,125
coords_flatten,125
positional_embedding,125
save_name,125
max_target_positions,125
gt_instances,125
pitch,125
img_scale,125
det_labels,125
pts_filename,125
librispeech,125
EPS,124
ffn_output,124
valid_dataset,124
waveform,124
shifts,124
num_tasks,124
attrs,124
word_idx,124
contents,124
batch_shape,124
video_id,124
desc,124
x_train,124
padding_strategy,124
shared_embedding,124
temb,124
hyps_dict,124
rust_tokenizer_class,124
total_size,123
present,123
val_set,123
split_path,123
enc,123
summary_writer,123
beams_buf,123
input_str,123
output_eval_file,123
env_info,123
SPIECE_UNDERLINE,123
flat_token_type_ids,123
attention_bias,123
overlay,123
e_idx,122
interval,122
kl,122
c_,122
heatmaps,122
is_batched,122
eval_examples,122
lin,122
cross_attns,122
predicted,121
cutoff,121
dis,121
rst,121
client,121
h0,121
l_dict,121
y_hat,121
configs,121
text_embeds,121
image_embeds,121
arrays,121
substr,121
total_results,121
style,120
folder_path,120
kv,120
font,120
subset_pt,120
test_ratio,120
unk,120
pos_tokens,120
grad_bias,120
mixed_key_layer,120
added_hidden_states,120
outputs_encoder_decoder,120
taskUnlabeledData,120
r_cmd,120
mult,119
ranks,119
out_dim,119
port,119
f2,119
heights,119
initializer,119
meta_path,119
unexpected_keys,119
qid,119
new_mask,119
assigned_gt_inds,119
token_table,119
best_loss,118
size_list,118
_w,118
rotation_matrix,118
bounds,118
pr,118
s0,118
mask_length,118
pieces,118
sampling_locations,118
ignore,118
keys_to_ignore_at_inference,118
input_x,118
fallback_on_stride,118
direction,118
bbox_feats,118
emissions,118
rot_sin,118
rot_cos,118
intrinsics,118
dev,117
subset,117
predictor,117
ratios,117
discriminator,117
test_transform,117
n_frames,117
input_tokens,117
types,117
mask_cond,117
img_meta,117
target_lengths,117
nx,117
target_keys,117
main_input_name,117
next_attention_mask,117
dirs,116
num_train_epochs,116
spans,116
lbl,116
transformer,116
dl,116
graphs,116
v2,116
self_attn_mask,116
scorer,116
img_mask,116
patience,116
batch_indices,116
_start,116
_end,116
masked_indices,116
s_array,116
encoder_seq_length,116
is_used,116
progress_bar,115
dic,115
pad_h,115
pad_w,115
levels,115
model_output,115
gs,115
test_path,115
split_name,115
postfix,115
inv_freq,115
roi_feats,115
branch3x3,115
symbols,115
model_outputs,115
a_array,115
expected_arg_names,115
_CITATION,114
conv3,114
aspect_ratio,114
fpath,114
normals,114
dp,114
pad_idx,114
model_file,114
handler,114
json_file,114
log_format,114
q1,114
transform_test,114
div_term,114
dummy_inputs,114
conv_name,114
label_channels,114
cur_substr,114
mixed_value_layer,114
cstats,114
ty,113
prior,113
w1,113
mixed,113
sample_rate,113
resolved_archive_file,113
self_attn_padding_mask,113
logits_list,113
enable,113
pid,113
valid_loader,113
active_labels,113
gt_mask,113
sin,113
img_filename,113
attribute_map,113
epochs_trained,113
basis,113
do_lower_case,113
rel_embeddings,113
pred_list,112
stddev,112
branch,112
loss_list,112
avg,112
video_name,112
psnr,112
PALETTE,112
ROOT_DIR,112
tf,112
ranges,112
n_train,112
max_x,112
_logger,112
img_tensor,112
is_bad,112
diagnostic,112
pad_to_multiple_of,111
n_test,111
rhs,111
freq,111
num_words,111
rays_o,111
transitions,111
src_mask,111
masked_tokens,111
goal,111
coco_eval,111
next_cache,111
cls_index,111
multiple_choice_token_type_ids,111
pred_val,111
ncols,110
domain,110
bounding_boxes,110
lst,110
lab,110
parsed,110
min_len,110
stages,110
n_gpu,110
