submission_id,sim_AC_ANS,sim_AC_REF,sim_ANS_REF
467323,0.1322,0.5629,0.1784
476972,0.1640,0.9830,0.1693
480807,0.4344,0.9487,0.4121
482635,0.1131,0.0643,0.1128
487585,0.2326,0.1779,0.2731
487593,0.2740,0.4936,0.5657
501265,0.1455,0.9977,0.1458
501451,0.1673,0.7140,0.2837
501509,0.1233,0.1269,0.4374
513750,0.1389,0.2303,0.8207
514587,0.2798,0.2124,0.4951
519013,0.0780,0.0536,0.7259
519078,0.2351,0.6783,0.2168
528003,0.2136,0.3488,0.2455
528349,0.0406,0.6468,0.0838
532027,0.0259,0.0252,0.2399
532029,0.2571,0.9257,0.2324
538764,0.4035,0.6462,0.3140
540491,0.2464,0.5845,0.1944
549197,0.7013,0.8600,0.8155
550892,0.1021,0.0889,0.0866
552585,0.1472,0.1744,0.1039
553069,0.2336,0.4395,0.3250
555667,0.0820,0.0643,0.1616
555732,0.0815,0.1240,0.4248
556536,0.4136,0.7174,0.4199
562247,0.3271,0.7530,0.5117
562376,0.2408,0.6561,0.2473
568779,0.1455,1.0000,0.1455
568991,0.2499,1.0000,0.2499
569127,0.0863,0.3179,0.1669
569159,0.5390,0.5390,1.0000
575939,0.4244,0.6776,0.4340
575981,0.0459,0.0425,0.1396
582007,0.1966,0.1441,0.4572
582019,0.2886,0.1849,0.1228
582781,0.2197,0.4216,0.3820
588293,0.3533,0.2272,0.5805
588321,0.1174,0.2585,0.4644
588331,0.2363,0.2378,0.2803
595333,0.0974,0.1377,0.1455
595523,0.5953,0.5953,1.0000
596699,0.2498,0.3131,0.3967
612934,0.1726,0.2656,0.2641
618692,0.1959,0.7146,0.3282
618697,0.3595,0.8574,0.1980
625347,0.4380,0.3687,0.7664
626365,0.2262,0.4796,0.1989
631956,0.1869,0.3640,0.3310
631957,0.5643,0.5643,1.0000
645581,0.2769,0.4530,0.4005
646212,0.3511,0.4206,0.7670
646826,0.8385,1.0000,0.8385
646828,0.1735,0.3033,0.7196
646832,0.3666,0.9725,0.4629
650289,0.1370,0.1260,0.1459
650290,0.3353,0.7974,0.3732
650297,0.5252,0.6389,0.7597
652913,0.3810,0.4052,0.6406
652920,0.1747,0.9810,0.1747
660046,0.2607,0.6665,0.6012
665301,0.6330,0.7954,0.7701
665449,0.0281,0.0728,0.3346
671555,0.0950,0.2763,0.5174
676252,0.2121,0.2255,0.3528
678536,0.1966,0.5078,0.2591
687047,0.3433,0.4111,0.5030
691493,0.4891,0.4573,0.3067
691615,0.5182,0.6144,0.6153
695356,0.2167,0.2814,0.5959
698265,0.1424,0.1512,0.1405
698360,0.3030,0.4901,0.4116
698431,0.1603,0.5109,0.2749
704214,0.4361,0.9092,0.3946
724887,0.1908,0.2219,0.2517
725904,0.2321,0.2863,0.8108
730311,0.4025,0.8333,0.5130
737009,0.1481,0.5702,0.3364
743934,0.1953,0.1978,0.3661
744434,0.4284,0.9216,0.4221
745132,0.1286,0.9369,0.2228
749429,0.1826,0.7651,0.1531
749740,0.3646,0.2383,0.0930
755774,0.1762,0.1996,0.8988
756133,0.4505,0.3137,0.5746
762725,0.8912,0.8912,1.0000
762730,0.0704,0.1350,0.1196
762871,0.1015,0.2185,0.1270
775516,0.0474,0.0724,0.2381
775838,0.4049,0.8989,0.4498
781297,0.1552,0.4742,0.1689
783234,0.1994,0.9261,0.2183
788785,0.2211,0.5283,0.3928
788786,0.4056,0.5296,0.4798
795639,0.2766,0.8920,0.4420
801782,0.2223,0.5211,0.2834
801785,0.2005,0.3368,0.3163
808644,0.1663,0.2391,0.3214
808653,0.0811,0.1379,0.1170
818277,0.1368,0.3596,0.2662
818377,0.1921,0.1944,0.4217
824587,0.2353,0.3567,0.4083
825057,0.2433,0.2516,0.3202
831262,0.1824,0.6695,0.2234
832280,0.2095,0.1536,0.3592
837430,0.4994,0.4371,0.3741
838122,0.3116,0.2249,0.3741
844174,0.0432,0.1068,0.0246
848001,0.0948,0.5484,0.2229
850539,0.3629,0.6501,0.4076
851264,0.0974,0.1418,0.4700
851419,0.3497,0.5641,0.4650
852420,0.3843,0.9516,0.3696
857399,0.2234,0.2378,0.2450
858242,0.2410,0.2736,0.5085
858885,0.2751,0.4765,0.2207
859085,0.1182,0.1156,0.1253
865913,0.2371,0.3601,0.2501
866039,0.2956,0.4205,0.5664
868300,0.3472,0.2310,0.2804
870249,0.2973,0.2271,0.2465
870789,0.1957,0.3334,0.4999
873083,0.2034,0.9964,0.2076
877777,0.2434,0.2725,0.4880
882450,0.1552,0.2831,0.2263
882630,0.2505,0.2586,0.2859
888587,0.3414,0.3488,0.9786
888720,0.4314,0.2391,0.4063
894629,0.6887,0.4245,0.6288
895455,0.3603,0.6156,0.3819
900752,0.7358,0.8753,0.6800
900847,0.1595,0.5663,0.1574
925647,0.3413,0.3433,0.3158
925723,0.1577,1.0000,0.1577
926333,0.2922,0.2106,0.6280
929401,0.2622,0.0918,0.1248
932017,0.2252,0.2720,0.4711
938473,0.2287,0.2146,0.5267
938931,0.1861,0.2285,0.5779
944575,0.2204,0.3739,0.0995
945425,0.1094,0.1860,0.1619
946232,0.7566,1.0000,0.7566
946645,0.2657,0.2561,0.5132
957485,0.3635,0.3682,0.2437
959636,0.2406,0.2312,0.3586
963867,1.0000,1.0000,1.0000
963899,0.1093,0.2376,0.1597
966150,0.3214,0.1430,0.1972
970758,0.1278,0.1408,0.6518
970967,0.2191,0.4337,0.2489
975411,0.2601,0.4448,0.4072
976560,0.3201,0.4101,0.5422
977089,0.1430,0.1455,0.1628
983773,0.2993,0.5242,0.5575
984610,0.0604,0.7911,0.1255
989526,0.4059,0.3019,0.2949
996550,0.0812,0.2653,0.0876
996736,0.1395,0.4442,0.2638
1002518,0.1908,0.2190,0.4543
1002596,0.1212,0.0626,0.1455
1006980,0.3026,0.7355,0.3607
1009170,0.2464,0.4739,0.3280
1009497,0.2413,0.6719,0.3531
1009853,0.4387,0.4054,0.4484
1015382,0.2789,0.3924,0.8762
1022843,0.2234,0.4015,0.1883
1024300,0.1028,0.5513,0.4385
1030642,0.5047,0.5449,0.8003
1030736,0.0654,0.1146,0.4275
1033555,0.3512,0.2018,0.3929
1039546,0.1397,0.7114,0.1712
1039992,0.0365,0.4991,0.2282
1040248,0.0372,0.2132,0.4565
1046509,0.1478,0.2040,0.7817
1048259,0.3140,0.2396,0.2659
1049018,0.2646,0.3859,0.2404
1050022,0.4572,0.5739,0.5212
1057392,0.1880,0.3710,0.3676
1062471,0.3806,0.9488,0.3625
1065696,0.1444,0.5221,0.2012
1065723,0.3793,0.7898,0.5976
1068529,0.3076,0.3777,0.6044
1070249,0.3316,0.1475,0.4448
1070765,0.1892,0.3610,0.2832
1074537,0.3526,0.5932,0.3544
1074540,0.0776,0.7607,0.1055
1074785,0.2990,0.7581,0.4038
1085699,0.3400,0.3482,0.2969
1094170,0.2103,0.6531,0.2214
1094173,0.1888,0.1779,0.3135
1099769,0.3484,0.9254,0.3996
1106688,0.7171,0.7205,0.8555
1106738,0.4589,0.5374,0.9898
1113631,0.3771,0.7205,0.3519
1119842,0.3646,0.9561,0.3629
1120833,0.1752,0.1587,0.4584
1129694,0.2647,0.5306,0.3284
1130226,0.0862,0.0332,0.1879
1134999,0.1696,0.7517,0.2956
1136652,0.2643,0.1624,0.3621
1138353,0.0912,0.0838,0.3871
1141846,0.1433,0.1764,0.2575
1148423,0.1822,0.3016,0.2165
1148425,0.3469,0.8392,0.4199
1155354,0.4838,0.5730,0.6724
1159488,0.1194,1.0000,0.1194
1162262,0.5428,0.8564,0.5042
1174649,0.6991,0.7851,0.8066
1176053,0.3644,0.4390,0.5243
1182236,0.6386,0.9123,0.6442
1184905,0.3385,0.2848,0.4155
1187744,0.2725,0.2940,0.6590
1189184,0.2824,0.1826,0.5424
1195987,0.1403,0.1625,0.8638
1196544,0.3168,0.4008,0.3826
1207754,0.4292,0.4188,0.5235
1209605,0.0973,0.1111,0.8107
1213009,0.1855,0.5579,0.2994
1215463,0.1781,0.0920,0.2855
1217355,0.1418,0.2631,0.2125
1222966,0.4688,0.3882,0.6280
1223025,0.0939,0.1812,0.7958
1229738,0.1084,0.9832,0.1064
1229756,0.0553,0.2463,0.4537
1237583,0.2718,0.2640,0.1402
1242058,0.5309,0.9438,0.5295
1244634,0.1454,0.1461,0.5354
1256471,0.1595,0.5784,0.2047
1259666,0.2775,0.9874,0.2786
1263925,0.3311,1.0000,0.3311
1276908,0.3323,0.3962,0.6401
1276946,0.1499,0.1091,0.3776
1285366,0.3935,0.3777,0.5993
1285829,0.1266,0.4482,0.2439
1292947,0.3030,0.3270,0.5753
1294144,0.0817,0.0413,0.2438
1298430,0.1607,0.3991,0.3869
1310316,0.2514,0.6866,0.2848
1313351,0.1833,0.1583,0.2394
1316575,0.2627,0.7288,0.1915
1322540,0.4214,1.0000,0.4214
1325182,0.0818,0.7711,0.0994
1329166,0.2123,0.7335,0.2351
1335954,0.2518,0.3053,0.2077
1340949,0.1047,0.2190,0.5264
1341363,0.3772,0.3723,0.8951
1342996,0.2961,0.2534,0.3482
1343549,0.3001,0.2566,0.3408
1350284,0.4783,0.3891,0.8658
1350362,0.0432,0.0532,0.3800
1350978,0.1632,0.4930,0.1391
1357885,0.4129,0.5134,0.3750
1363770,0.1658,0.2377,0.5172
1370813,0.2412,0.1724,0.6017
1371168,0.0820,0.4488,0.2906
1378516,0.2704,0.4162,0.6012
1384905,0.5101,0.3143,0.3292
1399437,0.1696,0.1867,0.5987
1399438,0.3223,0.2702,0.4988
1405479,0.0834,0.1018,0.4170
1415314,0.2853,0.7673,0.1729
1427668,0.0231,0.1754,0.4696
1431109,0.3346,0.6623,0.3790
1438056,0.3694,0.2394,0.7947
1439092,0.2525,0.5107,0.2811
1444968,0.1781,0.7360,0.1970
1445168,0.1858,0.3818,0.1185
1445172,0.3419,0.6825,0.4704
1458911,0.0713,0.0713,0.3590
1459153,0.3918,0.6135,0.5210
1465835,0.5312,0.4441,0.5403
1466703,0.1260,0.1260,0.7623
1480450,0.2500,0.2214,0.1426
1480573,0.2213,0.2663,0.6506
1482892,0.0948,0.0753,0.2228
1494953,0.6684,0.4245,0.4043
1495722,0.2890,0.3547,0.4921
1495777,0.5814,0.9827,0.5916
1502578,0.2293,1.0000,0.2293
1502609,0.2772,0.0695,0.0661
1503251,0.1868,0.2699,0.4976
1510322,0.2808,0.5271,0.3317
1514302,0.1503,0.2519,0.4295
1514985,0.2906,0.5025,0.3109
1517496,0.2249,0.5354,0.2081
1521379,0.2537,0.2537,1.0000
1527850,0.5190,0.6531,0.5465
1551542,0.0667,0.0594,0.1900
1552123,0.3719,0.4491,0.6515
1558114,0.0625,0.0535,0.9310
1560230,0.0485,0.0367,0.3546
1571495,0.1665,0.6297,0.5536
1575156,0.2006,0.5386,0.2712
1575312,0.1257,0.2629,0.1626
1578735,0.1445,0.4883,0.1183
1583162,0.2393,0.3495,0.2009
1585711,0.5317,0.8719,0.4636
1600933,0.4813,1.0000,0.4813
1603002,0.1146,0.5880,0.0613
1606874,0.1062,0.1196,0.4076
1610270,0.0850,0.1609,0.0992
1615454,0.1346,0.0919,0.2863
1620690,0.1944,0.2670,0.3638
1628038,0.2471,0.1561,0.2156
1628735,0.1801,0.7011,0.2328
1637043,0.4592,0.3866,0.5161
1638872,0.3727,0.5059,0.2560
1638875,0.3786,0.4146,0.4036
1639477,0.6425,0.2729,0.6439
1639479,0.1364,0.7655,0.1129
1639480,0.2713,0.4195,0.6059
1639481,0.3979,0.8179,0.5133
1639482,0.1349,0.1478,0.3703
1639483,0.3455,0.5792,0.6368
1640516,0.3794,0.3715,0.5430
1640521,0.3689,0.3825,0.5398
1640522,0.1808,0.2517,0.1658
1651845,0.3491,0.3551,0.3529
1651857,0.2500,0.5151,0.3189
1652082,0.3072,0.3571,0.1034
1652972,0.0736,0.1114,0.2714
1658980,0.5813,0.6985,0.6438
1659042,0.2726,0.9163,0.2975
1672160,0.2585,0.2838,0.4029
1678920,0.0763,0.3959,0.1234
1679984,0.2675,0.5702,0.3608
1681336,0.1580,0.2622,0.8017
1682585,0.2282,0.3674,0.3559
1686610,0.3675,0.4672,0.5500
1691729,0.2037,0.1142,0.2108
1691731,0.3399,0.6675,0.4069
1701875,0.0611,0.1261,0.2093
1711121,0.1743,0.2290,0.4901
1726980,0.3268,0.4857,0.1915
1734779,0.0341,0.7689,0.0411
1737643,0.2203,0.2142,0.1205
1738575,0.2654,0.6538,0.4291
1739567,0.1034,0.1184,0.6005
1744109,1.0000,1.0000,1.0000
1745673,0.3720,0.1587,0.1041
1746657,0.1421,0.1608,0.2658
1755895,0.2083,0.3907,0.3382
1759156,0.0364,0.0605,0.0793
1761922,0.0561,0.0801,0.1357
1762497,0.2352,1.0000,0.2352
1773306,0.0735,0.2569,0.2268
1773307,0.0740,0.1562,0.2383
1775686,0.3841,0.4530,0.4934
1783432,0.4528,0.8421,0.5376
1783612,0.4703,0.4670,0.4918
1785038,0.1530,0.1522,0.8456
1788971,0.2375,0.2375,1.0000
1791254,0.4066,0.2825,0.4727
1803049,0.0904,0.0942,0.9598
1808405,0.2722,0.3229,0.5458
1812033,0.2132,0.9830,0.2155
1821867,0.1127,0.1268,0.3480
1824250,0.3266,0.2025,0.6378
1825416,0.3541,1.0000,0.3541
1828905,0.0901,0.1320,0.2199
1835801,0.1387,0.9549,0.1630
1845058,0.2131,0.2189,0.5262
1845565,0.2303,0.2413,0.5858
1846133,0.2581,0.2059,0.5741
1862117,0.1907,0.2297,0.8304
1868819,0.2348,0.2327,0.6971
1868977,0.1934,0.2369,0.1516
1876339,0.1235,0.2276,0.2980
1880665,0.4453,0.2656,0.2666
1889970,0.1016,0.1475,0.0364
1897420,0.2386,0.1889,0.5926
1900428,0.1334,0.6538,0.1300
1904445,0.2274,0.2578,0.8822
1912866,0.3354,0.3603,0.9843
1918879,0.4205,0.3333,0.4797
1919616,0.3235,0.5050,0.7083
1925477,0.3038,0.4374,0.2062
1938205,0.2951,0.3781,0.2702
1939350,0.1694,0.2956,0.3350
1951267,0.0257,0.9155,0.0231
1953752,0.2457,0.4113,0.5727
1959136,0.5797,0.5936,0.7051
1959157,0.3818,0.7242,0.5461
1965598,0.0658,0.2165,0.1923
1979770,0.2976,0.2725,0.3800
1979803,0.0340,0.4357,0.0582
1979862,0.2576,0.6274,0.4341
1987180,0.3649,0.3288,0.4838
1987763,0.3900,0.6374,0.6437
2000138,0.5649,0.5858,0.5061
2006255,0.1832,0.1033,0.5223
2009661,0.2394,0.2425,0.7277
2013960,0.1777,0.1605,0.3475
2014848,0.2123,0.4101,0.3373
2026204,0.0870,0.7398,0.1582
2027553,0.2822,0.3532,0.4846
2034085,0.1395,0.1198,0.1923
2047760,0.3565,0.4829,0.2666
2048409,0.1394,0.2939,0.4178
2069513,0.2422,0.4143,0.5110
2077057,0.4181,0.4181,0.4215
2077190,0.1414,0.1797,0.1977
2088956,0.5135,0.4622,0.9891
2089992,0.5043,0.4399,0.4134
2094408,0.2253,0.3732,0.3054
2097903,0.4160,0.6417,0.5350
2098860,0.0932,0.3368,0.0831
2098919,0.0850,0.9272,0.1173
2101158,0.6006,0.7350,0.7849
2106381,0.9269,0.9737,0.8630
2109454,0.0839,0.2947,0.3344
2123330,0.5829,0.2752,0.2663
2123588,0.0850,0.0705,0.9345
2130488,0.1447,0.1174,0.2015
2130489,0.2102,0.1821,0.2313
2130503,0.2813,0.1869,0.2860
2137501,0.4849,0.4036,0.2112
2145137,0.2000,1.0000,0.2000
2145557,0.2422,0.7691,0.3808
2150297,0.4984,0.7631,0.5202
2153759,0.0584,0.0705,0.4665
2158219,0.2031,0.2774,0.3496
2159152,0.1698,0.5722,0.1242
2160707,0.2269,0.3203,0.4413
2165680,0.1241,0.1179,0.0895
2165809,0.1539,0.2968,0.1804
2179774,0.1479,0.3529,0.4409
2180954,0.3821,0.7800,0.4527
2186835,0.1822,0.9285,0.1963
2193775,0.3057,0.3047,0.2917
2195207,0.2111,0.0972,0.2944
2201081,0.1698,0.5174,0.1857
2207929,0.4095,0.2803,0.3925
2207940,0.3363,0.5810,0.2531
2216436,0.2999,1.0000,0.2999
2222071,0.6838,0.5071,0.4528
2222628,0.3333,0.8254,0.5441
2230076,0.3197,0.3040,0.4265
2242653,0.1145,0.1025,0.1482
2242845,0.1208,0.2708,0.0966
2249652,0.1502,0.0951,0.3048
2256224,0.5878,0.8808,0.5465
2261477,0.5370,0.9838,0.5622
2261738,0.3914,1.0000,0.3914
2276587,0.5015,0.3865,0.3040
2280956,0.0923,0.3568,0.3739
2281999,0.2025,0.5669,0.1994
2282613,0.5682,0.7989,0.7018
2282696,0.1237,0.2462,0.0439
2284070,0.1680,0.9333,0.1561
2289408,0.8744,0.1584,0.1436
2293998,0.3141,0.3005,0.2514
2297537,0.0774,0.1884,0.5986
2297924,0.5640,0.6847,0.7463
2298193,0.5649,0.5860,0.6077
2316923,0.4607,0.4155,0.4813
2324635,0.2512,0.2733,0.4153
2325196,0.1762,0.2760,0.6805
2325235,0.4038,0.5082,0.5129
2325237,0.1554,0.1413,0.2409
2337683,0.2849,0.7408,0.4214
2338588,0.2757,0.3637,0.4039
2339508,0.1430,0.4794,0.2147
2345169,0.0622,0.5582,0.1059
2347943,0.0469,0.2622,0.2229
2351687,0.2828,0.6740,0.3478
2351688,0.1763,0.2849,0.2231
2364256,0.0860,0.0557,0.1573
2365194,0.0231,0.9629,0.0240
2370849,0.2106,0.5533,0.5092
2372816,0.2156,0.2401,0.2051
2379800,0.0916,0.0747,0.1561
2384680,0.1707,0.0826,0.1503
2392045,0.6167,0.6440,0.9072
2393656,0.2085,0.4516,0.3791
2405769,0.2286,0.1082,0.2584
2412730,0.2568,0.3535,0.5435
2419696,0.3451,0.4441,0.4894
2421659,0.2638,0.2489,0.7029
2427317,0.5297,0.5973,0.9264
2427340,0.0670,0.2195,0.2626
2427341,0.1973,0.1906,0.5564
2433932,0.3315,0.5357,0.3329
2434305,0.9082,1.0000,0.9082
2441234,0.0747,0.9869,0.0756
2441515,0.0824,0.8178,0.1221
2448538,0.0878,0.1081,0.3084
2448814,0.4482,0.5830,0.4521
2461174,0.4159,0.8944,0.4955
2461535,0.1271,0.2549,0.1659
2468326,0.5289,0.3318,0.2074
2475046,0.5133,0.3898,0.7101
2482192,0.1856,0.3421,0.3921
2482400,0.2479,0.6189,0.3439
2489614,0.0591,0.0981,0.0427
2490980,0.1097,0.1324,0.4942
2496628,0.3284,0.2133,0.4355
2496867,0.1738,0.1057,0.2586
2503770,0.0613,0.2720,0.4122
2504230,0.0962,0.1450,0.2721
2505701,0.2714,0.4021,0.3740
2510454,0.4245,0.4699,0.5774
2511377,0.2254,0.9180,0.2617
2517576,0.1712,0.1432,0.2224
2517579,0.5380,0.1541,0.2479
2519243,0.1634,0.6316,0.1914
2524730,0.0481,1.0000,0.0481
2524743,0.0960,0.4826,0.1803
2532137,0.1197,0.2918,0.1635
2532174,0.3091,0.8657,0.3156
2539298,0.1294,0.7190,0.2942
2546000,0.4077,0.5786,0.5807
2547836,0.2028,0.2864,0.1916
2553068,0.3704,0.4635,0.3213
2559875,0.1123,0.1123,1.0000
2567010,0.5820,0.5820,1.0000
2567068,0.1229,0.1576,0.3964
2574424,0.1663,1.0000,0.1663
2574425,0.2240,0.3721,0.2999
2574426,0.4211,0.5369,0.6322
2574427,0.3683,0.9265,0.2968
2580846,0.2013,0.9666,0.2083
2593927,0.3208,0.3759,0.1456
2598682,0.3649,0.6053,0.2073
2598683,0.1306,0.8307,0.2581
2606413,0.1657,0.4288,0.2088
2608108,0.2556,0.9841,0.2503
2612817,0.2767,0.3824,0.2767
2612819,0.4318,0.6774,0.4031
2612820,0.1701,0.5166,0.2114
2614046,0.1561,0.9142,0.2153
2621440,0.1685,0.2772,0.3557
2626438,0.1332,0.1288,0.3352
2626983,0.1811,0.0967,0.2932
2633453,0.1306,0.1290,0.2325
2633880,0.1912,0.2129,0.1530
2634355,0.2473,0.3732,0.1858
2640299,0.4369,0.3374,0.3634
2640938,0.6044,0.3797,0.4120
2647638,0.2381,0.4190,0.7791
2648141,0.0760,0.9898,0.0767
2650391,0.4112,1.0000,0.4112
2654515,0.3867,0.3936,0.4755
2654786,0.4303,0.4502,0.9402
2654841,0.2097,0.4618,0.3476
2662995,0.0785,0.0925,0.1915
2675172,0.0924,0.7888,0.1102
2675578,0.6641,0.6941,0.6982
2681853,0.2249,0.6529,0.1942
2683246,0.1824,0.2592,0.3523
2688168,0.0334,0.1681,0.5728
2689259,0.4924,0.6156,0.6001
2689260,0.3859,1.0000,0.3859
2696634,0.4411,0.6437,0.7032
2704155,0.4370,0.3786,0.8778
2710394,0.0606,0.0628,0.4634
2716950,0.0905,0.8186,0.1782
2721177,0.1834,1.0000,0.1834
2723465,0.2114,0.2114,0.2484
2727415,0.1826,0.1314,0.2828
2730130,0.1374,0.2835,0.2227
2730152,0.1674,0.3417,0.3306
2731604,0.0636,0.7685,0.1102
2733701,0.1202,0.1500,0.5360
2737511,0.2050,0.3470,0.2857
2737655,0.1825,0.7560,0.1963
2743936,0.1386,0.2505,0.3185
2745581,0.3549,0.8774,0.4913
2751688,0.1970,1.0000,0.1970
2756266,0.3017,0.4433,0.4988
2757878,0.1748,0.1532,0.2783
2757914,0.2688,0.4627,0.5023
2769415,0.1939,0.9673,0.2101
2769628,0.2232,0.6558,0.2529
2775595,0.3497,0.3483,0.6155
2776120,0.2397,0.5692,0.3278
2776468,0.3402,0.2968,0.6191
2776862,0.1343,0.2326,0.3421
2785208,0.1272,0.1366,0.8422
2789923,0.2041,0.3446,0.4743
2789959,0.0836,0.8370,0.0873
2796773,0.4332,0.9104,0.4759
2803355,0.3256,0.3548,0.3466
2803770,0.2866,0.4278,0.2794
2803912,0.3667,0.5506,0.2673
2811384,0.1160,0.1535,0.4527
2812352,0.4251,0.8781,0.3733
2817692,0.3325,0.7737,0.3935
2833738,0.1449,0.1424,0.2974
2841130,0.3820,0.9604,0.3381
2843490,0.4447,0.9252,0.4792
2855204,0.3842,0.6328,0.4007
2862968,0.2688,0.2331,0.0650
2869031,0.1428,0.1925,0.2623
2869983,0.3028,0.3080,0.2211
2871953,0.3479,0.2859,0.2207
2876214,0.2654,0.4586,0.3444
2876508,0.1515,0.8608,0.2087
2883116,0.4427,0.5454,0.2268
2884796,0.4861,0.6766,0.7184
2890525,0.2530,0.3801,0.3682
2892127,0.0949,0.0813,0.8559
2897322,0.1921,0.1153,0.1435
2905324,0.3280,0.9687,0.3506
2917635,0.3296,0.7752,0.2844
2923738,0.1542,0.0630,0.3334
2927351,0.0799,0.1730,0.2918
2932511,0.1539,0.6684,0.1633
2940165,0.0939,0.1634,0.2013
2940450,0.1037,0.1598,0.3210
2952427,0.1723,0.5460,0.3510
2959899,0.4084,0.6296,0.7025
2959955,0.1788,0.1466,0.1039
2973587,0.1852,0.7248,0.0979
2980702,0.2254,0.8174,0.2395
2987645,0.4353,0.3647,0.4557
2987657,0.0848,0.1313,0.6018
2988681,0.3822,0.7398,0.4558
2998322,0.0842,0.1052,0.2148
3001547,0.2547,0.2727,0.2380
3004054,0.1033,0.1434,0.4174
3011635,0.2360,0.4308,0.2277
3016134,0.1630,0.9880,0.1728
3024092,0.3469,0.7754,0.4672
