name,ac_total,ac_count,ans_total,ans_count,ref_total,ref_count,total_total,total_count,ans_total_ratio,ref_total_ratio,ans_count_ratio,ref_count_ratio
mat_mul,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
goodceil,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
convert_base,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
sqr,4,2,0,0,2,1,6,3,0.0,0.5,0.0,0.5
digitos,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
calculate_combinations,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
find_divisors,0,0,3,1,3,1,6,2,,,,
sum_numbers,6,1,0,0,0,0,6,1,0.0,0.0,0.0,0.0
tor,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
get_num_digits,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
get_divisors,2,1,2,1,2,1,6,3,1.0,1.0,1.0,1.0
union_sets,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
getans,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
analyze,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
notin,6,1,0,0,0,0,6,1,0.0,0.0,0.0,0.0
getRealType,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
is_inverse,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
readints,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
divisible,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
prob,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
comp,4,1,0,0,2,1,6,2,0.0,0.5,0.0,1.0
crs,6,1,0,0,0,0,6,1,0.0,0.0,0.0,0.0
mlp_inverse,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
get_input,4,2,0,0,2,1,6,3,0.0,0.5,0.0,0.5
compatible,3,1,0,0,3,1,6,2,0.0,1.0,0.0,1.0
is_palindrome,0,0,3,1,2,1,5,2,,,,
rdi,0,0,0,0,5,1,5,1,,,,
pos_to_coords,0,0,5,1,0,0,5,1,,,,
generate_numbers,0,0,5,1,0,0,5,1,,,,
are_equal,0,0,5,1,0,0,5,1,,,,
maximize,3,1,0,0,2,1,5,2,0.0,0.6666666666666666,0.0,1.0
pay_all,3,1,0,0,2,1,5,2,0.0,0.6666666666666666,0.0,1.0
rotate_r,3,1,0,0,2,1,5,2,0.0,0.6666666666666666,0.0,1.0
cost_of_move,5,1,0,0,0,0,5,1,0.0,0.0,0.0,0.0
digital_root,0,0,5,2,0,0,5,2,,,,
rotate_c,3,1,0,0,2,1,5,2,0.0,0.6666666666666666,0.0,1.0
maxInDigits,5,1,0,0,0,0,5,1,0.0,0.0,0.0,0.0
find_centroid,0,0,5,1,0,0,5,1,,,,
get_short_name1,0,0,5,1,0,0,5,1,,,,
resolve_type,0,0,5,1,0,0,5,1,,,,
generate_arrangements,0,0,5,1,0,0,5,1,,,,
debug,3,3,0,0,2,2,5,5,0.0,0.6666666666666666,0.0,0.6666666666666666
output,3,1,0,0,2,1,5,2,0.0,0.6666666666666666,0.0,1.0
time_to_reach_floor,0,0,5,1,0,0,5,1,,,,
add_undirected_edge,3,1,0,0,2,1,5,2,0.0,0.6666666666666666,0.0,1.0
generate_emails,0,0,5,1,0,0,5,1,,,,
BFS,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
isAllOnes,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
attempt,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
generate_primes,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
neighbours,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
get_size,0,0,0,0,4,1,4,1,,,,
increase_pos,4,1,0,0,0,0,4,1,0.0,0.0,0.0,0.0
Form,4,1,0,0,0,0,4,1,0.0,0.0,0.0,0.0
print_result,0,0,0,0,4,1,4,1,,,,
pmat,4,1,0,0,0,0,4,1,0.0,0.0,0.0,0.0
max_hedgehog,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
different,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
NextR,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
peek,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
BIS,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
count_divisors,0,0,0,0,4,1,4,1,,,,
get_days_in_month,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
fillupper,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
find_wolf,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
get_int,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
find_all_acceptable_sets,0,0,0,0,4,1,4,1,,,,
level,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
ans1,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
calculate_time,0,0,4,1,0,0,4,1,,,,
ayrat,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
clean_trailing_zeros,3,1,0,0,1,1,4,2,0.0,0.3333333333333333,0.0,1.0
GCD,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
find_any_solution,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
sol,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
readil,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
get_semi_neighbors,0,0,4,1,0,0,4,1,,,,
defragment,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
sub1,4,1,0,0,0,0,4,1,0.0,0.0,0.0,0.0
coordinates,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
read_float,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
NextL,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
isFull,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
merge_segments,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
intersection,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
S,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
is_valid_square,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
invert,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
check_bottom,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
find_t,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
sum_digits,0,0,4,2,0,0,4,2,,,,
check_unacquainted,0,0,4,1,0,0,4,1,,,,
make_set,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
sub2,4,1,0,0,0,0,4,1,0.0,0.0,0.0,0.0
foo,4,1,0,0,0,0,4,1,0.0,0.0,0.0,0.0
first,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
min_days,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
check_condition,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
toLine,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
generate_string,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
haslair,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
h,4,1,0,0,0,0,4,1,0.0,0.0,0.0,0.0
revv,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
getBadIdx,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
king_attacks,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
searchBest,4,1,0,0,0,0,4,1,0.0,0.0,0.0,0.0
get_min_changes,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
win,4,1,0,0,0,0,4,1,0.0,0.0,0.0,0.0
max_partition,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
calculate_cost,0,0,4,1,0,0,4,1,,,,
pair,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
matrix_power,0,0,4,2,0,0,4,2,,,,
find_max_substr,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
set_colors,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
find_subsequence,0,0,4,1,0,0,4,1,,,,
is_super_lucky,0,0,2,1,2,1,4,2,,,,
remove_zeros,0,0,4,1,0,0,4,1,,,,
process_moves,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
get_arr,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
num_type,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
calc_lcp,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
is_clique,0,0,4,2,0,0,4,2,,,,
kmultiple,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
shl,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
read_data,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
rwh_primes_x,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
__main__,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
fun,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
binom,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
get_char,0,0,4,1,0,0,4,1,,,,
does_fit,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
orf,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
rankList,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
next_prime,0,0,4,1,0,0,4,1,,,,
dot,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
reflection,0,0,2,1,2,1,4,2,,,,
calculate_dp,0,0,4,1,0,0,4,1,,,,
filllower,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
read_numbers,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
get_components,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
ordering,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
get_segments,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
number_,4,1,0,0,0,0,4,1,0.0,0.0,0.0,0.0
count_permutations,0,0,4,1,0,0,4,1,,,,
init_requests,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
jumps,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
find_all,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
gaussian_elimination,0,0,2,1,2,1,4,2,,,,
tests,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
even,4,1,0,0,0,0,4,1,0.0,0.0,0.0,0.0
baseConvert,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
clz,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
suffix_array,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
minl,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
check_vertical,0,0,2,1,2,1,4,2,,,,
cmpfunc,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
matches,0,0,4,1,0,0,4,1,,,,
find_ge,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
bin_search,4,1,0,0,0,0,4,1,0.0,0.0,0.0,0.0
Gen_lucky,4,1,0,0,0,0,4,1,0.0,0.0,0.0,0.0
sieve,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
check_horizontal,0,0,2,1,2,1,4,2,,,,
empty,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
ria,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
searchFor,4,1,0,0,0,0,4,1,0.0,0.0,0.0,0.0
tolist,3,1,0,0,1,1,4,2,0.0,0.3333333333333333,0.0,1.0
compute,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
print_bracket,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
is_valid_rectangle,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
combinel,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
setTypeAlias,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
nim_sum,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
max_streak,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
initialize,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
merge,0,0,0,0,4,1,4,1,,,,
somme,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
graph,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
work,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
LIS,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
rel,4,1,0,0,0,0,4,1,0.0,0.0,0.0,0.0
s_to_position,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
check_acquainted,0,0,4,1,0,0,4,1,,,,
grundy,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
flip,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
neg_direction,4,1,0,0,0,0,4,1,0.0,0.0,0.0,0.0
lines,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
sub_seq,2,1,0,0,2,1,4,2,0.0,1.0,0.0,1.0
reorder,3,2,0,0,1,1,4,3,0.0,0.3333333333333333,0.0,0.5
