submission_id,jacc_AC_ANS,jacc_AC_REF,jacc_ANS_REF
224283,0.4091,0.8000,0.4634
258060,0.3784,0.9583,0.3889
272361,0.3571,1.0000,0.3571
258309,0.5312,0.4615,0.7037
240349,0.3038,0.3136,0.3204
239747,0.3929,1.0000,0.3929
224402,0.2424,1.0000,0.2424
272360,0.5135,1.0000,0.5135
268270,0.3229,0.5375,0.4872
276232,0.1181,0.1447,0.4250
244637,0.5000,1.0000,0.5000
249797,0.3333,0.9577,0.3544
268565,0.1475,1.0000,0.1475
276028,0.4667,1.0000,0.4667
258213,0.3455,1.0000,0.3455
246046,0.1409,1.0000,0.1409
249812,0.1837,0.2574,0.4318
284581,0.7333,1.0000,0.7333
284587,0.4545,0.5526,0.6667
272485,0.3297,0.7407,0.3867
245547,0.2708,0.8750,0.2626
284580,0.5610,0.5500,0.9412
268145,0.2609,1.0000,0.2609
285795,0.2449,1.0000,0.2449
279022,0.2840,0.8108,0.3412
297611,0.4483,0.4483,0.9130
276289,0.1571,1.0000,0.1571
277093,0.3750,0.5714,0.4310
297638,0.2615,0.2941,0.7419
297766,0.3478,0.4375,0.2900
273055,0.4762,1.0000,0.4762
297601,0.2667,1.0000,0.2667
273966,0.2857,1.0000,0.2857
268633,0.2581,1.0000,0.2581
307911,0.4222,0.4878,0.7500
293768,0.2407,0.1716,0.4022
297839,0.4789,0.9804,0.4648
303112,0.5106,1.0000,0.5106
284588,0.2500,0.4416,0.1579
303113,0.2405,1.0000,0.2405
307992,0.2083,0.2083,1.0000
303554,0.3500,1.0000,0.3500
293810,0.2388,1.0000,0.2388
293441,0.3182,1.0000,0.3182
293824,0.1722,0.3092,0.2696
303119,0.2243,0.5918,0.3286
308145,0.2597,0.2405,0.6562
307903,0.6538,1.0000,0.6538
308146,0.2273,0.1733,0.3659
293546,0.2212,1.0000,0.2212
307917,0.5909,1.0000,0.5909
308148,0.2043,0.2299,0.4651
307952,0.6316,1.0000,0.6316
315047,0.3953,0.9394,0.4146
307987,0.7143,1.0000,0.7143
308143,0.1622,1.0000,0.1622
308031,0.1667,0.9896,0.1574
323278,0.4545,1.0000,0.4545
323225,0.6098,1.0000,0.6098
308432,0.5517,1.0000,0.5517
315722,0.2093,0.2045,0.7778
327735,0.1524,0.1619,0.8636
308153,0.1585,1.0000,0.1585
315075,0.2432,0.9899,0.2455
323288,0.4255,1.0000,0.4255
308156,0.3600,0.8125,0.3276
308152,0.2347,0.9080,0.2255
323287,0.3673,1.0000,0.3673
327795,0.5250,1.0000,0.5250
308403,0.1712,1.0000,0.1712
344382,0.4762,1.0000,0.4762
327914,0.2092,1.0000,0.2092
323346,0.1811,0.1694,0.7250
327797,0.3731,1.0000,0.3731
308151,0.1905,1.0000,0.1905
328631,0.1667,0.2667,0.3253
337884,0.3636,1.0000,0.3636
354671,0.4194,0.5000,0.6923
344361,0.4444,1.0000,0.4444
344389,0.6333,0.8214,0.6667
328170,0.2754,1.0000,0.2754
337818,0.3088,1.0000,0.3088
354706,0.5102,1.0000,0.5102
368165,0.3333,1.0000,0.3333
376007,0.3231,0.3438,0.7059
344359,0.1765,0.9150,0.1677
354627,0.2500,0.5088,0.4762
337860,0.2500,1.0000,0.2500
337889,0.3452,0.3068,0.4603
337831,0.3864,1.0000,0.3864
376048,0.2500,0.2588,0.6923
368167,0.2069,0.2394,0.6038
337855,0.2525,0.7212,0.2047
368339,0.2195,1.0000,0.2195
376554,0.1942,0.1786,0.5893
376001,0.2051,0.8880,0.1953
376556,0.3099,1.0000,0.3099
385760,0.3636,0.6471,0.5000
376507,0.2252,0.8922,0.2136
363101,0.5417,1.0000,0.5417
398169,0.4375,0.6667,0.5333
363119,0.3421,0.8281,0.3881
368962,0.3288,1.0000,0.3288
385739,0.3333,1.0000,0.3333
398280,0.4630,1.0000,0.4630
398172,0.2683,0.3086,0.4286
398177,0.3378,0.4366,0.6250
411182,0.4314,0.3750,0.5094
392629,0.3115,1.0000,0.3115
399058,0.2381,1.0000,0.2381
368958,0.1980,1.0000,0.1980
411344,0.2243,0.1792,0.5349
411038,0.2698,0.3636,0.4035
386080,0.2020,1.0000,0.2020
411505,0.1667,0.8214,0.1596
385745,0.2302,1.0000,0.2302
414801,0.3778,0.5862,0.3659
414709,0.4839,0.3061,0.5122
398136,0.2400,1.0000,0.2400
424735,0.6333,1.0000,0.6333
385815,0.3673,1.0000,0.3673
392682,0.2547,1.0000,0.2547
424683,0.5500,0.9189,0.5946
430656,0.3968,0.3692,0.6944
414893,0.2411,1.0000,0.2411
430764,0.1635,0.5442,0.2688
440977,0.3548,0.9245,0.3651
441011,0.3621,0.3146,0.2874
414717,0.2935,0.9885,0.2903
444172,0.4211,0.6250,0.6774
444179,0.2000,0.2500,0.6667
440974,0.2421,0.9737,0.2473
444170,0.3208,0.4138,0.4828
424866,0.3846,1.0000,0.3846
425360,0.2231,1.0000,0.2231
451108,0.2255,0.2353,0.8485
444190,0.2500,1.0000,0.2500
444171,0.3500,0.8182,0.4054
456940,0.6216,0.5000,0.7714
441059,0.4839,1.0000,0.4839
441060,0.3220,1.0000,0.3220
451074,0.2316,1.0000,0.2316
451178,0.3733,0.5385,0.3289
451177,0.3523,1.0000,0.3523
431061,0.2386,1.0000,0.2386
458271,0.5833,0.9744,0.5957
458299,0.4038,0.4000,0.5455
444180,0.4167,1.0000,0.4167
457024,0.4038,0.3962,0.7879
466153,0.4359,0.6667,0.5588
441039,0.2921,1.0000,0.2921
457000,0.3710,1.0000,0.3710
444038,0.0733,1.0000,0.0733
457018,0.2346,1.0000,0.2346
474500,0.3725,0.3529,0.7027
467000,0.3158,0.4608,0.1731
465910,0.4468,1.0000,0.4468
458200,0.2785,1.0000,0.2785
458326,0.5652,1.0000,0.5652
484650,0.5769,0.6538,0.8889
479666,0.3288,0.6842,0.4107
489935,0.3273,0.3455,0.8846
451233,0.2216,1.0000,0.2216
466192,0.4545,1.0000,0.4545
458452,0.2593,1.0000,0.2593
489953,0.2603,0.4603,0.4167
484553,0.2985,0.3816,0.4545
484915,0.4143,0.4118,0.6316
465906,0.4167,1.0000,0.4167
474667,0.2105,1.0000,0.2105
479681,0.2771,1.0000,0.2771
489800,0.2222,0.7755,0.2716
474524,0.3178,1.0000,0.3178
499121,0.2373,0.3143,0.3000
504448,0.3000,0.3333,0.8800
499320,0.3733,0.8594,0.4493
474537,0.1615,0.9667,0.1654
511700,0.2763,1.0000,0.2763
516298,0.0769,0.1058,0.7059
504625,0.1772,1.0000,0.1772
489949,0.3387,1.0000,0.3387
511795,0.2593,0.2027,0.2295
518995,0.1789,0.2283,0.5517
518909,0.3175,0.3871,0.5870
511794,0.3077,0.8000,0.3279
504447,0.3448,0.9167,0.3793
489958,0.3030,1.0000,0.3030
511726,0.4902,1.0000,0.4902
516427,0.3000,0.9178,0.3243
519089,0.2566,0.2613,0.8039
516556,0.2083,1.0000,0.2083
529167,0.3056,0.9355,0.3056
532024,0.6129,1.0000,0.6129
529987,0.1444,0.1292,0.5532
540447,0.3281,0.3281,0.6000
516211,0.3800,1.0000,0.3800
540549,0.4783,0.6316,0.5263
529169,0.2429,0.3239,0.4314
533663,0.2000,0.6190,0.2727
519127,0.2313,0.2609,0.2182
529315,0.2368,1.0000,0.2368
532048,0.2907,1.0000,0.2907
504494,0.2400,0.4857,0.3053
518954,0.1511,0.8140,0.1826
549069,0.6154,0.6154,1.0000
562133,0.3519,0.3571,0.7586
529166,0.1949,1.0000,0.1949
532058,0.3500,1.0000,0.3500
540669,0.4500,1.0000,0.4500
549083,0.1463,0.3611,0.3333
548599,0.5122,1.0000,0.5122
540643,0.4545,1.0000,0.4545
541346,0.3333,1.0000,0.3333
568648,0.2338,0.2366,0.3585
548611,0.2203,1.0000,0.2203
568688,0.7059,1.0000,0.7059
555643,0.1776,0.1835,0.7188
548573,0.4565,1.0000,0.4565
555606,0.2308,0.2794,0.6061
568770,0.5405,1.0000,0.5405
568697,0.4894,0.9394,0.5217
579591,0.3651,1.0000,0.3651
548556,0.2911,1.0000,0.2911
568584,0.2824,0.2500,0.4655
582029,0.6061,1.0000,0.6061
581970,0.1587,0.1967,0.6250
588277,0.6875,1.0000,0.6875
549074,0.1613,1.0000,0.1613
582098,0.2769,0.2632,0.4722
562129,0.5862,1.0000,0.5862
579587,0.2371,1.0000,0.2371
588254,0.2000,0.2906,0.3750
588303,0.2360,0.2584,0.6667
549070,0.1939,1.0000,0.1939
594810,0.5000,0.9697,0.5278
619551,0.3250,1.0000,0.3250
616577,0.3188,1.0000,0.3188
594811,0.5135,1.0000,0.5135
562336,0.3580,0.9531,0.3537
562261,0.5238,0.9444,0.5323
626564,0.5000,0.5833,0.6333
588403,0.1583,0.5476,0.2299
580226,0.2017,1.0000,0.2017
589276,0.3066,1.0000,0.3066
568748,0.2374,1.0000,0.2374
627111,0.2857,0.2645,0.1172
631804,0.4091,0.3913,0.8750
582155,0.2653,1.0000,0.2653
594808,0.2400,1.0000,0.2400
648633,0.2419,0.2667,0.7429
631965,0.2593,0.3291,0.7188
639003,0.2571,1.0000,0.2571
648891,0.3864,0.7317,0.4737
649196,0.2821,1.0000,0.2821
648677,0.4688,0.4688,1.0000
631798,0.5000,1.0000,0.5000
616485,0.1717,1.0000,0.1717
638934,0.2212,1.0000,0.2212
616819,0.2529,1.0000,0.2529
619572,0.2949,1.0000,0.2949
651529,0.6786,0.7037,0.8000
619383,0.5152,1.0000,0.5152
649682,0.2000,0.2900,0.5116
649723,0.2982,0.9512,0.2982
652665,0.2442,0.2949,0.5000
632064,0.2706,1.0000,0.2706
638703,0.2286,1.0000,0.2286
649717,0.3556,1.0000,0.3556
649104,0.3889,1.0000,0.3889
663263,0.3654,0.4082,0.6667
627166,0.1933,1.0000,0.1933
649046,0.5217,1.0000,0.5217
651609,0.2766,1.0000,0.2766
649718,0.3563,1.0000,0.3563
649712,0.2143,0.6983,0.2598
639065,0.3034,1.0000,0.3034
672515,0.2698,0.3469,0.5909
665060,0.2903,1.0000,0.2903
672372,0.5625,0.5429,0.8000
651596,0.3415,0.9583,0.3659
678061,0.1148,0.1047,0.5556
691398,0.2500,1.0000,0.2500
674507,0.3071,1.0000,0.3071
665907,0.3378,1.0000,0.3378
672446,0.1727,1.0000,0.1727
691399,0.2000,1.0000,0.2000
689946,0.1739,0.1702,0.5370
678023,0.3953,0.4545,0.3810
665017,0.1583,1.0000,0.1583
678029,0.3108,1.0000,0.3108
691402,0.3286,1.0000,0.3286
665054,0.2407,0.9899,0.2430
663693,0.1594,0.9214,0.1500
697864,0.3333,0.3137,0.6053
704194,0.8214,1.0000,0.8214
678124,0.3667,1.0000,0.3667
704193,0.3818,0.6383,0.4889
699166,0.2211,0.2198,0.6038
697880,0.6500,1.0000,0.6500
679045,0.3582,1.0000,0.3582
697892,0.2405,0.3718,0.4310
704755,0.1684,0.9880,0.1702
717532,0.3559,0.3818,0.8462
697927,0.1680,0.1789,0.6176
704690,0.3231,1.0000,0.3231
724557,0.4375,0.7333,0.5581
723983,0.4667,0.3750,0.5588
730284,0.6098,0.7941,0.7353
713157,0.2049,0.9825,0.2016
717565,0.2323,0.2421,0.6744
730283,0.3750,0.4237,0.7400
730287,0.5172,0.5862,0.9000
713051,0.3485,1.0000,0.3485
738228,0.5758,0.7000,0.8276
730318,0.2114,0.1701,0.4267
738273,0.2982,0.7568,0.3922
743253,0.2584,0.2247,0.7586
723984,0.5476,1.0000,0.5476
730443,0.2705,0.3874,0.4368
717600,0.3409,1.0000,0.3409
697850,0.4211,1.0000,0.4211
723985,0.3279,1.0000,0.3279
749330,0.4545,0.4848,0.6667
755841,0.2558,1.0000,0.2558
755785,0.5897,0.6667,0.8824
749310,0.5000,0.3519,0.6190
749314,0.4062,0.3235,0.8400
718126,0.2371,0.2455,0.2970
755859,0.2812,0.3500,0.4792
743309,0.4815,1.0000,0.4815
724050,0.4821,0.9200,0.4655
762213,0.2388,0.1791,0.8095
738657,0.1966,1.0000,0.1966
768785,0.2258,0.4314,0.4750
749398,0.3913,1.0000,0.3913
762296,0.4762,0.9000,0.5128
775517,0.3585,0.6842,0.4348
775527,0.1705,0.1591,0.7333
762180,0.2115,0.3273,0.6000
776374,0.2121,0.2871,0.1569
762352,0.3038,0.8750,0.3896
788962,0.7391,1.0000,0.7391
769820,0.2029,0.2206,0.5172
788784,0.6400,1.0000,0.6400
768810,0.1420,0.1728,0.6042
749884,0.2205,1.0000,0.2205
801806,0.3922,0.4000,0.9062
795841,0.2875,1.0000,0.2875
795642,0.5484,0.3721,0.6389
768823,0.3860,0.8571,0.3443
795255,0.1901,0.6720,0.1443
755807,0.3448,1.0000,0.3448
782053,0.2500,1.0000,0.2500
782353,0.1923,1.0000,0.1923
775529,0.1739,1.0000,0.1739
818250,0.5405,0.6047,0.6000
802917,0.2887,0.3333,0.2643
815896,0.2911,0.2824,0.5854
818273,0.2533,0.2469,0.4792
814921,0.3333,0.9839,0.3452
816454,0.2672,1.0000,0.2672
824481,0.3167,1.0000,0.3167
795762,0.1420,1.0000,0.1420
824502,0.1869,0.1810,0.6286
808600,0.3288,1.0000,0.3288
831044,0.4000,1.0000,0.4000
824527,0.1855,1.0000,0.1855
818291,0.2340,0.3529,0.4444
818421,0.3385,0.4507,0.4286
831277,0.4038,0.9412,0.4118
808557,0.7000,1.0000,0.7000
831041,0.3229,1.0000,0.3229
802235,0.2571,0.9880,0.2596
808558,0.4762,1.0000,0.4762
831069,0.6000,1.0000,0.6000
831063,0.3571,0.4167,0.7297
844049,0.4898,0.3171,0.2824
837399,0.4429,0.7059,0.5625
844005,0.5370,0.5882,0.5714
844003,0.4857,0.6071,0.6452
850577,0.4872,1.0000,0.4872
844041,0.2212,0.2703,0.2759
857119,0.5526,0.6176,0.7333
844016,0.2203,1.0000,0.2203
838418,0.2165,0.7888,0.2513
824532,0.1799,1.0000,0.1799
850717,0.2791,0.3750,0.5397
824581,0.2644,1.0000,0.2644
824521,0.2835,1.0000,0.2835
850793,0.2676,1.0000,0.2676
857157,0.4545,0.4878,0.7692
837414,0.3514,1.0000,0.3514
857133,0.3194,0.2917,0.8148
846979,0.1534,0.2439,0.1620
863659,0.4500,1.0000,0.4500
837419,0.4909,1.0000,0.4909
863932,0.3208,1.0000,0.3208
857259,0.1696,1.0000,0.1696
837515,0.3651,1.0000,0.3651
864013,0.2911,0.2821,0.7143
869823,0.3256,0.3659,0.8214
864344,0.2105,0.2899,0.2727
844376,0.2115,1.0000,0.2115
864516,0.2769,0.3015,0.4891
857114,0.2759,1.0000,0.2759
869834,0.3077,1.0000,0.3077
876179,0.3889,0.3000,0.6154
876207,0.3333,0.3871,0.7083
888504,0.5429,0.8333,0.5806
876448,0.2222,0.2727,0.2747
869824,0.2840,1.0000,0.2840
876246,0.2300,1.0000,0.2300
864284,0.1758,1.0000,0.1758
869863,0.2812,0.8103,0.2857
850944,0.3109,0.9570,0.3220
869827,0.6250,0.9630,0.6452
876175,0.4839,1.0000,0.4839
894506,0.3571,0.3571,0.8182
869825,0.2923,1.0000,0.2923
900540,0.2778,0.5000,0.5862
888568,0.3906,1.0000,0.3906
882515,0.2381,0.2027,0.4894
882377,0.5000,1.0000,0.5000
912495,0.2877,1.0000,0.2877
882455,0.4595,1.0000,0.4595
888711,0.2247,1.0000,0.2247
912503,0.1957,0.3158,0.4681
888923,0.2278,0.6703,0.1651
882652,0.2202,1.0000,0.2202
906706,0.3878,1.0000,0.3878
888497,0.5806,1.0000,0.5806
894386,0.4783,0.8919,0.5238
900804,0.3191,1.0000,0.3191
882458,0.3235,1.0000,0.3235
912502,0.3196,0.7750,0.3827
888707,0.3896,1.0000,0.3896
912521,0.2676,1.0000,0.2676
925709,0.3542,1.0000,0.3542
919056,0.4242,1.0000,0.4242
925648,0.2258,1.0000,0.2258
895322,0.2577,0.9828,0.2474
938419,0.8636,0.8636,0.9091
902572,0.2742,1.0000,0.2742
919118,0.2378,0.1568,0.2234
912499,0.2222,1.0000,0.2222
931844,0.3433,1.0000,0.3433
913681,0.2524,1.0000,0.2524
938477,0.1525,0.2743,0.4545
944521,0.5263,0.6316,0.8750
907957,0.2674,1.0000,0.2674
932026,0.1833,0.2320,0.2407
938495,0.1442,0.1137,0.2294
925657,0.6286,1.0000,0.6286
944552,0.1392,0.1825,0.1911
910792,0.2308,1.0000,0.2308
950767,0.2892,0.2800,0.4906
950860,0.2130,1.0000,0.2130
944518,0.6538,1.0000,0.6538
938486,0.0711,0.1832,0.3256
919165,0.2075,1.0000,0.2075
963840,0.3864,0.4615,0.6800
957407,0.4359,0.4634,0.4737
919119,0.1803,0.9825,0.1793
963846,0.4694,0.4375,0.7105
932644,0.1833,1.0000,0.1833
944537,0.5667,0.9583,0.5862
963814,0.6400,0.4815,0.6400
970052,0.4483,1.0000,0.4483
938701,0.3750,1.0000,0.3750
976641,0.6207,0.6429,0.7407
958178,0.1905,0.1949,0.4483
963935,0.2889,0.3875,0.5778
964048,0.1170,0.2216,0.3000
976536,0.3793,0.4107,0.6667
983064,0.4667,0.5517,0.8571
944767,0.1761,1.0000,0.1761
983068,0.4333,1.0000,0.4333
976532,0.3896,1.0000,0.3896
989531,0.5588,0.6176,0.7778
983074,0.3288,0.4058,0.7714
964152,0.1855,1.0000,0.1855
950799,0.2717,0.5524,0.1623
970066,0.3521,1.0000,0.3521
983379,0.3023,0.3333,0.7778
995728,0.5676,0.5476,0.6765
983949,0.1980,0.2587,0.2136
994613,0.3134,0.3012,0.4894
989627,0.2119,0.3103,0.5192
992978,0.1935,0.1840,0.1654
1002269,0.2653,1.0000,0.2653
995745,0.1667,1.0000,0.1667
1008916,0.4773,0.3878,0.4444
976533,0.3797,1.0000,0.3797
976785,0.3333,1.0000,0.3333
995776,0.2963,0.3375,0.7073
995758,0.1832,1.0000,0.1832
970067,0.5714,1.0000,0.5714
995726,0.3444,0.4111,0.5294
989638,0.2444,1.0000,0.2444
1015360,0.6452,0.8800,0.6774
1015564,0.4250,1.0000,0.4250
989628,0.2143,1.0000,0.2143
1008904,0.2128,1.0000,0.2128
1002267,0.3467,1.0000,0.3467
990098,0.3165,1.0000,0.3165
1015345,0.0931,0.1233,0.4110
976605,0.3971,0.8644,0.3382
1024291,0.3049,0.3750,0.5211
1030607,0.4828,1.0000,0.4828
1015402,0.1966,1.0000,0.1966
1021680,0.2830,1.0000,0.2830
1036793,0.5000,1.0000,0.5000
1036925,0.6316,0.3750,0.3200
1030621,0.4259,0.5641,0.5417
1039892,0.4857,0.9677,0.5000
1008925,0.4583,1.0000,0.4583
1024301,0.2083,1.0000,0.2083
1021758,0.2212,0.8919,0.2105
1046587,0.2791,1.0000,0.2791
1040278,0.2124,0.2101,0.6531
1046440,0.3871,1.0000,0.3871
1039943,0.3810,0.4590,0.7143
1024401,0.2619,1.0000,0.2619
1039874,0.5652,0.5000,0.6842
1037726,0.2299,1.0000,0.2299
1024320,0.3906,1.0000,0.3906
1022045,0.2333,1.0000,0.2333
1059426,0.2521,0.2807,0.6600
1052656,0.3810,0.5263,0.5357
1059031,0.3239,0.3143,0.9286
1052641,0.4390,0.4762,0.8966
1046760,0.2613,0.2114,0.2482
1039910,0.2273,0.9610,0.2209
1030817,0.1953,0.4956,0.3521
1070201,0.4286,0.6800,0.6364
1065527,0.2500,1.0000,0.2500
1076709,0.4722,1.0000,0.4722
1065520,0.2143,0.7708,0.2041
1065610,0.3298,0.2871,0.5283
1046647,0.2933,0.7833,0.3548
1076795,0.1875,1.0000,0.1875
1046660,0.3571,1.0000,0.3571
1076570,0.4098,0.3934,0.6944
1065514,0.2651,1.0000,0.2651
1076691,0.4035,1.0000,0.4035
1095302,0.3488,0.4048,0.8077
1052691,0.2209,1.0000,0.2209
1096039,0.4694,0.4583,0.7647
1088093,0.2754,1.0000,0.2754
1052679,0.2838,1.0000,0.2838
1095300,0.3043,0.3284,0.6944
1088022,0.2024,0.2000,0.4342
1095359,0.1975,1.0000,0.1975
1108665,0.6190,1.0000,0.6190
1059038,0.3243,1.0000,0.3243
1070213,0.2407,1.0000,0.2407
1108792,0.3158,0.4528,0.5625
1124310,0.4630,0.4318,0.5217
1088129,0.3295,1.0000,0.3295
1102676,0.5185,1.0000,0.5185
1103099,0.5294,1.0000,0.5294
1124390,0.2558,0.2471,0.9355
1102661,0.2473,1.0000,0.2473
1088383,0.2500,0.9706,0.2636
1129654,0.3699,0.2869,0.2927
1124333,0.5238,1.0000,0.5238
1095374,0.2442,1.0000,0.2442
1108869,0.3571,1.0000,0.3571
1102901,0.1948,0.7206,0.2712
1129577,0.2500,1.0000,0.2500
1114486,0.3077,0.3739,0.4615
1137667,0.1818,0.1875,0.7179
1137467,0.2410,0.2625,0.7143
1114482,0.2970,0.7576,0.2602
1124454,0.1949,0.9881,0.2034
1155494,0.7600,1.0000,0.7600
1145682,0.2468,1.0000,0.2468
1152471,0.5000,0.5161,0.8333
1164260,0.3333,0.7447,0.4118
1124463,0.5000,1.0000,0.5000
1146454,0.3871,0.2714,0.1825
1153464,0.3253,1.0000,0.3253
1137604,0.3333,1.0000,0.3333
1152317,0.4706,1.0000,0.4706
1158514,0.2302,0.2197,0.4462
1164716,0.2537,1.0000,0.2537
1155345,0.5122,1.0000,0.5122
1156257,0.4615,1.0000,0.4615
1145772,0.2637,1.0000,0.2637
1164312,0.2969,1.0000,0.2969
1168887,0.3400,1.0000,0.3400
1153134,0.1382,0.4729,0.2500
1178976,0.2558,0.9216,0.2500
1187690,0.2703,0.3636,0.5676
1168891,0.3774,1.0000,0.3774
1168892,0.3559,1.0000,0.3559
1178975,0.2687,0.2500,0.5254
1195942,0.3774,0.6286,0.5102
1164661,0.2500,1.0000,0.2500
1168863,0.2542,1.0000,0.2542
1195935,0.6800,0.6800,0.9091
1186390,0.3553,0.3457,0.7193
1192497,0.4182,1.0000,0.4182
1205873,0.2235,0.2235,0.9167
1209590,0.6053,0.6571,0.8966
1186269,0.3409,1.0000,0.3409
1209682,0.4000,0.3333,0.5667
1186965,0.2439,1.0000,0.2439
1191104,0.2500,0.3232,0.5000
1209594,0.3043,1.0000,0.3043
1206361,0.3143,1.0000,0.3143
1226983,0.2687,0.2969,0.8182
1225959,0.1667,0.4348,0.2687
1178288,0.1250,0.9524,0.1308
1205998,0.4717,1.0000,0.4717
1206140,0.1862,1.0000,0.1862
1218687,0.2836,1.0000,0.2836
1233545,0.2340,0.3580,0.3913
