name,ac_total,ac_count,ans_total,ans_count,ref_total,ref_count,total_total,total_count,ans_total_ratio,ref_total_ratio,ans_count_ratio,ref_count_ratio
SP,44,2,0,0,24,1,68,3,0.0,0.5454545454545454,0.0,0.5
root,50,7,0,0,16,3,66,10,0.0,0.32,0.0,0.42857142857142855
inv,47,14,0,0,18,8,65,22,0.0,0.3829787234042553,0.0,0.5714285714285714
can,45,10,0,0,19,6,64,16,0.0,0.4222222222222222,0.0,0.6
rotate,38,6,0,0,25,7,63,13,0.0,0.6578947368421053,0.0,1.1666666666666667
po,62,8,0,0,0,0,62,8,0.0,0.0,0.0,0.0
input,40,15,0,0,21,8,61,23,0.0,0.525,0.0,0.5333333333333333
SR,40,2,0,0,20,1,60,3,0.0,0.5,0.0,0.5
ask,39,11,0,0,21,6,60,17,0.0,0.5384615384615384,0.0,0.5454545454545454
Merge,34,6,0,0,25,4,59,10,0.0,0.7352941176470589,0.0,0.6666666666666666
count,47,6,9,1,3,1,59,8,0.19148936170212766,0.06382978723404255,0.16666666666666666,0.16666666666666666
Get,39,9,0,0,19,4,58,13,0.0,0.48717948717948717,0.0,0.4444444444444444
split,40,6,8,3,9,2,57,11,0.2,0.225,0.5,0.3333333333333333
x,31,1,0,0,25,1,56,2,0.0,0.8064516129032258,0.0,1.0
up,39,6,0,0,17,2,56,8,0.0,0.4358974358974359,0.0,0.3333333333333333
comp,36,15,0,0,19,7,55,22,0.0,0.5277777777777778,0.0,0.4666666666666667
reduce,27,2,0,0,27,2,54,4,0.0,1.0,0.0,1.0
phi,48,7,0,0,5,1,53,8,0.0,0.10416666666666667,0.0,0.14285714285714285
ins,46,4,0,0,6,2,52,6,0.0,0.13043478260869565,0.0,0.5
Dist,28,3,0,0,24,3,52,6,0.0,0.8571428571428571,0.0,1.0
P,25,4,0,0,27,4,52,8,0.0,1.08,0.0,1.0
sieve,21,7,7,4,23,9,51,20,0.3333333333333333,1.0952380952380953,0.5714285714285714,1.2857142857142858
SegmentTree,0,0,46,6,5,1,51,7,,,,
Licz,49,2,0,0,2,1,51,3,0.0,0.04081632653061224,0.0,0.5
rot,30,4,0,0,20,3,50,7,0.0,0.6666666666666666,0.0,0.75
err,26,3,0,0,24,3,50,6,0.0,0.9230769230769231,0.0,1.0
Check,40,9,0,0,10,3,50,12,0.0,0.25,0.0,0.3333333333333333
CHECK,49,1,0,0,0,0,49,1,0.0,0.0,0.0,0.0
_dbg,24,3,0,0,24,3,48,6,0.0,1.0,0.0,1.0
dp,24,6,13,3,11,3,48,12,0.5416666666666666,0.4583333333333333,0.5,0.5
compare,5,2,25,12,18,8,48,22,5.0,3.6,6.0,4.0
pre,31,10,0,0,17,6,48,16,0.0,0.5483870967741935,0.0,0.6
pw,36,12,0,0,12,4,48,16,0.0,0.3333333333333333,0.0,0.3333333333333333
ok,25,10,0,0,22,9,47,19,0.0,0.88,0.0,0.9
countOccurrences,0,0,0,0,47,1,47,1,,,,
t,47,1,0,0,0,0,47,1,0.0,0.0,0.0,0.0
fpow,28,6,0,0,18,6,46,12,0.0,0.6428571428571429,0.0,1.0
a,22,1,0,0,24,1,46,2,0.0,1.0909090909090908,0.0,1.0
nxt,34,6,0,0,11,3,45,9,0.0,0.3235294117647059,0.0,0.5
fin,34,2,0,0,11,1,45,3,0.0,0.3235294117647059,0.0,0.5
faltu,45,3,0,0,0,0,45,3,0.0,0.0,0.0,0.0
compute,4,1,0,0,40,9,44,10,0.0,10.0,0.0,9.0
DOWN,44,1,0,0,0,0,44,1,0.0,0.0,0.0,0.0
fix,27,3,0,0,16,1,43,4,0.0,0.5925925925925926,0.0,0.3333333333333333
gt,29,6,0,0,14,2,43,8,0.0,0.4827586206896552,0.0,0.3333333333333333
mod_pow,3,3,23,9,16,6,42,18,7.666666666666667,5.333333333333333,3.0,2.0
intersect,42,3,0,0,0,0,42,3,0.0,0.0,0.0,0.0
multiply,10,3,14,5,18,7,42,15,1.4,1.8,1.6666666666666667,2.3333333333333335
Print,24,6,0,0,17,5,41,11,0.0,0.7083333333333334,0.0,0.8333333333333334
Add,29,9,0,0,12,5,41,14,0.0,0.41379310344827586,0.0,0.5555555555555556
dijkstra,14,6,2,1,25,10,41,17,0.14285714285714285,1.7857142857142858,0.16666666666666666,1.6666666666666667
ans,30,5,0,0,11,3,41,8,0.0,0.36666666666666664,0.0,0.6
erase,25,4,0,0,16,3,41,7,0.0,0.64,0.0,0.75
RIGHT,41,1,0,0,0,0,41,1,0.0,0.0,0.0,0.0
Cl,38,1,0,0,2,1,40,2,0.0,0.05263157894736842,0.0,1.0
down,24,7,0,0,16,4,40,11,0.0,0.6666666666666666,0.0,0.5714285714285714
join,20,3,0,0,20,3,40,6,0.0,1.0,0.0,1.0
isIntersecting,20,1,0,0,20,1,40,2,0.0,1.0,0.0,1.0
concat,21,2,0,0,19,2,40,4,0.0,0.9047619047619048,0.0,1.0
__f,24,3,0,0,16,2,40,5,0.0,0.6666666666666666,0.0,0.6666666666666666
set,19,3,0,0,20,3,39,6,0.0,1.0526315789473684,0.0,1.0
Find,30,7,0,0,9,2,39,9,0.0,0.3,0.0,0.2857142857142857
update_range,0,0,16,5,23,5,39,10,,,,
setmax,28,18,0,0,11,10,39,28,0.0,0.39285714285714285,0.0,0.5555555555555556
point,39,1,0,0,0,0,39,1,0.0,0.0,0.0,0.0
area,19,3,0,0,19,4,38,7,0.0,1.0,0.0,1.3333333333333333
factorize,10,2,9,5,19,6,38,13,0.9,1.9,2.5,3.0
mulmod,38,9,0,0,0,0,38,9,0.0,0.0,0.0,0.0
norm,22,6,0,0,15,5,37,11,0.0,0.6818181818181818,0.0,0.8333333333333334
cpx,37,1,0,0,0,0,37,1,0.0,0.0,0.0,0.0
process,15,6,7,2,15,6,37,14,0.4666666666666667,1.0,0.3333333333333333,1.0
bigmod,34,11,0,0,2,1,36,12,0.0,0.058823529411764705,0.0,0.09090909090909091
modpow,16,5,0,0,20,3,36,8,0.0,1.25,0.0,0.6
intersectionWith,24,1,0,0,12,1,36,2,0.0,0.5,0.0,1.0
ex,35,5,0,0,0,0,35,5,0.0,0.0,0.0,0.0
setmin,21,17,0,0,14,10,35,27,0.0,0.6666666666666666,0.0,0.5882352941176471
on,28,2,0,0,7,1,35,3,0.0,0.25,0.0,0.5
comb,6,3,5,2,24,8,35,13,0.8333333333333334,4.0,0.6666666666666666,2.6666666666666665
chmin,20,6,0,0,15,2,35,8,0.0,0.75,0.0,0.3333333333333333
pow_mod,0,0,18,7,16,5,34,12,,,,
del,31,6,0,0,3,1,34,7,0.0,0.0967741935483871,0.0,0.16666666666666666
RI,24,4,0,0,10,1,34,5,0.0,0.4166666666666667,0.0,0.25
fun,34,5,0,0,0,0,34,5,0.0,0.0,0.0,0.0
Findy,34,1,0,0,0,0,34,1,0.0,0.0,0.0,0.0
Findx,34,1,0,0,0,0,34,1,0.0,0.0,0.0,0.0
write,23,9,0,0,10,4,33,13,0.0,0.43478260869565216,0.0,0.4444444444444444
inverse,20,4,0,0,13,3,33,7,0.0,0.65,0.0,0.75
powmod,25,20,0,0,7,5,32,25,0.0,0.28,0.0,0.25
findSet,19,2,0,0,13,2,32,4,0.0,0.6842105263157895,0.0,1.0
bits_count,32,4,0,0,0,0,32,4,0.0,0.0,0.0,0.0
StringInt,30,3,0,0,2,1,32,4,0.0,0.06666666666666667,0.0,0.3333333333333333
parse,17,4,0,0,15,3,32,7,0.0,0.8823529411764706,0.0,0.75
smin,25,20,0,0,7,5,32,25,0.0,0.28,0.0,0.25
NOT,18,1,0,0,14,1,32,2,0.0,0.7777777777777778,0.0,1.0
summodfast,32,4,0,0,0,0,32,4,0.0,0.0,0.0,0.0
equal,24,5,0,0,7,2,31,7,0.0,0.2916666666666667,0.0,0.4
chmax,19,8,0,0,12,3,31,11,0.0,0.631578947368421,0.0,0.375
remove,14,5,0,0,17,6,31,11,0.0,1.2142857142857142,0.0,1.2
answer,22,5,0,0,9,4,31,9,0.0,0.4090909090909091,0.0,0.8
chkmax,17,10,0,0,14,7,31,17,0.0,0.8235294117647058,0.0,0.7
Num,31,1,0,0,0,0,31,1,0.0,0.0,0.0,0.0
precompute,2,1,6,3,23,12,31,16,3.0,11.5,3.0,12.0
mod,17,5,2,1,11,2,30,8,0.11764705882352941,0.6470588235294118,0.2,0.4
fast,21,5,0,0,9,1,30,6,0.0,0.42857142857142855,0.0,0.2
b,30,1,0,0,0,0,30,1,0.0,0.0,0.0,0.0
ccw,13,4,13,1,4,2,30,7,1.0,0.3076923076923077,0.25,0.5
squareDist,16,1,0,0,14,1,30,2,0.0,0.875,0.0,1.0
LEFT,29,1,0,0,0,0,29,1,0.0,0.0,0.0,0.0
append,16,5,0,0,13,3,29,8,0.0,0.8125,0.0,0.6
is_prime,5,2,10,4,14,6,29,12,2.0,2.8,2.0,3.0
G,15,2,0,0,14,2,29,4,0.0,0.9333333333333333,0.0,1.0
fft,21,5,0,0,8,2,29,7,0.0,0.38095238095238093,0.0,0.4
FenwickTree,0,0,18,6,11,3,29,9,,,,
output,23,3,0,0,5,2,28,5,0.0,0.21739130434782608,0.0,0.6666666666666666
rep,7,2,0,0,21,3,28,5,0.0,3.0,0.0,1.5
GI,14,2,0,0,14,2,28,4,0.0,1.0,0.0,1.0
get_divisors,0,0,21,8,7,4,28,12,,,,
abs,24,12,0,0,4,2,28,14,0.0,0.16666666666666666,0.0,0.16666666666666666
dbg,24,1,0,0,4,1,28,2,0.0,0.16666666666666666,0.0,1.0
F,21,4,0,0,7,1,28,5,0.0,0.3333333333333333,0.0,0.25
fme,28,2,0,0,0,0,28,2,0.0,0.0,0.0,0.0
debug,23,7,0,0,5,2,28,9,0.0,0.21739130434782608,0.0,0.2857142857142857
cost,3,1,0,0,24,1,27,2,0.0,8.0,0.0,1.0
In,16,4,0,0,11,2,27,6,0.0,0.6875,0.0,0.5
invert,2,1,0,0,25,2,27,3,0.0,12.5,0.0,2.0
minimalMerge,0,0,0,0,27,1,27,1,,,,
len,16,5,0,0,11,2,27,7,0.0,0.6875,0.0,0.4
color,15,1,0,0,12,1,27,2,0.0,0.8,0.0,1.0
sq,15,2,0,0,11,2,26,4,0.0,0.7333333333333333,0.0,1.0
PutTo66,26,1,0,0,0,0,26,1,0.0,0.0,0.0,0.0
prod,26,1,0,0,0,0,26,1,0.0,0.0,0.0,0.0
SA_IS,14,1,0,0,12,1,26,2,0.0,0.8571428571428571,0.0,1.0
PutFrom66ToPos,26,1,0,0,0,0,26,1,0.0,0.0,0.0,0.0
PL,20,2,0,0,6,1,26,3,0.0,0.3,0.0,0.5
get_hash,3,1,7,1,16,3,26,5,2.3333333333333335,5.333333333333333,1.0,3.0
bins,22,2,0,0,4,1,26,3,0.0,0.18181818181818182,0.0,0.5
m,12,2,0,0,13,1,25,3,0.0,1.0833333333333333,0.0,0.5
gao,19,7,0,0,6,3,25,10,0.0,0.3157894736842105,0.0,0.42857142857142855
simple,14,2,0,0,11,1,25,3,0.0,0.7857142857142857,0.0,0.5
mini,19,7,0,0,6,4,25,11,0.0,0.3157894736842105,0.0,0.5714285714285714
intersection,13,6,0,0,12,2,25,8,0.0,0.9230769230769231,0.0,0.3333333333333333
pwr,16,7,0,0,9,3,25,10,0.0,0.5625,0.0,0.42857142857142855
bs,19,4,0,0,6,2,25,6,0.0,0.3157894736842105,0.0,0.5
getmin,13,5,0,0,12,3,25,8,0.0,0.9230769230769231,0.0,0.6
ff,16,5,0,0,9,3,25,8,0.0,0.5625,0.0,0.6
smax,20,19,0,0,5,5,25,24,0.0,0.25,0.0,0.2631578947368421
query_max,3,1,16,2,5,1,24,4,5.333333333333333,1.6666666666666667,2.0,1.0
eq,20,4,0,0,4,2,24,6,0.0,0.2,0.0,0.5
eval,15,3,0,0,9,3,24,6,0.0,0.6,0.0,1.0
spfa,12,3,0,0,12,3,24,6,0.0,1.0,0.0,1.0
lcp,10,2,0,0,14,2,24,4,0.0,1.4,0.0,1.0
rem,17,5,0,0,7,2,24,7,0.0,0.4117647058823529,0.0,0.4
ud,24,2,0,0,0,0,24,2,0.0,0.0,0.0,0.0
hash_suffices,12,2,0,0,12,2,24,4,0.0,1.0,0.0,1.0
fill,14,3,0,0,10,2,24,5,0.0,0.7142857142857143,0.0,0.6666666666666666
normal,24,3,0,0,0,0,24,3,0.0,0.0,0.0,0.0
BinDec,24,3,0,0,0,0,24,3,0.0,0.0,0.0,0.0
dfs3,14,4,0,0,9,3,23,7,0.0,0.6428571428571429,0.0,0.75
func,16,7,0,0,7,2,23,9,0.0,0.4375,0.0,0.2857142857142857
UP,23,1,0,0,0,0,23,1,0.0,0.0,0.0,0.0
sig,11,1,0,0,12,1,23,2,0.0,1.0909090909090908,0.0,1.0
distance,1,1,11,4,11,4,23,9,11.0,11.0,4.0,4.0
s,23,1,0,0,0,0,23,1,0.0,0.0,0.0,0.0
LCA,17,6,0,0,6,2,23,8,0.0,0.35294117647058826,0.0,0.3333333333333333
rec,16,3,0,0,7,2,23,5,0.0,0.4375,0.0,0.6666666666666666
Matrix,22,1,0,0,0,0,22,1,0.0,0.0,0.0,0.0
next,16,3,0,0,6,1,22,4,0.0,0.375,0.0,0.3333333333333333
rev,15,4,0,0,7,2,22,6,0.0,0.4666666666666667,0.0,0.5
Query,16,3,0,0,6,1,22,4,0.0,0.375,0.0,0.3333333333333333
addedge,13,2,0,0,9,2,22,4,0.0,0.6923076923076923,0.0,1.0
bet,11,1,0,0,11,1,22,2,0.0,1.0,0.0,1.0
getDistance,13,2,0,0,9,3,22,5,0.0,0.6923076923076923,0.0,1.5
st_upd,13,2,0,0,9,1,22,3,0.0,0.6923076923076923,0.0,0.5
xchar,11,1,0,0,11,1,22,2,0.0,1.0,0.0,1.0
scani,22,1,0,0,0,0,22,1,0.0,0.0,0.0,0.0
Node,22,1,0,0,0,0,22,1,0.0,0.0,0.0,0.0
pos,19,4,0,0,3,1,22,5,0.0,0.15789473684210525,0.0,0.25
initialize,6,2,0,0,15,7,21,9,0.0,2.5,0.0,3.5
getmod,21,3,0,0,0,0,21,3,0.0,0.0,0.0,0.0
get_max,11,2,0,0,10,3,21,5,0.0,0.9090909090909091,0.0,1.5
dj,21,1,0,0,0,0,21,1,0.0,0.0,0.0,0.0
Min,17,4,0,0,4,1,21,5,0.0,0.23529411764705882,0.0,0.25
forn,21,2,0,0,0,0,21,2,0.0,0.0,0.0,0.0
nb,21,1,0,0,0,0,21,1,0.0,0.0,0.0,0.0
get_mask,11,2,0,0,10,2,21,4,0.0,0.9090909090909091,0.0,1.0
sort,18,1,0,0,3,3,21,4,0.0,0.16666666666666666,0.0,3.0
Less,14,6,0,0,7,3,21,9,0.0,0.5,0.0,0.5
vec,10,2,0,0,11,2,21,4,0.0,1.1,0.0,1.0
query_min,0,0,0,0,21,5,21,5,,,,
chkmin,14,10,0,0,7,7,21,17,0.0,0.5,0.0,0.7
is_vowel,6,3,2,1,12,5,20,9,0.3333333333333333,2.0,0.3333333333333333,1.6666666666666667
cnt,17,3,0,0,3,1,20,4,0.0,0.17647058823529413,0.0,0.3333333333333333
dis,20,5,0,0,0,0,20,5,0.0,0.0,0.0,0.0
add_node,0,0,0,0,20,1,20,1,,,,
findver,20,1,0,0,0,0,20,1,0.0,0.0,0.0,0.0
tCHECK,20,1,0,0,0,0,20,1,0.0,0.0,0.0,0.0
dfsCiclos,20,2,0,0,0,0,20,2,0.0,0.0,0.0,0.0
make_edge,16,1,0,0,4,1,20,2,0.0,0.25,0.0,1.0
p,6,1,0,0,14,1,20,2,0.0,2.3333333333333335,0.0,1.0
make_shape,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
Q,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
id,9,1,0,0,11,1,20,2,0.0,1.2222222222222223,0.0,1.0
naqiz,9,1,0,0,11,1,20,2,0.0,1.2222222222222223,0.0,1.0
findhor,20,1,0,0,0,0,20,1,0.0,0.0,0.0,0.0
max_flow,3,1,11,3,6,3,20,7,3.6666666666666665,2.0,3.0,3.0
relax,20,2,0,0,0,0,20,2,0.0,0.0,0.0,0.0
dfs_ans,10,3,0,0,10,3,20,6,0.0,1.0,0.0,1.0
pw3,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
isGP,0,0,0,0,20,1,20,1,,,,
pushFlow,10,1,0,0,10,1,20,2,0.0,1.0,0.0,1.0
sgn,17,9,0,0,3,2,20,11,0.0,0.17647058823529413,0.0,0.2222222222222222
Solve,13,5,0,0,6,2,19,7,0.0,0.46153846153846156,0.0,0.4
left,14,4,0,0,5,1,19,5,0.0,0.35714285714285715,0.0,0.25
lowbit,16,6,0,0,3,1,19,7,0.0,0.1875,0.0,0.16666666666666666
make,12,4,0,0,7,3,19,7,0.0,0.5833333333333334,0.0,0.75
isprime,9,5,0,0,10,2,19,7,0.0,1.1111111111111112,0.0,0.4
binpow,17,4,0,0,2,1,19,5,0.0,0.11764705882352941,0.0,0.25
preprocess,2,1,5,3,12,6,19,10,2.5,6.0,3.0,6.0
parse_expression,5,1,3,1,11,2,19,4,0.6,2.2,1.0,2.0
toInt,16,14,0,0,3,2,19,16,0.0,0.1875,0.0,0.14285714285714285
binPow,10,2,0,0,9,2,19,4,0.0,0.9,0.0,1.0
run,9,4,0,0,10,5,19,9,0.0,1.1111111111111112,0.0,1.25
reset,10,6,0,0,8,3,18,9,0.0,0.8,0.0,0.5
get_ans,13,6,0,0,5,2,18,8,0.0,0.38461538461538464,0.0,0.3333333333333333
remax,15,2,0,0,3,1,18,3,0.0,0.2,0.0,0.5
pop,10,2,0,0,8,1,18,3,0.0,0.8,0.0,0.5
range_add,0,0,14,2,4,1,18,3,,,,
fre,18,6,0,0,0,0,18,6,0.0,0.0,0.0,0.0
obtenpadre,8,1,0,0,10,1,18,2,0.0,1.25,0.0,1.0
Dfs,12,4,0,0,6,2,18,6,0.0,0.5,0.0,0.5
Update,11,3,0,0,7,2,18,5,0.0,0.6363636363636364,0.0,0.6666666666666666
combine,8,2,2,1,8,2,18,5,0.25,1.0,0.5,1.0
mrg,9,2,0,0,9,2,18,4,0.0,1.0,0.0,1.0
mark,8,1,0,0,10,2,18,3,0.0,1.25,0.0,2.0
writeChar,18,3,0,0,0,0,18,3,0.0,0.0,0.0,0.0
umin,11,6,0,0,7,2,18,8,0.0,0.6363636363636364,0.0,0.3333333333333333
querry,18,1,0,0,0,0,18,1,0.0,0.0,0.0,0.0
trim,3,1,12,2,3,1,18,4,4.0,1.0,2.0,1.0
Build,14,3,0,0,4,1,18,4,0.0,0.2857142857142857,0.0,0.3333333333333333
getSum,10,3,0,0,7,3,17,6,0.0,0.7,0.0,1.0
Fab,8,1,0,0,9,1,17,2,0.0,1.125,0.0,1.0
valid,11,5,0,0,6,3,17,8,0.0,0.5454545454545454,0.0,0.6
lower,12,2,0,0,5,1,17,3,0.0,0.4166666666666667,0.0,0.5
propagate,10,2,0,0,7,2,17,4,0.0,0.7,0.0,1.0
link,10,2,0,0,7,1,17,3,0.0,0.7,0.0,0.5
compute_sum,0,0,7,3,10,2,17,5,,,,
inter,12,3,0,0,5,2,17,5,0.0,0.4166666666666667,0.0,0.6666666666666666
dis_angel,13,1,0,0,4,1,17,2,0.0,0.3076923076923077,0.0,1.0
getChar,17,3,0,0,0,0,17,3,0.0,0.0,0.0,0.0
readInt,17,5,0,0,0,0,17,5,0.0,0.0,0.0,0.0
value_for_other,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
find2,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
scanint,11,3,0,0,5,1,16,4,0.0,0.45454545454545453,0.0,0.3333333333333333
apply,4,1,8,2,4,1,16,4,2.0,1.0,2.0,1.0
add_suf,9,2,0,0,7,2,16,4,0.0,0.7777777777777778,0.0,1.0
precalc,10,5,0,0,6,3,16,8,0.0,0.6,0.0,0.6
kpow,10,5,0,0,6,3,16,8,0.0,0.6,0.0,0.6
submodfast,16,4,0,0,0,0,16,4,0.0,0.0,0.0,0.0
pushup,16,1,0,0,0,0,16,1,0.0,0.0,0.0,0.0
cut,8,2,0,0,8,2,16,4,0.0,1.0,0.0,1.0
PS,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
dsu_get,7,1,0,0,9,1,16,2,0.0,1.2857142857142858,0.0,1.0
io,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
get2,13,3,0,0,3,1,16,4,0.0,0.23076923076923078,0.0,0.3333333333333333
make_range,9,2,0,0,7,1,16,3,0.0,0.7777777777777778,0.0,0.5
flip,0,0,16,1,0,0,16,1,,,,
get_shift,8,1,0,0,8,1,16,2,0.0,1.0,0.0,1.0
bin,13,5,0,0,3,1,16,6,0.0,0.23076923076923078,0.0,0.2
put,16,3,0,0,0,0,16,3,0.0,0.0,0.0,0.0
load,10,5,0,0,6,3,16,8,0.0,0.6,0.0,0.6
build_tree,10,3,0,0,6,2,16,5,0.0,0.6,0.0,0.6666666666666666
mex,6,2,0,0,10,3,16,5,0.0,1.6666666666666667,0.0,1.5
