Function Name,Projects Count
transpose_for_scores,18
call,18
dtype,18
window_partition,18
query,18
update_learning_rate,18
test_step,18
model,18
iou,18
cuda,18
val,18
build_lr_scheduler,18
get_label,18
get_classes,18
readme,18
gaussian,18
cross_entropy,18
get_labels,17
summarize,17
TransformerDecoderLayer,17
DataLoader,17
func,17
GaussianBlur,17
scatter,17
train_dataloader,17
Linear,17
Conv2d,17
Scale,17
get_classifier,17
window_reverse,17
show,17
Registry,17
load_annotations,17
extract_feat,17
build_detector,17
distance,17
LambdaLayer,16
Swish,16
check,16
CenterCrop,16
accumulate,16
shape,16
count_parameters,16
filter,16
clean,16
val_dataloader,16
init_func,16
optimize_parameters,16
identity,16
initialize_weights,16
PatchMerging,16
_freeze_stages,16
apply_mask,16
tensor2im,16
rescale,16
Downsample,16
FPN,16
trunc_normal_,16
mask,16
grid_anchors,16
build_head,16
average_precision,16
simple_test,16
default_loader,15
make_layers,15
AlexNet,15
_run,15
sigmoid_focal_loss,15
get_size,15
_get_activation_fn,15
get_results,15
cumsum,15
ModelArguments,15
MultiHeadAttention,15
linear,15
get_points,15
norm_cdf,15
clone,15
GCN,15
stop,15
exists,15
register_hook,15
reset_classifier,15
get_logits,15
expand,15
make_divisible,15
weight_init,15
read_data,15
synchronize,15
extract_feats,15
parse_config,15
one_hot,15
conv_bn,15
VisionTransformer,15
remove,15
make_cuda_ext,15
_inner_forward,15
loss_fn,15
AnchorGenerator,15
decoder,15
get_target,15
get_bboxes,15
build_sampler,15
show_result,15
_make_stem_layer,15
CrossEntropyLoss,15
get_anchors,15
encoder,15
progress_bar,14
format_time,14
vgg19,14
get_scheduler,14
bbox_overlaps,14
random_crop,14
ssim,14
get_dataloader,14
_prune_heads,14
set_input_embeddings,14
get_input_embeddings,14
FeedForward,14
Data,14
gather,14
_make_one_branch,14
_check_branches,14
_make_branches,14
_make_fuse_layers,14
_make_transition_layer,14
open,14
index,14
aggregate,14
project,14
reparameterize,14
_get_lr,14
precision,14
compute_accuracy,14
get_loader,14
get_current_visuals,14
get_image_paths,14
GANLoss,14
Upsample,14
conv2d,14
reduce_loss,14
block,14
extract,14
UNet,14
_no_grad_trunc_normal_,14
read_image,14
TestDataset,14
xyxy2xywh,14
conv_block,14
collect_env,14
forward_dummy,14
after_train_iter,14
_output_size,14
MultiheadAttention,14
ProgressMeter,14
_get_batch_fmtstr,14
forward_single,14
_parse_ann_info,14
build_neck,14
get_ann_info,14
single_gpu_test,14
_sample_pos,14
prepare_test_img,14
_sample_neg,14
build_roi_extractor,14
prepare_train_img,14
_bbox_forward_train,14
metric,13
vgg13,13
WideResNet,13
DenseNet,13
vgg11,13
dump,13
MSELoss,13
get_path,13
ResnetBlock,13
with_pos_embed,13
get_extensions,13
config,13
Backbone,13
validation_epoch_end,13
read_file,13
create_dataset,13
before_run,13
get_weights,13
_pad,13
center_crop,13
post_process,13
load_json,13
select,13
get_batch,13
resume,13
_reset,13
infer,13
_check_input_dim,13
RandomRotate,13
SEModule,13
resize_image,13
SwinTransformer,13
get_args_parser,13
Params,13
load_weights,13
get_decoder,13
_sample,13
load_network,13
get_text,13
drop_path,13
DropPath,13
ImageDataset,13
swish,13
intersection,13
Sampler,13
_prepare_data,13
prune,13
get_hash,13
L1Loss,13
val_step,13
mse_loss,13
build_scheduler,13
imresize,13
RPNHead,13
clip_grad_norm,13
make_conv,13
loss_single,13
with_mask,13
simple_test_rpn,13
with_bbox,13
_filter_imgs,13
inference_detector,13
num_base_anchors,13
_set_group_flag,13
build_roi_layers,13
aug_test,13
_init_layers,13
_rand_another,13
Cutout,13
__rmul__,13
BallQuery,13
QueryAndGroup,13
BottleneckBlock,12
vgg13_bn,12
ResNet101,12
vgg11_bn,12
ImageFolder,12
pil_loader,12
vgg19_bn,12
setup_seed,12
_weights_init,12
vgg16_bn,12
ResNet50,12
preload,12
closure,12
__lt__,12
dice_loss,12
RandomErasing,12
FrozenBatchNorm2d,12
get_sha,12
entropy,12
validation,12
get_mask,12
ColorJitter,12
_init_weight,12
freeze,12
RandomResizedCrop,12
prepare_inputs_for_generation,12
create_custom_forward,12
custom_forward,12
BasicConv2d,12
get_activation,12
Embedding,12
_print,12
params,12
reduce_tensor,12
L2Norm,12
items,12
inverse_transform,12
optimizer,12
log_prob,12
BatchNorm2d,12
BasicLayer,12
normal_init,12
freeze_bn,12
_compute_loss,12
save_images,12
save_network,12
set_input,12
InputFeatures,12
SSIM,12
preprocess_image,12
get_time_str,12
init_dist,12
upsample,12
WarmupMultiStepLR,12
split,12
make_layer,12
Classifier,12
weighted_loss,12
l1_loss,12
parse_version_info,12
init_model,12
process_checkpoint,12
write_version_py,12
_ssim,12
get_dist_info,12
build_transform,12
plot_curve,12
make_res_layer,12
build_shared_head,12
SELayer,12
compute_score,12
setUpClass,12
skip,12
check_args,12
valid,12
concat_all_gather,12
resample,12
GroupingOperation,12
GroupAll,12
ThreeNN,12
ThreeInterpolate,12
rand_bbox,11
ResNet18,11
denormalize,11
RandomResize,11
box_iou,11
decompose,11
SAM,11
error,11
Pad,11
debug,11
prune_heads,11
_reorder_cache,11
mode,11
get_output_embeddings,11
parameters,11
load_vocab,11
random_sample,11
all_reduce,11
rank,11
losses,11
get_datasets,11
profile,11
average,11
contrast,11
__delitem__,11
std,11
finalize,11
pop,11
wrap,11
default,11
_decode,11
TransformerModel,11
ReplayBuffer,11
read_json,11
lr_lambda,11
cat,11
build_encoder,11
bytes_to_unicode,11
build_decoder,11
BaseOptions,11
NLayerDiscriminator,11
color,11
_load_model,11
pairwise_distances,11
dataset,11
num_inputs,11
_ntuple,11
WindowAttention,11
load_pretrained,11
register_model,11
_save,11
RandomFlip,11
NetworkBlock,11
item,11
weight_reduce_loss,11
parse_line,11
RepeatDataset,11
Collect,11
create_dataloader,11
_init_dist_slurm,11
flow_warp,11
_init_dist_pytorch,11
_random_scale,11
DistOptimizerHook,11
_prepare,11
fn,11
generate_anchors,11
MyDataset,11
voc_ap,11
objective,11
__sub__,11
setup_logging,11
multi_gpu_test,11
bbox2result,11
get_bboxes_single,11
ResNeXt,11
RPN,11
Transpose,11
with_semantic,11
collect_results_cpu,11
assign_wrt_overlaps,11
CustomDataset,11
simple_test_bboxes,11
DistEvalHook,11
multi_apply,11
after_train_epoch,11
RandomSampler,11
_apply,11
add_args,11
stack,11
get_pairs,11
_bbox_forward,11
shift,11
cached_path,11
get_file_extension,11
s3_request,11
filename_to_url,11
s3_etag,11
get_from_cache,11
http_get,11
split_s3_path,11
weight,11
url_to_filename,11
s3_get,11
SelfAttention,11
FurthestPointSampling,11
FC,11
compute_iou,11
detect,10
get_scores,10
ResNet152,10
ResNet34,10
_make_layers,10
data,10
forward_pre,10
_max_by_axis,10
build_transformer,10
forward_post,10
Transform,10
add_noise,10
reset_running_stats,10
set_output_embeddings,10
test_model,10
list_files,10
download_url,10
_mp_fn,10
build_graph,10
_infer_shape,10
end,10
gaussian_kernel,10
create_optimizer,10
_init,10
decorator,10
center,10
search,10
push,10
replicate,10
save_output,10
colorize,10
flops,10
SwinTransformerBlock,10
seed_everything,10
from_dict,10
detokenize,10
TestUtils,10
kaiming_init,10
get_norm_layer,10
convert_examples_to_features,10
CocoDataset,10
_filter,10
augment,10
tic,10
Loss,10
Network,10
Residual,10
_get_options,10
Mish,10
set,10
Runner,10
Node,10
to_json_string,10
compute_ap,10
Expand,10
resnet,10
get_embedding,10
parse_require_file,10
parse_requirements,10
digit_version,10
new_func,10
gen_packages_items,10
_minimal_ext_cmd,10
transpose,10
SE,10
on_epoch_end,10
RobertaClassificationHead,10
Up,10
tearDown,10
ListDataset,10
init_offset,10
get_tokens,10
set_lr,10
Rotate,10
get_value,10
__ne__,10
__rsub__,10
Accuracy,10
unmap,10
cal_train_time,10
AssignResult,10
set_recall_param,10
pre_pipeline,10
gen_base_anchors,10
MaskRCNN,10
_recalls,10
with_rpn,10
delta2bbox,10
bboxes,10
collect_results_gpu,10
eval_recalls,10
SamplingResult,10
add_time_parser,10
with_neck,10
bbox2delta,10
random,10
GroupSampler,10
random_choice,10
allreduce_grads,10
add_gt_,10
_poly2mask,10
DefaultFormatBundle,10
add_plot_parser,10
train_detector,10
_allreduce_coalesced,10
load_json_logs,10
_meshgrid,10
build_norm_layer,10
BaseDetector,10
compose,10
end_of_epoch,10
height,10
is_master,10
register_handler,10
uniform,10
bpe,10
pairwise_distance,10
to_numpy,10
test_dataloader,10
PositionalEmbedding,10
g,10
PreNorm,10
ls,10
LSTMEncoder,10
cli_main,10
read_set_from_file,10
build_evaluator,10
_dequeue_and_enqueue,10
InputExample,10
_save_checkpoint,10
print_str,10
resnet32,9
similarity,9
evaluate_model,9
Experiment,9
insert,9
Metric,9
checkpoint,9
prepare_for_coco_detection,9
prepare_for_coco_keypoint,9
NestedTensor,9
hflip,9
prepare_for_coco_segmentation,9
binarize,9
_fast_hist,9
get_norm,9
to_str,9
conv_init,9
DataTrainingArguments,9
EarlyStopping,9
attention,9
set_params,9
seed,9
draw,9
gradient,9
report,9
add_path,9
_encode,9
values,9
get_metrics,9
extend,9
chunks,9
print_results,9
split_dataset,9
save_config,9
Agent,9
inverse,9
save_results,9
readlines,9
get_result,9
PositionalEncoding,9
count,9
_transform,9
fast_hist,9
summary,9
clip,9
step_update,9
wrapped,9
save_state,9
_main,9
do_train,9
_generate,9
compare,9
add_header,9
add_images,9
brightness,9
GraphConvolution,9
toc,9
Checkpointer,9
master_only,9
iter,9
dense,9
output_shape,9
get_warmup_lr,9
build_generator,9
DiceLoss,9
TripletLoss,9
fuse,9
filename,9
resize_pos_embed,9
write_json,9
RegNet,9
get_criterion,9
message,9
EncoderLayer,9
get_param,9
InfiniteDataLoader,9
_clean_text,9
SinusoidalPositionalEmbedding,9
ImageToTensor,9
LoadImageFromFile,9
PerceptualLoss,9
rgb2ycbcr,9
get_git_hash,9
reduce_loss_dict,9
bgr2ycbcr,9
imwrite,9
RobertaEncoder,9
predict_proba,9
forward_encoder,9
print_numpy,9
DoubleConv,9
Adam,9
SigmoidFocalLoss,9
DeformConv,9
ModulatedDeformConv,9
imshow,9
load_pretrained_weights,9
RetinaNet,9
load_img,9
_flatten,9
map_roi_levels,9
tpfp_imagenet,9
bbox_mapping,9
multiclass_nms,9
aug_test_rpn,9
gaussian_radius,9
BBoxTestMixin,9
RetinaHead,9
_add_conv_branch,9
MaskTestMixin,9
VOCDataset,9
BaseSampler,9
valid_flags,9
ConvFCBBoxHead,9
build_assigner,9
format_results,9
simple_test_mask,9
eval_map,9
merge_aug_scores,9
aug_test_mask,9
BBoxHead,9
FCNMaskHead,9
parse_xml,9
mask_cross_entropy,9
split_combined_polys,9
bbox_flip,9
merge_aug_bboxes,9
XMLDataset,9
ResLayer,9
merge_aug_proposals,9
fast_eval_recall,9
get_cat_ids,9
plot_num_recall,9
roi2bbox,9
mask_target,9
refine_bboxes,9
SmoothL1Loss,9
bbox_mapping_back,9
aug_test_bboxes,9
tpfp_default,9
imagenet_vid_classes,9
merge_aug_masks,9
print_recall_summary,9
load_proposals,9
_add_conv_fc_branch,9
anchor_inside_flags,9
init_detector,9
SSDHead,9
TwoStageDetector,9
DistributedGroupSampler,9
bbox2roi,9
get_cls_results,9
coco_classes,9
mask_target_single,9
get_seg_masks,9
voc_classes,9
xavier_init,9
SingleRoIExtractor,9
print_map_summary,9
imagenet_det_classes,9
plot_iou_recall,9
results2json,9
get_local_rank,9
imread,9
ASPPPooling,9
random_scale,9
test_forward,9
criterion,9
test_epoch_end,9
upgrade,9
init_hidden,9
execute,9
init_bbox_head,9
init_assigner_sampler,9
serialize,9
advance,9
log_scalar,9
Highway,9
sample_negatives,9
upgrade_state_dict_named,9
cls,9
get_task,9
prepare_for_onnx_export_,9
_train,9
Meter,9
build_criterion,9
string,9
get_encoder,9
_conv_forward,9
AttentionLayer,9
lr_scheduler,9
isfile,9
SGD,9
test_transform,9
convert_tokens_to_ids,9
__mul__,9
draw_box,9
log_string,9
accimage_loader,8
VGGBlock,8
rollout,8
generate_data,8
to_torch,8
CocoDetection,8
to_tuple,8
nested_tensor_from_tensor_list,8
PositionEmbeddingSine,8
roll,8
RandomVerticalFlip,8
COCO,8
output,8
BertAttention,8
BertPreTrainingHeads,8
BertLMPredictionHead,8
BertEmbeddings,8
BertIntermediate,8
BertPredictionHeadTransform,8
BertModel,8
BertLayer,8
BertPooler,8
BertOutput,8
lower,8
remove_punc,8
remove_articles,8
white_space_fix,8
features,8
wide_basic,8
_wide_layer,8
Sequential,8
build_transforms,8
_preprocess,8
get_state,8
get_transforms,8
HighResolutionModule,8
add_hooks,8
logsumexp,8
is_empty,8
callback,8
normalize_answer,8
copy_tensor,8
DummyModel,8
path,8
id,8
get_score,8
plot_results,8
add_model_specific_args,8
__deepcopy__,8
is_valid,8
AttrDict,8
map,8
convert_model,8
benchmark,8
get_blocks,8
DecoderLayer,8
get_arguments,8
_is_chinese_char,8
process_batch,8
match,8
ImagePool,8
TestOptions,8
display_current_results,8
define_G,8
get_image_dir,8
HTML,8
build_conv_block,8
get_target_tensor,8
TrainOptions,8
make_color_wheel,8
build_vocab,8
strip_prefix_if_present,8
_load_file,8
has_checkpoint,8
_progress,8
finish,8
SeparableConv2d,8
get_accuracy,8
GELU,8
_get_global_gloo_group,8
make_optimizer,8
format,8
_cfg,8
AutoAugment,8
compute_weight,8
_download,8
iou_loss,8
get_train_examples,8
get_dev_examples,8
init_net,8
_run_strip_accents,8
whitespace_tokenize,8
BasicTokenizer,8
_run_split_on_punc,8
_resize,8
tensor2img,8
update_step,8
_augment,8
ycbcr2rgb,8
RobertaLMHead,8
RobertaModel,8
_NewEmptyTensorOp,8
Down,8
create_window,8
_check_size_scale_factor,8
compute_bleu,8
Quantizer,8
ImageList,8
ModulatedDeformConvPack,8
DeformConvFunction,8
_quantize,8
ModulatedDeformConvFunction,8
Predictor,8
voc_eval,8
makedirs,8
start_server,8
client,8
Color,8
describe,8
children,8
FCOSHead,8
_mask_forward_train,8
norm3,8
MaxIoUAssigner,8
norm1,8
_concat_dataset,8
register_module,8
OHEMSampler,8
norm2,8
InstanceBalancedPosSampler,8
AnchorHead,8
FastRCNN,8
sample_via_interval,8
PhotoMetricDistortion,8
CombinedSampler,8
soft_nms,8
distance2bbox,8
IoUBalancedNegSampler,8
with_shared_head,8
_pad_masks,8
calc_region,8
PseudoSampler,8
ApproxMaxIoUAssigner,8
cvt_annotations,8
RoIAlign,8
py_sigmoid_focal_loss,8
IoULoss,8
SingleStageDetector,8
BaseAssigner,8
negative_bag_loss,8
regress_by_class,8
hard_mining,8
positive_bag_loss,8
images_to_levels,8
adjust_lr,8
before_train_epoch,8
width,8
EvalHook,8
post_processing,8
tearDownClass,8
all_reduce_dict,8
init_mask_head,8
num_levels,8
_get_bboxes_single,8
single_level_grid_anchors,8
_get_target_single,8
add_arguments,8
reorder_incremental_state,8
get_extra_losses,8
broadcast,8
max_positions,8
get_log_prob,8
Dictionary,8
Index,8
_set_input_buffer,8
DynamicConv,8
log_softmax,8
_get_input_buffer,8
apply_sparse_mask,8
add_symbol,8
rm,8
get_normalized_probs,8
__copy__,8
get_local_path,8
target_dictionary,8
rerank,8
set_num_updates,8
_append_prev_key_padding_mask,8
check_size,8
make_generation_fast_,8
clip_grad_norm_,8
_momentum_update_key_encoder,8
nms_gpu,8
dropout,8
__neg__,8
DataProcessor,8
align,8
mse,8
get_thresholds,8
_get_points_single,8
get_mAP,8
RoIAwarePool3d,8
clean_data,8
do_eval,8
boxes_iou_bev,8
points_in_boxes_cpu,8
RoIAwarePool3dFunction,8
from_config,8
reset_model,8
_PointnetSAModuleBase,8
GatherOperation,8
get_image_path,8
PointnetSAModuleMSG,8
PointnetFPModule,8
PointnetSAModule,8
DenseBlock,7
observation,7
has_file_allowed_extension,7
DataSet,7
PreActBottleneck,7
smooth,7
action,7
save_networks,7
__ge__,7
epoch,7
box_xyxy_to_cxcywh,7
RandomSelect,7
build_matcher,7
RandomSizeCrop,7
generalized_box_iou,7
get_valid_ratio,7
box_cxcywh_to_xyxy,7
loss_labels,7
loss_boxes,7
PositionEmbeddingLearned,7
_get_tgt_permutation_idx,7
_get_src_permutation_idx,7
masks_to_boxes,7
plot_precision_recall,7
SetCriterion,7
PostProcess,7
inverse_sigmoid,7
build_position_encoding,7
get_gaussian_kernel,7
PSNR,7
DownSample,7
_log,7
RandomScale,7
RandomRotation,7
BertSelfAttention,7
BertEncoder,7
feed_forward_chunk,7
BertSelfOutput,7
logits,7
Wide_ResNet,7
code,7
save_data,7
get_features,7
dot_product,7
after_run,7
beam_search,7
output_size,7
compute_output_shape,7
demo,7
HighResolutionNet,7
get_num_inchannels,7
log_metrics,7
beta,7
rmse,7
_attn,7
_get_obs,7
kl_divergence,7
is_full,7
dim,7
n,7
init_parameters,7
read_csv,7
Optimizer,7
LSTMModel,7
embed,7
Crop,7
write_ply,7
Parser,7
_is_pil_image,7
Dropout,7
KNN,7
_compute_mean_std,7
get_epoch_values,7
get_update_values,7
_onnx_nested_tensor_from_tensor_list,7
ROIAlign,7
encode_text,7
load_state,7
_info,7
save_pretrained,7
vocab_size,7
get_embeddings,7
_collate,7
set_state,7
_build,7
is_consistent,7
SamplingMethod,7
define_D,7
__scale_width,7
BaseDataLoader,7
get_current_errors,7
read_examples,7
on_train_batch_end,7
log_images,7
stats,7
posterize,7
Mixup,7
solarize,7
run_test,7
InceptionC,7
InceptionD,7
InceptionA,7
load_networks,7
extract_feature,7
matrix,7
InceptionB,7
compute_distances,7
get_activations,7
InceptionE,7
InceptionAux,7
DownBlock,7
EfficientNet,7
_rms,7
_approx_sq_grad,7
_load_checkpoint,7
InceptionV3,7
MobileNetV3,7
densenet169,7
Adafactor,7
_update,7
get_state_dict,7
get_output,7
no_weight_decay_keywords,7
mkdir_if_missing,7
densenet121,7
PositionwiseFeedForward,7
ScaledDotProductAttention,7
propagate,7
prepare_train_data,7
SpectralNorm,7
_tokenize_chinese_chars,7
WordpieceTokenizer,7
setup_model,7
make_positions,7
_parse_losses,7
Flip,7
cast_tensor_type,7
set_logger,7
calculate_weights_indices,7
LinearLR,7
cubic,7
_set_lr,7
dequantize,7
CNN,7
dotdict,7
forward_decoder,7
_resize_img,7
random_sample_ratio,7
random_select,7
lambda_rule,7
diagnose_network,7
TestModel,7
zeros,7
ModulatedDeformRoIPoolingPack,7
get_field,7
DeformRoIPoolingFunction,7
DeformRoIPoolingPack,7
DeformRoIPooling,7
inner,7
half,7
MSE,7
MobileNet,7
attack,7
calculate,7
f1,7
convert_conv_fc,7
BFP,7
centerness_target,7
FeatureAdaption,7
BalancedL1Loss,7
ContextBlock,7
GHMR,7
build_from_cfg,7
GARetinaHead,7
HRNet,7
new_forward,7
get_sampled_approxs,7
loss_loc_single,7
_pad_img,7
CascadeRCNN,7
GHMC,7
expand_target,7
LoadImage,7
bbox_target,7
FasterRCNN,7
HTCMaskHead,7
FusedSemanticHead,7
SSDVGG,7
GuidedAnchorHead,7
get_det_bboxes,7
GARPNHead,7
show_result_pyplot,7
ConvModule,7
balanced_l1_loss,7
mapper,7
module_dict,7
convert_bn,7
FCOS,7
RPNTestMixin,7
LoadProposals,7
albu_builder,7
binary_cross_entropy,7
_register_module,7
_mask_forward_test,7
random_boxes,7
wider_face_classes,7
HybridTaskCascade,7
ToDataContainer,7
bounded_iou_loss,7
gaussian2D,7
loss_shape_single,7
HRModule,7
bias_init_with_prob,7
HRFPN,7
build_loader,7
compute_mask,7
ASPPConv,7
maybe_layer_norm,7
conv_1x1_bn,7
get_local_size,7
intersectionAndUnion,7
text,7
horizontal_flip,7
_make_divisible,7
fps,7
get_frame,7
make_colorwheel,7
AllReduce,7
_compute_values,7
_Writer,7
before_train_iter,7
_init_dist_mpi,7
ShuffleNetV2,7
BaseTrainer,7
run_iter,7
recall,7
reset_weights,7
convert_stem,7
get_loading_pipeline,7
convert_head,7
convert_reslayer,7
unpad,7
corr,7
Sampling,7
_forward_unfolded,7
EnsembleModel,7
get_incremental_state,7
SingleHeadAttention,7
_load_meta,7
get_activation_fn,7
collater,7
BeamSearch,7
load_model_ensemble,7
FairseqIncrementalState,7
average_checkpoints,7
replicate_first_beam,7
is_finished,7
LightweightConv1dTBC,7
make_parser,7
TransformerSentenceEncoderLayer,7
set_incremental_state,7
DummyDataset,7
Search,7
reinitialize,7
load_dictionary,7
TransposeLast,7
reorder_encoder_out,7
Scorer,7
forward_embedding,7
with_incremental_state,7
forward_idx,7
set_beam_size,7
_get_full_incremental_state_key,7
begin_epoch,7
LSTMDecoder,7
_convolve,7
collate_tokens,7
quant_noise,7
init_incremental_state,7
_viterbi_decode,7
build_embedding,7
distributed_init,7
encode_line,7
finalize_hypos,7
merge_result,7
add_model_args,7
_fill,7
crop_to_max_size,7
source_dictionary,7
build_encoder_layer,7
reduce_metrics,7
_forward_expanded,7
buffered_future_mask,7
LSTM,7
type_as,7
PathManager,7
_argmax,7
Fp32GroupNorm,7
setup_task,7
output_layer,7
train_path,7
buffered_arange,7
Wav2VecCtc,7
CompositeLoss,7
get_layers,7
restore,7
MosesTokenizer,7
_forward_pre_hook,7
remove_pretraining_modules,7
inference_step,7
_inference_with_bleu,7
split_paths,7
_skip,7
ConvFeatureExtractionModel,7
get_files,7
sizes,7
get_available_activation_fns,7
generate_batched_itr,7
all_gather_list,7
test_transformer,7
build_tokenizer,7
codebook,7
apply_half,7
forward_torchscript,7
LearnedPositionalEmbedding,7
gelu_accurate,7
Fp32LayerNorm,7
valid_step,7
GumbelVectorQuantizer,7
get_num_updates,7
compute_preds,7
_build_dataset,7
GradMultiply,7
forward_backward,7
pretrained,7
_prefix_tokens,7
_is_punctuation,7
_is_control,7
_is_whitespace,7
convert_ids_to_tokens,7
seed_worker,7
flow_to_image,7
scale_image,7
__truediv__,7
process_predictions,7
slice,7
NuScenesDataset,7
devRotateIoUEval,7
calculate_iou_partly,7
_init_cls_convs,7
sort_vertex_in_convex_polygon,7
rotate_iou_gpu_eval,7
inter,7
rbbox_to_corners,7
_init_reg_convs,7
bev_box_overlap,7
PFNLayer,7
d3_box_overlap,7
get_direction_target,7
create_folder,7
div_up,7
KittiDataset,7
compute_statistics_jit,7
fused_compute_statistics,7
BatchSampler,7
keep_arrays_by_name,7
ChamferDistance,7
line_segment_intersection_v1,7
_transpose_and_gather_feat,7
get_paddings_indicator,7
_topk,7
get_split_parts,7
do_coco_style_eval,7
trangle_area,7
point_in_quadrilateral,7
rotate_iou_kernel_eval,7
_get_data,7
_step,7
nms_normal_gpu,7
limit_period,7
add_sin_difference,7
_init_predictor,7
_gather_feat,7
quadrilateral_intersection,7
image_box_overlap,7
line_segment_intersection,7
combine,7
eval_class,7
d3_box_overlap_kernel,7
get_bbox,7
get_img,7
parse_arguments,7
test_resize,7
min,7
farthest_point_sample,7
select_action,7
generate_features,7
fit_transform,7
__radd__,7
get_stats,7
resnet110,7
resnet20,7
resnet44,7
resnet56,7
BatchNorm1d,7
_vgg,6
DatasetFolder,6
perturb,6
Transition,6
clamp,6
PreActBlock,6
__gt__,6
get_name,6
__le__,6
convert_to_xywh,6
get_proposal_pos_embed,6
convert_coco_poly_to_mask,6
HungarianMatcher,6
BackboneBase,6
_set_aux_loss,6
create_common_coco_eval,6
gen_encoder_output_proposals,6
Joiner,6
PostProcessSegm,6
CocoEvaluator,6
loss_cardinality,6
RandomPad,6
get_reference_points,6
ConvertCocoPolysToMask,6
get_coco_api_from_dataset,6
spatial_pool,6
Args,6
UpSample,6
psnr,6
add_table,6
add_scalar,6
GlobalAvgPool2d,6
bce_loss,6
BertForQuestionAnswering,6
BertOnlyMLMHead,6
BertForMaskedLM,6
BertPreTrainedModel,6
BertForNextSentencePrediction,6
BertForSequenceClassification,6
BertForPreTraining,6
BertOnlyNSPHead,6
load_tf_weights_in_bert,6
mixup_data,6
preprocess_function,6
generate_grid,6
initializer,6
sampler,6
split_heads,6
training,6
ensure_rng,6
contains,6
