Function Name,Frequency
compute,99
get_labels,99
step_fn,99
test_transform,99
_,99
load_image,98
Trainer,97
get_dummy_inputs,97
test_decoder_model_past_with_large_inputs,96
get_dummy_components,96
f,95
shift_tokens_right,95
eval_model,95
test_save_load_fast_init_to_base,95
accuracy,94
Normalize,94
_inner_forward,94
create_and_check_for_masked_lm,94
decode_latents,93
_prepare_decoder_attention_mask,93
forward_train,93
synchronize_between_processes,92
QuickGELU,92
extract_feat,92
level_to_args,91
image_processor_dict,91
apply,90
from_dict,90
test_initialize,90
set_decoder,89
get_prompt,88
get_loss,88
freeze_feature_encoder,88
get_default_conv_template,87
test_resize_tokens_embeddings,87
Downsample,86
plot,86
parse,86
drop_path,85
dtype,85
FeedForward,85
_tie_weights,85
set_grad_checkpointing,85
test_image_processor_properties,85
window_reverse,84
get_world_size,84
_transform,84
_split_heads,84
get_rank,83
get_targets,83
Decoder,83
download,83
compute_loss,83
get_response,83
prepare_image_inputs,83
__del__,82
apply_rotary_pos_emb,82
_merge_heads,82
prepare_image_processor_dict,82
test_for_image_classification,82
validate,81
AverageMeter,81
_execution_device,81
test_inference_batch_single_identical,81
create_and_check_for_image_classification,81
bytes_to_unicode,80
test_training_gradient_checkpointing_use_reentrant,80
test_training_gradient_checkpointing_use_reentrant_false,80
enable_sequential_cpu_offload,79
save_pretrained,79
load_dataset,79
read_data,79
create_and_check_for_sequence_classification,79
ResidualAttentionBlock,78
test_feed_forward_chunking,78
run_safety_checker,77
rotate_half,77
get_input,77
score,77
create_and_check_for_multiple_choice,77
get_classifier,76
value,76
prepare_data,76
loss_by_feat,76
create_position_ids_from_input_ids,76
check_api_call_correctness,76
save_model,75
flush,75
shape,75
crop,75
dummy_inputs,75
test_inference_masked_lm,75
__setitem__,74
train_one_epoch,74
exists,74
get_parser,74
serving_output,74
set_epoch,73
_set_cos_sin_cache,73
get_dev_examples,73
output_shape,72
get_lm_head,72
track,72
atol_for_validation,72
forward_post,71
create_and_test_config_common_properties,71
test_inference_image_classification_head,71
prepare_decoder_input_ids_from_labels,70
get_train_examples,70
render,69
register,69
resize_token_embeddings,69
to_tuple,69
freeze,68
reset_classifier,68
extract_features,68
_load_from_state_dict,68
forward_pre,68
model,68
test_sequence_builders,68
_decoder_forward,68
ResBlock,67
print,67
loss_fn,67
preprocess_image,67
encode_text,67
AttentionPool2d,67
get_text,67
extra_repr_keys,67
get_test_examples,67
PatchMerging,66
create_model,66
convert_to_fp16,66
convert_to_fp32,66
forward_backward,66
create_and_check_model_as_decoder,66
get_bias,66
get_encoder_decoder_model,66
is_main_process,65
_mp_fn,65
embed,65
test_get_vocab,65
test_image_processor_from_dict_with_kwargs,65
default,64
Resize,64
_read_web_data,64
query,64
set_bias,64
freeze_feature_extractor,64
__setattr__,63
optimize,63
clear,63
test_model_various_embeddings,63
feature,63
Logger,62
mean,62
mask,62
writekvs,62
RandomCrop,61
flatten,61
on_train_end,61
test_check_output,61
after_step,61
_sanitize_parameters,61
BasicLayer,60
decorator,60
DropPath,60
build_dataset,60
func,60
count_flops,60
get_pipeline_config,60
encode_prompt,59
info,59
get_text_features,59
size,59
_create_examples,59
_batch_encode_plus,59
model_input_names,59
test_save_load_pretrained_additional_features,59
_load_datasamples,59
ToTensor,58
cat,58
train_dataloader,58
val_dataloader,58
forward_single,58
wrap,58
get_dataloader,58
scale,57
avg,57
test_call,57
zero_grad,57
adjust_learning_rate,57
__hash__,57
run_gpt4V,57
test_model_outputs_equivalence,57
keys,56
evaluation,56
_get_clones,56
cli,56
test_tokenizer_integration,56
enable_model_cpu_offload,56
test_attention_slicing_forward_pass,56
conv1x1,55
TrainingArguments,55
load_json,55
betas_for_alpha_bar,55
norm1,55
_encode_plus,55
test_call_numpy,55
test_call_pytorch,55
load_vocab,54
_is_chinese_char,54
tokenize_function,54
execute,54
read,54
Config,54
build_attention_mask,54
load_annotations,54
start,54
parallelize,54
get_rel_pos,54
parse_to_dict,54
generate_dummy_inputs,54
freeze_base_model,54
test_save_load_strict,54
test_call_pil,54
BaseModel,53
post_process,53
test_vocab_size,53
project,52
Generator,52
median,52
_run_strip_accents,52
_clean_text,52
expand2square,52
Compose,52
check_norm_state,52
symbolic,52
list_models,52
init_cache,52
interpolate,52
test_model_as_decoder,52
get_rust_tokenizer,52
add_batch,52
_get_decoder_module,52
test_generate_fp16,52
test_small_model_pt,52
test_small_model_tf,52
center_crop,51
resnet50,51
is_dist_avail_and_initialized,51
init_distributed_mode,51
_run_split_on_punc,51
deparallelize,51
linear,51
get_image_features,51
collater,51
split_list,51
get_chunk,51
create_rename_keys,51
test_output,51
test_rust_and_python_full_tokenizers,51
train_epoch,50
prepare,50
mode,50
get_args_parser,50
checkpoint,50
init_test_case,50
test_pretokenized_inputs,50
test_tokenizer_decode,50
set_timesteps,50
get_timesteps,50
alpha_bar_fn,50
dummy_input,50
get_prefix_bias_name,50
_get_encoder_module,50
update_inputs_for_generation,50
_get_feat_extract_output_lengths,50
test_model_input_names,50
__contains__,49
_initialize_weights,49
global_avg,49
preprocess_function,49
whitespace_tokenize,49
create,49
zero_module,49
losses,49
do_lower_case,49
get_extended_attention_mask,49
quantize,49
eval_pred_list,49
add_noise,49
_conv_out_length,49
test_tokenizer,49
run_pipeline_test,49
BasicTokenizer,48
_tokenize_chinese_chars,48
inverse,48
set_random_seed,48
on_train_batch_end,48
forward_test,48
p_mean_variance,48
optimize_parameters,48
build_optimizer,48
remove,48
test_convert_token_and_id,48
get_name,48
TemporalGNN,48
_check_temporal_consistency,48
_set_snapshot_count,48
_get_edge_index,48
_get_edge_weight,48
_get_target,48
_get_additional_feature,48
_get_additional_features,48
before_train,48
get_inputs,48
get_scheduler_config,48
create_position_ids_from_inputs_embeds,48
test_multi_gpu_data_parallel_forward,48
create_and_check_for_causal_lm,48
get_data,47
Identity,47
all_gather,47
TransformerBlock,47
_get_activation_fn,47
to_rgb,47
mean_flat,47
lock,47
box_iou,47
apply_image,47
set_theta_phi,47
default_onnx_opset,47
get_test_pipeline,47
resnet18,46
max,46
resize_pos_embed,46
MultiheadAttention,46
CLIP,46
get_pretrained_model,46
normalization,46
_get_targets_single,46
WindowAttention,46
init_parameters,46
test_inference,46
Discriminator,45
str2bool,45
act,45
read_json,45
window_unpartition,45
add_decomposed_rel_pos,45
_create_and_check_torchscript,45
test_model_is_small,45
trunc_normal_,44
get_batch,44
Net,44
setup_seed,44
_check_input_dim,44
put,44
disabled_train,44
_build_model,44
weights,44
tokenizer,44
prepare_for_tokenization,44
_get_features,44
test_timesteps,44
read_in_q_k_v,44
maybe_pad,44
test_save_load_pretrained_default,44
condensive_inversion,44
setup_for_distributed,43
init_from_ckpt,43
simple_test,43
dice_loss,43
_pad,43
register_subcommand,43
GHHFH,43
get_image_processor,43
contrastive_loss,42
WordpieceTokenizer,42
hidden_size,42
unshape,42
whitespace_clean,42
test_dataloader,42
initialize_weights,42
extract,42
TransformerEncoderLayer,42
timestep_embedding,42
vocab,42
test_for_pretraining,42
apply_coords,42
prepare_init_args_and_inputs_for_common,42
parse_batch_train,42
get_example_from_tensor_dict,42
_concatenate_to_cache,42
test_pt_tf_model_equivalence,42
doc_to_text,42
norm_cdf,41
get_attention_map,41
MetricLogger,41
to_tensor,41
test_evaluate,41
message,41
get_version,41
RandomHorizontalFlip,41
SimpleTokenizer,41
validation_epoch_end,41
assign,41
aug_test,41
eval_step,41
augment,41
forecast,41
predict_by_feat,41
Conv2d,40
SmoothedValue,40
add_meter,40
_info,40
enable_vae_slicing,40
disable_vae_slicing,40
CenterCrop,40
merge,40
default_bpe,40
basic_clean,40
BertLayer,40
BertEncoder,40
tie_weights,40
p_sample,40
setup_task,40
decompose,40
_get_edges,40
_get_edge_weights,40
num_layers,40
outputs,40
_mock_init_weights,40
get_pretrained_model_and_inputs,40
build_evaluator,39
DataArguments,39
test_save_load,39
get_eval,39
parse_score,39
save_json,39
make_res_layer,39
area,39
gelu,39
collate,39
_load_metadata,39
save_attn_gradients,39
get_attn_gradients,39
save_attention_map,39
hook,39
_attn,39
group,39
after_train,39
recursive_check,39
test_batch_feature,39
expected_output_image_shape,39
resnet34,38
_cfg,38
log_every,38
sigmoid_focal_loss,38
dataset_name,38
lr_lambda,38
get_optimizer,38
_init_weight,38
finalize,38
init_weight,38
EncoderLayer,38
load_weights,38
_decode,38
_get_transformations,38
convert_coco_poly_to_mask,38
_get_data,38
test_full_loop_no_noise,38
test_structure,38
process_results,38
check_encoder_decoder_model_standalone,38
get_large_model_config,38
_no_grad_trunc_normal_,37
_run,37
items,37
cuda,37
Conversation,37
softmax,37
_save_checkpoint,37
BertSelfAttention,37
BertIntermediate,37
BertOutput,37
dataset_cls,37
compute_bias,37
CheckpointFunction,37
inner,37
get_examples,37
convert_state_dict,37
_max_by_axis,37
scale_model_input,37
mask_token,37
TextEncoder,36
rotate,36
_convert_weights_to_fp16,36
BertEmbeddings,36
BertSelfOutput,36
BertAttention,36
test_epoch_end,36
write_json,36
get_2d_sincos_pos_embed_from_grid,36
get_1d_sincos_pos_embed_from_grid,36
RMSNorm,36
norm2,36
cross_entropy,36
model_fn,36
SwinTransformerBlock,36
norm,36
set_state,36
calculate,36
test_for_causal_lm,36
get_frames,36
layers,36
setup_parser,36
vali,36
test_load_data_list,36
custom_sort,36
src_lang,36
test_encoder_decoder_model_standalone,36
create_and_check_decoder_model_past,36
test_model_as_decoder_with_default_input_mask,36
test_batch_generation,36
_predict_by_feat_single,36
ConvLayer,35
_init,35
entropy,35
get_logits,35
append_message,35
dict,35
count_parameters,35
worker_init_fn,35
create_optimizer,35
train_model,35
_download,35
get_2d_sincos_pos_embed,35
register_buffer,35
p_sample_loop,35
q_sample,35
SiLU,35
get_results,35
repeat_kv,35
test_basic,35
LayerNorm2d,35
create_and_check_for_pretraining,35
G1s1sF,35
G2a1sF,35
G1s2aT,35
G2a2aT,35
on_train_begin,35
num_attention_heads,35
add_model_specific_args,35
input_signature,35
load_config,34
InvertedResidual,34
resnet101,34
read_jsonl,34
get_mask,34
ResidualBlock,34
seed,34
maybe_zero_3,34
stem,34
BertModel,34
_relative_position_bucket,34
interpolate_pos_embed,34
TransformerEncoder,34
get_last_layer,34
AttentionBlock,34
GroupNorm32,34
after_train_iter,34
inverse_sigmoid,34
is_norm,34
prepare_dataset,34
loss_labels,34
T,34
get_pred_idx,34
_embed_points,34
GH1sF,34
summarize,34
lower,34
generalized_box_iou,34
NestedTensor,34
test_save_load_optional_components,34
test_prediction_type,34
metric,34
check_cfg,34
test_init_weights,34
test_padding,34
converted,34
post_processor,34
test_left_padding_compatibility,34
test_decoder_model_past,34
has_training_docs,34
construct_requests,34
load_criterion,34
Beginning,34
Intermediate,34
Final,34
is_url,33
get_logger,33
to_gradio_chatbot,33
init_,33
CrossAttention,33
TransformerDecoder,33
ModifiedResNet,33
BertPooler,33
next,33
__new__,33
TimestepBlock,33
conv_nd,33
no_weight_decay_keywords,33
configure,33
normalize_answer,33
init_data,33
ImageEncoderViT,33
get_embedding,33
GH2aT,33
KoHHVH,33
KHHVH,33
GoHHFH,33
accumulate,33
DecoderLayer,33
group_texts,33
Catcher,33
tmp,33
test_image_processor,33
test_keras_fit,33
has_validation_docs,33
has_test_docs,33
_process_doc,33
offline_trainer,33
Backbone,32
Evaluator,32
SeparatorStyle,32
get_images,32
add_text,32
get_mm_adapter_state_maybe_zero_3,32
get_num_layers,32
gather,32
invert,32
initialize_parameters,32
get_image,32
_ntuple,32
TimestepEmbedSequential,32
QKVAttention,32
save_data,32
_make_stage,32
get_activation,32
build_datasets,32
convert_caps,32
enable_gradient_checkpointing,32
open,32
set_confs,32
Attack,32
G1sHFH,32
G2aHFH,32
K1sHVH,32
K2aHVH,32
_set_hidden_state,32
logkv,32
dumpkvs,32
on_log,32
test_determinism,32
max_positions,32
_long_tensor,32
test_ctc_loss_inference,32
test_labels_out_of_vocab,32
random_crop,31
Dataset,31
to_device,31
logits,31
save_on_master,31
aggregate,31
_save,31
after_train_epoch,31
synchronize,31
reduce_dict,31
setup_logger,31
set,31
add_to_argparse,31
check,31
ResnetBlock,31
UNetModel,31
get_bboxes,31
make_divisible,31
get_vision_tower,31
_build_conversation_input_ids,31
_download_ann,31
displ_item,31
on_epoch_end,31
DistillKL,31
test_run,31
test_check_grad,31
print_results,31
white_space_fix,31
update_ema,31
test_save_load_local,31
test_full_loop_with_v_prediction,31
get_sequence_list,31
resize_position_embeddings,31
get_position_embeddings,31
test_generate_without_input_ids,31
add_args,31
conv2d,30
get_label,30
solve,30
remove_weight_norm,30
_preprocess,30
sigmoid,30
convert_weights,30
BertPreTrainedModel,30
load_pretrained,30
num_tokens,30
register_schedule,30
convert_module_to_f16,30
count_flops_attn,30
QKVAttentionLegacy,30
avg_pool_nd,30
get_current_visuals,30
before_run,30
EarlyStopping,30
lr_scheduler,30
process_batch,30
_create_process_example_fn,30
time_now,30
data,30
get_state,30
get_clean_sequence,30
nested_tensor_from_tensor_list,30
dummy_text_encoder,30
test_xformers_attention_forwardGenerator_pass,30
_read_data,30
build_network,30
param_dist,30
avg_fn,30
test_extra_repr,30
_construct_sequence,30
from_text_vision_configs,30
feature_extractor,30
_get_feature_vector_attention_mask,30
create_and_check_decoder_model_attention_mask_past,30
test_equivalence_pt_to_flax,30
doc_to_target,30
aggregation,30
higher_is_better,30
test_prov,30
seed_everything,29
resnet152,29
restore,29
clear_history,29
get_parameters,29
BaseDataset,29
build_backbone,29
RandomResize,29
clean,29
_shift_right,29
TransformerDecoderLayer,29
_prepare,29
p_losses,29
scale_module,29
set_requires_grad,29
SwinTransformer,29
PositionalEncoding,29
split,29
__DisplMixin,29
Linear,29
PositionalEmbedding,29
_example_parser,29
Image,29
__add__,29
get_dir,29
_get_feature,29
before_step,29
_set_aux_loss,29
test_betas,29
test_schedules,29
get_embeddings,29
set_model,29
get_rate_dpis,29
get_rate_dpi,29
get_dr_dps,29
get_log_prior,29
set_recursively,29
test_processor,29
default_processor,29
check_pt_tf_outputs,29
send_text,29
append,28
_forward_impl,28
test_loss,28
infer,28
Transpose,28
identity,28
on_train_epoch_end,28
before_train_epoch,28
contrast,28
log_prob,28
forward_dummy,28
to_json_string,28
get_reward,28
BertPredictionHeadTransform,28
BertLMPredictionHead,28
BertOnlyMLMHead,28
shared_step,28
convert_module_to_f32,28
weights_init,28
fuse,28
show,28
prune,28
MAE,28
preprocess_text,28
_download_vis,28
valid_step,28
_init_model,28
_embed_masks,28
decode_segmap,28
_get_targets_and_features,28
_create_parameters_and_layers,28
_calculate_hidden_state,28
add_arguments,28
compute_similarity,28
_transform_feature,28
_parse_example_spec,28
classification,28
convert_tf_checkpoint_to_pytorch,28
set_embed_tokens,28
_compute_mask_indices,28
check_use_cache_forward_with_attn_mask,28
test_use_cache_forward_with_attn_mask,28
test_equivalence_flax_to_pt,28
test_real_model_save_load_from_pretrained,28
validation_docs,28
check_answer,28
interpolate_pos_encoding,27
one_hot,27
_split_generators,27
_generate_examples,27
regenerate,27
test_1,27
format_example,27
brightness,27
patch_device,27
patch_float,27
to_numpy,27
get_timestep_embedding,27
make_schedule,27
ssim,27
CustomDataset,27
_make_layers,27
evaluate_model,27
LlamaRMSNorm,27
set_params,27
reshape,27
_load_from_global_state_dict,27
OverlapPatchEmbed,27
box_cxcywh_to_xyxy,27
KeywordsStoppingCriteria,27
test_torch_encode_plus_sent_to_model,27
get_tokenizers,27
remove_articles,27
remove_punc,27
setup_cfg,27
size_divisibility,27
loss_masks,27
__mul__,27
remaining,27
CombinedModel,27
UnLearningData,27
UnlearnerLoss,27
unlearning_step,27
fit_one_unlearning_cycle,27
blindspot_unlearner,27
has_class_info,27
get_sequence_info,27
test_load_vision_text_config,27
test_resize_embeddings_untied,27
check_equivalence,27
main_worker,26
MobileNetV2,26
make_supervised_data_module,26
DummyDataset,26
GEGLU,26
ColorJitter,26
_make_stem_layer,26
RandomErasing,26
get_value,26
BertLMHeadModel,26
_load_image,26
LlamaDecoderLayer,26
permute,26
LlamaForCausalLM,26
tune_channel,26
optimizer,26
_train,26
_save_to_global_state_dict,26
process_images,26
build_lr_scheduler,26
integrate,26
get_caption_tree_figure,26
apply_segmentation,26
loss_boxes,26
set_level,26
prepare_video,26
imputation,26
anomaly_detection,26
box_area,26
test_assertion,26
_encoder_forward,26
hf_compute_loss,26
get_embed_tokens,26
feature_extractor_class,26
load_conv_layer,26
model_jitted,26
TensorDatasett,26
Databank,26
WeightedAverage,26
get_images_from_testloader,26
create_sub_classes,26
l1_regularization,26
pruning_model,26
hidden,26
distillation_unlearning,26
InverterDataset,26
Inverter_Net,26
label_only_mia,26
simple_mia,26
testing_losses,26
measure_mia,26
evaluate_mia,26
retraining,26
FT_iter,26
sparse_unlearning,26
sparse_unlearning_pruned,26
normalize_images,26
plot_images_matrix,26
class_sampler,26
basic_model_inversion,26
InvertedMLP,26
Average,26
improv_DM_condensation,26
offline_data_processing,26
modular_unlearning,26
Flatten,25
DataCollatorForSupervisedDataset,25
Classifier,25
Args,25
get_action,25
postprocess_text,25
post_processing_function,25
load_demo,25
vote_last_response,25
build_demo,25
TestTorchOP,25
num_classes,25
get_size,25
RandAugment,25
shutdown,25
_register,25
forward_decoder,25
_load,25
nll,25
get_ann_info,25
get_reference_points,25
get_valid_ratio,25
load_from_pretrained,25
__lt__,25
LlamaAttention,25
_init_rope,25
LlamaPreTrainedModel,25
can_save_slow_tokenizer,25
encode_plus,25
create_logger,25
clip,25
get_stats,25
print_args,25
test_maximum_encoding_length_pair_input,25
writeseq,25
_func_validate,25
_func_cleanup,25
_func_fail_default_resp,25
AlexNet,25
get_dnlp_dp,25
switch_to_deploy,25
recursively_load_weights,25
test_docs,25
DP_Adam,25
compute_mask,24
std,24
safe_save_model_for_hf_trainer,24
test_predict,24
prepare_validation_features,24
dummy_feature,24
num_patches,24
run_eval,24
PreNorm,24
BasicTransformerBlock,24
RandomFlip,24
load_img,24
build_position_encoding,24
ema_scope,24
q_mean_variance,24
update_learning_rate,24
createIndex,24
retrieve,24
_apply,24
_get_config,24
_set_tensor_parallel_attributes,24
between_steps,24
generate_prompt,24
get_answer,24
on_train_start,24
predict_masks,24
_embed_boxes,24
_separate_heads,24
_recombine_heads,24
warmup,24
MLPBlock,24
forward_ffn,24
on_fit_epoch_end,24
supports_prefetch,24
_get_replacement_words,24
load_from_file,24
clone,24
enable_attention_slicing,24
disable_attention_slicing,24
_get_edges_and_weights,24
_generate_task,24
_get_batch_index,24
run_step,24
build_train_loader,24
_eval_predictions,24
master_params_to_state_dict,24
state_dict_to_master_params,24
training_losses,24
logkv_mean,24
set_comm,24
Dataset_ETT_hour,24
Dataset_ETT_minute,24
Dataset_Custom,24
set_nan_tensor_to_zero,24
create_prompt_input,24
on_save,24
_flatten,24
_init_pipeline,24
pre_logits,24
_collate,24
_mask_hidden_states,24
_switch_to_input_mode,24
_switch_to_target_mode,24
check_use_cache_forward,24
test_use_cache_forward,24
test_embeded_special_tokens,24
get_expected_values,24
test_ctc_train,24
test_large_model_pt,24
parse_opt,24
smart_tokenizer_and_embedding_resize,23
VGG,23
dotdict,23
generator,23
convert_ids_to_tokens,23
_normalize,23
feature_select,23
compress,23
Swish,23
read_file,23
run_inference,23
make_inputs_require_grad,23
build_dataloader,23
__delitem__,23
Residual,23
_get_video_path,23
store,23
upsample,23
replicate,23
FocalLoss,23
LlamaMLP,23
LlamaModel,23
DataLoader,23
get_cast_dtype,23
parse_arguments,23
to_4d,23
ResNet18,23
get_dense_pe,23
profile,23
fitness,23
test_maximum_encoding_length_single_input,23
f1_score,23
reset_noise,23
postprocess_masks,23
filter,23
update_with_all_losses,23
create_argparser,23
test_from_save_pretrained,23
test_time_indices,23
get_rate_dpis_err,23
_from_config,23
visual,23
Brain,23
update_frame,23
get_feature_extractor,23
get_layer_depth,23
_get_sequence_list,23
decay_mask_fn,23
floats_list,23
test_decoder_model_attn_mask_past,23
upfirdn2d,22
num_channels,22
InputFeatures,22
MultiHeadAttention,22
decompress,22
expand,22
get_scores,22
load_pretrained_model,22
_tokenize_fn,22
_get_train_sampler,22
val,22
iou,22
Registry,22
make_dataset,22
available_models,22
multi_head_attention_forward,22
dataset_cls_no_false,22
Cutout,22
display,22
resize_image,22
unpatchify,22
random_masking,22
AttnBlock,22
_predict_eps_from_xstart,22
kl,22
tensor2img,22
instantiate_from_config,22
translate,22
loss_single,22
read_image,22
Embedding,22
disable_torch_init,22
_get_unpad_data,22
_flash_attention_forward,22
fn,22
_preprocess_image,22
call_og_forward,22
param_init_fn,22
fsdp_wrap_fn,22
activation_checkpointing_fn,22
feed_data,22
ResNet50,22
StandardScaler,22
generate_data,22
test_token_type_ids,22
train_step_node,22
train_step_ctx,22
configure_model,22
nonempty,22
get_metadata,22
on_save_checkpoint,22
masks_to_boxes,22
data_provider,22
update_pose,22
BasicConv,22
get_class_name,22
get_num_classes,22
draw_data,22
encode_q,22
extract_number,22
on_test_epoch_end,22
remove_ignore_keys_,22
_resize_final_logits_bias,22
post_process_semantic_segmentation,22
compute_num_masked_span,22
_freeze_parameters,22
prepare_seq2seq_batch,22
test_inference_no_head_absolute_embedding,22
prepare_feat_extract_dict,22
assert_tensors_close,22
default_tokenizer,22
test_jit_compilation,22
create_and_check_lm_head_model,22
test_pretrained_model_lists,22
test_save_and_load_tokenizer,22
test_padding_different_model_input_name,22
test_dataset_conversion,22
create_and_check_batch_inference,22
check_ctc_loss,22
check_labels_out_of_vocab,22
test_seq_classifier_loss_inference,22
test_seq_classifier_train,22
test_special_tokens_initialization,22
get_vision_text_model,22
training_docs,22
doc_to_decontamination_query,22
model_inference,22
linearize,22
nonlinearize,22
list_init_layers,22
__reduce__,21
ImageDataset,21
get_loader,21
prepare_train_features,21
find_all_linear_names,21
_load_model,21
AttrDict,21
max_neg_value,21
enable_vae_tiling,21
disable_vae_tiling,21
val_step,21
solarize,21
posterize,21
RandomRotation,21
BertForMaskedLM,21
_rope_scaling_validation,21
download_url,21
_prior_bpd,21
normal_kl,21
is_image_file,21
get_image_paths,21
search,21
format_results,21
_upad_input,21
LlamaRotaryEmbedding,21
LlamaForSequenceClassification,21
PositionEmbeddingSine,21
BottleneckBlock,21
hflip,21
_load_weights,21
CustomCLIP,21
LayerScale,21
on_batch_end,21
step_callback,21
encoder,21
embed_tokens,21
setup_optimizers,21
MaskDecoder,21
PromptEncoder,21
_pe_encoding,21
output,21
sizes,21
rename_keys,21
_batch_prepare_for_model,21
debug,21
Augmentation,21
wrapped,21
get_extensions,21
test_backbone,21
load_from,21
read_batch,21
TimeFeature,21
SecondOfMinute,21
MinuteOfHour,21
HourOfDay,21
DayOfWeek,21
DayOfMonth,21
DayOfYear,21
MonthOfYear,21
WeekOfYear,21
time_features_from_frequency_str,21
time_features,21
get_size_with_aspect_ratio,21
sort,21
text_embedder_hidden_size,21
RMSE,21
transform_image,21
get_sequences_in_class,21
get_trainable_params,21
unk_id,21
create_and_check_backbone,21
test_add_tokens_tokenizer,21
change,21
sz,21
train_inc,21
synflow_importance_score,21
prune_and_retrain,21
get_sample,21
iterate_images,20
draw,20
run_model,20
_resnet,20
values,20
make_layers,20
rand_bbox,20
vit_base_patch16_224,20
update_fn,20
get_model_list,20
prepare_image,20
_step,20
load_model_from_config,20
equalize,20
color,20
batch_size,20
patchify,20
DummyModel,20
GaussianBlur,20
PositionEmbeddingLearned,20
_infinite_indices,20
prepare_inputs,20
mkdir,20
get_obj_from_str,20
flip,20
get_cat_ids,20
_get_target_single,20
onnx_export,20
l1_loss,20
SELayer,20
expand_dims,20
get_scheduler,20
Timer,20
encode_images,20
get_abs_pos,20
add_eos_token,20
add_bos_token,20
get_random_ops,20
_get_batch_size,20
_check_input,20
after_evaluation,20
regularization,20
set_weight_decay,20
_extract_into_tensor,20
_get_params,20
StreamToLogger,20
on_validation_end,20
_compute_loss,20
set_attrs,20
test_eval,20
set_dtype,20
PositionEmbeddingRandom,20
forward_with_coords,20
batch_encode_plus,20
observe,20
replace_cross_attention,20
set_attention_slice,20
get_deltas,20
skip,20
max_length,20
_model_generate,20
logkvs,20
apply_weight_norm,20
get_trans,20
get_dr_dp,20
test_integration,20
TokenEmbedding,20
_num_buckets,20
_get_sparse_tensors,20
chunks,20
MSE,20
MAPE,20
load_and_cache_examples,20
moving_avg,20
series_decomp,20
write_train_metric,20
write_eval_metric,20
list_field,20
