Function Name,Projects Count
BertPredictionHeadTransform,9
feed_forward_chunk,9
get_dev_examples,9
get_test_examples,9
get_train_examples,9
_read_tsv,9
InputExample,9
aggregate,9
conv_1x1_bn,9
f1_score,9
DeformConv,9
resize_image,9
build_test_loader,9
BertEncoder,9
vocab_size,9
get_vocab,9
Embedding,9
print_log,9
loss_labels,9
loss_masks,9
decoder,9
Solarize,9
before_train,9
_register,9
_prepare_decoder_attention_mask,9
DataTrainingArguments,9
_train,9
__rmul__,9
eval_model,9
on_train_epoch_start,9
kl_divergence,9
add_noise,9
precision,9
prepare_test_data,8
parse_xml,8
Agent,8
get_data_info,8
ContrastiveLoss,8
get_dir,8
compute_accuracy,8
batched_index_select,8
get_features,8
get_scores,8
RandomApply,8
vit_base_patch16_224,8
dequantize,8
conv_block,8
format_time,8
report,8
std,8
__iadd__,8
center_of_mass,8
Image,8
tpfp_imagenet,8
unmap,8
multiclass_nms,8
FCOSHead,8
set_recall_param,8
compat_cfg,8
build_bbox_coder,8
__nice__,8
compat_runner_args,8
build_assigner,8
GaussianFocalLoss,8
RPN,8
bbox_map_eval,8
build_iou_calculator,8
_load_masks,8
Darknet,8
eval_recalls,8
RetinaNet,8
numpy,8
_save_image_gts_results,8
DropBlock,8
MultiImageMixDataset,8
XMLDataset,8
Focus,8
CutOut,8
CIoULoss,8
evaluate_and_show,8
PointGenerator,8
EdgeResidual,8
tpfp_default,8
DeepFashionDataset,8
print_recall_summary,8
_make_deconv_layer,8
collect_annotations,8
_add_default_meta_keys,8
AdaptivePadding,8
test_rotate,8
_meshgrid,8
is_mlu_available,8
Res2Layer,8
_get_border,8
build_ddp,8
nlc_to_nchw,8
draw_bboxes,8
PyramidVisionTransformer,8
_do_paste_mask,8
calculate_confusion_matrix,8
get_indexes,8
detach,8
_recalls,8
profile_time,8
imshow_det_bboxes,8
delta2bbox,8
bboxes,8
compat_imgs_per_gpu,8
ResultVisualizer,8
bbox2delta,8
plot_num_recall,8
get_pad_shape,8
_load_labels,8
build_match_cost,8
iou_loss,8
color_val_matplotlib,8
FCOS,8
nchw_to_nlc,8
Albu,8
multi_apply,8
after_iter,8
get_cls_results,8
ClassBalancedDataset,8
BaseAssigner,8
compat_loader_args,8
_load_semantic_seg,8
collect_files,8
_get_repeat_factors,8
to_ndarray,8
load_img_info,8
gaussian_focal_loss,8
BaseDetector,8
build_dp,8
WrapFieldsToLists,8
plot_iou_recall,8
BaseDenseHead,8
CharbonnierLoss,8
get_num_inchannels,8
saturation,8
ensure_dir,8
add_decomposed_rel_pos,8
Flip,8
AttnBlock,8
scatter,8
efficientnet_b0,8
FurthestPointSampling,8
random_sampling,8
cumsum,8
get_depth,8
voxelize,8
_decode_head_forward_test,8
BatchSampler,8
_transpose_and_gather_feat,8
_init_auxiliary_head,8
get_classes_and_palette,8
Root,8
get_image_path,8
inference_segmentor,8
new_func,8
_make_conv_level,8
_decode_head_forward_train,8
whole_inference,8
encode_decode,8
train_segmentor,8
get_images,8
_auxiliary_head_forward_train,8
_init_decode_head,8
LayerNorm2d,8
slide_inference,8
update_dict,8
TrainDataset,8
TestDataset,8
normalization,8
profile,8
q_sample,8
EarlyStopping,8
add_edge,8
predict_step,8
on_train_batch_end,8
model,8
upfirdn2d,8
test_max_iou_assigner_with_empty_boxes_and_gt,8
test_max_iou_assigner,8
_check_roi_head,8
test_regnet_backbone,8
test_max_iou_assigner_with_empty_boxes_and_ignore,8
test_max_iou_assigner_with_empty_boxes,8
test_eval_hook,8
test_resnet_backbone,8
_check_roi_extractor,8
test_max_iou_assigner_with_empty_gt,8
test_random_crop,8
_check_bbox_head,8
test_flip,8
_build_demo_runner,8
test_max_iou_assigner_with_ignore,8
_check_mask_head,8
dict2str,8
hflip,8
BasicConv2d,8
l2_norm,8
resume_checkpoint,8
closure,8
knn,8
get_graph_feature,8
cubic,8
rgb2ycbcr,8
mkdir_and_rename,8
ycbcr2rgb,8
get_tokenizer,8
collate,8
generate_data,8
has_file_allowed_extension,8
get_train_dataloader,8
get_norm,8
mixup,8
random_scale,8
plot_results,8
Scale,8
test_mobilenetv2_backbone,8
load_vocab,8
BertLMPredictionHead,8
BertPreTrainedModel,8
bool_flag,8
Invert,8
geometric_progression,8
Solarization,8
PCA,8
lovasz_grad,8
MAE,8
lovasz_softmax_flat,8
metrics,8
config,8
Equalize,8
get_attention_map,8
ConvNeXt,8
Contrast,8
_concat,8
_make_causal_mask,8
after_train,8
_load_data,8
ViT,8
mse,8
get_local_size,8
RandomScale,8
average,8
get_feature,8
_load,8
MyDataset,8
save_images,8
embedding,8
to_json_string,8
save_json,8
eval_step,8
save_img,8
load_pickle,8
colormap,8
Up,8
OutConv,8
Down,8
init_net,8
init_func,8
calculate_frechet_distance,8
state,7
output_shape,7
prepare_train_data,7
_reset,7
get_time,7
normalize_tensor,7
_load_file,7
get_position_from_periods,7
alexnet,7
set_input,7
CALayer,7
FeatureExtractor,7
contrastive_loss,7
patchify,7
get_score,7
DINOHead,7
get_intermediate_layers,7
vit_base,7
prepare_tokens,7
MultiCropWrapper,7
BaseDecodeHead,7
vit_small,7
to_one_hot,7
loss_fn,7
fix,7
_n2p,7
inference_model,7
dct,7
GroupNorm,7
weight_init,7
as_dict,7
__reduce__,7
Node,7
projection,7
set_data,7
get_gt_priorities,7
knowledge_distillation_kl_div_loss,7
_parse_anns,7
bbox_mapping,7
mask2ndarray,7
quality_focal_loss,7
GridAssigner,7
NiceRepr,7
ClassificationCost,7
aug_test_rpn,7
BBoxTestMixin,7
_create_dummy_results,7
get_distortions_from_results,7
FilterAnnotations,7
ensure_rng,7
coco_eval_with_return,7
analyze_individual_category,7
PseudoBBoxCoder,7
_train_aug,7
shear,7
bucket2bbox,7
is_located_in,7
IoUCost,7
get_target,7
with_rpn,7
pq_compute_single_core,7
results2txt,7
single_level_responsible_flags,7
replace_ImageToTensor,7
makeplot,7
ScoreHLRSampler,7
BoundedIoULoss,7
_mosaic_combine,7
SamplingResult,7
tblr2bboxes,7
GHMC,7
encode_mask_results,7
InstanceBalancedPosSampler,7
WIDERFaceDataset,7
_shear_img,7
_translate_masks,7
print_coco_results,7
_adjust_contrast_img,7
_ignore_torch_cuda_oom,7
FasterRCNN,7
grid_points,7
RandomCenterCropPad,7
sample_via_interval,7
BrightnessTransform,7
random_choice,7
LVISV05Dataset,7
imshow_gt_det_bboxes,7
enhance_level_to_value,7
get_coco_style_results,7
_filter_invalid,7
voc_eval_with_return,7
InstaBoost,7
mask_target,7
NumClassCheckHook,7
areas,7
bbox_mapping_back,7
LoadImageFromWebcam,7
retry_if_cuda_oom,7
_filter_boxes,7
Corrupt,7
Integral,7
add_gt_,7
LoadMultiChannelImageFromFiles,7
convert_bn,7
aug_test_bboxes,7
merge_aug_results,7
SSDAnchorGenerator,7
SeesawLoss,7
ApproxMaxIoUAssigner,7
merge_aug_masks,7
_rotate_masks,7
truncate_cls_channel,7
bbox2bucket,7
_imequalize,7
build_linear_layer,7
TBLRBBoxCoder,7
bbox2fields,7
load_proposals,7
get_extra_property,7
DeltaXYWHBBoxCoder,7
is_head,7
responsible_flags,7
_get_crop_size,7
_swap_ema_parameters,7
LegacyDeltaXYWHBBoxCoder,7
SCNet,7
_polygon_area,7
TwoStageDetector,7
bbox2roi,7
bounded_iou_loss,7
SinePositionalEncoding,7
bbox_xyxy_to_cxcywh,7
_shear_masks,7
bbox2distance,7
BasicResBlock,7
_check_fields,7
LegacySSDAnchorGenerator,7
gen_gaussian_target,7
KnowledgeDistillationKLDivLoss,7
isr_p,7
hard_mining,7
carl_loss,7
BboxOverlaps2D,7
_translate_img,7
_shear_bboxes,7
set_extra_property,7
new,7
convert_conv_fc,7
MaskFormerHead,7
EqualizeTransform,7
_resize_bboxes,7
_load_bboxes,7
AssignResult,7
MaxIoUAssigner,7
PointAssigner,7
build_optimizer_constructor,7
test_imshow_det_bboxes,7
BalancedL1Loss,7
bbox_rescale,7
get_layer_id_for_convnext,7
_test_aug,7
analyze_results,7
valid_flags,7
_load_anns,7
gen_base_anchors,7
_rotate_seg,7
DynamicConv,7
GHMR,7
get_stage_id_for_convnext,7
fast_nms,7
preprocess_example_input,7
bboxes2tblr,7
HourglassModule,7
get_distortions_from_file,7
merge_aug_scores,7
num_preds,7
OHEMSampler,7
BaseInstanceMasks,7
reorder_cls_channel,7
GIoULoss,7
HourglassNet,7
SimplifiedBasicBlock,7
points2bbox,7
_rotate_img,7
test_single_stage_forward_gpu,7
split_combined_polys,7
bboxes_area,7
DIoULoss,7
bbox_flip,7
AssociativeEmbeddingLoss,7
VarifocalLoss,7
_resize_masks,7
merge_aug_bboxes,7
FeatureAlign,7
LVISV1Dataset,7
test_fpn,7
truncate_reg_channel,7
CombinedSampler,7
QualityFocalLoss,7
ContrastTransform,7
merge_aug_proposals,7
test_version_check,7
BitmapMasks,7
roi2bbox,7
distance2bbox,7
CenterRegionAssigner,7
DarknetBottleneck,7
IoUBalancedNegSampler,7
RPNHead,7
test_anchor_head_loss,7
BucketingBBoxCoder,7
test_strides,7
balanced_l1_loss,7
ATSSAssigner,7
pq_compute_multi_core,7
LegacyAnchorGenerator,7
_pad_masks,7
_crop_image_and_paste,7
_translate_seg,7
_adjust_brightness_img,7
seesaw_ce_loss,7
calc_region,7
BaseBBoxCoder,7
PseudoSampler,7
gen_single_level_base_anchors,7
cvt_annotations,7
polygon_to_bitmap,7
FocalLossCost,7
process_results,7
ae_loss_per_image,7
generat_buckets,7
anchor_ctr_inside_region_flags,7
AnchorFreeHead,7
BBoxL1Cost,7
with_roi_head,7
ChannelMapper,7
swin_converter,7
_rotate_bboxes,7
anchor_inside_flags,7
IoULoss,7
assign_one_hot_gt_indices,7
cast_tensor_type,7
YOLOAnchorGenerator,7
get_voc_style_results,7
varifocal_loss,7
RegionAssigner,7
mask_target_single,7
_shear_seg,7
single_level_valid_flags,7
bbox_cxcywh_to_xyxy,7
HungarianAssigner,7
_adjust_color_img,7
to_bitmap,7
level_to_value,7
_translate_bboxes,7
legacy_bbox2delta,7
generate_inputs_and_wrap_model,7
YOLOBBoxCoder,7
images_to_levels,7
legacy_delta2bbox,7
loadRes,7
init_distributed,7
get_rel_pos,7
add_prefix,7
window_unpartition,7
HighResolutionModule,7
compute_mask,7
LinearAttention,7
to_json,7
is_full,7
hue,7
freeze_bn,7
SEBottleneck,7
copy_params,7
_check_input,7
get_scale,7
get_crop_bbox,7
RunningAverage,7
parallelize,7
add_path,7
build_transforms,7
compute_score,7
PointnetSAModuleMSG,7
convert_oriented_box_to_trimesh_fmt,7
Conv3d,7
PointnetFPModule,7
PointnetSAModule,7
loss_cardinality,7
heading2rotmat,7
GatherOperation,7
_PointnetSAModuleBase,7
multi_head_attention_forward,7
_load_weights,7
checkpoint_filter_fn,7
get_image_shape,7
weights_init_kaiming,7
ModelEMA,7
height,7
ScanNetDataset,7
fill_up_weights,7
combine,7
get_color,7
fast_hist,7
chamfer_distance,7
record,7
is_done,7
subsample,7
get_batch,7
save_ckpt,7
save_file,7
store,7
ExampleModule,7
set_mode,7
