Variable Name,Frequency
matcher,221
intersection,221
V,221
ops,220
image_id,220
wh,219
ws,218
top,218
rv,218
output_attentions,218
new_graph,217
dists,216
encoded,216
tensors,216
output_hidden_states,216
sym,216
neg_inds,215
input_dim,215
branch3x3dbl,215
arg,215
train_set,214
momentum,214
now,214
backend,214
distances,213
f_o,213
out2,212
classifier,212
answers,212
img_id,211
modules,211
itr,211
train_dataloader,210
skip,210
core_out,210
signal_size,210
inputchannel,210
data_pd,210
overlap,209
expected_shape,209
decoded,209
prev,208
progress,208
s1,208
input_buffer,208
seg,207
output_size,207
tags,207
pre,207
tok_text,207
tensor_dict,207
n_classes,207
I,207
output2,207
model_to_save,206
cy,205
gt_classes,205
output_path,205
output_tokens,205
data_time,205
output_dict,205
train_op,205
tarinfo,205
conv2,204
DESCRIPTOR,204
ct,204
logging_output,204
loss_bbox,203
segm_result,203
log_probs,203
link,203
reg,203
C2x2,203
log_file_path,202
weight_count,202
top1,201
namespace,201
pid,201
attn_output,201
phases,201
pts,200
cur,200
past,200
root_dir,199
formatter,199
end_position,199
path2,199
all_model_classes,199
exp,199
Xt,199
end_points,198
max_length,198
lbl,198
direction,197
instances,197
poses,197
retries,197
X_test,196
h2,196
table,195
global_pool,195
configs,195
scope,194
indexes,194
model_dir,194
lprobs,194
net_params,194
result_path,193
evaluator,193
new_state,193
r2,192
flip,192
scales,192
x_,192
model_urls,192
up,192
num_labels,192
label_map,192
time,192
port,192
embed,191
update,191
entries,191
steps,191
num_layers,190
flow,190
objects,190
use_cuda,190
start_positions,190
phase,190
current,189
gradients,189
optimizer_grouped_parameters,189
position,189
encoder_padding_mask,189
cov,189
y0,188
path1,188
hidden_dim,188
ns,188
pose,187
no_decay,187
s2,187
usage,187
num_features,187
seq_len,187
record,187
VOCAB_FILES_NAMES,187
PRETRAINED_POSITIONAL_EMBEDDINGS_SIZES,187
sampling_result,186
description,186
Q,186
first,186
prev_output_tokens,186
prec,185
fc,185
t0,185
is_training,185
branch_pool,185
eval_dataset,185
attn_prob,185
final_state,185
out_dir,184
vocab_file,184
target_tensor,184
search_space,184
rho,183
backbone,183
F,183
PRETRAINED_VOCAB_FILES_MAP,183
ann,182
img1,182
eta,182
bb,182
host,182
content_type,182
r1,181
stdv,181
raw,181
instance,181
gt_instances,181
hypos,181
lm_logits,181
machine,181
inter,180
records,180
eval_loss,180
music,180
fea,179
ps,178
iterator,178
lb,178
dropout,178
variables,178
times,178
np,178
sequences,177
attn_score,176
log_dir,176
nlp,176
stage,175
class_name,175
weight_decay,175
num_epochs,175
mask_targets,174
hidden_size,174
ls,174
label1,174
seen,174
archive_file,174
channel,173
label_weights,172
anns,172
pbar,171
model_dict,171
num_batches,171
input_channel,171
categories,171
X2,171
axes,170
dir,170
elapsed,170
y_hat,169
sum,169
h1,169
executable,169
num_boxes,168
ts,168
mat,168
layer_outputs,168
max_score,167
hs,167
layer_name,167
doc,167
att,167
attributes,167
areas,166
n_samples,166
mlvl_scores,166
tasks,166
mems,166
encoder_extended_attention_mask,166
rel,166
cmd_args,166
ch,165
test_loss,165
shapes,165
x_max,165
x_train,165
nqubits,165
cls_feat,164
reduction,164
shift,164
calib,164
request,164
char,164
crop,164
trainset,164
cs,163
col,163
BATCH_SIZE,163
pretrained,163
boxlist,163
new_h,162
activation,162
location,162
choice,162
lrs,162
it,161
coord,161
output_tensor,161
saved_state,161
gen,161
J,161
extensions,160
parent,160
new_token,160
corpus,160
stds,159
start_idx,159
loss_mask,159
fd,159
ims,159
num_steps,159
end_positions,159
config_path,159
etag,159
yy,158
num_pos,158
test_set,158
train_transform,158
cursor,158
dictionary,158
data1,158
gts,157
event,157
img2,157
self,156
num_levels,156
error_msg,156
cmap,156
top5,156
opts,156
decoder_out,156
matched,156
att_op,156
img_list,155
all_labels,155
part,155
code,155
position_embeddings,155
U,155
choices,155
entropy,155
all_input_ids,155
softmax,154
command,154
out_label_ids,154
new_size,153
data_dict,153
fh,153
devices,152
mse,152
best,152
data_list,152
desc,152
sources,152
num_workers,151
correct_k,151
next,151
pieces,151
split_tokens,151
cache_path,151
image_ids,151
resolution,151
residuals,151
num_points,150
recalls,150
mask_rois,150
eval_inputs,150
rec,150
output_file,150
x_min,150
log_prob,150
img_size,149
device_ids,149
dirs,149
target_state,149
gt_masks,148
sp,148
epoch_loss,148
featmap_sizes,147
test_image,147
centers,147
loss1,147
d2,147
use_cache,147
hparams,147
X1,147
curr,147
x_out,147
advs,146
inplanes,145
heatmap,145
testset,145
test_layer,145
mapping,145
corr,145
patch,144
rpn_outs,144
maxk,144
loss_func,144
template,144
end_loss,144
depth_multiplier,144
gt_bbox,144
new_word,144
new_x_shape,144
train_X,144
sect_summs_new,144
zeros,143
reg_feat,143
input_x,143
initial_state,143
num_iter,143
num_embeddings,143
base_model,143
conf,143
loss_sum,143
object_meta,143
attn_outputs,143
Nodes,143
author,142
fpath,142
stack,142
padding_idx,142
strategy,142
start_loss,142
flops,142
img_ids,141
rle,141
bottom,141
v1,141
pi,141
vis,141
batch_shape,141
aux_logits,141
dst,141
clf,141
klen,141
test_model_list_path,141
_bboxes,140
in_dim,140
tokens_a,140
links,140
vx,140
reqs,140
train_pd,140
val_pd,140
new_shape,139
exe,139
avg_loss,139
x_test,139
num_frames,139
label2,139
pr,139
poly,139
soup,139
runner,138
py,138
high,138
extras,138
json_data,138
src_lengths,138
folder,137
distributed,137
img_dir,137
loss_fn,137
corners,137
max_size,137
qubits,137
end_idx,136
default,136
eval_data,136
point,136
sampled_inds,135
file_list,135
variance,135
a2,135
branch7x7dbl,135
cls_index,135
proxy,135
dev,135
out_string,135
finder,135
test_path,134
bbox_sampler,134
new_w,134
image_name,134
task_name,134
update_ops,134
y_,134
summary_writer,134
xy,134
alignment,134
ffn_output,134
eval_results,133
scaler,133
d1,133
transform_train,133
y_min,133
rgb,133
objective,133
shuffle,133
eval_dataloader,133
repr_str,132
output_dim,132
dset,132
predict,132
y_max,132
concat,132
prev_char,132
weight_expanded,132
attn_out,132
versions,132
latents,132
atoms,132
expires,132
pattern_re,132
pt,131
v2,131
data_folder,131
sim,131
all_results,131
begin,131
bn,131
extension,131
not_done,131
perm,130
class_names,130
bottleneck,130
crop_size,130
xi,130
langs,130
masked_lm_loss,130
merges,130
vehicles,130
release,129
thresholds,129
date,129
chunk,129
hasher,129
shifts,128
num_gts,128
pc,128
aux,128
tokenizer_class,128
val_loss,128
domain,128
new,128
fill,128
deltas,127
duration,127
disp,127
grad_norm,127
BASE_DIR,127
fs,127
proj,127
ground_truth_rect,127
num_choices,127
netG,127
batch_targets,127
circ,127
num_blocks,126
is_best,126
max_y,126
max_x,126
conv3,126
thresh,126
dataset_dir,126
audio,126
eval_sampler,126
token_type_embeds,126
got,126
pad_to_multiple,126
bbox_weights,125
dw,125
dilation,125
model_config,125
log_file,125
upper,125
sd,125
rate,125
columns,125
observation,125
num_sequences,125
accs,125
best_epoch,125
text_type,125
Y1,125
new_points,125
bbox_assigner,124
mask_head,124
detector,124
tau,124
texts,124
data_train,124
x_unfold,124
rev,124
bbox_results,123
out_size,123
denominator,123
sc,123
num_examples,123
tgt_dict,123
output_eval_file,123
x_list,122
div,122
tok,122
valid_data,122
load_tf_weights,122
path3,122
rep,122
space,122
planes,121
gs,121
num_gpus,121
model_fn,121
toc,121
nsentences,121
decoder_input_ids,121
pathname,121
label_id,120
f2,120
out_path,120
save_name,120
num_filters,120
callbacks,120
feature_map,120
save_file,120
sequence_list,120
md,120
iterations,120
epochs_trained,120
cached_features_file,120
hidden_state,120
ndim,120
publicId,120
trailing_dot,120
loss_function,119
data_iter,119
hyp,119
ilens,119
embedding_output,119
cats,119
dataset_train,119
tb_writer,119
train_Y,119
Y2,119
sha,118
buckets,118
extra,118
iters,118
real,118
session,118
next_state,118
x_adv,118
data_mask,118
new_pos,118
out_dim,118
pos_scores,118
src_dataset,118
zs,118
init_block_channels,118
bins,117
tmpdir,117
rpn_cls_score,117
orig,117
n_features,117
branch3x3,117
symbols,117
cdf,117
encodings,117
kl_loss,117
view,117
CLASSES,116
lower,116
margin,116
vars,116
decoder_outputs,116
init_op,116
bn1,116
im1,116
target_str,116
test_acc,116
project,115
area2,115
assigned_labels,115
scene,115
model_file,115
output_text,115
one_hot,115
edge,115
fps,115
nx,115
prompt,115
y_samples,115
area1,114
directory,114
repo,114
cwd,114
normal,114
a1,114
output_g,114
cond,114
src_dict,114
seq_relationship_score,114
iteration,114
system,114
n_gpu,114
box_cls,114
response_json,114
ori_shape,113
timestamp,113
ans,113
kl,113
k1,113
cm,113
tokens_b,113
start_index,113
hg,113
test_x,113
tf,113
post,113
pred_sum,113
sampling_results,112
ub,112
m2,112
im2,112
mx,112
enc,112
lhs,112
deploy_config,112
comment,112
dd,112
m1,112
weights_path,112
w_heads,112
pretrained_config_archive_map,112
mc_token_ids,112
ex,112
c_,112
save_result_path,112
decay,111
basename,111
neighbors,111
kernels,111
adversary,111
pair,111
train_x,111
segments,111
steps_trained_in_current_epoch,111
lm_labels,111
s0,111
batch_loss,111
prior,111
unet_block,111
num_class,110
mlvl_bboxes,110
min_x,110
video,110
entities,110
eos,110
attn_vec,110
fwd_pos_seq,110
w1,110
tracker_names,110
stat,110
scorer,110
epoch_iterator,110
rollouts,110
number,110
actual,110
num_blank,110
img_info,109
mask_semantic_feat,109
new_state_dict,109
model_class,109
common,109
x_s,109
src_len,109
neg,108
font,108
dh,108
ar,108
x_new,108
alphas,108
__license__,108
x5,108
nll_loss,108
proxies,108
term,108
ncols,108
script,108
matchExpr,108
invalid_target_index,108
batch_sampler,107
gap,107
fmt,107
bleu,107
output_h,107
hist,107
img_files,107
roots,107
kw,107
num_params,107
ref_point,107
T1,107
chn,106
widths,106
resnet,106
meta_path,106
feature_extractor,106
gtv,106
precisions,105
tmp_dir,105
num_anchors,105
img_metas,105
mask_roi_extractor,105
tar,105
avg,105
vocab_tokens,105
func_name,105
seq_name,105
angles,104
filters,104
marker,104
language,104
cur_len,104
hooks,104
heatmaps,104
cache_file,104
visible,104
start_states,104
tol,104
THETA,104
batch_data1,104
bbox_head,103
result_file,103
data_shape,103
target_mapping,103
segmentation,103
image_features,103
rect,103
kp,103
init_vars,103
ignored_index,103
outfile,103
cl,103
fm,103
CT_image,103
qreg,103
valid_inds,102
ignore,102
format,102
eval_batch_size,102
rot,102
start_new_word,102
intermediate_output,102
input_file,102
min_y,102
loss_dict,102
w2,102
encoder_attention_mask,102
pretrained_init_configuration,102
expr,102
video_path,101
batch_norm_params,101
tok_end_position,101
prelim_predictions,101
image_data,101
batch_index,101
filter,101
test_model_path,101
loss0,101
last_tensor,101
difficult,100
rpn_bbox_pred,100
num_rois,100
timer,100
c0,100
sr,100
memory,100
numerator,100
levels,100
anchor,100
output_scores,100
logging_loss,100
process,100
mixed_key_layer,100
mixed_value_layer,100
netD,100
rad,100
char_len,100
vertices,99
urls,99
train_iterator,99
query_tokens,99
value_layer,99
perm_mask,99
image_tensor,99
sh,99
num_objs,99
zero,99
ranks,99
gt_roidb,99
goal,99
string_types,99
GTV_image,99
canvas,98
all_predictions,98
val_set,98
bn2,98
embed_tokens,98
all_input_mask,98
predicted_prob,98
CT_image_patchs,98
GTV_patchs,98
att_batch,98
auth,98
regex,97
inside_flags,97
ann_ids,97
pred_boxes,97
bbox_label,97
corruptions,97
c3,97
tl,97
padding_length,97
children,97
data_file,97
bias_correction2,97
missing,97
model_inputs,97
key_layer,97
tx,97
seqs,97
ROOT_DIR,97
initial,97
dataset_val,97
PY3,97
reason,97
pathlist,97
heights,96
workers,96
coeffs,96
condition,96
markers,96
bias_correction1,96
embeds,96
min_value,96
train_examples,96
query_layer,96
batch_num,96
embed_dim,96
freq,96
past_length,96
input_text,96
past_key_values,96
rollout,96
lam,96
T2,96
wheel,96
netloc,96
info_dir,96
has_high_char,96
MAXSIZE,96
want_unicode,96
implementation_version,96
arcname,96
systemId,96
ignoreEndTag,96
ctm_env,96
NORM_TYPE,95
train_inputs,95
pre_pool,95
stop,95
spacing,95
selected,95
style,95
pretrained_dict,95
bits,95
auc,95
attn_scores,95
p_data_fp32,95
scope_names,95
active_loss,95
reshaped_logits,95
Node_meta,95
lt,94
indice,94
category,94
cam,94
toks,94
gpu,94
token_type_embeddings,94
target_mask,94
img_input,94
det,94
trackers,94
seq_names,94
num_dims,94
split_path,94
queue,94
verbose,94
train_size,94
tables,94
mid_channels,94
label3,94
core,94
down,93
ks,93
y3,93
loss2,93
client,93
base_config,93
warmup_steps,93
best_non_null_entry,93
log_str,93
keep_prob,93
polygons,93
image_dir,93
net_config,93
exp_name,93
args_dict,93
ix,93
next_token_logits,93
all_segment_ids,93
den,93
all_data,93
manager,93
vs,93
hide_cursor,93
mdp,93
px,92
train_batch_size,92
idx2,92
label_path,92
experiment,92
best_span_index,92
im_info,92
feature_maps,92
trainloader,92
select,92
rand,92
flat_input_ids,92
contexts,92
final,92
mll,92
aps,91
valid_mask,91
img_tensor,91
types,91
dir_path,91
best_loss,91
fx,91
nums,91
atten,91
word_ids,91
test_network,91
new_mems,91
normalizer,91
total_time,91
out_2,91
output_boxes,91
incremental_state,91
nb_eval_steps,91
html,91
layout,91
log_data,91
sample_idx,90
legend,90
constraints,90
diag,90
ok,90
input_image,90
raw_data,90
non_tgt_mask,90
flat_token_type_ids,90
hm,90
addr,90
sample_weight,90
tf_name,90
line_split,90
sock,90
list_t,90
t_X,90
img_LR,90
datasetname,90
image1,89
image2,89
dis,89
VERSION,89
det_bboxes,89
ratios,89
data_type,89
expected_names,89
k2,89
db,89
grads_and_vars,89
distorted_image,89
new_name,89
output1,89
train_list,89
cr,89
regions,89
sf,89
d_p,89
MODEL_CLASSES,89
cuda,89
binary,89
sites,89
extra_inds,88
merged_masks,88
json_results,88
folder_name,88
pool1,88
random_state,88
score_null,88
decoder_input,88
file_pattern,88
cls_logits,88
cropped_image,88
cls_loss,88
ua,88
pids,88
im_patch,88
step_length,88
ll,88
key_padding_mask,88
empty,88
active_logits,88
active_labels,88
valid_loader,88
datafile,88
tail,88
max_bbox,88
leng,88
wnd_end,88
result_list,87
img_paths,87
storage,87
const,87
x_size,87
postfix,87
val_acc,87
figsize,87
banned_tokens,87
presents,87
output_ids,87
plot,87
base_dir,87
intrinsics,87
rets,87
processed_results,87
html_theme,86
num_scales,86
label_names,86
result_dir,86
imgIds,86
C1,86
wf,86
model1,86
output_channel,86
seg_mat,86
image_pil,86
cropped,86
se,86
out_file,86
br,86
iw,86
out_1,86
frame_list,86
debug_,86
num_nodes,86
arrays,86
encoder_hidden_states,86
flat_attention_mask,86
props,86
topk_idxs,86
cert_reqs,86
fileobj,86
pipeline_config,86
wnd_begin,86
arg_vars,86
packages,85
copyright,85
module_name,85
centerness,85
keep_inds,85
last_feat,85
max_idx,85
numel,85
actor,85
exclude,85
model_kwargs,85
builder,85
z1,85
replacement,85
loss_type,85
train_iter,85
checkpoint_dir,85
output_sz,85
annos,85
current_time,85
r_ind,85
h0,85
handler,85
X0,85
stdout,85
letter,85
prefixlen,85
expected_feature_map_shape,85
second_max_logit,85
exclude_patterns,84
grad_weight,84
fc1,84
test_transform,84
branch1x1,84
maxlen,84
qid,84
unique_id,84
prev_is_whitespace,84
include,84
aspect_ratio,84
chunk_size,84
bpe_tokens,84
encoder_embed_tokens,84
decoder_embed_tokens,84
position_bias,84
_TOKENIZER_FOR_DOC,84
fac,84
lines_enum,84
schemes,84
rev_options,84
instrlen,84
maxExcLoc,84
maxException,84
preloc,84
_operators,84
name_ver,84
currentNode,84
charEncoding,84
implementation,84
second_max_index,84
pooled_feat,84
segms,83
flipped,83
cls_scores,83
roi_feats,83
net_output,83
branch7x7,83
sub_tokens,83
threads,83
input_p,83
train_y,83
heads,83
prediction_logits,83
algorithm,83
z2,83
input_nc,83
fake,83
e_curr,83
templates_path,82
loss_value,82
result_files,82
infos,82
origin,82
refs,82
seeds,82
vy,82
train_file,82
rotation,82
pars,82
neg_loss,82
batch_idx,82
pool_size,82
executor,82
train_acc,82
len_,82
LR,82
rest,82
dest,82
mixed_query_layer,82
tr_loss,82
predicted_label,82
channels_per_layers,82
nT,82
box_encodings,82
checkpoint_file,81
endpoints_shapes,81
density,81
x_shape,81
model_args,81
final_text,81
model_id,81
requires,81
inner_states,81
present,81
model_input_names,81
archive,81
pm,81
upconv,81
logabsdet,81
rf,81
trace,81
x_hat,81
feature_vector,81
subjective_model,81
pat,80
res_layer,80
bbox_roi_extractor,80
filelist,80
gauss,80
C2,80
candidate,80
n_batches,80
similarity,80
permutation,80
ckpt_path,80
translations,80
output_filename,80
all_scores,80
vol,80
benchmark,80
chunks,80
resolved_archive_file,80
max_positions,80
smooth_loss,80
unk,80
tf_path,80
ndims,80
node_str,80
ob,80
data_test,80
page,80
test_file,80
net_struc_str,80
LBL,80
generator_val,80
html_static_path,79
target_lvls,79
class_id,79
anchor_generator,79
catIds,79
v0,79
model_state_dict,79
testloader,79
vectors,79
conv4,79
IMG_EXTENSIONS,79
n_layers,79
rhs,79
min_size,79
max_val,79
preprocessed_inputs,79
report,79
TO_REMOVE,79
conv_block,79
np_array,79
causal_mask,79
shift_logits,79
test_pruning,79
running_loss,79
wait,79
tt_rank,79
anno_path,78
prog_bar,78
shift_x,78
labels_list,78
_iou_thrs,78
bias_cls,78
y_list,78
proposal_inputs,78
pos_rois,78
conv_layer,78
pad_h,78
spatial_scale,78
result_dict,78
summaries,78
log_format,78
tb,78
ip,78
place,78
att_ws,78
hyps,78
wd,78
var_name,78
mask_tensor,78
p_mask,78
distribution,78
image_feature,78
prev_layer,78
tf_inputs,78
target_boxes,78
polygon,78
_fields_,78
length_tgt,78
weight_i,78
dk,78
attention_weights,78
shift_labels,78
default_cfg,78
mesh,78
middle,78
transform_test,78
Y3,78
wrapper,78
retval,78
record_path,78
chi2,78
map_tmp,78
TP,77
mask_data,77
bboxes_ignore,77
mask_logits,77
pad_w,77
annotation,77
pos_loss,77
folders,77
multiplier,77
endpoints,77
reps,77
penalty,77
clip,77
n_channels,77
solver,77
test_X,77
orig_tokens,77
reg_loss,77
model_params,77
new_v,77
temp_image,77
label_dict,77
A2,77
start_frame,77
new_key_padding_mask,77
save_filename,77
data_size,77
output_padding,77
nf_mult,77
coordinate,77
rpn_loss_inputs,76
lw,76
oc,76
tmpstr,76
output_folder,76
nn,76
val_data,76
clone,76
cat_ids,76
ih,76
hits,76
tgt_len,76
align_dict,76
bias_i,76
mc_logits,76
all_generative_model_classes,76
input_r,76
support,76
info_dict,76
changed,76
ROOT_PROJECT,76
labels_ignore,75
grad_offset,75
ic,75
predicted,75
image_info,75
fout,75
mu2,75
low,75
endpoint_to_shape,75
dic,75
sub,75
locs,75
tok_start_position,75
bd,75
seconds,75
schema,75
gpus,75
init_state,75
overflowing_tokens,75
pytestmark,75
sig,75
op_name,75
voxel_size,75
mvn,75
Y0,75
nl,75
rx,75
kpts,75
vz,75
master_doc,74
cocoEval,74
input_channels,74
elem,74
vector,74
trial,74
input_length,74
expected_output,74
boundary,74
ef,74
events,74
input_args,74
dp,74
fold,74
rowsum,74
top_k,74
username,74
genotype,74
X3,74
xrange,74
new_attrs,74
box_list,74
new_bboxes,73
arg_names,73
mAP,73
upper_bound,73
region,73
type_ids,73
new_layer,73
spans,73
degenerate,73
da,73
x_in,73
elements,73
env_path,73
im_patches,73
caption,73
prefix_tokens,73
out_features,73
digest,73
model_ft,73
integer_types,73
thetas,73
nf_mult_prev,73
arches,73
pixel_std,73
fe,73
__path__,73
cert,73
x_cls,72
pos_labels,72
grad_bias,72
faces,72
f0,72
batch_idxs,72
new_x,72
score_map,72
perturbed,72
model2,72
sys_act,72
training,72
filtered,72
padding_mask,72
feat2,72
aug_expansion_sz,72
r_head_k,72
estimator,72
ld,72
maps,72
problem,72
valid_idx,72
