problem,pass_num,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time_sec,bugs,cyclomatic,sloc,lloc,comment_rate,mi_std,mi_custom
604D,27,8.0,38.0,46.0,162.0,46.0,208.0,223.42,1148.9,17.05,19591.78,1088.43,0.383,6.0,29.0,25.0,0.0,45.86,45.86
604D,28,8.0,40.0,51.0,147.0,48.0,198.0,236.88,1105.82,14.7,16255.59,903.09,0.3686,6.0,28.0,25.0,0.0,46.31,46.31
604D,29,8.0,39.0,36.0,134.0,47.0,170.0,230.13,944.28,13.74,12977.8,720.99,0.3148,5.0,26.0,23.0,0.0,47.63,47.63
604D,30,7.0,38.0,45.0,165.0,45.0,210.0,219.07,1153.29,15.2,17526.96,973.72,0.3844,5.0,30.0,26.0,0.0,45.67,45.67
604D,31,8.0,40.0,47.0,162.0,48.0,209.0,236.88,1167.26,16.2,18909.57,1050.53,0.3891,6.0,32.0,27.0,0.0,44.88,44.88
604D,32,8.0,37.0,38.0,141.0,45.0,179.0,216.75,983.04,15.24,14984.74,832.49,0.3277,5.0,27.0,23.0,0.0,47.15,47.15
610D,1,8.0,57.0,82.0,340.0,65.0,422.0,356.47,2541.44,23.86,60637.85,3368.77,0.8471,9.0,61.0,47.0,0.04,47.75,36.0
610D,2,5.0,45.0,48.0,174.0,50.0,222.0,258.74,1252.94,9.67,12111.72,672.87,0.4176,5.0,27.0,25.0,0.0,46.41,46.41
610D,3,5.0,49.0,54.0,185.0,54.0,239.0,286.73,1375.42,9.44,12982.26,721.24,0.4585,5.0,30.0,25.0,0.11,63.29,45.13
610D,4,5.0,46.0,48.0,176.0,51.0,224.0,265.69,1270.62,9.57,12153.79,675.21,0.4235,5.0,27.0,25.0,0.0,46.37,46.37
610D,5,5.0,49.0,51.0,174.0,54.0,225.0,286.73,1294.85,8.88,11495.09,638.62,0.4316,5.0,30.0,26.0,0.07,60.52,45.31
610D,6,7.0,53.0,65.0,214.0,60.0,279.0,323.23,1648.02,14.13,23289.98,1293.89,0.5493,7.0,40.0,32.0,0.06,55.51,41.59
610D,7,5.0,42.0,43.0,162.0,47.0,205.0,238.09,1138.69,9.64,10980.23,610.01,0.3796,5.0,26.0,24.0,0.0,47.06,47.06
610D,8,6.0,41.0,42.0,175.0,47.0,217.0,235.17,1205.35,12.8,15434.31,857.46,0.4018,7.0,30.0,28.0,0.0,45.26,45.26
610D,9,7.0,54.0,60.0,205.0,61.0,265.0,330.42,1571.65,13.29,20882.51,1160.14,0.5239,7.0,36.0,32.0,0.06,56.65,42.73
610D,10,7.0,49.0,56.0,182.0,56.0,238.0,294.77,1382.15,13.0,17967.96,998.22,0.4607,6.0,35.0,31.0,0.06,57.64,43.52
610D,11,5.0,47.0,53.0,182.0,52.0,235.0,272.68,1339.6,9.68,12968.5,720.47,0.4465,5.0,30.0,26.0,0.07,60.42,45.21
610D,12,7.0,60.0,61.0,278.0,67.0,339.0,374.06,2056.4,16.22,33348.02,1852.67,0.6855,6.0,50.0,38.0,0.05,51.85,38.93
610D,13,6.0,55.0,59.0,264.0,61.0,323.0,333.48,1915.63,14.4,27585.05,1532.5,0.6385,7.0,40.0,35.0,0.0,41.13,41.13
610D,14,7.0,53.0,63.0,253.0,60.0,316.0,323.23,1866.58,16.71,31185.93,1732.55,0.6222,7.0,41.0,36.0,0.0,40.97,40.97
610D,15,5.0,45.0,48.0,174.0,50.0,222.0,258.74,1252.94,9.67,12111.72,672.87,0.4176,5.0,27.0,25.0,0.0,46.41,46.41
610D,16,5.0,43.0,44.0,176.0,48.0,220.0,244.94,1228.69,10.23,12572.66,698.48,0.4096,5.0,28.0,26.0,0.0,46.13,46.13
610D,17,5.0,43.0,48.0,174.0,48.0,222.0,244.94,1239.86,10.12,12542.79,696.82,0.4133,5.0,27.0,25.0,0.0,46.44,46.44
610D,18,5.0,46.0,45.0,154.0,51.0,199.0,265.69,1128.81,8.37,9447.67,524.87,0.3763,5.0,24.0,22.0,0.0,47.85,47.85
610D,19,6.0,53.0,51.0,192.0,59.0,243.0,319.09,1429.48,10.87,15535.51,863.08,0.4765,5.0,32.0,28.0,0.07,59.14,44.4
610D,20,5.0,45.0,48.0,174.0,50.0,222.0,258.74,1252.94,9.67,12111.72,672.87,0.4176,5.0,27.0,25.0,0.0,46.41,46.41
610D,21,5.0,41.0,43.0,154.0,46.0,197.0,231.27,1088.14,9.39,10217.92,567.66,0.3627,5.0,24.0,22.0,0.0,47.96,47.96
610D,22,5.0,46.0,49.0,178.0,51.0,227.0,265.69,1287.64,9.67,12456.52,692.03,0.4292,5.0,28.0,26.0,0.0,45.98,45.98
610D,23,6.0,54.0,57.0,269.0,60.0,326.0,326.27,1925.65,14.94,28777.71,1598.76,0.6419,9.0,47.0,36.0,0.0,39.32,39.32
610D,24,5.0,43.0,48.0,174.0,48.0,222.0,244.94,1239.86,10.12,12542.79,696.82,0.4133,5.0,27.0,25.0,0.0,46.44,46.44
610D,25,9.0,53.0,66.0,248.0,62.0,314.0,332.11,1869.62,21.06,39367.8,2187.1,0.6232,9.0,47.0,45.0,0.0,39.41,39.41
610D,26,5.0,50.0,57.0,192.0,55.0,249.0,293.8,1439.56,9.6,13819.76,767.76,0.4799,5.0,33.0,25.0,0.11,62.24,44.09
610D,27,5.0,43.0,48.0,174.0,48.0,222.0,244.94,1239.86,10.12,12542.79,696.82,0.4133,5.0,27.0,25.0,0.0,46.44,46.44
610D,28,6.0,49.0,52.0,195.0,55.0,247.0,290.63,1428.0,11.94,17048.52,947.14,0.476,5.0,31.0,29.0,0.0,44.71,44.71
610D,29,5.0,49.0,51.0,174.0,54.0,225.0,286.73,1294.85,8.88,11495.09,638.62,0.4316,5.0,28.0,26.0,0.0,45.97,45.97
610D,30,5.0,43.0,48.0,174.0,48.0,222.0,244.94,1239.86,10.12,12542.79,696.82,0.4133,5.0,27.0,25.0,0.0,46.44,46.44
610D,31,5.0,46.0,52.0,178.0,51.0,230.0,265.69,1304.66,9.67,12621.15,701.17,0.4349,5.0,29.0,25.0,0.07,61.07,45.61
610D,32,7.0,53.0,62.0,257.0,60.0,319.0,323.23,1884.3,16.97,31979.74,1776.65,0.6281,9.0,49.0,47.0,0.0,38.99,38.99
614A,1,8.0,41.0,37.0,136.0,49.0,173.0,243.66,971.34,13.27,12888.09,716.0,0.3238,7.0,30.0,27.0,0.0,45.92,45.92
614A,2,8.0,41.0,37.0,136.0,49.0,173.0,243.66,971.34,13.27,12888.09,716.0,0.3238,7.0,30.0,27.0,0.0,45.92,45.92
614A,3,7.0,36.0,29.0,106.0,43.0,135.0,205.77,732.55,10.31,7549.29,419.41,0.2442,6.0,24.0,21.0,0.0,49.03,49.03
614A,4,8.0,41.0,37.0,136.0,49.0,173.0,243.66,971.34,13.27,12888.09,716.0,0.3238,7.0,30.0,27.0,0.0,45.92,45.92
614A,5,7.0,36.0,29.0,106.0,43.0,135.0,205.77,732.55,10.31,7549.29,419.41,0.2442,6.0,24.0,21.0,0.0,49.03,49.03
614A,6,7.0,36.0,29.0,108.0,43.0,137.0,205.77,743.4,10.5,7805.68,433.65,0.2478,6.0,26.0,23.0,0.0,48.22,48.22
614A,7,8.0,40.0,35.0,129.0,48.0,164.0,236.88,915.93,12.9,11815.55,656.42,0.3053,7.0,25.0,22.0,0.0,47.82,47.82
614A,8,8.0,41.0,37.0,136.0,49.0,173.0,243.66,971.34,13.27,12888.09,716.0,0.3238,7.0,30.0,27.0,0.0,45.92,45.92
614A,9,8.0,42.0,39.0,139.0,50.0,178.0,250.48,1004.61,13.24,13299.08,738.84,0.3349,7.0,31.0,27.0,0.0,45.51,45.51
614A,10,8.0,41.0,37.0,136.0,49.0,173.0,243.66,971.34,13.27,12888.09,716.0,0.3238,7.0,30.0,27.0,0.0,45.92,45.92
614A,11,8.0,41.0,37.0,136.0,49.0,173.0,243.66,971.34,13.27,12888.09,716.0,0.3238,7.0,30.0,27.0,0.0,45.92,45.92
614A,12,7.0,36.0,29.0,106.0,43.0,135.0,205.77,732.55,10.31,7549.29,419.41,0.2442,6.0,24.0,21.0,0.0,49.03,49.03
614A,13,8.0,40.0,35.0,133.0,48.0,168.0,236.88,938.27,13.3,12479.04,693.28,0.3128,7.0,29.0,26.0,0.0,46.35,46.35
614A,14,8.0,41.0,37.0,136.0,49.0,173.0,243.66,971.34,13.27,12888.09,716.0,0.3238,7.0,30.0,27.0,0.0,45.92,45.92
614A,15,8.0,41.0,37.0,136.0,49.0,173.0,243.66,971.34,13.27,12888.09,716.0,0.3238,7.0,30.0,27.0,0.0,45.92,45.92
614A,16,8.0,41.0,37.0,136.0,49.0,173.0,243.66,971.34,13.27,12888.09,716.0,0.3238,7.0,30.0,27.0,0.0,45.92,45.92
614A,17,8.0,41.0,37.0,132.0,49.0,169.0,243.66,948.89,12.88,12219.8,678.88,0.3163,7.0,26.0,23.0,0.0,47.35,47.35
614A,18,8.0,41.0,37.0,136.0,49.0,173.0,243.66,971.34,13.27,12888.09,716.0,0.3238,7.0,30.0,27.0,0.0,45.92,45.92
614A,19,8.0,41.0,37.0,136.0,49.0,173.0,243.66,971.34,13.27,12888.09,716.0,0.3238,7.0,30.0,27.0,0.0,45.92,45.92
614A,20,8.0,40.0,39.0,137.0,48.0,176.0,236.88,982.95,13.7,13466.46,748.14,0.3277,7.0,30.0,27.0,0.0,45.88,45.88
614A,21,7.0,41.0,36.0,132.0,48.0,168.0,239.31,938.27,11.27,10572.74,587.37,0.3128,7.0,26.0,23.0,0.0,47.38,47.38
614A,22,7.0,36.0,29.0,106.0,43.0,135.0,205.77,732.55,10.31,7549.29,419.41,0.2442,6.0,24.0,21.0,0.0,49.03,49.03
614A,23,8.0,41.0,37.0,132.0,49.0,169.0,243.66,948.89,12.88,12219.8,678.88,0.3163,7.0,26.0,23.0,0.0,47.35,47.35
614A,24,7.0,36.0,29.0,106.0,43.0,135.0,205.77,732.55,10.31,7549.29,419.41,0.2442,6.0,24.0,21.0,0.0,49.03,49.03
614A,25,8.0,40.0,35.0,133.0,48.0,168.0,236.88,938.27,13.3,12479.04,693.28,0.3128,7.0,29.0,26.0,0.0,46.35,46.35
614A,26,8.0,40.0,35.0,133.0,48.0,168.0,236.88,938.27,13.3,12479.04,693.28,0.3128,7.0,29.0,26.0,0.0,46.35,46.35
614A,27,8.0,40.0,35.0,133.0,48.0,168.0,236.88,938.27,13.3,12479.04,693.28,0.3128,7.0,29.0,26.0,0.0,46.35,46.35
614A,28,8.0,41.0,37.0,136.0,49.0,173.0,243.66,971.34,13.27,12888.09,716.0,0.3238,7.0,30.0,27.0,0.0,45.92,45.92
614A,29,7.0,42.0,38.0,139.0,49.0,177.0,246.13,993.8,11.58,11511.56,639.53,0.3313,7.0,31.0,27.0,0.0,45.54,45.54
614A,30,8.0,41.0,37.0,136.0,49.0,173.0,243.66,971.34,13.27,12888.09,716.0,0.3238,7.0,30.0,27.0,0.0,45.92,45.92
614A,31,8.0,41.0,37.0,136.0,49.0,173.0,243.66,971.34,13.27,12888.09,716.0,0.3238,7.0,30.0,27.0,0.0,45.92,45.92
614A,32,7.0,36.0,29.0,106.0,43.0,135.0,205.77,732.55,10.31,7549.29,419.41,0.2442,6.0,24.0,21.0,0.0,49.03,49.03
614B,1,9.0,73.0,96.0,411.0,82.0,507.0,480.39,3223.28,25.34,81663.76,4536.88,1.0744,17.0,59.0,46.0,0.13,54.32,34.52
