problem,pass_num,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time_sec,bugs,cyclomatic,sloc,lloc,comment_rate,mi_std,mi_custom
595B,10,11.0,73.0,101.0,327.0,84.0,428.0,489.91,2735.91,24.64,67404.62,3744.7,0.912,10.0,51.0,45.0,0.06,51.66,37.34
595B,11,9.0,54.0,74.0,237.0,63.0,311.0,339.29,1858.93,19.75,36713.95,2039.66,0.6196,5.0,38.0,35.0,0.0,41.97,41.97
595B,12,9.0,73.0,87.0,287.0,82.0,374.0,480.39,2377.72,17.69,42066.18,2337.01,0.7926,8.0,49.0,43.0,0.07,53.01,38.41
595B,13,10.0,64.0,63.0,222.0,74.0,285.0,417.22,1769.69,17.34,30693.13,1705.17,0.5899,6.0,31.0,27.0,0.04,54.95,43.92
595B,14,9.0,57.0,62.0,215.0,66.0,277.0,361.0,1674.3,16.97,28418.99,1578.83,0.5581,8.0,32.0,29.0,0.0,43.52,43.52
595B,15,10.0,84.0,100.0,345.0,94.0,445.0,570.17,2916.79,20.54,59898.41,3327.69,0.9723,8.0,48.0,41.0,0.09,54.74,37.99
595B,16,8.0,56.0,75.0,231.0,64.0,306.0,349.21,1836.0,16.5,30294.0,1683.0,0.612,9.0,36.0,33.0,0.0,41.99,41.99
595B,17,11.0,52.0,62.0,193.0,63.0,255.0,334.48,1524.21,20.41,31114.33,1728.57,0.5081,7.0,29.0,26.0,0.0,44.87,44.87
595B,18,8.0,53.0,74.0,239.0,61.0,313.0,327.58,1856.32,18.04,33483.82,1860.21,0.6188,9.0,41.0,38.0,0.0,40.72,40.72
595B,19,9.0,52.0,72.0,222.0,61.0,294.0,324.95,1743.64,19.21,33497.95,1861.0,0.5812,9.0,34.0,31.0,0.0,42.69,42.69
595B,20,9.0,55.0,66.0,214.0,64.0,280.0,346.5,1680.0,17.51,29415.27,1634.18,0.56,8.0,33.0,29.0,0.0,43.22,43.22
595B,21,8.0,53.0,73.0,229.0,61.0,302.0,327.58,1791.08,17.28,30955.32,1719.74,0.597,9.0,41.0,38.0,0.0,40.83,40.83
595B,22,11.0,50.0,61.0,194.0,61.0,255.0,320.25,1512.34,21.34,32273.29,1792.96,0.5041,7.0,28.0,25.0,0.0,45.23,45.23
595B,23,11.0,51.0,61.0,188.0,62.0,249.0,327.35,1482.59,20.27,30058.88,1669.94,0.4942,7.0,28.0,25.0,0.0,45.29,45.29
595B,24,13.0,105.0,157.0,520.0,118.0,677.0,753.1,4659.55,32.19,149993.11,8332.95,1.5532,18.0,71.0,61.0,0.1,49.36,31.51
595B,25,10.0,51.0,73.0,216.0,61.0,289.0,322.51,1713.98,21.18,36296.11,2016.45,0.5713,9.0,36.0,33.0,0.0,42.2,42.2
595B,26,8.0,53.0,71.0,224.0,61.0,295.0,327.58,1749.57,16.91,29577.59,1643.2,0.5832,9.0,34.0,31.0,0.0,42.67,42.67
595B,27,9.0,54.0,67.0,219.0,63.0,286.0,339.29,1709.5,18.25,31198.41,1733.25,0.5698,8.0,34.0,31.0,0.0,42.88,42.88
595B,28,9.0,72.0,88.0,295.0,81.0,383.0,472.76,2428.16,18.44,44769.25,2487.18,0.8094,10.0,50.0,46.0,0.02,46.49,37.89
595B,29,11.0,65.0,66.0,236.0,76.0,302.0,429.51,1886.87,19.97,37679.42,2093.3,0.629,8.0,34.0,30.0,0.03,53.09,42.58
595B,30,9.0,56.0,75.0,230.0,65.0,305.0,353.74,1836.82,18.48,33948.41,1886.02,0.6123,9.0,42.0,39.0,0.0,40.52,40.52
595B,31,8.0,50.0,77.0,237.0,58.0,314.0,306.19,1839.41,18.96,34875.14,1937.51,0.6131,6.0,38.0,35.0,0.0,41.87,41.87
595B,32,10.0,64.0,82.0,250.0,74.0,332.0,417.22,2061.54,19.53,40264.42,2236.91,0.6872,9.0,43.0,38.0,0.05,52.87,39.95
604D,2,11.0,63.0,81.0,274.0,74.0,355.0,414.62,2204.36,23.92,52729.59,2929.42,0.7348,8.0,37.0,32.0,0.06,55.23,41.31
604D,3,8.0,31.0,22.0,70.0,39.0,92.0,177.58,486.26,9.03,4392.0,244.0,0.1621,2.0,14.0,11.0,0.0,55.92,55.92
604D,4,9.0,44.0,35.0,125.0,53.0,160.0,268.74,916.47,12.78,11716.2,650.9,0.3055,3.0,21.0,18.0,0.0,50.01,50.01
604D,5,9.0,41.0,39.0,124.0,50.0,163.0,248.19,919.95,13.61,12520.28,695.57,0.3066,4.0,24.0,21.0,0.0,48.6,48.6
604D,6,8.0,43.0,41.0,132.0,51.0,173.0,257.33,981.33,12.28,12049.81,669.43,0.3271,5.0,25.0,22.0,0.0,47.88,47.88
604D,7,8.0,43.0,41.0,132.0,51.0,173.0,257.33,981.33,12.28,12049.81,669.43,0.3271,5.0,25.0,22.0,0.0,47.88,47.88
604D,8,9.0,41.0,35.0,109.0,50.0,144.0,248.19,812.72,11.96,9722.85,540.16,0.2709,3.0,21.0,18.0,0.0,50.38,50.38
604D,10,9.0,40.0,34.0,112.0,49.0,146.0,241.41,819.75,12.6,10328.82,573.82,0.2732,3.0,20.0,17.0,0.0,50.81,50.81
604D,11,7.0,36.0,31.0,117.0,43.0,148.0,205.77,803.09,11.38,9135.12,507.51,0.2677,4.0,23.0,19.0,0.0,49.42,49.42
604D,12,5.0,27.0,20.0,54.0,32.0,74.0,139.99,370.0,5.0,1850.0,102.78,0.1233,2.0,13.0,10.0,0.0,57.45,57.45
604D,13,11.0,64.0,81.0,280.0,75.0,361.0,422.05,2248.6,24.06,54107.02,3005.95,0.7495,8.0,36.0,31.0,0.06,55.62,41.5
604D,14,11.0,62.0,83.0,285.0,73.0,368.0,407.21,2277.86,25.28,57589.33,3199.41,0.7593,8.0,39.0,34.0,0.06,54.27,40.71
604D,15,9.0,45.0,46.0,145.0,54.0,191.0,275.66,1099.18,14.5,15938.16,885.45,0.3664,5.0,26.0,23.0,0.0,47.17,47.17
604D,16,8.0,32.0,24.0,73.0,40.0,97.0,184.0,516.23,9.12,4710.57,261.7,0.1721,2.0,15.0,11.0,0.0,55.08,55.08
604D,18,9.0,40.0,34.0,107.0,49.0,141.0,241.41,791.67,12.04,9529.78,529.43,0.2639,3.0,20.0,17.0,0.0,50.92,50.92
604D,19,9.0,43.0,39.0,133.0,52.0,172.0,261.86,980.48,13.92,13646.85,758.16,0.3268,4.0,24.0,21.0,0.0,48.41,48.41
604D,20,8.0,39.0,41.0,119.0,47.0,160.0,230.13,888.73,12.21,10847.12,602.62,0.2962,5.0,25.0,22.0,0.0,48.19,48.19
604D,22,5.0,27.0,19.0,53.0,32.0,72.0,139.99,360.0,4.91,1766.67,98.15,0.12,2.0,13.0,10.0,0.0,57.53,57.53
604D,23,11.0,62.0,83.0,281.0,73.0,364.0,407.21,2253.1,24.93,56163.87,3120.22,0.751,8.0,37.0,32.0,0.06,55.16,41.24
604D,24,8.0,43.0,41.0,132.0,51.0,173.0,257.33,981.33,12.28,12049.81,669.43,0.3271,5.0,25.0,22.0,0.0,47.88,47.88
604D,26,7.0,36.0,36.0,129.0,43.0,165.0,205.77,895.33,12.54,11228.98,623.83,0.2984,5.0,26.0,23.0,0.0,47.79,47.79
604D,27,11.0,63.0,83.0,281.0,74.0,364.0,414.62,2260.24,24.53,55447.66,3080.43,0.7534,8.0,38.0,33.0,0.06,54.72,40.98
604D,28,8.0,41.0,41.0,126.0,49.0,167.0,243.66,937.66,12.29,11526.31,640.35,0.3126,5.0,25.0,22.0,0.0,48.02,48.02
604D,31,10.0,73.0,111.0,453.0,83.0,564.0,485.08,3595.52,31.03,111559.7,6197.76,1.1985,17.0,73.0,70.0,0.0,32.17,32.17
610D,1,9.0,67.0,78.0,301.0,76.0,379.0,434.96,2367.96,20.22,47871.76,2659.54,0.7893,10.0,49.0,41.0,0.05,50.65,38.16
610D,3,6.0,55.0,49.0,196.0,61.0,245.0,333.48,1453.03,10.69,15534.22,863.01,0.4843,5.0,32.0,26.0,0.0,44.35,44.35
610D,6,10.0,105.0,178.0,767.0,115.0,945.0,738.22,6468.99,36.52,236272.09,13126.23,2.1563,25.0,114.0,101.0,0.1,42.58,25.08
610D,7,6.0,62.0,51.0,204.0,68.0,255.0,384.67,1552.3,9.87,15322.73,851.26,0.5174,5.0,35.0,26.0,0.1,61.19,43.3
610D,8,9.0,60.0,70.0,384.0,69.0,454.0,382.94,2773.27,28.8,79870.18,4437.23,0.9244,15.0,46.0,40.0,0.0,37.6,37.6
610D,9,9.0,60.0,70.0,381.0,69.0,451.0,382.94,2754.94,28.57,78722.54,4373.47,0.9183,15.0,45.0,39.0,0.0,37.83,37.83
610D,10,8.0,77.0,72.0,338.0,85.0,410.0,506.54,2627.85,17.56,46140.96,2563.39,0.876,8.0,52.0,44.0,0.04,49.65,37.55
610D,11,10.0,76.0,104.0,469.0,86.0,573.0,508.06,3682.25,30.86,113616.78,6312.04,1.2274,20.0,63.0,56.0,0.02,40.92,33.09
610D,12,8.0,59.0,69.0,363.0,67.0,432.0,371.08,2620.55,24.61,64492.19,3582.9,0.8735,12.0,46.0,40.0,0.0,38.18,38.18
610D,13,10.0,131.0,169.0,884.0,141.0,1053.0,954.6,7517.95,33.74,253658.99,14092.17,2.506,25.0,136.0,121.0,0.09,39.82,22.96
610D,14,9.0,59.0,70.0,333.0,68.0,403.0,375.61,2453.25,25.4,62308.33,3461.57,0.8177,15.0,46.0,40.0,0.0,37.98,37.98
610D,15,9.0,60.0,70.0,384.0,69.0,454.0,382.94,2773.27,28.8,79870.18,4437.23,0.9244,15.0,46.0,40.0,0.0,37.6,37.6
610D,16,9.0,70.0,76.0,380.0,79.0,456.0,457.58,2874.52,24.43,70220.52,3901.14,0.9582,12.0,53.0,48.0,0.0,36.56,36.56
610D,17,10.0,114.0,195.0,882.0,124.0,1077.0,812.17,7489.67,38.68,289731.95,16096.22,2.4966,27.0,135.0,122.0,0.08,39.0,22.77
610D,18,9.0,67.0,78.0,301.0,76.0,379.0,434.96,2367.96,20.22,47871.76,2659.54,0.7893,10.0,49.0,41.0,0.05,50.65,38.16
610D,20,9.0,71.0,67.0,332.0,80.0,399.0,465.16,2522.45,21.04,53078.02,2948.78,0.8408,9.0,50.0,39.0,0.09,55.0,37.91
610D,22,10.0,90.0,106.0,518.0,100.0,624.0,617.49,4145.77,28.78,119305.94,6628.11,1.3819,19.0,76.0,66.0,0.04,43.19,31.09
610D,24,8.0,74.0,84.0,461.0,82.0,545.0,483.5,3464.87,24.92,86340.71,4796.71,1.155,14.0,64.0,56.0,0.0,33.93,33.93
610D,25,9.0,60.0,70.0,384.0,69.0,454.0,382.94,2773.27,28.8,79870.18,4437.23,0.9244,15.0,46.0,40.0,0.0,37.6,37.6
610D,28,9.0,61.0,70.0,384.0,70.0,454.0,390.3,2782.69,28.33,78827.8,4379.32,0.9276,15.0,46.0,40.0,0.0,37.59,37.59
610D,30,8.0,66.0,65.0,389.0,74.0,454.0,422.93,2819.09,23.58,66462.23,3692.35,0.9397,12.0,55.0,49.0,0.0,36.26,36.26
610D,31,9.0,60.0,70.0,384.0,69.0,454.0,382.94,2773.27,28.8,79870.18,4437.23,0.9244,15.0,46.0,40.0,0.0,37.6,37.6
610D,32,6.0,55.0,49.0,196.0,61.0,245.0,333.48,1453.03,10.69,15534.22,863.01,0.4843,5.0,32.0,26.0,0.0,44.35,44.35
614A,1,8.0,40.0,35.0,131.0,48.0,166.0,236.88,927.1,13.1,12145.06,674.73,0.309,7.0,29.0,26.0,0.0,46.38,46.38
614A,2,7.0,37.0,33.0,110.0,44.0,143.0,212.4,780.7,10.41,8123.49,451.3,0.2602,6.0,27.0,24.0,0.0,47.72,47.72
614A,3,9.0,42.0,41.0,134.0,51.0,175.0,255.01,992.67,14.36,14251.97,791.78,0.3309,8.0,28.0,25.0,0.0,46.37,46.37
614A,4,8.0,39.0,35.0,131.0,47.0,166.0,230.13,922.06,13.44,12388.73,688.26,0.3074,7.0,29.0,26.0,0.0,46.4,46.4
614A,5,7.0,37.0,33.0,110.0,44.0,143.0,212.4,780.7,10.41,8123.49,451.3,0.2602,6.0,27.0,24.0,0.0,47.72,47.72
614A,6,7.0,38.0,33.0,112.0,45.0,145.0,219.07,796.32,10.32,8214.66,456.37,0.2654,6.0,28.0,24.0,0.0,47.31,47.31
614A,7,7.0,37.0,33.0,110.0,44.0,143.0,212.4,780.7,10.41,8123.49,451.3,0.2602,6.0,27.0,24.0,0.0,47.72,47.72
614A,8,9.0,40.0,37.0,130.0,49.0,167.0,241.41,937.66,14.62,13713.23,761.85,0.3126,8.0,27.0,24.0,0.0,46.89,46.89
614A,9,7.0,37.0,33.0,110.0,44.0,143.0,212.4,780.7,10.41,8123.49,451.3,0.2602,6.0,27.0,24.0,0.0,47.72,47.72
614A,10,7.0,37.0,31.0,109.0,44.0,140.0,212.4,764.32,10.31,7880.76,437.82,0.2548,6.0,27.0,23.0,0.0,47.78,47.78
614A,11,7.0,35.0,39.0,107.0,42.0,146.0,199.18,787.28,10.7,8423.88,467.99,0.2624,6.0,26.0,23.0,0.0,48.05,48.05
614A,12,8.0,41.0,37.0,134.0,49.0,171.0,243.66,960.12,13.07,12551.75,697.32,0.32,7.0,30.0,26.0,0.0,45.95,45.95
614A,13,7.0,37.0,33.0,110.0,44.0,143.0,212.4,780.7,10.41,8123.49,451.3,0.2602,6.0,27.0,24.0,0.0,47.72,47.72
614A,14,8.0,41.0,35.0,133.0,49.0,168.0,243.66,943.27,12.98,12239.52,679.97,0.3144,8.0,29.0,26.0,0.0,46.19,46.19
614A,15,7.0,38.0,35.0,113.0,45.0,148.0,219.07,812.79,10.41,8459.48,469.97,0.2709,6.0,28.0,24.0,0.0,47.25,47.25
614A,16,7.0,37.0,33.0,110.0,44.0,143.0,212.4,780.7,10.41,8123.49,451.3,0.2602,6.0,27.0,24.0,0.0,47.72,47.72
614A,17,9.0,41.0,43.0,148.0,50.0,191.0,248.19,1077.98,16.24,17510.55,972.81,0.3593,10.0,32.0,29.0,0.0,44.59,44.59
614A,18,8.0,39.0,44.0,140.0,47.0,184.0,230.13,1022.04,14.36,14675.51,815.31,0.3407,9.0,30.0,27.0,0.0,45.5,45.5
614A,19,8.0,40.0,35.0,131.0,48.0,166.0,236.88,927.1,13.1,12145.06,674.73,0.309,7.0,29.0,26.0,0.0,46.38,46.38
614A,20,9.0,38.0,45.0,132.0,47.0,177.0,227.95,983.16,15.63,15368.38,853.8,0.3277,7.0,28.0,26.0,0.0,46.54,46.54
614A,21,8.0,40.0,35.0,131.0,48.0,166.0,236.88,927.1,13.1,12145.06,674.73,0.309,7.0,29.0,26.0,0.0,46.38,46.38
614A,22,8.0,40.0,45.0,136.0,48.0,181.0,236.88,1010.88,13.6,13747.94,763.77,0.337,9.0,28.0,25.0,0.0,46.18,46.18
614A,23,9.0,40.0,37.0,128.0,49.0,165.0,241.41,926.43,14.4,13340.55,741.14,0.3088,7.0,26.0,23.0,0.0,47.42,47.42
614A,24,9.0,42.0,38.0,128.0,51.0,166.0,255.01,941.62,13.71,12913.68,717.43,0.3139,8.0,28.0,25.0,0.0,46.53,46.53
614A,25,8.0,41.0,37.0,134.0,49.0,171.0,243.66,960.12,13.07,12551.75,697.32,0.32,7.0,30.0,26.0,0.0,45.95,45.95
614A,26,9.0,40.0,37.0,128.0,49.0,165.0,241.41,926.43,14.4,13340.55,741.14,0.3088,7.0,26.0,23.0,0.0,47.42,47.42
614A,27,7.0,36.0,29.0,106.0,43.0,135.0,205.77,732.55,10.31,7549.29,419.41,0.2442,6.0,26.0,23.0,0.0,48.27,48.27
614A,28,9.0,41.0,38.0,130.0,50.0,168.0,248.19,948.17,14.27,13528.74,751.6,0.3161,8.0,28.0,25.0,0.0,46.51,46.51
614A,29,7.0,37.0,31.0,109.0,44.0,140.0,212.4,764.32,10.31,7880.76,437.82,0.2548,6.0,27.0,24.0,0.0,47.78,47.78
614A,30,7.0,37.0,33.0,110.0,44.0,143.0,212.4,780.7,10.41,8123.49,451.3,0.2602,6.0,27.0,24.0,0.0,47.72,47.72
614A,31,8.0,42.0,38.0,127.0,50.0,165.0,250.48,931.24,12.1,11263.52,625.75,0.3104,7.0,28.0,25.0,0.0,46.7,46.7
614A,32,7.0,37.0,31.0,109.0,44.0,140.0,212.4,764.32,10.31,7880.76,437.82,0.2548,6.0,27.0,24.0,0.0,47.78,47.78
614B,1,8.0,52.0,73.0,248.0,60.0,321.0,320.42,1896.11,19.08,36171.98,2009.55,0.632,14.0,63.0,58.0,0.0,35.91,35.91
614B,2,10.0,53.0,78.0,256.0,63.0,334.0,336.8,1996.41,24.15,48215.22,2678.62,0.6655,15.0,53.0,51.0,0.0,37.26,37.26
614B,3,10.0,61.0,61.0,224.0,71.0,285.0,394.99,1752.68,18.36,32180.32,1787.8,0.5842,11.0,49.0,44.0,0.02,47.72,38.94
614B,4,8.0,54.0,62.0,265.0,62.0,327.0,334.76,1947.02,19.63,38219.32,2123.3,0.649,15.0,62.0,57.0,0.0,35.85,35.85
614B,5,11.0,65.0,86.0,305.0,76.0,391.0,429.51,2442.94,25.81,63046.64,3502.59,0.8143,16.0,63.0,57.0,0.03,45.63,34.87
