Variable Name,Projects Count
_C,23
FLAGS,23
MB,23
extra_tokens,23
builtin_print,23
token_ids,23
latent,23
heads,23
children,23
epoch_loss,23
process,23
n1,23
t_total,23
dl,23
past_key_value,23
target_area,23
entropy,23
adj,23
bigram,22
error_msg,22
task_name,22
nlp,22
new_v,22
param_state,22
bar,22
top1,22
dir_name,22
top_k,22
tensors,22
k1,22
use_cache,22
cutoff,22
model_params,22
attention_weights,22
n_train,22
num_tasks,22
reference,22
timer,22
total_norm,22
token_type_embeddings,22
audio,22
cur_len,22
in_features,22
w2,22
upper,22
proj,22
magnitude,22
lb,22
missing_keys,22
column_names,22
gt_masks,22
y_max,22
dets,22
ckpt_dir,22
mrec,22
stages,22
annos,22
result_dir,22
test_transform,22
a3,22
eval_results,22
use_bias,22
anno,22
network,22
__author__,22
test_file,22
sigmas,22
nc,22
space_fmt,22
base_dir,22
grad_bias,22
save_name,22
empty,22
palette,22
cos,22
confidence,22
test_list,22
w_slices,22
h_slices,22
cls_token,22
current_time,22
kl,22
ptr,22
hist,22
train_size,22
stack,22
head_mask,21
concat,21
lm_logits,21
tb_writer,21
src_len,21
part,21
translations,21
target_size,21
preprocess,21
builder,21
lm_loss,21
bpe_tokens,21
optimizers,21
early_stopping,21
timesteps,21
questions,21
segment,21
prev_char,21
key_padding_mask,21
train_path,21
stream,21
num_groups,21
stat,21
nll_loss,21
text_a,21
pred_scores,21
orig_type,21
selected,21
pointer,21
INF,21
rois,21
x_list,21
keypoints,21
evaluation,21
lt,21
num_boxes,21
model_file,21
graphs,21
signature,21
padw,21
dp,21
model_state_dict,21
auc,21
eval_loss,21
f2,21
input_channel,21
da,21
encoding,21
rep,21
processes,21
label_name,21
q1,21
_logger,21
pair,21
img_np,21
mx,21
predict,21
load_path,21
date,21
gpus,21
base_model_prefix,21
ext_modules,21
encoder_layer,21
_CONFIG_FOR_DOC,21
random_tensor,21
loss_list,21
rand,20
tgt_len,20
label_dict,20
attrs,20
sha,20
sample_num,20
lang,20
logits_per_text,20
begin,20
embs,20
iterations,20
dummy,20
kw,20
xt,20
num_beams,20
prev,20
devices,20
style,20
dir_path,20
file_names,20
objective,20
end_logits,20
start_logits,20
img_shape,20
pos_y,20
dim_t,20
instance,20
depths,20
image_ids,20
size_list,20
new_path,20
num_chunks,20
padded_img,20
rles,20
progress_bar,20
datas,20
coordinates,20
rotation_matrix,20
define_macros,20
properties,20
new_features,20
output_names,20
test_results,20
batch_index,20
pos_x,20
intersect,20
img_dir,20
avg,20
logits_per_image,20
merges,20
batch_sizes,20
experiment,20
batch_data,20
n_batches,20
centers,20
dataset_dict,20
entry,20
IMG_EXTENSIONS,20
stddev,20
model_output,20
running_loss,20
new_name,20
pad_b,20
pad_r,20
y_hat,20
batchsize,20
results_dict,20
rmse,20
half,20
x_windows,20
self_outputs,20
tokenizer_name,20
pre,20
tr_loss,20
decoder_input_ids,20
data_files,20
data_collator,20
br,20
seeds,20
perplexity,20
next_decoder_cache,20
mask_idx,19
divisor,19
valid_idx,19
gap,19
dots,19
ns,19
new_k,19
seen,19
filtered,19
content_length,19
w0,19
translation,19
layer_id,19
padding_mask,19
full_path,19
dict,19
sub,19
tok,19
encoder_attention_mask,19
loss_sum,19
new_state,19
pygments_style,19
smooth,19
video_path,19
best_score,19
base_model,19
chunks,19
tau,19
hparams,19
urls,19
model_cls,19
req,19
planes,19
end_loss,19
guid,19
mixed_value_layer,19
start_loss,19
unexpected_keys,19
mixed_key_layer,19
event,19
cat_ids,19
class_id,19
y_min,19
key_list,19
x_new,19
py,19
target_label,19
offset_y,19
rle,19
anns,19
gt_mask,19
offset_x,19
mesh,19
pred_boxes,19
min_x,19
sess,19
rb,19
html_theme_options,19
train_file,19
session,19
grid_h,19
grid_w,19
new_pos_embed,19
y_test,19
fan_in,19
out_channel,19
faces,19
idx1,19
tt,19
resnet,19
backend,19
last_idx,19
v0,19
input_,19
ix,19
grad_weight,19
coeff,19
attentions,19
n2,19
gauss,19
train_list,19
rate,19
cdf,19
is_cross_attention,19
char,19
dice,19
_keys_to_ignore_on_load_missing,19
_TOKENIZER_FOR_DOC,19
corpus,19
arrays,19
print_freq,19
mapper,19
penalty,19
sents,18
d_model,18
pos_emb,18
in_dim,18
numel,18
span,18
option,18
negatives,18
chunk_size,18
common,18
base_path,18
data_cfg,18
constraints,18
default,18
rc,18
titles,18
patience,18
lens,18
idx2,18
logprobs,18
dest,18
buffer_size,18
dataset_idx,18
features_list,18
last_checkpoint,18
choices,18
l1_loss,18
layer_head_mask,18
refs,18
bias_correction2,18
remainder,18
cap,18
min_len,18
bias_correction1,18
k2,18
transform_test,18
image_file,18
records,18
first_token_tensor,18
all_data,18
end_positions,18
start_positions,18
rs,18
cwd,18
locs,18
debug,18
ignored_index,18
valid_loader,18
img_info,18
conv1,18
work_dir,18
mpre,18
components,18
frac,18
data_loaders,18
pw,18
min_y,18
num_class,18
canvas,18
streams,18
local_size,18
indice,18
pred_labels,18
th,18
ret_dict,18
detector,18
px,18
result_path,18
stds,18
cam,18
record,18
batch_indices,18
hflip,18
combined,18
tl,18
requirements,18
run_id,18
end_index,18
user,18
test_path,18
save_folder,18
poses,18
model_to_save,18
returns,18
log_dict,18
encodings,18
mask1,18
mask2,18
steps_per_epoch,18
checkpoint_dir,18
d_loss,18
sum,18
real,18
file_id,18
other,18
patterns,18
subset,18
output_padding,18
activations,18
mae,18
out_1,18
final,18
train_dir,18
matched,18
bb,18
output_tensor,18
model_parameters,18
entities,18
_keys_to_ignore_on_load_unexpected,18
text_b,18
past_key_values_length,18
all_cross_attentions,18
all_scores,18
data_file,18
group_name,18
dataset_train,18
val_acc,18
grid_y,17
id_list,17
type,17
encoder_extended_attention_mask,17
top_p,17
smooth_loss,17
aux,17
layer_idx,17
arguments,17
si,17
amsgrad,17
block1,17
use_cuda,17
split_name,17
mask_shape,17
condition,17
grid_x,17
replace,17
merged,17
block2,17
encoder_hidden_shape,17
input_file,17
sr,17
all_files,17
train_time,17
repeat,17
rets,17
gate,17
transformer,17
mid_channels,17
tokens_a,17
channel,17
cb,17
fpath,17
gt_boxes,17
test_pipeline,17
ckpts,17
x_i,17
coeffs,17
teacher_model,17
repr_str,17
heights,17
init_fn,17
table_data,17
img_norm_cfg,17
pred_label,17
gt_classes,17
aps,17
select,17
json_file,17
console,17
x_start,17
load_from,17
last_epoch,17
img_scale,17
centroid,17
max_num,17
camera,17
num_levels,17
optimizer_config,17
label_key,17
pos_inds,17
label_names,17
bounds,17
param_dict,17
n_test,17
_MODELS,17
cuda,17
pred_mask,17
sf,17
cfg_dict,17
vertices,17
sequences,17
methods,17
y_train,17
train_idx,17
app,17
sequence_length,17
rho,17
mlp,17
g_loss,17
tps,17
BATCH_SIZE,17
fw,17
all_indices,17
best_model,17
conv_block,17
weights_sum,17
out_2,17
diffs,17
positional_embedding,17
sub_tokens,17
split_tokens,17
pd,17
trace,17
train_iterator,17
present_key_value,17
self_attention_outputs,17
group_size,17
all_self_attentions,17
max_score,17
html,17
eval_sampler,17
train_result,17
model_without_ddp,17
metric_logger,17
train_stats,17
workers,16
new_lr,16
is_training,16
toks,16
num_instances,16
resp,16
src_path,16
inv_freq,16
speed,16
buckets,16
__constants__,16
new_x,16
batch_mask,16
to_save,16
t_i,16
conv_layer,16
masked_indices,16
pretrained_model,16
data1,16
new_dict,16
energy,16
captions,16
all_attentions,16
model_args,16
alignment,16
ax2,16
dirs,16
pipeline,16
tokens_b,16
truncation,16
ph,16
x_offset,16
n_img,16
pcd,16
inter_channels,16
shift_x,16
shift_y,16
lr_config,16
train_pipeline,16
video_name,16
pr,16
checkpoint_config,16
fourcc,16
c_in,16
category_id,16
factors,16
dataset_class,16
bias_init,16
location,16
pos_loss,16
data_config,16
gt_dir,16
log_config,16
filelist,16
gt_bboxes,16
resume_from,16
class_weight,16
CLASSES,16
hr,16
n_dim,16
t_start,16
enabled,16
output_width,16
vit,16
draw,16
tgt2,16
nf,16
interp,16
val_set,16
pos_idx,16
oh,16
num_extra_tokens,16
pos_tokens,16
vel,16
edge_index,16
deg,16
save_file,16
NUM_CLASSES,16
initializer,16
multiplier,16
conv2d,16
data_type,16
last_channel,16
proc,16
run_dir,16
client,16
ma,16
d4,16
ll,16
best_loss,16
check,16
checkpoint_callback,16
dec,16
x_pad,16
dot,16
weight_shape,16
all_logits,16
common_kwargs,16
sh,16
model_names,16
attributes,16
normal,16
x6,16
TP,16
output_list,16
output_tensors,16
degrees,16
relative_position_scores,16
relative_position_scores_key,16
position_ids_r,16
position_ids_l,16
relative_position_scores_query,16
substr,16
data_iter,16
orig_tokens,16
positive,16
config_dict,16
aug,16
active_loss,16
all_results,16
all_predictions,16
max_seq_length,16
self_attn_past_key_value,16
tar,16
new_tensor,16
slices,16
num_batch,16
pad_size,16
use_auth_token,16
overwrite_cache,16
all_input_ids,16
past_key_values,16
label_mask,16
is_train,16
intermediates,16
class_list,16
test_size,16
decoder_output,15
special_tokens_mask,15
manifest,15
decay_steps,15
cycle,15
num_tokens,15
eval_kwargs,15
meta_path,15
top5,15
pad_len,15
hook,15
past,15
CONFIG_NAME,15
vars,15
raw_data,15
crit,15
n_steps,15
amp,15
best_metric,15
ok,15
cpu,15
ntasks,15
bleu,15
padding_size,15
n_batch,15
mean_x,15
mi,15
codes,15
total_len,15
filters,15
log_format,15
best_idx,15
time_elapsed,15
kv,15
cur_time,15
exp,15
total_params,15
y3,15
engine,15
ax3,15
ncols,15
local_metadata,15
settings,15
ACT2FN,15
embeds,15
num_stages,15
neg_loss,15
input_name,15
dist_params,15
param_norm,15
part_list,15
conv2,15
num_gts,15
expanded_mask,15
gt_idx,15
fpn_conv,15
r3,15
final_results,15
num_neg,15
initialized,15
ann_info,15
MODELS,15
neg_inds,15
verts,15
is_tensor,15
crop_h,15
model_state,15
input_path,15
commands,15
crop_w,15
tmp_file,15
yaw,15
pil_image,15
obj_type,15
rlimit,15
loss_reg,15
not_mask,15
block_type,15
fg_mask,15
frame_id,15
MAX_LEN,15
img_w,15
anchor_generator,15
vflip,15
fc_std,15
download_target,15
_tokenizer,15
map,15
image_paths,15
decoder_layer,15
batch_dim,15
gpu,15
origin,15
xc,15
neg_idx,15
resume,15
references,15
ow,15
output_folder,15
max_iter,15
min_size,15
n_channels,15
image_tensor,15
schedule,15
one,15
exp_name,15
csv_path,15
styles,15
log_stats,15
nums,15
x_size,15
limit,15
onehot,15
envs,15
data_size,15
rect,15
out_str,15
policy_loss,15
init_method,15
n_gpu,15
loss_ce,15
mean_loss,15
ignore_index,15
numbers,15
is_last,15
props,15
qkv_bias,15
posemb,15
extra_dims,15
num_cols,15
moments,15
fx,15
x_norm,15
feat_dim,15
nx,15
elem,15
inv_idx,15
test_result,15
start_new_word,15
cur_substr,15
stream_handler,15
is_bad,15
matcher,15
log_ratio,15
seq_ids,15
latex_documents,15
train_labels,15
ls,15
status,15
number,15
special_tokens,15
repo,15
x_shape,15
here,15
cross_attention_outputs,15
all_preds,15
training_args,15
reordered_past,15
dataset_val,15
upper_bound,15
transform_list,15
random_state,15
epoch_time,15
x_in,15
todo_include_todos,14
cf,14
intersphinx_mapping,14
sample_size,14
attn_out,14
use_fp16,14
next_token_logits,14
src_mask,14
pad_bottom,14
etag_bytes,14
batch_loss,14
prior,14
max,14
postfix,14
subkey,14
args_dict,14
warmup,14
kernels,14
updates,14
beam_size,14
min_length,14
chunk,14
probability_matrix,14
json_data,14
url_or_filename,14
padding_idx,14
centroids,14
hyp,14
datadir,14
model_cfg,14
pad_mask,14
p_data_fp32,14
f0,14
attn_probs,14
etag,14
clusters,14
tokenized,14
target_dir,14
params_dict,14
objs,14
part_file,14
symbols,14
scorer,14
pad_token_id,14
effective_batch_size,14
langs,14
max_steps,14
final_scores,14
url_bytes,14
indices_replaced,14
events,14
new_value,14
x_center,14
dist2,14
coco,14
field,14
label_weights,14
positives,14
load,14
_base_,14
legend,14
true_label,14
num_gt,14
y_range,14
query_embed,14
instance_id,14
total_epochs,14
neg_mask,14
cls_scores,14
bns,14
gt_points,14
cat_id,14
reduced_dict,14
laterals,14
show,14
lw,14
num_anchors,14
prog_bar,14
used_backbone_levels,14
workflow,14
valid_inds,14
keep_inds,14
rand_idx,14
P2,14
result_file,14
dash_line,14
rot90,14
image_resolution,14
expected_sha256,14
templates,14
vision_width,14
feature_list,14
vision_patch_size,14
transformer_width,14
transformer_layers,14
vision_layers,14
transformer_heads,14
idx_list,14
tf,14
p_t,14
ms,14
xi,14
running_mean,14
space,14
metric_name,14
npos,14
cumsum,14
observation,14
run_name,14
dset,14
max_grad_norm,14
sigma_x,14
x_hat,14
console_handler,14
output_channel,14
folder_name,14
S1,14
x_test,14
rv,14
gray,14
pdf,14
input_list,14
min_dist,14
bl,14
hh,14
num_masks,14
out_img,14
json_path,14
warmup_lr,14
fan_out,14
slope,14
rnd,14
posemb_grid,14
links,14
vx,14
toc,14
ssims,14
absx,14
kernel_width,14
absx3,14
absx2,14
FP,14
fg,14
maxes,14
x_t,14
degree,14
IoU,14
qid,14
latex_elements,14
htmlhelp_basename,14
active_labels,14
model_id,14
rel_pos,14
new_tokens,14
_CHECKPOINT_FOR_DOC,14
output_eval_file,14
z0,14
src_dir,14
cams,14
pred_list,14
rt,14
locations,14
agent,14
feature_extractor,14
norm_type,14
test_sampler,14
lower_bound,14
expected,14
cr,14
valid_dataset,14
branch3x3,14
branch1x1,14
true,14
tail,13
next_tokens,13
saved_state,13
length_penalty,13
input_dir,13
train_args,13
pieces,13
pad_top,13
input1,13
data2,13
div,13
num_rows,13
max_pos,13
before,13
num_updates,13
mask_value,13
exponent,13
align,13
dataset_size,13
do_sample,13
sinusoid_inp,13
ema,13
min_lr,13
src_masks,13
max_seq_len,13
ti,13
output_channels,13
grad_norms,13
second,13
ac,13
bp,13
ckpt_name,13
hypo,13
aux_loss,13
WEIGHTS_NAME,13
mask_size,13
mems,13
num_words,13
indices_random,13
random_words,13
id_map,13
dataset_config,13
eos_token_id,13
input_length,13
d_p,13
generated,13
n_iter,13
input2,13
mse_loss,13
dropout_rate,13
mp,13
gt_label,13
gpu_id,13
collate_fn,13
weights_path,13
seq_relationship_score,13
metric_names,13
map_size,13
ordered_results,13
num_branches,13
pat,13
out_tensor,13
fuse_layer,13
fp16_cfg,13
new_xyz,13
loss_seg,13
offset_h,13
p7,13
match_quality_matrix,13
focal_weight,13
gpu_list,13
batch_labels,13
x_c,13
padded_masks,13
uv,13
loss_mask,13
img_gray,13
imgIds,13
full_dataset,13
packages,13
flipped,13
truth,13
gious,13
p3,13
l_conv,13
res_dict,13
new_loss,13
num_modules,13
prev_shape,13
gx,13
x_range,13
relu,13
cw,13
nonzero_mask,13
cls_score,13
point_coords,13
cocoEval,13
num_obj,13
data_info,13
num_pred,13
segs,13
print_str,13
blocks_dict,13
block_id,13
ori_shape,13
img_paths,13
p6,13
keep_mask,13
sums,13
env_info_dict,13
diameter,13
loss_bbox,13
ROOT_DIR,13
gt_bbox,13
polygons,13
radii,13
ua,13
temp_file,13
onnx_model,13
