Variable Name,Frequency
feature_extractor,111
loss_mask,111
resp_obj6,111
resp_obj7,111
num_batches,110
high,110
perm,110
overlap,110
mult,110
cache,110
V,110
search_method,110
v1,109
mat,109
NORM_TYPE,109
total_length,109
sim,109
lrs,109
output_eval_file,109
split_tokens,108
vec,108
pbar,108
now,108
loss1,108
new_features,108
gt_classes,108
mask_targets,108
eos,108
batch_time,108
normalize,108
nll_loss,108
archive_file,108
resp_obj4,108
resp_obj5,108
max_size,107
pos_scores,107
current_dir,107
input_channel,107
ops,106
stat,106
w2,106
new_h,106
resp_obj3,106
log_dir,105
scorer,105
exp,105
seq_relationship_score,105
label_id,105
encoding,105
chn,105
rpn_cls_score,105
out_file,104
train_set,104
cost,104
ext,104
pose,104
bar,104
coord,104
E,104
cutoff,104
hyps,104
output_path,103
attr,103
det_bboxes,103
matches,102
sources,102
expected_output,102
indexes,102
new,102
init_op,102
stream,102
out_string,102
port,102
valid_inds,102
segm_results,102
shift,101
kl,101
model_config,101
dh,101
detections,101
boxlist,101
data_folder,101
got,101
pos_bbox_targets,101
c2,100
record,100
config_path,100
max_y,100
img1,100
pc,100
init,100
new_word,100
lm_labels,100
transitions,100
ilens,100
parsed,99
intermediate_output,99
callbacks,99
template,99
output_dict,99
req,99
gts,99
attn_out,99
n_classes,98
ones,98
ts,98
Z,98
pred_boxes,98
MODEL_CLASSES,98
cached_features_file,98
roidb,98
bn,97
gradients,97
extensions,97
output_dim,97
img_ids,97
attn_scores,97
result_list,97
nb_eval_steps,97
resp_obj2,97
new_shape,96
train_examples,96
s2,96
hiddens,96
loss_dict,96
num_bins,96
ps,95
c1,95
output_file,95
sign,95
y_test,95
train_iterator,95
attrs,95
symbols,95
prev_filters,95
it,94
all_input_mask,94
command,94
layer_name,94
fmt,94
direction,94
body,94
model_fn,94
scale_factors,94
PRETRAINED_POSITIONAL_EMBEDDINGS_SIZES,94
prev_char,94
vertices,94
sampler_cfg,94
axes,93
update,93
I,93
data_dict,93
cy,93
objects,93
VOCAB_FILES_NAMES,93
cmap,93
dir,92
all_segment_ids,92
time,92
l1,92
ex,92
klen,92
image_tensor,92
input_x,92
bottom,92
PRETRAINED_VOCAB_FILES_MAP,92
w_heads,92
observations,92
plugins,92
resp_obj1,92
sample_idx,91
min_y,91
vis,91
activation,91
rgb,91
input_args,91
best_epoch,91
epoch_iterator,91
sampling_results,91
epoch_loss,90
token_type,90
att,90
new_state,90
max_x,90
timestamp,90
parent,90
incremental_state,90
src_len,90
alignment,90
embed_tokens,90
cls_reg_targets,90
weigths,90
weigths_mat,90
font,89
denominator,89
mixed_key_layer,89
corners,89
test_network,89
variables,89
ns,89
model_file,89
ss,89
data_file,89
hidden_state,89
ks,89
nx,89
tb_writer,89
entries,88
value_layer,88
outdir,88
word_ids,88
directory,88
detector,88
stop,88
duration,88
ub,88
texts,88
output_scores,88
out2,88
token_type_embeds,88
pytestmark,88
start_new_word,87
module_name,87
class_name,87
estimator,87
distances,87
shapes,87
transforms,87
decoded,87
num_anchors,87
load,87
contents,87
pid,87
x_s,87
test_file,87
attn_outputs,87
rpn_bbox_pred,87
cls_prob,87
planes,87
_bboxes,87
r1,86
arg,86
xyz,86
model_class,86
output_folder,86
attn_vec,86
new_size,86
encoder_embed_tokens,86
decoder_embed_tokens,86
merges,86
cat_ids,86
sampled_inds,86
qpos,86
xx,85
key_layer,85
v2,85
start_loss,85
end_loss,85
update_ops,85
conv1,85
d1,85
class_names,85
cx,85
kind,85
kw,85
mx,85
dets,85
logging_loss,85
heatmaps,85
log_s,85
region,85
inplanes,85
pipeline_config,85
expected_feature_map_shape,85
nms_pre,85
bbox_head,85
log_data,85
query_layer,84
top1,84
errors,84
map,84
cls_index,84
eval_batch_size,84
times,84
typ,84
postfix,84
data_time,84
ans,84
constraint_dir,84
transformation_dir,84
__future_module__,84
mixed_query_layer,83
eval_data,83
summary_writer,83
image_info,83
segms,83
batch_norm_params,83
train_path,83
test_acc,83
key_padding_mask,83
net_output,83
anchor_generator,83
net_params,83
prec,82
deltas,82
begin,82
loss_fn,82
test_loss,82
data_iter,82
d2,82
num_examples,82
data_mask,82
ctx,82
ar,82
trainset,82
embed_dim,82
h0,82
out1,82
mc_token_ids,82
qvel,82
heights,81
truth,81
real,81
resolution,81
BATCH_SIZE,81
rate,81
columns,81
output_g,81
rel,81
stdv,81
split_path,81
rec,80
preprocessed_inputs,80
precisions,80
r2,80
attributes,80
pooled,80
num_choices,80
num_train_optimization_steps,80
cats,80
X_test,80
cls_scores,80
env_params,80
mixed_value_layer,79
ann,79
base_config,79
val_dataset,79
use_cache,79
dropout,79
num_steps,79
image_ids,79
alphas,79
handle,79
bb,79
prefix_tokens,79
flow,79
load_tf_weights,79
new_w,79
patches,79
temps,79
choice,78
tok,78
train_transform,78
language,78
cls_loss,78
aux,78
min_x,78
seen,78
flops,78
agg_output,78
inner_states,78
domain,78
kl_loss,78
feature_maps,78
flipped_masks,78
results_transformed,78
cond,77
basename,77
padding_mask,77
unk,77
x5,77
proj,77
PATTERN,77
distributed,77
scales,76
out_size,76
token_ids,76
inter,76
mid,76
fps,76
tokenizer_class,76
batch_data,76
shifts,76
resized_masks,76
default_cfg,76
box_encodings,76
centerness,76
pretrained_dict,75
thresh,75
l2,75
train_file,75
padding_length,75
chunks,75
txt,75
segments,75
num_class,75
entropy,75
symbol,75
bpe_tokens,75
er,75
coordinate,75
decoder_input,74
author,74
reg,74
output_text,74
fwd_pos_seq,74
mask_head,74
momentum,74
pre_pool,74
host,74
child,74
dev,74
area1,74
polygons,74
tgt_len,74
avg_loss,74
num_nodes,74
special_tokens_count,74
conv_cfg,74
num_total_samples,74
intersection,73
a1,73
expr,73
dirs,73
new_points,73
cdf,73
final,73
formatter,73
raw_data,73
eval_metrics,73
eval_examples,73
qid,73
output_h,73
grads_and_vars,73
train_batch_size,73
__maintainer__,73
labels_list,73
py,73
perturbed,73
z2,73
attn_output,73
start_states,73
max_overlaps,73
pos_labels,73
mapping,72
lw,72
model_params,72
db,72
batch_loss,72
first_token_tensor,72
section,72
records,72
matcher,72
mask_logits,72
SAVE_MODEL_FLAG,72
new_state_dict,72
area2,72
align_dict,72
cw,72
img2,72
inputsRef,72
all_label_ids,72
output_spec,72
label_channels,72
flip_direction,72
bbox_preds,72
bbox_feats,72
min_value,71
char,71
zeros,71
dilation,71
bins,71
seqs,71
tok_end_position,71
cur_len,71
warmup_steps,71
expected_names,71
objs,71
b1,71
hypo,71
CLASSES,71
iteration,71
class_predictions_with_background,71
empty_gt_losses,71
one_gt_losses,71
first_index,71
dataset_dir,70
levels,70
n_samples,70
mesh,70
branch3x3dbl,70
n_batches,70
target_mapping,70
perm_mask,70
rho,70
opts,70
weights_path,70
numel,70
img_dir,70
word_idx,70
b2,70
query_tokens,69
arch,69
yy,69
permutation,69
endpoints_shapes,69
n1,69
stage,69
runs,69
init_params,69
embedded,69
a2,69
image_features,69
loss_function,69
bias_cls,69
save_solid,69
out_path,68
predictor,68
test_set,68
file_pattern,68
decoder_outputs,68
vocab_tokens,68
deploy_config,68
num_frames,68
support,68
dict,68
contexts,68
normal,68
fpn_model,68
ignored_index,67
sc,67
F,67
sequences,67
tau,67
batch_shape,67
num_instances,67
one_hot,67
tmpdir,67
image_feature,67
initial,67
pi,67
fc,67
storage,67
xi,67
next_token_logits,67
pr,67
innermost_let_ast_node,67
reshaped_logits,67
json_config,67
sents,67
base_anchors,67
inside_flags,67
gious,67
corruptions,67
attns,67
inputs_def,67
img_name,66
init_vars,66
num_filters,66
num_blocks,66
devices,66
param_optimizer,66
low,66
p_data_fp32,66
tvars,66
new_mems,66
normalizer,66
pair,66
curr,66
img_size,66
ann_ids,66
det,66
anno,66
edge,66
max_positions,66
langs,66
toc,66
output_name,66
tot,66
DATA_DIR,66
stds,66
neighbors,66
presents,66
rot,66
x_cls,66
empty_cls_loss,66
fmap,66
img_list,65
agent,65
bert_config,65
col,65
log_file,65
angles,65
next_state,65
methods,65
all_predictions,65
builder,65
common,65
train_input_fn,65
target_tokens,65
tx,65
comment,65
original,65
format,65
scheme,65
smooth_loss,65
epochs_trained,65
thresholds,65
netG,65
gap,65
past_length,65
input_text,65
squares,65
length_tgt,65
ret_data,65
model_ft,65
token_type_embeddings,64
num_epochs,64
decay,64
buckets,64
BASE_DIR,64
pts,64
nn,64
output_data,64
conv2,64
type_ids,64
coordinates,64
translations,64
conv_op,64
tf_inputs,64
test_image,64
optim,64
batch_idxs,64
patch,64
x_list,64
tr_loss,64
timer,64
weight_i,64
bias_i,64
x_test,64
num_features,64
kernels,64
pred_label,64
conv_hyperparams_text_proto,64
approxs,64
ret_stat,64
numerator,63
grid_x,63
grid_y,63
bias_correction1,63
bias_correction2,63
run_config,63
test_transform,63
layer1,63
k2,63
tf_example,63
data_format,63
distorted_image,63
y3,63
chunk_size,63
pixels,63
valid_losses,63
vector,63
max_iter,63
_TOKENIZER_FOR_DOC,63
prop,63
prior,63
mm_inputs,63
initial_config,63
correct_k,62
maxk,62
var_name,62
loss2,62
x_max,62
branch_pool,62
max_score,62
prelim_predictions,62
non_tgt_mask,62
cropped_masks,62
crop_size,62
orig,62
ok,62
sd,62
enc,62
pe,62
checkpoints_sorted,62
embed_dict,62
target_size,62
output_channel,62
nf_mult,62
unet_block,62
ffn_output,62
x_new,62
cls_score_list,62
expected_gt_inds,62
cstats,62
image_data,61
sub_tokens,61
fout,61
t_start,61
canvas,61
threads,61
mask_data,61
input_length,61
input_file,61
num_scales,61
th,61
elapsed_time,61
tail,61
actual,61
cand,61
nf_mult_prev,61
best_loss,61
pretrained_config_archive_map,61
enc_output,61
similarity,61
res_layer,61
goals,61
num_level_anchors,61
ori_shape,61
dcn,61
onegt_cls_loss,61
empty_box_loss,61
crop,60
gen,60
project,60
best_non_null_entry,60
decoder_inputs,60
endpoint_to_shape,60
category,60
charset,60
lt,60
input_var,60
field,60
preprocess_parser,60
truths,60
point,60
preprocessing_options,60
img_fill_val,60
assigner,60
mask_semantic_feat,60
attn_data,60
additional_net_params,60
confidence,59
new_context_layer_shape,59
scaler,59
gpu_id,59
CHANNELS,59
TR_CHANNELS,59
one_hot_labels,59
train_steps,59
expected_boxes,59
bn_axis,59
error_msg,59
refs,59
img_info,59
num_words,59
conv_block,59
next_sentence_loss,59
lm_loss,59
arch_settings,59
body_feats,59
types,58
cm,58
toks,58
margin,58
expected_output_shape,58
new_layer,58
merged_masks,58
train_inputs,58
gt_areas,58
resp,58
rs,58
chunk,58
cam,58
report,58
n_steps,58
prediction_logits,58
rst,58
pw,58
indice,58
bbox_pred_list,58
ag,58
extra_inds,58
scenario,58
input_tok,58
like,58
extension,57
new_model,57
is_bad,57
conditions,57
generated,57
lr_scheduled,57
copyright,57
html_theme,57
softmax,57
all_data,57
method_name,57
k1,57
image_pil,57
psnr_noisy_max,57
img_out,57
pre,57
release,57
vs,57
xy,57
branch2,57
encoder_hidden_states,57
im_shape,57
word_emb,57
softmax_output,57
input_shapes,57
datas,57
encoder_extended_attention_mask,57
caption,57
pos_bbox_pred,57
groundtruth_boxes,57
intermediate_result,57
json_file,56
label_dict,56
phase,56
line_split,56
orig_tokens,56
x_train,56
exclude_patterns,56
poses,56
score_null,56
span,56
flat_token_type_ids,56
lst,56
destination,56
num_outputs,56
debug,56
ann_info,56
ix,56
testset,56
i_buckets,56
n2,56
avg_attn,56
fake,56
factors,56
ACT2FN,56
flat_input_ids,56
tf_name,56
shift_logits,56
shift_labels,56
encoded_layers,56
pixel_std,56
x_reg,56
avg_factor,56
fallback_on_stride,56
onegt_box_loss,56
best_eval_metric,56
embedded_nodes,56
candidate,55
total_steps,55
endpoints,55
y_,55
ndim,55
templates_path,55
eta,55
layer3,55
cropped,55
NUM_CLASSES,55
down,55
meta_path,55
mark,55
model_urls,55
bboxes_ignore,55
pred_scores,55
gt_inds,55
plot,55
est,55
outfile,54
style,54
cursor,54
out_dim,54
html_static_path,54
rand,54
cwd,54
tok_start_position,54
exclude,54
all_results,54
extra_flags,54
workers,54
prev_layer,54
number,54
event,54
dic,54
imgIds,54
rb,54
segmentation,54
val_if_large,54
save_name,54
src_str,54
eos_mask,54
pads,54
cls_id,54
det_confs,54
dk,54
resolved_archive_file,54
present,54
tr,54
input_y,54
vertex,54
O,54
reuse,54
num_total_pos,54
mycount,54
padded_img,53
file_list,53
y_in,53
x_in,53
data_tensor,53
unique_id,53
current_step,53
default,53
vectors,53
tf,53
aspect_ratio,53
steps_trained_in_current_epoch,53
banned_tokens,53
legend,53
stages,53
px,53
pretrained_init_configuration,53
mc_logits,53
test_pruning,53
input_lengths,53
catIds,53
bboxes1,53
bboxes2,53
box_predictions,53
det_labels,53
json_pack,53
covmat,53
steps_per_epoch,52
meter,52
arrays,52
cur_substr,52
substr,52
num_gpus,52
new_name,52
variance,52
target_mask,52
pretrained,52
codes,52
word_embeddings,52
final_text,52
total_samples,52
y_max,52
val_metrics,52
image_name,52
location,52
remaining,52
fusion,52
f2,52
fin,52
expected_scores,52
t3,52
input_nc,52
in_features,52
val_loss,52
flat_attention_mask,52
s3_path,52
train_features,52
processed_results,52
ll,52
cocoEval,52
batch_num,52
Model,52
prediction_dict,52
flatten_cls_scores,52
last_feat,52
speed,52
coord1,52
embedded_predicates,52
sim_params,52
dev_data,51
new_token,51
probabilities,51
fh,51
D2,51
mask_tensor,51
masked_tokens,51
paddings,51
output_tensors,51
y_min,51
x_min,51
input_image,51
compiler,51
upper_bound,51
mAP,51
ppl,51
extra_keys,51
ob,51
latent,51
clip,51
decl_counter,51
r_head_k,51
json_results,51
rles,51
dataset_dicts,51
all_anchors,51
beam,51
result_files,51
np_array,51
roi_feats,51
state_name,51
oup,51
nbest_hyps,51
gt_bboxes_ignore_list,51
segs,51
input_tok_type,51
input_ent,51
test_labels,50
is_best,50
input_seq,50
check,50
audio,50
total_time,50
sh,50
eval_steps,50
attention_weights,50
nums,50
fpath,50
regex,50
translation,50
eval_input_fn,50
output_filename,50
class_id,50
psnr_max,50
missing,50
handler,50
dd,50
poly,50
tgt2,50
v_list,50
indices_to_remove,50
bw,50
bigram,50
tf_path,50
lm,50
boxes1,50
num_rois,50
masked_token,50
prog_bar,50
sent_output,50
att_ws,50
flatten_bbox_preds,50
mask_roi_extractor,50
assigned_gt_inds,50
transform_scale,50
data_list,49
rep,49
activations,49
seeds,49
discriminator,49
layer2,49
graph_def,49
model_inputs,49
ac,49
aspect_ratios,49
conv_name,49
output_stride,49
y1_expected,49
y2_expected,49
space,49
rv,49
filelist,49
choices,49
ct,49
post,49
pic,49
aps,49
ua,49
pred_mask,49
pool1,49
annotation,49
model_state_dict,49
cls_confs,49
logprob_i,49
boxes2,49
errG,49
param_dict,49
embeds,49
pos_assigned_gt_inds,49
num_total_neg,49
transform_module,49
haf,49
decode_start_pos,49
input_tok_pos,49
gnn_layer,49
next,48
hist,48
max_seq_length,48
m2,48
ema,48
result_dir,48
remainder,48
fid,48
dir_name,48
sv,48
prev_is_whitespace,48
orig_answer_text,48
model_kwargs,48
ef,48
flipped,48
img_input,48
num_train_steps,48
y4,48
arg_scope,48
dest,48
y_hat,48
betas,48
lower_bound,48
exp_name,48
predicted,48
top5,48
x_t,48
golds,48
cuda,48
encoder_outs,48
padding_l,48
gx,48
lab,48
palette,48
dp,48
tokenized_text,48
data_out,48
TF_CONFIG,48
x_shape,48
s3_resource,48
y_list,48
bbox_list,48
annos,48
pixel_mean,48
im_scale,48
target_lvls,48
ph,48
loc_pred,48
_iou_thrs,48
rescaled_masks,48
search_strategy,48
keep_indexes,48
Run1_age,48
tag_on,48
image_dir,47
conn,47
gpus,47
pt,47
cls_logits,47
seg_mat,47
indicator,47
min_size,47
ty,47
keep_inds,47
element,47
empty,47
__license__,47
DEBUG,47
save_file,47
out_features,47
img_tensor,47
label_names,47
top_k,47
data_set,47
c0,47
initial_state,47
adversarial,47
episode,47
missing_keys,47
output_mode,47
applier,47
checkpoint_dir,47
src_mask,47
bg_class_ind,47
kernel_shape,47
anchors_list,47
labels_ignore,47
extractor,46
folders,46
offset_y,46
num_params,46
heads,46
next_states,46
tt,46
best_span_index,46
processors,46
best_thresh,46
rotation,46
padded_masks,46
logdir,46
vars,46
val_list,46
train_generator,46
img_paths,46
u_list,46
polygon,46
m1,46
node_list,46
input_feed,46
unfold,46
batch_sampler,46
source_suffix,46
master_doc,46
all_boxes,46
