Variable Name,Projects Count
start_idx,53
sentences,53
identity,53
head,53
strides,53
model_dict,53
tree,52
boxes,52
title,52
prec,52
attn,52
data_path,52
weight_decay,52
epsilon,51
table,51
project,51
author,51
depth,51
train_dataloader,51
emb,51
vocab_size,51
x3,50
ch,50
ckpt,50
cs,50
perm,50
example,50
array,49
dataset_name,49
num_samples,49
outs,49
items,49
grid,49
checkpoint_path,49
fields,49
env,49
ap,49
formatter,49
edges,48
graph,48
end_idx,48
action,48
p2,48
pairs,48
o,48
generator,48
sentence,48
copyright,48
html_theme,48
sizes,48
output_path,48
group,48
node,48
batches,47
cat,47
hidden,47
templates_path,47
exclude_patterns,47
sess,47
arr,47
sp,47
decoder,47
sent,47
extra,47
angle,47
dists,46
op,46
saver,46
metric,46
message,46
start_epoch,46
task,46
s1,46
directory,46
nodes,46
string,45
vals,45
counts,45
ones,45
channels,45
html_static_path,45
pattern,45
y0,45
coords,44
label_map,44
out_file,44
evaluator,44
correct_k,44
c2,44
c1,44
flag,44
input_mask,44
pbar,44
ref,44
t0,44
trans,44
overlap,44
now,44
filepath,44
seq_len,44
release,44
buffer,43
FLAGS,43
st,43
matrix,43
token_type_ids,43
p1,43
maxk,43
folder,43
out_channels,43
r1,43
history,43
language,43
num_workers,43
current,43
top,43
image_path,42
rec,42
sequence,42
done,42
r2,42
means,42
Z,42
position,42
input_dim,42
shift,41
zeros,41
num_images,41
elapsed,41
I,41
xmin,41
xmax,41
test_loss,41
doc,41
best,41
attention,41
out_dir,40
max_length,40
use_cuda,40
vec,40
err,40
axis,40
no_decay,40
act,40
l2,40
filenames,40
box,40
config_file,40
annotations,40
momentum,40
dt,40
world_size,40
master_doc,40
source_suffix,40
cmap,40
anchors,39
y_true,39
dirname,39
ps,39
chars,39
seq_length,39
hidden_states,39
all_labels,39
num_channels,39
matches,39
flags,39
optimizer_grouped_parameters,39
instance,39
Q,39
states,39
dropout,39
frames,39
s2,39
total_length,39
mod,39
timestamp,39
loc,39
U,39
normalize,39
embed,39
end_time,39
xx,38
train_set,38
intersection,38
x4,38
shortcut,38
BATCH_SIZE,38
positions,38
method,38
hs,38
ymax,38
error,38
b2,38
new_key,38
a1,37
num_layers,37
v1,37
tag,37
log_file,37
new_shape,37
tags,37
t_total,37
fmt,37
distances,37
actions,37
ymin,37
label_ids,37
cache_dir,37
prev,37
b1,37
fps,37
distance,37
log_dir,36
first,36
h2,36
input_data,36
output_file,36
cp,36
segment_ids,36
model_dir,36
candidates,36
l1,36
headers,36
sequence_output,36
start_index,36
spec,36
tgt,36
conv1,36
rgb,36
buf,36
num_labels,36
cx,36
func,36
cy,36
dst,36
cur,36
img_id,36
bottom,36
last,35
lr_scheduler,35
pooled_output,35
total_time,35
feed_dict,35
update,35
reward,35
mat,35
success,35
seg,35
d1,35
cache_path,35
areas,35
variables,35
dev,35
E,35
dims,35
V,35
model_urls,35
ss,35
w2,35
sim,35
a2,35
out_path,34
iterator,34
image_size,34
cost,34
found,34
bias_correction2,34
class_name,34
categories,34
m2,34
bias_correction1,34
shapes,34
high,34
processor,34
pts,34
yy,34
end_index,34
new_size,34
task_name,34
objects,34
label_id,34
__author__,34
data_time,34
gts,34
hidden_dim,34
img_name,33
mapping,33
denominator,33
model_params,33
layer_output,33
parsed,33
phi,33
checkpoints,33
config_path,33
ext,33
y_train,33
rate,33
ts,33
nlp,33
attrs,33
encoded,33
req,33
w1,33
h0,33
loss_dict,33
tasks,33
conf,32
scales,32
choice,32
position_ids,32
out_size,32
num_batches,32
gradients,32
ws,32
y_test,32
thresh,32
conv2,32
d2,32
dw,32
best_score,32
attr,32
fc,32
batch_time,32
model_to_save,32
h1,31
sample_idx,31
test_set,31
filters,31
command,31
position_embeddings,31
answer,31
basename,31
begin,31
fh,31
img1,31
val_dataset,31
errors,31
shuffle,31
loss_fn,31
mse,31
body,31
template,31
biases,31
eval_dataset,31
ious,31
image_id,31
permutation,31
memory,31
init,31
txt,31
segments,31
inter,31
model_file,31
m1,31
img2,31
ks,31
best_acc,31
it,30
char,30
vocab_file,30
epoch_loss,30
all_input_ids,30
output_tokens,30
skip,30
loss_fct,30
exp,30
attention_scores,30
question,30
attention_probs,30
is_training,30
kl,30
precisions,30
module_name,30
margin,30
indexes,30
obs,30
F,30
num_points,30
sz,30
k1,30
one_hot,30
output_size,30
pair,30
cls_loss,30
alphas,30
bb,30
area1,30
grad_norm,30
eval_sampler,30
stdv,30
eval_dataloader,30
sents,30
types,29
entry,29
intermediate_output,29
v2,29
hidden_size,29
entries,29
time,29
context_layer,29
expected,29
sources,29
long_description,29
vis,29
bar,29
n_batches,29
data_dict,29
train_iterator,29
dh,29
th,29
bboxes,29
bsz,29
elapsed_time,29
input_file,29
activation,29
lower,29
stop,29
duration,29
img_size,29
numel,29
mid,29
data_file,29
out2,29
heights,28
n_classes,28
attention_output,28
token_type_embeddings,28
sub_tokens,28
session,28
widths,28
axes,28
train_transform,28
train_op,28
bins,28
recalls,28
text_a,28
new_state,28
transforms,28
logit,28
initializer,28
num_anchors,28
class_names,28
bleu,28
pt,28
chunk_size,28
default,28
chunks,28
area2,28
entropy,28
norm_layer,28
img_dir,28
pygments_style,28
flip,28
iteration,28
val_loss,28
out1,28
vector,28
new_h,28
file_list,27
hist,27
col,27
model_type,27
ann,27
key_layer,27
cell,27
query_layer,27
ex,27
DATASETS,27
num_blocks,27
dilation,27
instances,27
arg,27
eta,27
loss1,27
padding_length,27
k2,27
best_epoch,27
ns,27
port,27
kw,27
adj,27
mrec,27
overlaps,27
proposals,27
n1,27
stage,27
field,27
tic,27
DATA_DIR,27
neighbors,27
predictor,26
numerator,26
is_best,26
extension,26
orig_tokens,26
split_tokens,26
layer_name,26
value_layer,26
data_list,26
reg_loss,26
num_epochs,26
attn_mask,26
classifier,26
cwd,26
x_,26
output_dim,26
pieces,26
level,26
window,26
eval_loss,26
guid,26
max_size,26
regex,26
normalizer,26
empty,26
sd,26
orig,26
sep,26
enc,26
optim,26
mpre,26
ans,26
pred_boxes,26
avg_loss,26
mx,26
loss_cls,26
stds,26
rot,26
candidate,25
outfile,25
total_steps,25
first_token_tensor,25
devices,25
num_replicas,25
status,25
gen,25
decay,25
text_b,25
stat,25
direction,25
cdf,25
tau,25
loss2,25
softmax,25
data_iter,25
max_score,25
columns,25
num_steps,25
num_tokens,25
max_x,25
new,25
policy,25
tx,25
image_shape,25
ty,25
code,25
ar,25
symbols,25
num_pos,25
num_class,25
new_state_dict,25
num_nodes,25
num_words,25
max_epoch,25
dets,25
htmlhelp_basename,25
missing_keys,25
shifts,25
cm,24
max_val,24
dataset_dir,24
font,24
min_value,24
c3,24
stack,24
all_segment_ids,24
all_input_mask,24
truth,24
embedding_output,24
extended_attention_mask,24
loss_sum,24
is_bad,24
top1,24
max_y,24
n_samples,24
sign,24
xyz,24
reg,24
final,24
channel,24
rand,24
logs,24
threads,24
network,24
translations,24
category,24
interval,24
tensors,24
model_config,24
cache,24
rho,24
ranges,24
label_path,24
block_size,24
ctx,24
backbone,24
exclude,24
parent,24
filelist,24
rle,24
aspect_ratio,24
det,24
scale_factor,24
anns,24
xy,24
texts,24
legend,24
use_bias,24
total_size,24
lrs,24
py,24
img_shape,24
configs,24
latex_elements,24
loss_mask,24
new_w,24
app,23
dir,23
substr,23
__slots__,23
db,23
cur_substr,23
pointer,23
att,23
log_prob,23
start_new_word,23
crop,23
sh,23
angles,23
num_params,23
ops,23
result_dir,23
x_train,23
variance,23
ls,23
verbose,23
callbacks,23
sequences,23
avg,23
low,23
mult,23
fpath,23
pos_emb,23
span,23
common,23
times,23
up,23
num_examples,23
params_dict,23
rois,23
crop_size,23
detections,23
all_predictions,23
pretrained,23
components,23
vars,23
objs,23
self,23
maxlen,23
f2,23
mAP,23
aps,23
img_ids,23
convs,23
upper,23
bound,23
test_file,23
timer,23
cov,23
pr,23
content_length,23
n_gpu,23
latex_documents,23
texinfo_documents,23
man_pages,23
corpus,23
output_eval_file,23
observation,22
description,22
phase,22
mixed_query_layer,22
levels,22
start_loss,22
new_x_shape,22
end_positions,22
start_positions,22
end_loss,22
mixed_value_layer,22
new_context_layer_shape,22
end_logits,22
start_logits,22
arrays,22
mixed_key_layer,22
fid,22
scaler,22
min_y,22
batch_idx,22
deltas,22
eval_data,22
total_params,22
encoder_outputs,22
dirs,22
base_config,22
seqs,22
input_tensor,22
model_class,22
num_instances,22
image_ids,22
batch_shape,22
tmp_dir,22
num_boxes,22
base_dir,22
chunk,22
rs,22
meta_path,22
pi,22
opts,22
reduction,22
cc,22
train_path,22
anno,22
x_list,22
lm_logits,22
epoch_iterator,22
thresholds,22
stages,22
lens,22
embs,22
c0,22
proj,22
px,22
lm_loss,22
bigram,22
resolved_archive_file,22
root_dir,21
confidence,21
base_path,21
answers,21
tok,21
record,21
new_name,21
cond,21
grad_input,21
gpus,21
prediction_scores,21
pretrained_dict,21
infos,21
type,21
x_max,21
tokens_b,21
workers,21
decoded,21
padding_mask,21
train_examples,21
buffer_size,21
ac,21
tokens_a,21
DEBUG,21
pixels,21
test_path,21
sy,21
img_paths,21
ann_ids,21
EPS,21
dic,21
intermediate,21
trainset,21
testset,21
dir_path,21
rewards,21
model_state_dict,21
edge,21
dataset_idx,21
todo_include_todos,21
idx2,21
topk,21
factors,21
streams,21
perplexity,21
new_word,21
etag,21
unexpected_keys,21
url_bytes,21
max_iter,21
shift_x,21
shift_y,21
distributed,21
dataset_type,21
test_labels,20
image_dir,20
label_dict,20
img_list,20
flat,20
all_scores,20
fout,20
decoder_input,20
real,20
visited,20
hyp,20
ignored_index,20
grid_y,20
bn,20
resolution,20
grid_x,20
sc,20
divisor,20
buckets,20
valid_mask,20
si,20
hit,20
collection,20
gt_boxes,20
tw,20
qid,20
warmup_steps,20
image_name,20
category_id,20
input_path,20
start_offset,20
cur_dir,20
min_x,20
seen,20
dict,20
stream,20
refs,20
curr,20
test_acc,20
vectors,20
gs,20
poly,20
annotation,20
coco,20
polygons,20
wh,20
sample_size,20
ntokens,20
n2,20
batch_sampler,20
dtypes,20
data_root,20
clip,20
iters,20
point,20
border,20
b3,20
nx,20
WEIGHTS_NAME,20
all_label_ids,20
nb_eval_steps,20
s3_path,20
etag_bytes,20
logging_loss,20
url_or_filename,20
checkpoint_dir,20
new_keys,20
url_hash,20
etag_hash,20
CONFIG_NAME,20
X_train,20
pred_label,20
planes,20
base_model,19
combined,19
full_path,19
train_labels,19
dataset_path,19
conv2d,19
init_vars,19
ignore,19
query_tokens,19
self_output,19
new_model,19
in_size,19
outdir,19
part,19
t_start,19
segment,19
LEARNING_RATE,19
C1,19
sum,19
pc,19
sigmas,19
mu1,19
C2,19
relu,19
mu2,19
raw_data,19
init_kwargs,19
target_tensor,19
flat_token_type_ids,19
tmpdir,19
builder,19
training,19
class_id,19
gt_labels,19
token_ids,19
val_data,19
cur_len,19
evaluation,19
total_sum,19
dictionary,19
error_msg,19
neg,19
pre,19
contents,19
pid,19
raw,19
vs,19
choices,19
VERSION,19
current_time,19
ct,19
detector,19
range,19
save_file,19
pe,19
weights_path,19
new_data,19
patch,19
input_x,19
img_tensor,19
tgt_len,19
masked_lm_loss,19
src_len,19
target_size,19
cw,19
save_filename,19
titles,19
nc,19
queue,19
bounds,19
cat_ids,19
prev_char,19
y_list,19
bucket_name,19
MODEL_CLASSES,19
s3_resource,19
s3_object,19
x_test,19
file_handler,19
J,19
checkpoint_file,19
extra_compile_args,19
num_features,19
branches,19
r3,19
bytes,18
meter,18
new_dict,18
scorer,18
toks,18
eval_results,18
words_embeddings,18
finished,18
gold,18
out_dim,18
video,18
num_gpus,18
gate,18
arch,18
param_optimizer,18
seq_relationship_score,18
iter,18
num_valid,18
tt,18
coord,18
conv3,18
max_exp_avg_sq,18
test_transform,18
format_string,18
attributes,18
all_results,18
max_value,18
attn_weights,18
processors,18
beam_size,18
rotation,18
translation,18
y3,18
NUM_CLASSES,18
matching_files,18
train_file,18
y_c,18
output_dict,18
diffs,18
pooled,18
all_ids,18
cropped,18
codes,18
anchor,18
num_frames,18
option,18
sub,18
freq,18
dest,18
second,18
_version,18
n_batch,18
num_neg,18
loss_value,18
eos,18
heatmap,18
cl,18
tf,18
energy,18
lower_bound,18
pred_w,18
loss_reg,18
pred_h,18
imgIds,18
pool1,18
rb,18
save_name,18
ce_loss,18
queries,18
camera,18
time_start,18
symbol,18
lab,18
one,18
rect,18
concat,18
gap,18
x_shape,18
input_lengths,18
output_model_file,18
local_metadata,18
tb_writer,18
next_sentence_loss,18
old_keys,18
error_msgs,18
cached_features_file,18
datas,18
tr,18
rles,18
difficult,18
p6,18
X_test,18
pw,18
similarity,18
param_dict,18
indice,18
merged,17
q1,17
tn,17
max_seq_length,17
batch_loss,17
num_filters,17
d_loss,17
IMG_EXTENSIONS,17
condition,17
ndim,17
sig,17
zs,17
seeds,17
max_idx,17
result_dict,17
magic,17
nll,17
document,17
max_num_tokens,17
map,17
corr,17
test_dataloader,17
inner,17
amsgrad,17
n_sample,17
process,17
metric_names,17
input1,17
img_names,17
INF,17
x_size,17
gt_areas,17
expected_shape,17
y_max,17
new_x,17
x_c,17
output_folder,17
attn_prob,17
z1,17
hparams,17
optimizer_config,17
new_layer,17
up1,17
html,17
dot,17
proc,17
support,17
resp,17
handler,17
comment,17
up2,17
rel,17
flatten,17
_fields_,17
normalized,17
total_count,17
trainloader,17
upper_bound,17
num_imgs,17
img_info,17
iscrowd,17
lt,17
coeff,17
predicted,17
ix,17
top_k,17
log_level,17
padding_idx,17
itr,17
cutoff,17
state_size,17
toc,17
oh,17
transform_list,17
slices,17
p3,17
en,17
normal,17
elements,17
best_loss,17
out_label_ids,17
archive_file,17
lm_labels,17
total_len,17
reshaped_logits,17
flat_input_ids,17
new_lr,17
v0,17
cats,17
a3,17
inplanes,17
node_id,17
ph,17
x_range,17
y_range,17
pca,16
next,16
smooth,16
data1,16
rep,16
magnitude,16
work_dir,16
desc,16
offset_x,16
old,16
offset_y,16
ai,16
ema,16
current_length,16
layer_outputs,16
target_seq_length,16
argv,16
nn,16
pose,16
dir_name,16
num_batch,16
all_data,16
mlen,16
num_same,16
y_min,16
model_kwargs,16
gt_classes,16
updates,16
aux,16
left_pad,16
encoding,16
base_lr,16
scope,16
EPSILON,16
new_scores,16
x_min,16
ground_truth,16
mask_size,16
records,16
number,16
backend,16
actual,16
debug,16
cam,16
dd,16
tar,16
runner,16
other,16
pad_mask,16
postfix,16
transform_train,16
batch_idxs,16
ext_modules,16
storage,16
id_map,16
x_out,16
questions,16
x5,16
loss_bbox,16
segmentation,16
intersect,16
n_epochs,16
top5,16
lb,16
key_padding_mask,16
log_path,16
hidden_state,16
gt_idx,16
d_p,16
model1,16
optimizers,16
start_id,16
max_pos,16
nll_loss,16
node_list,16
input2,16
word_idx,16
train_acc,16
t3,16
gx,16
input_channel,16
output_channel,16
epoch_iter,16
epoch_start_time,16
tot,16
fake,16
ranks,16
g1,16
target_label,16
trace,16
centers,16
cluster,16
result_file,16
train_size,16
bpe_tokens,16
init_params,16
bpe_merges,16
json_config,16
past,16
p7,16
catIds,16
tempdir,16
kernels,16
auc,16
bbox_pred,16
dataset_class,16
model_names,16
x_new,16
center_y,16
padded_img,15
negatives,15
rest,15
max_,15
q2,15
steps_per_epoch,15
check,15
valid_loss,15
terms,15
client,15
folders,15
padded,15
activations,15
remainder,15
min_lr,15
sequence_length,15
autodoc_mock_imports,15
html_theme_options,15
attention_weights,15
methods,15
target_mask,15
nums,15
batch_mask,15
conv4,15
locs,15
sm,15
attn_score,15
pp,15
p_mask,15
w_half,15
extended,15
warmup,15
f1_scores,15
coordinates,15
random_tensor,15
h_half,15
dataset_size,15
start_position,15
im_mask,15
replace,15
gt_masks,15
match_quality_matrix,15
output_channels,15
klen,15
input_image,15
dim_per_head,15
destination,15
flipped,15
window_size,15
output_text,15
x_0,15
all_outputs,15
degrees,15
grads_and_vars,15
word_embeddings,15
after,15
keypoints,15
segms,15
loaded_model,15
eval_batch_size,15
scale_factors,15
train_files,15
hooks,15
loaded,15
children,15
num_modules,15
missing,15
out_string,15
initial,15
arguments,15
ax2,15
post,15
down,15
format,15
crit,15
fx,15
repeat,15
handle,15
date,15
dependencies,15
vocab_dict,15
div_term,15
labels_list,15
n_frames,15
betas,15
target_area,15
TP,15
num_levels,15
new_img,15
out_str,15
ax1,15
force,15
pos_embed,15
xi,15
fp16,15
x_t,15
output_string,15
report,15
hypo,15
gt_mask,15
langs,15
param_state,15
alignment,15
i1,15
latent,15
sx,15
conv_block,15
sw,15
zero,15
subparsers,15
clusters,15
palette,15
active_labels,15
active_loss,15
ACT2FN,15
config_class,15
inputs_embeds,15
active_logits,15
input_shapes,15
zero_pad,15
softmax_output,15
output_mode,15
word_emb,15
PYTORCH_PRETRAINED_BERT_CACHE,15
valid_dataset,15
present,15
max_shape,15
num_chunks,15
temperature,15
spatial_scale,15
special_tokens_count,15
output1,15
s0,15
data_size,15
valid_loader,15
block_type,15
center_x,15
dummy,15
grid_size,15
neg_loss,15
test_results,15
speed,15
strings,14
style,14
json_file,14
image_data,14
orig_text,14
image_files,14
lam,14
centroids,14
ins,14
pos_weight,14
all_encoder_layers,14
agent,14
idx1,14
best_f1,14
eval_output,14
eye,14
outp,14
fs,14
heads,14
eval_steps,14
time_elapsed,14
var_name,14
canvas,14
random_start,14
a_end,14
current_chunk,14
target_b_length,14
next_state,14
goal,14
corners,14
min_dist,14
mesh,14
poses,14
grad_norms,14
lo,14
hi,14
sampled,14
ii,14
p_data_fp32,14
conv_layer,14
draw,14
path1,14
label_weights,14
input_list,14
data_len,14
padded_masks,14
lst,14
mem,14
pos_seq,14
multiplier,14
before,14
summary_writer,14
image_pil,14
all_ones,14
cur_size,14
json_data,14
nbest,14
ckpt_path,14
experiment,14
pearson_corr,14
spearman_corr,14
img_w,14
train_batch_size,14
attn_vec,14
cur_score,14
output_tensor,14
target_tokens,14
image_tensor,14
mems,14
right_pad,14
__metaclass__,14
total_scores,14
input_length,14
run,14
new_mems,14
path2,14
num_scales,14
stdout,14
child,14
elem,14
event,14
buffers,14
data_type,14
dl,14
rc,14
num_iters,14
processed,14
maps,14
gt_dir,14
hits,14
pad_h,14
out_shape,14
pad_w,14
unk,14
flops,14
transform_test,14
d3,14
data2,14
num_train,14
ratios,14
pred_labels,14
log_msg,14
x_s,14
mp,14
id_list,14
tr_loss,14
embed_dim,14
label_names,14
projection,14
new_toks,14
pos_scores,14
cur_state,14
gy,14
ow,14
pool_size,14
CLASSES,14
all_boxes,14
batchsize,14
in_features,14
hiddens,14
i2,14
accs,14
flow,14
X2,14
selected,14
valid_data,14
last_hidden,14
pad_idx,14
corpus_file,14
attn_out,14
raw_text,14
size_out,14
all_hidden_states,14
flat_attention_mask,14
sinusoid_inp,14
all_attentions,14
bpe_data,14
embedded,14
n_layers,14
tps,14
comp,14
add,14
to_save,14
html_theme_path,14
area_ranges,14
this_dir,14
resized,14
anchor_generator,14
norms,14
chn,14
num_rois,14
cls_scores,14
masked_token,14
loss_function,14
running_loss,14
num_extra,14
br,14
segs,14
centroid,13
input_,13
new_v,13
true_pos,13
stddev,13
dev_data,13
exact_scores,13
use_gpu,13
word_tokens,13
doc_tokens,13
start_pos,13
select,13
estimator,13
grad_bias,13
test_list,13
tmp_file,13
g_loss,13
grad_weight,13
kmeans,13
discriminator,13
filter_size,13
da,13
train_idx,13
gh,13
y_,13
gpu_id,13
num_unused_segments,13
MODELS,13
embedding_matrix,13
input_dict,13
rr,13
graph_def,13
num_embeddings,13
sigma2,13
pool3,13
hook,13
block2,13
processes,13
bpe,13
gold_toks,13
output_prediction_file,13
train_step,13
score_diff,13
unique_id,13
element,13
y4,13
masked_tokens,13
bd,13
doc_start,13
coco_eval,13
spans,13
question_text,13
x_1,13
scene,13
input_files,13
final_text,13
ngrams,13
cls_index,13
ngram,13
eval_metrics,13
num_right_context,13
keep_prob,13
doc_offset,13
is_max_context,13
num_left_context,13
config_dict,13
mask_targets,13
matcher,13
PAD,13
model_inputs,13
new_image,13
output_h,13
EOS,13
coefficients,13
best_span_index,13
keep_inds,13
transformer,13
img_input,13
s3,13
pred_toks,13
spaces,13
const,13
links,13
loss_list,13
original,13
A2,13
equal,13
uid,13
sha,13
e2,13
dec,13
all_files,13
cand,13
progress_bar,13
ok,13
location,13
module_path,13
prompt,13
mapper,13
change,13
query_len,13
src_tokens,13
cf,13
data_name,13
sort_idx,13
tensor_list,13
num_updates,13
npos,13
div,13
iw,13
ih,13
gt_points,13
pool2,13
blobs,13
loss_ce,13
new_labels,13
dense,13
banned_tokens,13
max_grad_norm,13
length_penalty,13
gen_tokens,13
base_model_prefix,13
BD,13
prev_value,13
results_dict,13
config_name,13
lprobs,13
smooth_loss,13
signature,13
AC,13
model_name_or_path,13
comm,13
logprobs,13
logvar,13
max_step,13
cuda,13
embedder,13
clip_coef,13
valid_losses,13
dicts,13
pads,13
new_target,13
intersphinx_mapping,13
new_s,13
last_dim,13
attn_scores,13
Batch,13
new_count,13
t_i,13
readme,13
param_name,13
val_acc,13
num_gts,13
netG,13
netD,13
mn,13
ncols,13
output_name,13
normed,13
g2,13
true_label,13
p0,13
max_index,13
z2,13
dp,13
test_size,13
head_mask,13
attentions,13
bptt,13
inv_freq,13
torch_cache_home,13
merges,13
default_cache_path,13
TF_WEIGHTS_NAME,13
tf_path,13
preprocessor,13
dataloaders,13
n_state,13
data_out,13
console_handler,13
batch_data,13
src_mask,13
mask_pred,13
tl,13
typeStr,13
batch_labels,13
iterations,13
positive,13
img_y,13
iStr,13
random_seed,13
define_macros,13
titleStr,13
img_x,13
iouStr,13
cls_prob,13
image_list,13
bbox_targets,13
bbox_deltas,13
cls_dets,13
m3,13
el,13
beam,13
prog_bar,13
vertices,13
loss_weights,13
diag,13
prior,13
data_loaders,13
pos_inds,13
solver,13
total_epochs,13
cocoEval,13
gt_bboxes,13
fuse_layers,13
num_branches,13
fuse_layer,13
patches,13
hyps,13
pos_mask,13
messages,13
blocks_dict,13
ag,13
num_gt,13
x_fuse,13
soup,13
target_h,13
len_b,13
len_a,13
pos_loss,13
min_val,12
image_paths,12
predicted_labels,12
lw,12
loss_func,12
xp,12
positives,12
n_labels,12
min_,12
extractor,12
val_set,12
agg,12
n_tries,12
distribution,12
entities,12
final_scores,12
logp,12
probabilities,12
new_list,12
subdir,12
gradient_penalty,12
z0,12
train_list,12
new_kwargs,12
y_val,12
generated,12
gw,12
num_groups,12
patterns,12
aug,12
target_i,12
update_with_lr,12
truncated,12
log_p,12
fnames,12
middle,12
result_path,12
bg,12
train_ids,12
new_features,12
fns,12
block1,12
half_dim,12
predict,12
testloader,12
power,12
requirements,12
ns_start_position,12
model_output,12
tok_text,12
tok_start_position,12
end_position,12
token_to_orig_map,12
tok_answer_text,12
orig_to_tok_index,12
token_list,12
start_indexes,12
is_impossible,12
orig_doc_start,12
section,12
converter,12
_DocSpan,12
ns_text,12
cycle,12
ns_chars,12
index_and_score,12
ef,12
num_files,12
end_indexes,12
tok_to_orig_index,12
unique_id_to_result,12
nbest_json,12
model_fn,12
all_doc_tokens,12
eval_examples,12
ns_end_position,12
all_nbest_json,12
orig_doc_end,12
mask_loss,12
doc_spans,12
small,12
best_indexes,12
miou,12
tok_tokens,12
data_format,12
image_width,12
exp_scores,12
cls_logits,12
_PrelimPrediction,12
num_bbox,12
orig_end_position,12
paddings,12
transformed,12
tok_end_position,12
text_span,12
seen_predictions,12
ns_to_s_map,12
attention_head_size,12
tokenized,12
output_filename,12
bp,12
test_files,12
image_height,12
prelim_predictions,12
unique_labels,12
gold_answers,12
strategy,12
cross_entropy,12
log_str,12
se,12
orig_start_position,12
resnet,12
doc_end,12
example_index_to_features,12
_NbestPrediction,12
mask_tensor,12
qid_list,12
difference,12
tok_s_to_ns_map,12
temp_file,12
BACKBONES,12
sent_id,12
qas_id,12
spatial_size,12
tail,12
remaining,12
indent,12
kind,12
static,12
settings,12
tup,12
net_input,12
prev_key,12
img_out,12
img_h,12
packages,12
cur_target,12
repo,12
rv,12
space,12
is_pos,12
data_folder,12
fusion,12
srcs,12
test_dir,12
tgt_tokens,12
kp,12
param_groups,12
exp_name,12
local_size,12
gathered,12
FP,12
dataset_train,12
freqs,12
layer_type,12
bns,12
out_features,12
replace_stride_with_dilation,12
sa,12
previous_dilation,12
decoder_out,12
prev_output_tokens,12
