Variable Name,Projects Count
log_probs,30
lengths,30
F,30
trans,30
trainset,30
top1,30
act,30
s2,30
img_id,30
overlaps,30
gradients,30
checkpoint_path,30
U,30
cmap,30
fc,30
img_list,30
func,29
f2,29
errors,29
loc,29
h1,29
rate,29
a2,29
fh,29
blocks,29
bboxes,29
img_size,29
direction,29
output_size,29
num_gpus,29
attention,29
ix,29
model_dict,29
done,29
last,29
buf,28
anchors,28
todo_include_todos,28
m1,28
dims,28
eta,28
l1,28
cs,28
aspect_ratio,28
rgb,28
IMG_EXTENSIONS,28
hist,28
output_shape,28
file_list,28
testset,28
entry,28
it,28
rng,28
crop,28
window,28
num_pos,28
group,27
axes,27
n_samples,27
class_name,27
l2,27
world_size,27
recalls,27
attn,27
X_train,27
X_test,27
image_ids,27
graph,27
gs,27
pairs,27
output_path,27
dst,27
string,27
widths,26
areas,26
v2,26
instance,26
dw,26
parameters,26
step_size,26
xmin,26
x_max,26
headers,26
up,26
defaults,26
metadata,26
categories,26
image_list,26
num_features,26
phase,26
testloader,26
activation,26
folder,26
annotations,26
matrix,26
cost,26
shift,26
examples,26
hidden,26
duration,26
template,26
txt,26
best,26
Q,26
dists,26
tag,26
rois,25
timestamp,25
network,25
m2,25
filters,25
dir_path,25
tokenizer,25
fields,25
norm_layer,25
sequence,25
max_x,25
num_batches,25
candidates,25
label_list,25
num_layers,25
gt_boxes,25
image_id,25
use_cuda,25
nodes,25
position,25
pool1,25
threads,25
seq_len,25
E,25
outfile,25
extra,25
encoder,25
thresholds,25
coords,25
dirname,25
stds,24
dh,24
indexes,24
d2,24
iterations,24
ymin,24
mx,24
x4,24
h2,24
embeddings,24
shapes,24
w2,24
initial,24
choice,24
mult,24
max_y,24
end_idx,24
generator,24
bar,24
transform_train,24
transform_test,24
long_description,24
command,24
ann,24
skip,24
crop_size,24
y3,24
record,24
cell,24
module_name,24
ndim,24
merged,24
ious,24
iterator,23
heights,23
vis,23
first,23
cl,23
attrs,23
e1,23
upper,23
tensors,23
found,23
precisions,23
ref,23
kw,23
num_params,23
class_names,23
decoder,23
k1,23
sim,23
corr,23
entropy,23
one_hot,23
target_area,23
top5,23
best_epoch,23
objs,23
proposals,23
aps,23
mrec,23
success,23
opts,23
cross_entropy,23
new_h,23
output_file,23
mapping,23
task,23
raw,23
reward,23
VERSION,23
test_path,23
columns,23
pred_boxes,22
ks,22
ext_modules,22
iters,22
e2,22
angles,22
xi,22
lower,22
extension,22
data_root,22
shuffle,22
sc,22
extra_compile_args,22
this_dir,22
image_name,22
sp,22
dilation,22
zero,22
det,22
mpre,22
all_labels,22
deltas,22
filelist,22
entries,22
gray,22
cat,22
is_training,22
sz,22
cwd,22
fnames,22
perm,22
gts,21
seg,21
energy,21
exp,21
positions,21
num_points,21
tx,21
cond,21
new_key,21
alphas,21
fid,21
pbar,21
wh,21
metric,21
sent,21
point,21
dis,21
softmax,21
train_transform,21
total_time,21
input_dim,21
cur,21
bb,21
save_name,21
nd,21
predict,21
mse,21
root_dir,21
val_dataset,21
idx2,21
ranges,21
mid,21
ts,21
legend,21
mod,20
px,20
timer,20
times,20
d1,20
db,20
w1,20
dot,20
dataset_size,20
image_dir,20
use_bias,20
low,20
c3,20
progress,20
configs,20
layer_name,20
conv2d,20
loss_sum,20
anns,20
cache_path,20
num_examples,20
img1,20
img2,20
levels,20
channel,20
out_size,20
BATCH_SIZE,20
data_dict,20
image_size,20
train_path,20
train_acc,20
updates,20
new_w,20
edge,20
flow,20
pp,20
clf,20
font,20
centers,20
out_dir,20
num_imgs,20
ax2,20
mAP,20
new_shape,20
elapsed,20
ann_ids,20
denominator,20
percent,19
stop,19
code,19
rho,19
time,19
prior,19
real,19
tasks,19
ns,19
kl,19
default,19
directory,19
attributes,19
instances,19
data_list,19
min_x,19
min_y,19
callbacks,19
new_features,19
actions,19
concat,19
image_shape,19
cos,19
coco,19
confidence,19
blobs,19
status,19
oh,19
pid,19
xyz,19
adj,19
conv3,19
new_data,19
begin,19
y_max,19
ar,19
new,19
history,19
new_state_dict,19
new_size,19
g_x,19
cache,19
stdv,19
rot,19
gpus,19
logit,19
rle,19
DATASETS,19
gen,19
patch,19
conf,18
wd,18
shift_x,18
zs,18
lb,18
tau,18
nc,18
evaluator,18
rs,18
nx,18
g1,18
dic,18
n_batches,18
vmax,18
val_loss,18
initializer,18
start_index,18
input_file,18
freq,18
image_pil,18
embed,18
predicted,18
answer,18
high,18
model_params,18
x_,18
DEBUG,18
poly,18
difficult,18
dets,18
all_boxes,18
num_boxes,18
input_data,18
best_score,18
stack,18
basename,18
neighbors,18
reg,18
intersphinx_mapping,18
dropout,18
chars,18
remainder,18
dz,18
missing,18
best_loss,18
checkpoint_dir,18
rect,18
arg,18
neg,18
reduction,18
regex,18
weights_path,17
shift_y,17
total_steps,17
i1,17
cov,17
ok,17
normal,17
new_state,17
config_path,17
input_channel,17
class_id,17
min_size,17
epoch_start_time,17
num_epochs,17
description,17
requirements,17
polygons,17
proj,17
pred_label,17
verbose,17
xy,17
running_loss,17
embedding,17
sentence,17
sentences,17
n_classes,17
training,17
stage,17
ckpt_path,17
crops,17
gt_classes,17
shifts,17
part,17
npos,17
num_rois,17
cats,17
cp,17
heatmap,17
biases,17
pool2,17
variables,17
num_frames,17
prev,17
update_ops,17
output_dim,17
config_file,17
ratios,17
sample_idx,17
loss1,17
chunk_size,17
x_min,17
planes,17
rc,17
model_state_dict,17
pi,17
ls,17
theta_x,17
rewards,17
fpath,17
obs,17
pr,17
flip,17
train_dataloader,17
area1,17
DATA_DIR,17
area2,17
loss_fn,17
ty,17
base_dir,17
ex,17
speed,17
keep_inds,16
pred_h,16
max_iter,16
scale_factor,16
p0,16
other,16
dir,16
limit,16
sign,16
s0,16
raw_data,16
cdf,16
py,16
flops,16
summary_writer,16
val_set,16
best_model,16
category,16
grad_norm,16
v0,16
orig,16
cc,16
transform_list,16
data_file,16
resnet,16
cam,16
_C,16
pc,16
C1,16
question,16
vector,16
im_size,16
doc,16
mask_size,16
load_path,16
omega,16
input_ids,16
hidden_dim,16
n2,16
new_height,16
cls_score,16
outdir,16
BB,16
bbox_pred,16
lib_path,16
target_size,16
vec,16
ow,16
tmpdir,16
queue,16
coord,16
session,16
update,16
conv_layer,16
pad_end,16
y4,16
keep_prob,16
attr,16
lam,16
h0,16
cutoff,16
flat,16
loss2,16
batch_sampler,16
ii,16
level,16
runner,16
clusters,16
normalized,16
batch_data,16
decoded,16
th,16
ms,16
logs,16
phi_x,16
label_path,16
vars,16
max_length,16
ignore,16
tags,16
cm,16
all_data,16
topk,16
test_acc,16
max_size,16
save_file,16
backbone,16
body,16
in_size,16
CLASSES,16
types,16
decay,16
img_paths,16
num_blocks,16
max_val,16
handler,16
error_msg,16
x_norm,16
out_path,16
pred_w,15
time_str,15
sample_num,15
parsed,15
corners,15
fs,15
seconds,15
variance,15
es,15
ll,15
mu2,15
c0,15
sig,15
vs,15
sigma2,15
inc,15
avg,15
meter,15
output_channel,15
handle,15
save_filename,15
fout,15
support,15
rand,15
diameter,15
out_img,15
slices,15
visualizer,15
top_k,15
C2,15
rmse,15
tot,15
avg_loss,15
device_ids,15
end_points,15
checkpoints,15
nets,15
traindir,15
model_names,15
optim,15
tn,15
new_width,15
ROOT_DIR,15
att,15
output1,15
dirs,15
pca,15
elapsed_time,15
n1,15
port,15
permutation,15
sep,15
devices,15
fake,15
conv4,15
detector,15
res1,15
J,15
stat,15
max_epoch,15
enc,15
rad,15
nn,15
window_size,15
settings,15
encoded,15
a3,15
location,15
model_file,15
upper_bound,15
max_idx,15
ranks,15
ct,15
center_x,15
anno,15
margin,15
detections,15
matched,15
num_neg,15
rles,15
neg_inds,15
pos_inds,15
sr,15
baseline,15
gt_mask,15
workers,15
numerator,15
lrs,14
sy,14
anchor,14
max_value,14
p3,14
g2,14
log_prob,14
mu1,14
tr,14
mag,14
min_value,14
down,14
subparsers,14
output_dict,14
root_path,14
sample_size,14
estimator,14
si,14
origin,14
image_numpy,14
links,14
dataset_dir,14
conv_block,14
html,14
br,14
dict,14
answers,14
clip,14
valid_data,14
lab,14
num_batch,14
empty,14
result_path,14
im_data,14
dummy,14
force,14
valdir,14
image_width,14
sel,14
image_index,14
tmpstr,14
data_iter,14
x_ctr,14
y_ctr,14
spatial_scale,14
ih,14
cls_scores,14
valid_mask,14
x5,14
proc,14
scaler,14
rowsum,14
src_dir,14
warmup_factor,14
scope,14
image_data,14
base_size,14
aux,14
dest,14
res2,14
tic,14
storage,14
seen,14
rest,14
cache_dir,14
full_path,14
final,14
img_shape,14
y_min,14
exclude,14
lens,14
output_folder,14
normalizer,14
train_list,14
max_index,14
nz,14
arch,14
err_msg,14
dec,14
uid,14
common,14
pred2,14
coeff,14
center_y,14
arguments,14
video,14
kp,14
rb,14
input_tensor,14
image_file,14
lw,14
gt_areas,14
similarity,14
lt,14
area_ranges,14
pool3,14
ff,14
dir_name,14
x_shape,14
argmax,14
nums,14
xc,14
ctx,14
poses,14
max,14
xx1,13
xx2,13
yy2,13
sf,13
format_str,13
start_iter,13
num_anchors,13
ndims,13
html_theme_options,13
div,13
tt,13
gradient,13
h3,13
fx,13
format_string,13
rnd,13
gpu_id,13
input_image,13
predictor,13
data_format,13
input1,13
train_size,13
include_dirs,13
epoch_iter,13
expr_dir,13
ncols,13
nf_mult,13
here,13
target_tensor,13
padw,13
h5f,13
y_batch,13
numbers,13
k2,13
ans,13
mask2,13
epoch_loss,13
train_dir,13
t_start,13
field,13
total_size,13
num_class,13
attention_mask,13
paddings,13
hours,13
inplanes,13
fo,13
image_height,13
output2,13
max_shape,13
cache_file,13
bbox_targets,13
max_overlaps,13
subkey,13
ffi,13
extra_objects,13
iw,13
recs,13
cls_dets,13
box_list,13
num_objs,13
defines,13
pretrained_dict,13
model1,13
c_in,13
fd,13
dev,13
conv5,13
pad_beg,13
pad_total,13
test_file,13
URL,13
num_iter,13
test_labels,13
projection,13
input_mask,13
term1,13
frac,13
cap,13
logfile,13
maps,13
base_lr,13
chunk,13
batch_idxs,13
curr,13
missing_keys,13
total_length,13
segments,13
numel,13
bsz,13
node_list,13
val_acc,13
sm,13
vectors,13
dataset_path,13
sum,13
data2,13
desc,13
result_list,13
subset,13
img_dir,13
padded,13
new_params,13
datas,13
img_tensor,13
type,13
probabilities,13
pair,13
x_batch,13
pred1,13
loss_function,13
lower_bound,13
keypoints,13
parent,13
loss_dict,13
grad_weight,13
ip,13
img_ids,13
loss_mask,13
n_channels,13
end_index,13
comment,13
ax1,13
gy,13
median,13
b3,13
gx,13
interval,13
pose,13
chunks,13
mp,13
target_dir,13
ground_truth,13
log_format,12
yy1,12
y_s,12
bg_inds,12
im2,12
cycle,12
sums,12
nu,12
dp,12
qs,12
next,12
units,12
priors,12
minutes,12
e3,12
i2,12
running_mean,12
buffer_size,12
buffers,12
tar,12
condition,12
patience,12
x_list,12
metric_names,12
pieces,12
param_state,12
pt2,12
pt1,12
knn,12
soup,12
iter_start_time,12
use_gpu,12
ims,12
nf_mult_prev,12
input_nc,12
selected,12
tl,12
original_shape,12
console,12
idx_list,12
num_groups,12
ssim,12
ckpt_name,12
yaml_cfg,12
questions,12
annotation,12
mask1,12
pre,12
draw,12
file_handler,12
gt_labels,12
nChannels,12
feature_dim,12
print_freq,12
random_tensor,12
num_steps,12
exp_name,12
var_list,12
resized_image,12
graph_def,12
sorted_ind,12
coco_eval,12
this_file,12
blob,12
hashes,12
inters,12
with_cuda,12
reg_loss,12
dataloaders,12
addr,12
gradient_penalty,12
model2,12
gate,12
caption,12
idx1,12
conv6,12
summaries,12
memory,12
train_labels,12
builder,12
out_shape,12
param_dict,12
left_pad,12
dictionary,12
bn1,12
sigmas,12
components,12
vertices,12
P2,12
intersect,12
early_stopping,12
r_mat_inv,12
r_inv,12
data1,12
processor,12
activations,12
grid_size,12
repeat,12
model_type,12
current_time,12
x_train,12
lp,12
unit,12
sh,12
coeffs,12
d_loss,12
input_,12
lm,12
num_levels,12
box_ind,12
dataset_list,12
distributed,12
app,12
hooks,12
gauss,12
den,12
model_class,12
model_filename,12
nf,12
tmp_file,12
gt_masks,12
sort_idx,12
flipped,12
process,12
label_dict,12
auc,12
max_score,12
all_results,12
fg_inds,11
ex_ctr_y,11
targets_dx,11
gt_heights,11
bsize,11
ex_ctr_x,11
targets_dh,11
gt_ctr_x,11
pred_ctr_x,11
gt_ctr_y,11
ctr_y,11
targets_dw,11
im1,11
targets_dy,11
ex_heights,11
pred_ctr_y,11
ctr_x,11
x_s,11
last_epoch,11
ex_widths,11
gt_widths,11
second,11
out3,11
bounds,11
regions,11
fg,11
hi,11
sd,11
seeds,11
x_0,11
t3,11
q1,11
x_range,11
readme,11
ema,11
config_dir,11
infos,11
log_name,11
new_dict,11
define_macros,11
log_p,11
osize,11
html_file,11
str_ids,11
n_downsampling,11
best_idx,11
new_x,11
num_filters,11
b0,11
seq_length,11
log_path,11
upsample,11
pick,11
loaded,11
old_type,11
_t,11
kernels,11
IoU,11
test_transform,11
bound,11
feature_size,11
num_replicas,11
slim,11
loss_value,11
rt,11
kernel_shape,11
input2,11
smooth_loss,11
bias_correction2,11
bias_correction1,11
im_info,11
num_fg,11
roi_align,11
ovmax,11
rpn_bbox_pred,11
all_anchors,11
rpn_cls_score,11
batch_x,11
gt_overlaps,11
bbox_deltas,11
xrange,11
y_,11
im_shape,11
jmax,11
js,11
props,11
inner,11
input_dict,11
num_labels,11
folders,11
cf,11
element,11
loss_weights,11
correct_prediction,11
captions,11
output_filename,11
rep,11
vocab_size,11
actual,11
n_epochs,11
begin_time,11
html_theme_path,11
P1,11
resp,11
postfix,11
to_save,11
magic,11
right_pad,11
t_i,11
crit,11
bleu,11
refs,11
convs,11
database,11
canvas,11
brightness,11
prop,11
smooth,11
branches,11
dl,11
vmin,11
volume,11
file_names,11
sparse_mx,11
test_list,11
train_file,11
diffs,11
ctr,11
cur_dir,11
display,11
policy,11
all_scores,11
side,11
sw,11
interp,11
new_name,11
w0,11
gap,11
layer_type,11
NUM_CLASSES,11
new_mask,11
xp,11
img_info,11
checkpointer,11
rel,11
all_predictions,11
term2,11
BACKBONES,11
image_type,11
ab,11
sx,11
tok,11
linear,11
input_channels,11
relu,11
pos_loss,11
neg_loss,11
min,11
AP,11
A0,11
lr_decay,11
new_list,11
tps,11
dist_mat,11
out_file,11
y_val,11
image_tensor,11
psi,11
lock,11
NAME,11
imgIds,11
img_num,11
batch_inds,11
stream,11
translation,11
lists,11
logvar,11
gold,11
bp,11
processes,11
z1,11
valid_inds,10
pretrained_model,10
new_lr,10
ovr,10
lbl,10
format,10
feat_size,10
loss_cls,10
gt_inds,10
anchor_scales,10
invalid,10
zz,10
p4,10
selection,10
fy,10
cb,10
sigma1,10
debug,10
buckets,10
last_channel,10
new_v,10
children,10
meters,10
batchSize,10
ww,10
image_paths,10
total_norm,10
replicas,10
difference,10
train_time,10
test_dataloader,10
source_cuda,10
accimage,10
visuals,10
pred_fake,10
h_offset,10
target_mask,10
img_file,10
cumsum,10
json_file,10
EPS,10
train_idx,10
ckpt_dir,10
__C,10
max_id,10
heatmaps,10
coordinates,10
starts,10
gt_path,10
n_class,10
y_hat,10
phases,10
fill,10
npimg,10
m_list,10
pos_embed,10
loss_list,10
fmt_str,10
num_words,10
current_stride,10
days,10
class_to_idx,10
ksize,10
dataset_train,10
cut,10
train_writer,10
num_threads,10
ann_id,10
BBGT,10
splitlines,10
imagenames,10
fullname,10
key_list,10
num_out,10
obj_struct,10
inds_inside,10
detfile,10
maxes,10
bin_edges,10
uni,10
class_recs,10
nms_thresh,10
size_ratios,10
roi_pool,10
w_bar,10
locs,10
max_iou,10
accs,10
valid_loss,10
engine,10
xt,10
degrees,10
kernel_size_effective,10
combined,10
__metaclass__,10
sv,10
tvars,10
l2_loss,10
var_name,10
toc,10
next_state,10
year,10
basis,10
discriminator,10
vid,10
new_model,10
arrays,10
ti,10
task_name,10
symbol,10
req,10
pretrained,10
train_args,10
scale_x,10
dist2,10
self,10
add,10
kk,10
ed,10
n_points,10
data_transforms,10
embeds,10
sequences,10
mm,10
html_logo,10
cax,10
num_same,10
ny,10
nl,10
sol,10
data_size,10
accuracies,10
stepsize,10
signature,10
one,10
multiplier,10
positive,10
swap,10
batchsize,10
__slots__,10
titles,10
sents,10
r3,10
own_state,10
class_ids,10
catIds,10
loss_val,10
new_labels,10
kmeans,10
target_list,10
data_loaders,10
MEAN,10
tw,10
grad_bias,10
contours,10
x_1,10
results_dict,10
padded_mask,10
gt_bbox,10
num_nodes,10
channels_out,10
mask_targets,10
anchor_generator,10
grad_offset,10
depth_map,10
elements,10
indent,10
date,10
cocoEval,10
result_file,10
time_elapsed,10
epub_title,10
epub_exclude_files,10
seqs,10
z2,10
cat_ids,10
urls,10
t_data,10
border,10
indice,10
dataset_type,10
k_list,10
eval_results,10
pad_shape,10
color_mask,10
typeStr,10
x_start,10
label_ids,10
gallery,10
titleStr,10
new_args,10
iStr,10
gt_bboxes,10
ntasks,10
y_start,10
iouStr,10
label_names,10
BASE_DIR,10
merge,10
idx_val,10
pool5,10
specs,10
span,10
meta_data,10
a_list,10
test_split,10
x_hat,10
checkpoint_file,10
distribution,10
base_config,10
signal,10
segment,10
middle,10
agent,10
new_val,10
cluster,10
confusion_matrix,10
random_seed,10
kl_loss,10
preprocess,9
imdb,9
dimensions,9
tests,9
ylim,9
thetas,9
clean,9
schedule,9
new_weights,9
nr,9
n_bins,9
dc,9
boundaries,9
lo,9
lhs,9
new_indices,9
new_keys,9
gain,9
num_updates,9
dst_dir,9
fin,9
path2,9
batch_y,9
img_input,9
regularizer,9
clip_coef,9
num_tokens,9
lst,9
x_3,9
rmax,9
co,9
shear,9
extensions_dir,9
M1,9
source_cpu,9
w_offset,9
random_id,9
nb,9
nrows,9
pred_real,9
ndf,9
netG,9
upconv,9
netD,9
figure,9
max_pos,9
cropped_image,9
directions,9
min_dist,9
new_y,9
psnr,9
gt_label,9
cur_lr,9
device_id,9
cuda,9
input_x,9
test_size,9
idx_test,9
retval,9
nh,9
nw,9
freqs,9
n_sample,9
dst_file,9
hh,9
best_prec1,9
attn_weights,9
end_point,9
out_channel,9
total_time_str,9
dependencies,9
patch_size,9
prec1,9
stages,9
x_i,9
data_config,9
decay_steps,9
last_idx,9
eta_seconds,9
out_features,9
acc1,9
sin,9
no_decay,9
millis,9
nb_classes,9
p_data_fp32,9
meta_path,9
iymax,9
iymin,9
ixmin,9
num_bg,9
sets,9
cachedir,9
ua,9
coco_dt,9
sigma_2,9
query_boxes,9
seg_map,9
ixmax,9
target_dataset_name,9
reconstruction,9
dataset_class,9
dataset_filename,9
temp_list,9
feature_list,9
savepath,9
sub,9
Rx,9
lr_l,9
resume,9
mins,9
mae,9
new_filename,9
bottleneck,9
expected_shape,9
grads_and_vars,9
crop_w,9
y_t,9
n_labels,9
total_num,9
x_t,9
sequence_length,9
average_grads,9
train_files,9
unique_labels,9
forward,9
sample_len,9
beam_size,9
grad_and_var,9
model_config,9
variables_to_restore,9
current_state,9
candidate,9
out_planes,9
crop_h,9
number,9
faces,9
cur_len,9
stdout,9
jobs,9
mean_loss,9
d_p,9
pads,9
start_offset,9
optimizers,9
pos_scores,9
_fields_,9
range,9
state_size,9
layer_output,9
padding_mask,9
full_key,9
m3,9
scale_y,9
pw,9
roots,9
nbrs,9
degree,9
dd,9
centroids,9
pe,9
model_list,9
train_batch,9
random_state,9
negatives,9
result1,9
style,9
nbins,9
pipeline,9
lc,9
density,9
test_files,9
locations,9
thread,9
n_batch,9
class_list,9
json_path,9
cands,9
vel,9
logp,9
methods,9
win,9
heads,9
pos_idx,9
temperature,9
partition,9
log_level,9
in_planes,9
disp,9
img_names,9
resolution,9
X2,9
Sigma,9
relu1,9
hsv,9
img_w,9
label_file,9
gpu_options,9
batch_idx,9
cls_loss,9
label_map,9
remove,9
map,9
queries,9
space,9
offset_channels,9
iou_type,9
out_h,9
y_1,9
sampled_inds,9
offset_mask,9
width_out,9
image_info,9
valid_gt_inds,9
area_range,9
_gt_overlaps,9
mask_loss,9
loss_func,9
target_lvls,9
grad_mask,9
height_out,9
im_mask,9
X1,9
tmp2,9
username,9
y_list,9
start_position,9
input_dir,9
train_step,9
replace,9
x_test,9
pars,9
em,9
distmat,9
new_line,9
fc1,9
img_h,9
batch_indices,9
img_b,9
input_path,9
target_model_name,9
modellib,9
mass,9
mix,9
min_val,9
pad_h,9
pad_w,9
ce,9
eval_result,9
sorted_idx,9
label_id,9
palette,9
mask_pred,9
dist_params,9
norm_cfg,9
num_heads,9
load_from,9
tmp_set,9
max_ratio,9
obj_type,9
cls_inds,9
segms,9
gw,9
min_iou,9
optimizer_config,9
factors,9
MAX_LEN,9
is_pos,9
pred_mask,9
hidden_size,9
cfg_file,9
cursor,9
flattened,9
block_size,9
tp_sum,9
video_name,9
i_list,9
dts,9
fp_sum,9
cells,9
cls_id,9
max_acc,9
maxlen,9
trainable,9
input_files,9
norms,9
pixels,9
convert,9
kf,9
train_len,9
experiments,9
gaussian,9
label_name,9
n_dim,9
rand_idx,9
data_type,8
aind,8
print_str,8
home,8
grad_output,8
power,8
area_b,8
area_a,8
iter,8
changed,8
us,8
function,8
r0,8
f3,8
region,8
tempdir,8
problem,8
q2,8
pooled,8
sigma12,8
rhs,8
local_rank,8
handles,8
error_list,8
train_transforms,8
ret_str,8
recon,8
input_img,8
folder_path,8
model_state,8
tolerance,8
exists,8
total_len,8
return_dict,8
new_points,8
main_file,8
new_target,8
ci,8
img_width,8
cloud,8
AB,8
return_images,8
downconv,8
iu,8
short_path,8
batch_num,8
solver,8
output_nc,8
nll_loss,8
webpage,8
txts,8
binary,8
normalize_transform,8
cross,8
valid_loader,8
num_stages,8
dim_in,8
nlp,8
best_index,8
dpi,8
running_var,8
contents,8
in_channel,8
layer_id,8
eta_string,8
batch_norm_params,8
eval_metrics,8
builtin_print,8
x_out,8
o1,8
ri,8
rd,8
max_steps,8
init_op,8
right_idx,8
bndbox,8
cls_prob,8
batch_loss,8
res_file,8
cat_id,8
annopath,8
sorted_scores,8
sampling_ratio,8
vgg,8
left_idx,8
eval_file,8
roidb,8
det_file,8
im_scale,8
devkit_path,8
cachefile,8
datasetlib,8
a0,8
datadir,8
user,8
bytes,8
host,8
conn,8
pa,8
Ry,8
Rz,8
result_dir,8
start_ind,8
num_train,8
d_inv_sqrt,8
outer,8
decode,8
texts,8
embs,8
fraction,8
wa,8
inputs_shape,8
model_fn,8
wb,8
params_shape,8
cur_time,8
statinfo,8
eye,8
max_num,8
rst,8
start_id,8
backward,8
cv,8
target_batch,8
data_files,8
bits,8
train_batch_size,8
bl,8
current_lr,8
