Function Name,Frequency
post_process,70
get_data,70
to_tuple,70
interpolate,70
read_in_q_k_v,70
after_train_iter,69
load_image,69
initialize_weights,69
get_labels,69
forward_head,69
model,68
bytes_to_unicode,68
iterate,68
plot,67
q_mean_variance,67
start,67
from_dict,67
eval_model,67
DataTrainingArguments,66
attention,66
create,66
apply_rotary_pos_emb,66
get_version,66
optimize_parameters,66
create_rename_keys,66
prepare_extra_step_kwargs,66
is_dist_avail_and_initialized,65
global_avg,65
setUpClass,65
Identity,65
on_epoch_end,65
predict_start_from_noise,65
q_posterior,65
make_res_layer,64
train_dataloader,64
num_tokens,64
_pad,64
_conv_out_length,64
_run_strip_accents,63
rotate,63
test_docs,63
_training_step,63
level_to_args,63
doc_to_decontamination_query,63
create_model,62
median,62
freeze,62
prepare,62
setup_task,62
result,62
Downsample,62
_sample_pos,62
_sample_neg,62
reset_metric,62
should_decontaminate,62
get_ref_data,62
norm2,61
mode,61
get_image,61
load_vocab,61
do_lower_case,61
p_mean_variance,61
update_metric,61
_impl_v1,61
_run_split_on_punc,60
outputs,60
center_crop,60
alpha_bar_fn,60
group_matcher,60
flush,59
default_onnx_opset,59
_clean_text,59
str2bool,59
info,59
load_weights,59
DropPath,59
set_parameters,59
test_optimize,59
_get_targets_single,59
_concatenate_to_cache,59
freeze_base_model,59
_init_weight,58
analyse_expressions,58
generate_execution_code,58
encode_prompt,58
get_frames,58
__new__,57
whitespace_tokenize,57
_is_chinese_char,57
prepare_for_tokenization,57
before_train_epoch,57
_encode_prompt,57
initialize_network,57
val_dataloader,56
analyse_declarations,56
_bbox_forward_train,56
build_scheduler,56
save_data,56
_attn,55
create_position_ids_from_inputs_embeds,55
rotate_half,55
BasicTokenizer,55
_tokenize_chinese_chars,55
lr_lambda,55
reverse,55
show,55
maybe_pad,55
on_train_begin,55
do_transformation,55
keys,54
get_results,54
BasicLayer,54
calculate_result_code,54
get_text_features,54
visualize,53
resnet50,53
Logger,53
expand2square,53
show_result,53
report,53
message,53
add_noise,53
__add__,53
observe,53
parallelize,53
deparallelize,53
fuse,53
init_shape,53
convert_tf_checkpoint_to_pytorch,53
get_reward,53
_bbox_forward,53
mask_token,53
betas_for_alpha_bar,53
regroup,52
SmoothedValue,52
test_dataloader,52
set_random_seed,52
init_model,52
Linear,52
fn,52
traverse,52
setup_for_distributed,51
put,51
read,51
split_list,51
embed,51
_filter_imgs,51
encode_image,51
translate,51
decode_latents,51
get_train_examples,51
get_dev_examples,51
get_test_examples,51
supports_prefetch,51
resnet18,50
read_data,50
MetricLogger,50
get_prompt,50
train_one_epoch,50
remove,50
Dataset,50
_decode,50
ConvBlock,50
__hash__,50
WindowAttention,50
get_image_features,50
obs_space,50
act_space,50
init_distributed_mode,49
preprocess_function,49
BaseDataset,49
WordpieceTokenizer,49
parameters,49
adjust_learning_rate,49
get_chunk,49
count_parameters,49
Exp,49
set_timesteps,49
converted,49
_get_clones,48
get_text,48
build_backbone,48
add_meter,48
_info,48
EncoderLayer,48
set_conf,48
may_be_none,48
src_lang,48
forward_dur,48
get_sequence_list,48
box_iou,47
_get_db,47
val,47
seed_everything,47
flip,47
modify_commandline_options,47
post_processor,47
_construct_sequence,47
build_dataset,46
sigmoid_focal_loss,46
resnet101,46
forward_post,46
log_every,46
Resize,46
Swish,46
ResBlock,46
log_prob,46
ResnetBlock,46
after_train_epoch,46
stop,46
get_value,46
SwinTransformerBlock,46
model_input_names,46
set_recursively,46
load_conv_layer,46
input,46
cwt2f0_norm,46
resnet34,45
_max_by_axis,45
_check_input_dim,45
_tie_weights,45
get_logger,45
TrainingArguments,45
ToTensor,45
worker_init_fn,45
load_config,45
RandomCrop,45
ordered_indices,45
append,45
restore,45
inner,45
get_anchors,45
compute_accuracy,45
get_tokenizer,45
get_embedding,45
get_cat_ids,45
scale_model_input,45
_create_examples,45
resize_position_embeddings,45
get_position_embeddings,45
norm_spec,45
denorm_spec,45
out2mel,45
decorator,44
DataArguments,44
items,44
dice_loss,44
TransformerEncoderLayer,44
forward_pre,44
unshape,44
Compose,44
infer_type,44
generate_function_definitions,44
set_embed_tokens,44
prefetch,44
get_sequence_info,44
compute_logits,44
_process_doc,44
MultiHeadAttention,43
load_json,43
val_step,43
compute_bias,43
get_extended_attention_mask,43
valid_step,43
make_model,43
to_tensor,43
initTestCase,43
convert_state_dict,43
_get_feature_vector_attention_mask,43
forward_pitch,43
train_metrics,43
logging,42
_get_activation_fn,42
flatten,42
all_gather,42
_run,42
project,42
get_transform,42
MultiheadAttention,42
RMSNorm,42
_get_observation_space,42
sigmoid,42
clone,42
zero_grad,42
init_kernel_type,42
num_attention_heads,42
get_mask,41
_save,41
BaseModel,41
get_scheduler,41
split,41
on_train_batch_end,41
test_check_grad_normal,41
sizes,41
_mask_forward_train,41
on_log,41
vocab,41
get_embed_tokens,41
_compute_mask_indices,41
get_network,41
receive_models,41
forward_style_embed,41
get_default_dataset_config,41
_calculate_similarities,41
resnet152,40
_save_checkpoint,40
finalize,40
encode_text,40
count_flops,40
refine_bboxes,40
action_space,40
no_weight_decay_keywords,40
_compute,40
aggregate,40
random,40
test_op,40
update_learning_rate,40
Evaluator,40
p_losses,40
build_datasets,40
to_device,39
get_grid,39
setup_seed,39
TransformerEncoder,39
to_,39
Flatten,39
contrastive_loss,39
select,39
get_data_loader,39
AttentionPool2d,39
export,39
identity,39
softmax,39
recursively_load_weights,39
_init_params,39
enable_vae_slicing,39
disable_vae_slicing,39
run_safety_checker,39
register_subcommand,39
_relative_position_bucket,39
get_evaluator,39
_load_raw_file,39
get_preprocessed_seq_data,39
save_json,38
_set_attr,38
build_dataloader,38
forward_decoder,38
collate,38
on_step_end,38
inverse_transform,38
load_from_fileobj,38
dump_to_fileobj,38
dump_to_str,38
get_data_info,38
init_pretrained_weights,38
update_step,38
_as_dict,38
initialize_episode,38
values,37
save_on_master,37
setup_logger,37
dump,37
run_dist,37
cat,37
get_graph,37
p_sample_loop,37
to_json_string,37
hf_compute_loss,37
send_models,37
init_from_ckpt,37
has_class_info,37
_mp_fn,36
create_optimizer,36
generalized_box_iou,36
decompose,36
InvertedResidual,36
get_optimizer,36
_encoder_forward,36
DiceLoss,36
init_input_output,36
test_getitem,36
summarize,36
Shared,36
clear_buffer,36
learning_loss,36
get_display_name,36
_get_sequence_list,36
get_class_name,36
get_eval_loader,36
task_launcher,36
get_reference_points,35
ResidualBlock,35
_set_aux_loss,35
_process,35
track,35
scatter,35
_generate,35
ResLayer,35
make_divisible,35
interpolate_pos_embed,35
ssim,35
decision_function,35
mean_flat,35
test_model,35
hidden_size,35
inverse_sigmoid,35
create_target_data,35
build_network,35
lower,35
set_input,35
_mask_hidden_states,35
GEGLU,35
q_posterior_sample,35
diffuse_trace,35
diffuse_fn,35
_build_default_pipeline,35
CrossAttention,34
read_json,34
upsample,34
get_attention_mask,34
NestedTensor,34
next,34
_make_stem_layer,34
draw,34
_get_input_buffer,34
_set_input_buffer,34
get_attention_map,34
get_dataloader,34
save_image,34
zero_module,34
update_fn,34
DecoderLayer,34
FocalLoss,34
CustomDataset,34
main_worker,34
retrieve,34
init_dtype,34
generate_evaluation_code,34
__nice__,34
_get_points_single,34
save_valid_result,34
BertLayer,33
maybe_zero_3,33
compute_num_masked_span,33
Residual,33
disabled_train,33
timestep_embedding,33
get_classes,33
_transform,33
encode_decode,33
cuda,33
sample_predictor_configs,33
sample_program_config,33
check_jit_kernel_info,33
__mul__,33
calculate_constant_result,33
_get_sensor_type,33
_resize_final_logits_bias,33
load_from,33
draw_data,33
logdet,33
run_fewshot,33
PositionEmbeddingSine,32
BertEncoder,32
nested_tensor_from_tensor_list,32
match,32
_preprocess,32
contrast,32
build_loss,32
_get_config_directory,32
_demo_mm_inputs,32
save_attn_gradients,32
get_attn_gradients,32
save_attention_map,32
get_2d_sincos_pos_embed,32
get_2d_sincos_pos_embed_from_grid,32
get_1d_sincos_pos_embed_from_grid,32
norm,32
target_dictionary,32
_ntuple,32
load_pretrained,32
step_fn,32
ConvLayer,32
unk_id,32
SwinTransformer,32
set_lod,32
compile_time_value,32
invoke,32
PositionalEncoding,32
transform_image,32
featuremaps,32
GaussianDiffusion,32
weight,32
_freeze_parameters,32
forward_spk_embed,32
on_after_optimization,32
eval_sequence,32
_is_power_of_2,31
_forward_impl,31
BertPreTrainedModel,31
BertModel,31
linear,31
Discriminator,31
_shift_right,31
summary,31
run_test,31
gaussian,31
features,31
trunc_normal_,31
load_from_pretrained,31
grad,31
UNet,31
_make_layers,31
mask,31
get_sample,31
QuickGELU,31
read_images,31
Net,31
build_embedding,31
test_full_tokenizer,31
Physics,31
docstring_decorator,31
enable_freeu,31
disable_freeu,31
SinusoidalPosEmb,31
visit_call,31
BertSelfAttention,30
build_position_encoding,30
mkdir,30
filter,30
reduce_metrics,30
Registry,30
scale,30
read_image,30
norm_cdf,30
callback,30
get_weights,30
get_batch,30
generate_dataset,30
loss_name,30
DWConv,30
remove_ignore_keys_,30
make_linear_from_emb,30
after_epoch,30
learn,30
declaration_code,30
Policy,30
metric,30
init_bbox_head,30
init_mask_head,30
init_assigner_sampler,30
get_dataloaders,30
get_example_from_tensor_dict,30
_build_conversation_input_ids,30
prepare_seq2seq_batch,30
num_anchors,30
aggregate_parameters,30
plot_wav,30
get_last_layer,30
PreNorm,29
is_url,29
BertEmbeddings,29
BertSelfOutput,29
BertAttention,29
BertIntermediate,29
BertOutput,29
BertPredictionHeadTransform,29
BertLMPredictionHead,29
tokenize_function,29
loss_labels,29
brightness,29
gelu,29
_no_grad_trunc_normal_,29
_normalize,29
convert_to_fp16,29
convert_to_fp32,29
supports_flat_params,29
__lt__,29
get_state,29
make_inputs_require_grad,29
on_step_begin,29
test_check_grad_ignore_x,29
_make_divisible,29
add_batch,29
inputs_to_logits_ratio,29
_batch_prepare_for_model,29
to_rgb,29
combine_sequences,29
combine_classes_class_averaged,29
combine_classes_det_averaged,29
get_num_classes,29
get_sequences_in_class,29
optimizer_config,29
flow_warp,28
BertPooler,28
BertOnlyMLMHead,28
get_mm_adapter_state_maybe_zero_3,28
masks_to_boxes,28
reduce_dict,28
warmup,28
query,28
train_model,28
create_dataset,28
test_evaluate,28
_apply,28
end,28
resize_pos_embed,28
step_update,28
normalization,28
_set_group_flag,28
simple_test_bboxes,28
train_and_evaluate,28
before_train,28
get_size,28
search,28
GCN,28
init_state,28
shared_step,28
load_poses,28
interpolate_pos_encoding,28
before_epoch,28
num_levels,28
encode_plus,28
batch_encode_plus,28
define,28
convert_coco_poly_to_mask,28
num_channels,28
save_result,28
__read_data__,28
get_num_sequences,28
_read_bb_anno,28
optimizer,28
intrin_func,28
SELayer,27
forward_ffn,27
DoubleConv,27
_resnet,27
BertLMHeadModel,27
get_padding,27
Backbone,27
reparameterize,27
mkdirs,27
RandomHorizontalFlip,27
make_layer,27
VGG,27
plot_curve,27
cleanup,27
seed,27
CrossEntropyLoss,27
_register,27
eval_step,27
test_init,27
checkpoint,27
__bool__,27
get_points,27
get_model_name,27
body,27
_download,27
on_train_epoch_start,27
on_before_optimizer_step,27
Agent,27
LayerNorm2d,27
id,27
box_area,27
test_eval_symbolic,27
set_mandatory,27
test_check_grad_ignore_y,27
logits,27
OverlapPatchEmbed,27
prepare_for_model,27
_build_model,27
on_save,27
framework,27
set_tgt_lang_special_tokens,27
Args,27
load_data_list,27
get_feature,27
on_before_optimization,27
test_end,27
configure_rotation_dummyDA_mirroring_and_inital_patch_size,27
cano_smiles,27
initialize_optimizer_and_scheduler,27
find_all_linear_names,26
TransformerDecoderLayer,26
from_json,26
_set_cos_sin_cache,26
hook,26
get_root_logger,26
timeit,26
evaluation,26
_ssim,26
LlamaForCausalLM,26
concat,26
test_metrics,26
get_loaders,26
apply_model,26
__delitem__,26
ConcatDataset,26
cross_entropy,26
update_config,26
whitespace_clean,26
after_run,26
TransformerBlock,26
ask,26
get_input_output_texts,26
expand,26
prepare_for_onnx_export_,26
white_space_fix,26
preprocess_image,26
init_params,26
similarity,26
normalize_answer,26
get_timesteps,26
enable_gradient_checkpointing,26
Embedding,26
before_train_iter,26
weights_init,26
preprocess_data,26
model_hyparameters,26
__format__,26
augment,25
BertForMaskedLM,25
FFN,25
build_transformer,25
iou,25
empty,25
set_requires_grad,25
Conversation,25
load_pretrained_weights,25
get_state_dict,25
process_checkpoint,25
set,25
SiLU,25
source_dictionary,25
list,25
classifier,25
AttentionBlock,25
__deepcopy__,25
make_dataset,25
set_params,25
losses,25
ResidualAttentionBlock,25
build_attention_mask,25
on_validation_epoch_end,25
from_encoder_decoder_pretrained,25
Timer,25
dataset,25
rename_keys,25
free,25
voxelize,25
Mish,25
remove_punc,25
convert_ids_to_tokens,25
get_activation,25
from_text_vision_configs,25
_build_causal_attention_mask,25
_is_valid_text_input,25
_get_item,25
weights,25
store_inverse,25
schedule,25
run_training,25
enable_vae_tiling,25
disable_vae_tiling,25
init_hidden,24
Conv2d,24
_init,24
get_rel_pos,24
get_logits,24
batch_size,24
benchmark,24
_load_model,24
DataCollatorForSupervisedDataset,24
make_supervised_data_module,24
Generator,24
loss_masks,24
chat,24
join,24
tearDownClass,24
_get_model,24
digit_version,24
prepare_test_img,24
build_head,24
get_accuracy,24
invert,24
tie_weights,24
setup_logging,24
_get_lr,24
forward_encoder,24
compute_sim_matrix,24
ResNet18,24
ResNet50,24
entropy,24
resume,24
__ne__,24
simple_test_rpn,24
simple_test_mask,24
check_equal,24
children,24
filename,24
get_input_ids,24
observation,24
set_state,24
read_seg,24
write_seg,24
KeywordsStoppingCriteria,24
on_train_start,24
after_step,24
logging_outputs_can_be_summed,24
visit_Node,24
Tracker,24
_parse_ann_info,24
upgrade_state_dict_named,24
open,24
_get_config_module,24
Embeddings,24
on_epoch_begin,24
step_index,24
_init_step_index,24
on_evaluate,24
_flatten_past_key_values_,24
feature_extractor_class,24
create_sinusoidal_positions,24
_build_translation_inputs,24
set_src_lang_special_tokens,24
_get_init_info,24
loss_by_feat,24
Value,24
loglikeli,24
init_,24
_get_frame,24
convert_to,24
_rampup_factor,24
ExampleModule,24
Meta,24
get_metrics,23
ChannelAttention,23
postprocess_text,23
TransformerDecoder,23
LlamaModel,23
variance,23
list_models,23
rank0_print,23
display,23
MobileNetV2,23
criterion,23
collect_env,23
parse_requirements,23
register_buffer,23
wait,23
LayerScale,23
get_losses,23
out_features,23
L2Norm,23
is_available,23
policy,23
_load_checkpoint,23
basic_clean,23
SimpleTokenizer,23
BasicConv2d,23
freeze_bn,23
set_shape,23
init_numpy_data,23
print_network,23
parse_arguments,23
lock,23
decoder,23
shear,23
_mask_forward,23
num_layers,23
_sample,23
OCCBSpline2tIGArSpline,23
register_for_auto_class,23
post_process_semantic_segmentation,23
feature_extractor,23
get_momentum,23
AttentiveStatsPool,23
add_dur_loss,23
register_schedule,23
_build_loss,23
process_dir,23
alter_conv2d,23
restart_reinitialize,23
construct_model,23
setup_DA_params,23
weight_init,22
eval_func,22
safe_save_model_for_hf_trainer,22
smart_tokenizer_and_embedding_resize,22
LazySupervisedDataset,22
loss_boxes,22
append_message,22
dict,22
get_vision_tower,22
encode_images,22
update_keys_to_ignore,22
_make_stage,22
build_neck,22
parse_version_info,22
parse_line,22
distance,22
AttrDict,22
one_hot,22
color,22
CenterCrop,22
seed_worker,22
create_window,22
RotaryEmbedding,22
get_masks,22
get_backbone,22
load_ckpt,22
DecoderBlock,22
ViT,22
_add_tokens,22
unpatchify,22
random_choice,22
swish,22
write_note,22
createIndex,22
_meshgrid,22
extract_feats,22
__truediv__,22
serialize,22
count,22
CLIP,22
_convert_weights_to_fp16,22
_convert,22
_conv_filter,22
_do_evaluate,22
_decode_head_forward_train,22
to_numpy,22
text,22
test_main,22
LlamaMLP,22
f1,22
visit_FuncDefNode,22
coerce_to,22
_chunk,22
_construct_fc_layer,22
preprocess_text,22
normalizer,22
_switch_to_input_mode,22
_switch_to_target_mode,22
get_path,22
test_start,22
after_evaluation,22
end_task,22
check_target,22
convert_check,22
__delattr__,21
output_dim,21
group_texts,21
get_peft_state_maybe_zero_3,21
_tokenize_fn,21
push,21
SeparatorStyle,21
to_gradio_chatbot,21
get_shape,21
error,21
data,21
single_gpu_test,21
readme,21
parse_require_file,21
gen_packages_items,21
get_info,21
apply_sparse_mask,21
Tokenizer,21
store,21
patchify,21
mse_loss,21
model_fn,21
CheckpointFunction,21
TimestepBlock,21
T,21
bbox_flip,21
aug_test_bboxes,21
relu,21
reduce_loss,21
_train_epoch,21
Classifier,21
conv_bn,21
RandomFlip,21
get_indexes,21
get_device,21
cpu,21
EarlyStopping,21
cond,21
generate_data,21
init_paddings,21
nll,21
set_dataname,21
num_hidden_layers,21
test_initialization,21
meshgrid,21
sum,21
get_task,21
crop_and_resize,21
ASPP,21
remove_articles,21
get_valid_ratio,21
_basic_init,21
ema_scope,21
guidance_scale,21
num_timesteps,21
_generate_dummy_inputs_for_default_and_seq2seq_lm,21
set_attention_type,21
decoder_query,21
std,21
stats,21
LinearAttention,21
sources,21
make_env,21
get_stages,21
noise_like,21
spec_to_figure,21
update_alpha,21
calculate_results,21
after_train,21
test_show,21
legal_actions,21
set_mode,21
convert_symbols_to_inputs,21
next_tune_cfg,21
collate_batch,20
__reduce__,20
get_context,20
max_length,20
sequence_mask,20
FrozenBatchNorm2d,20
union,20
get_images,20
_collate,20
allocate,20
_log,20
Conv,20
norm3,20
Node,20
_get_global_gloo_group,20
solarize,20
posterize,20
random_crop,20
SeparableConv2d,20
synchronize,20
init_tokenizer,20
_lemmatize,20
lemmatizer,20
_split_generators,20
_generate_examples,20
AttnBlock,20
conv_nd,20
QKVAttention,20
partition,20
Cutout,20
evaluation_fn,20
gen_base_anchors,20
valid_flags,20
aug_test_rpn,20
MultiHeadedAttention,20
get_label,20
Accuracy,20
weight_reduce_loss,20
register_model,20
count_params,20
clip,20
test_basic,20
replace,20
init_static_data,20
set_attrs,20
get_output,20
load_network,20
format,20
prepare_config_and_inputs_for_common,20
prepare_config_and_inputs,20
visit_ModuleNode,20
with_semantic,20
l1_loss,20
download_url,20
isfile,20
get_batch_size,20
normal_kl,20
BasicTransformerBlock,20
remaining,20
get_head_mask,20
max_across_indices,20
make_pixel_mask,20
get_max_height_width,20
_pad_image,20
normalize_annotation,20
resize_annotation,20
as_target_processor,20
LlamaAttention,20
LlamaDecoderLayer,20
LlamaPreTrainedModel,20
gather,20
dense,20
absolute_name,20
backend,20
get_mu_logvar,20
writekvs,20
max_neg_value,20
get_net,20
_check_integrity,20
has_segmentation_info,20
prepare_test_data,20
predict_answers,20
convert_attributes,20
run_opt_pass,20
_schedule,20
Catcher,20
on_after_optimizer_step,20
_generate_dataloader,20
resnext101_32x8d,19
Up,19
OptimizationArguments,19
box_cxcywh_to_xyxy,19
loss_cardinality,19
pop,19
min,19
integrate,19
BaseTrainer,19
builder_inited_handler,19
prepare_train_img,19
launch,19
fix_init_weight,19
ChannelGate,19
ResNet34,19
write_json,19
GroupNorm32,19
TimestepEmbedSequential,19
PreActBottleneck,19
ResNet101,19
update_params,19
save_results,19
bbox_overlaps,19
regress_by_class,19
Scale,19
cycle,19
PositionwiseFeedForward,19
observation_space,19
_get_data,19
_calculate_measurement,19
predict_proba,19
shuffle,19
_expand_onehot_labels,19
default_bpe,19
__rmul__,19
configure_model,19
ECAPA_TDNN,19
pre_pipeline,19
random_sample,19
_init_decode_head,19
areas,19
generate_input,19
set_confs,19
update_state,19
init_case,19
update_ema,19
compute_output_shape,19
parse_config,19
type_dependencies,19
nogil_check,19
Visualizer,19
get_fc,19
SinusoidalPositionalEmbedding,19
unsqueeze,19
ModelConfig,19
isdir,19
test_add,19
download_datasets,19
do_classifier_free_guidance,19
_convert_to_karras,19
get_current_visuals,19
AdamW,19
to_json_file,19
freeze_patch_emb,19
height,19
evaluate_pipeline,19
has_occlusion_info,19
checkpoint_filter_fn,19
_report_metrics,19
compute_conv_feature_map_size,19
get_mod,19
get_item_single_car,18
collate_batch_test,18
collate_batch_train,18
Head,18
resnext50_32x4d,18
get_local_rank,18
_mask_targets,18
PositionEmbeddingLearned,18
box_xyxy_to_cxcywh,18
_onnx_nested_tensor_from_tensor_list,18
warn,18
Transpose,18
get_args_parser,18
new_func,18
mapper,18
load_json_logs,18
rand_bbox,18
SSIM,18
set_lr,18
get_features,18
convert_tokens_to_ids,18
set_device,18
_perturb,18
_config,18
get_timestep_embedding,18
avg_pool_nd,18
scale_module,18
UNetModel,18
Critic,18
_main,18
merge_aug_bboxes,18
supports_memory_efficient_fp16,18
rewards,18
stem,18
forward_and_adapt,18
compute_score,18
is_done,18
on_train_epoch_end,18
add_params,18
reset_model,18
multi_scale_deformable_attn_pytorch,18
read_pickle,18
test_all,18
init_op_type,18
init_attrs,18
init_data_type,18
_update,18
transpose,18
set_class_num,18
to_json,18
get_parameters,18
kl,18
control_str,18
control_toks,18
stack,18
layer_init,18
gen_single_level_base_anchors,18
to_ndarray,18
_filter_invalid,18
get_num_level_anchors_inside,18
get_size_with_aspect_ratio,18
load_from_path,18
dump_to_path,18
BasicConv,18
getitem,18
get_resize_output_image_size,18
_resize_token_embeddings,18
_generate_dummy_inputs_for_causal_lm,18
_generate_dummy_inputs_for_sequence_classification_and_question_answering,18
_upcast,18
LlamaRMSNorm,18
LlamaRotaryEmbedding,18
num_query_channels,18
_compute_perplexity,18
word_delimiter_token,18
word_delimiter_token_id,18
roll,18
Sequential,18
_infinite_indices,18
progress_bar,18
compute_decomposition,18
include_paths,18
tf,18
_predict_eps_from_xstart,18
SelfAttention,18
forward_model,18
Res2Conv1dReluBn,18
Conv1dReluBn,18
SE_Connect,18
SE_Res2Block,18
ECAPA_TDNN_SMALL,18
add_pitch_loss,18
sample_log,18
clean_data,18
load_array,18
_verify_data_path_dict,18
makedir,18
_parse_image,18
_construct_template,18
in_range_bev,18
get_targets_single,18
_build_proc_from_cfg,18
tune_channel,18
get_random_ops,18
generateNoise,18
fewshot_context,18
format_example,18
allocate_inference_cache,18
add_adapter,18
calculate_metric,18
read_names_labels,18
smooth_l1_loss,17
ConvBNReLU,17
conv2d,17
_model_call,17
_model_generate,17
copy_to,17
get_peft_state_non_lora_maybe_zero_3,17
preprocess_multimodal,17
modality_lengths,17
get_module,17
truncate_sequences,17
push_to_hub,17
Reshape,17
Metric,17
read_jsonl,17
_load_data,17
GaussianBlur,17
multi_gpu_test,17
_make_one_branch,17
_make_fuse_layers,17
ResNeXt,17
MSELoss,17
shear_x,17
shear_y,17
equalize,17
arguments,17
get_normalized_probs,17
delete,17
group,17
SEModule,17
save_ckpt,17
save_metrics,17
submit,17
perturb,17
save_config,17
psnr,17
nonlinearity,17
Transition,17
ResNet152,17
init_offset,17
_reset,17
training,17
binary_cross_entropy,17
from_json_file,17
setup_cfg,17
on_test_epoch_end,17
profile,17
plot_confusion_matrix,17
multi_predict,17
denormalize,17
matrix,17
init_testcase,17
TestLayer,17
test_eval,17
append_op,17
_flatten,17
squeeze,17
save_to_disk,17
